"Status","Year","Age","Ethnicity","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","White","South East (England)","Surrey, East and West Sussex","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","South West (England)","Devon","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","135","[c]","35070","33160"
"Leaver Dept.","2021","30-39","White","Unknown","Unknown","65","[c]","43810","32910"
"Leaver Dept.","2021","30-39","White","Wales","East Wales","95","[c]","35030","31990"
"Leaver Dept.","2021","30-39","White","Wales","West Wales and The Valleys","55","[c]","27270","26350"
"Leaver Dept.","2021","30-39","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","West Midlands (England)","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","West Midlands (England)","West Midlands","45","[c]","31760","27570"
"Leaver Dept.","2021","30-39","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Yorkshire and The Humber","North Yorkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Yorkshire and The Humber","South Yorkshire","35","[c]","34120","30980"
"Leaver Dept.","2021","30-39","White","Yorkshire and The Humber","West Yorkshire","35","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","London","Inner London - East","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","London","Inner London - West","70","[c]","48170","43890"
"Leaver Dept.","2021","40-49","Asian","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","London","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","London","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","North West (England)","Greater Manchester","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","West Midlands (England)","West Midlands","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","London","Inner London - West","45","[c]","39240","35180"
"Leaver Dept.","2021","40-49","Black","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","London","Inner London - West","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","London","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","London","Inner London - West","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","North East (England)","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
