"Status","Year","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Home Office","East of England","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","London","130","125","35510","29850"
"In post","2021","Other ethnicity","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","North West (England)","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","Overseas","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","South East (England)","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Home Office","Yorkshire and The Humber","20","15","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence","East of England","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence","London","35","35","44440","41500"
"In post","2021","Other ethnicity","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence","South East (England)","50","45","28510","26670"
"In post","2021","Other ethnicity","Ministry of Defence","South West (England)","90","90","33750","32820"
"In post","2021","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Defence","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","London","30","25","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Justice","East Midlands (England)","25","20","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Justice","East of England","30","30","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Justice","London","170","160","33280","31010"
"In post","2021","Other ethnicity","Ministry of Justice","North East (England)","10","5","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Justice","North West (England)","30","30","28910","26440"
"In post","2021","Other ethnicity","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Justice","South East (England)","50","50","31540","31420"
"In post","2021","Other ethnicity","Ministry of Justice","South West (England)","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Justice","Wales","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Ministry of Justice","West Midlands (England)","40","35","23680","20190"
"In post","2021","Other ethnicity","Ministry of Justice","Yorkshire and The Humber","30","25","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","London","20","20","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office for Standards in Education","London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Office for Standards in Education","North West (England)","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Office for Standards in Education","South West (England)","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office for Standards in Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Gas and Electricity Markets","London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Office of Gas and Electricity Markets","Scotland","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other Cabinet Office Agencies","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other Cabinet Office Agencies","London","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Other Cabinet Office Agencies","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other Cabinet Office Agencies","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other Cabinet Office Agencies","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other Cabinet Office Agencies","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Government","Scotland","40","40","36190","32140"
"In post","2021","Other ethnicity","The National Archives","London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Wales","20","15","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","London","90","85","48700","50520"
"In post","2021","Undeclared","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","North West (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","South East (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","South West (England)","5","5","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Yorkshire and The Humber","20","15","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","East of England","5","5","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","London","170","165","52990","54700"
"In post","2021","Undeclared","Cabinet Office","North East (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","South East (England)","5","5","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","South West (England)","5","5","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","Yorkshire and The Humber","25","25","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","London","35","30","51500","47390"
"In post","2021","Undeclared","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","London","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","London","285","280","51200","53380"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","North East (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","North West (England)","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Scotland","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","South East (England)","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","South West (England)","135","130","42000","40270"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Wales","115","105","34970","34350"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","London","45","45","48080","51730"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","London","110","105","50500","53530"
"In post","2021","Undeclared","Department for Education","North East (England)","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Education","North West (England)","30","30","[c]","[c]"
"In post","2021","Undeclared","Department for Education","South West (England)","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","West Midlands (England)","50","50","40000","36780"
"In post","2021","Undeclared","Department for Education","Yorkshire and The Humber","60","60","39250","36960"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","East of England","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","London","70","65","43960","39830"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","North East (England)","35","30","33140","29690"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","North West (England)","50","45","34830","29540"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Scotland","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","South East (England)","65","60","35210","32560"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","South West (England)","95","90","33700","30230"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Wales","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","West Midlands (England)","30","30","33790","30730"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","50","45","35080","30620"
"In post","2021","Undeclared","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","London","60","60","44970","40330"
"In post","2021","Undeclared","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","South East (England)","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","East Midlands (England)","60","60","34120","31040"
"In post","2021","Undeclared","Department for Transport","East of England","55","50","28890","27680"
"In post","2021","Undeclared","Department for Transport","London","185","180","43900","42470"
"In post","2021","Undeclared","Department for Transport","North East (England)","40","40","28460","26780"
"In post","2021","Undeclared","Department for Transport","North West (England)","45","40","29860","27680"
"In post","2021","Undeclared","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Scotland","45","45","32320","27680"
"In post","2021","Undeclared","Department for Transport","South East (England)","140","135","37100","32220"
"In post","2021","Undeclared","Department for Transport","South West (England)","65","65","34630","30230"
"In post","2021","Undeclared","Department for Transport","Wales","315","295","28490","26350"
"In post","2021","Undeclared","Department for Transport","West Midlands (England)","40","40","28500","26780"
"In post","2021","Undeclared","Department for Transport","Yorkshire and The Humber","70","65","27710","26780"
"In post","2021","Undeclared","Department for Work and Pensions","East Midlands (England)","230","200","27590","27570"
"In post","2021","Undeclared","Department for Work and Pensions","East of England","235","210","28940","27570"
"In post","2021","Undeclared","Department for Work and Pensions","London","725","660","32350","31060"
"In post","2021","Undeclared","Department for Work and Pensions","North East (England)","340","305","27070","26120"
"In post","2021","Undeclared","Department for Work and Pensions","North West (England)","855","755","28130","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Scotland","375","335","25820","21010"
"In post","2021","Undeclared","Department for Work and Pensions","South East (England)","370","325","27520","27570"
"In post","2021","Undeclared","Department for Work and Pensions","South West (England)","260","220","26580","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Unknown","30","25","32080","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Wales","230","200","25940","27570"
"In post","2021","Undeclared","Department for Work and Pensions","West Midlands (England)","420","360","25430","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","460","410","30220","27570"
"In post","2021","Undeclared","Department of Health and Social Care","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","East of England","55","50","43320","36060"
"In post","2021","Undeclared","Department of Health and Social Care","London","270","240","48660","42010"
"In post","2021","Undeclared","Department of Health and Social Care","North East (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","North West (England)","40","35","39530","38170"
"In post","2021","Undeclared","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","South East (England)","55","50","46820","43130"
"In post","2021","Undeclared","Department of Health and Social Care","South West (England)","75","65","43530","37490"
"In post","2021","Undeclared","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","West Midlands (England)","30","30","40530","34530"
"In post","2021","Undeclared","Department of Health and Social Care","Yorkshire and The Humber","20","15","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","London","10","10","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","London","160","155","49120","44110"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Overseas","115","115","50750","53470"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Scotland","15","15","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","South East (England)","50","50","39400","38210"
"In post","2021","Undeclared","HM Land Registry","East Midlands (England)","30","25","31060","27130"
"In post","2021","Undeclared","HM Land Registry","East of England","25","20","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","London","15","15","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","North East (England)","25","25","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","North West (England)","30","25","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","South West (England)","70","65","35200","33840"
"In post","2021","Undeclared","HM Land Registry","Wales","25","20","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","West Midlands (England)","20","15","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Yorkshire and The Humber","15","10","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs","East Midlands (England)","175","160","33230","31810"
"In post","2021","Undeclared","HM Revenue and Customs","East of England","120","110","31900","31810"
"In post","2021","Undeclared","HM Revenue and Customs","London","490","460","42950","37440"
"In post","2021","Undeclared","HM Revenue and Customs","North East (England)","390","350","29330","25560"
"In post","2021","Undeclared","HM Revenue and Customs","North West (England)","495","455","32690","31810"
"In post","2021","Undeclared","HM Revenue and Customs","Northern Ireland","50","45","29400","25560"
"In post","2021","Undeclared","HM Revenue and Customs","Scotland","205","180","30380","27460"
"In post","2021","Undeclared","HM Revenue and Customs","South East (England)","160","145","33290","31810"
"In post","2021","Undeclared","HM Revenue and Customs","South West (England)","95","85","35890","31810"
"In post","2021","Undeclared","HM Revenue and Customs","Wales","115","105","31760","31810"
"In post","2021","Undeclared","HM Revenue and Customs","West Midlands (England)","175","165","35580","31810"
"In post","2021","Undeclared","HM Revenue and Customs","Yorkshire and The Humber","190","170","31840","28130"
"In post","2021","Undeclared","HM Treasury","East of England","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","London","105","105","46410","41780"
"In post","2021","Undeclared","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Home Office","East Midlands (England)","20","20","[c]","[c]"
"In post","2021","Undeclared","Home Office","East of England","145","130","28000","27370"
"In post","2021","Undeclared","Home Office","London","845","795","39470","35200"
"In post","2021","Undeclared","Home Office","North East (England)","50","50","28020","27000"
"In post","2021","Undeclared","Home Office","North West (England)","260","245","28010","25310"
"In post","2021","Undeclared","Home Office","Northern Ireland","15","15","[c]","[c]"
"In post","2021","Undeclared","Home Office","Overseas","40","40","[c]","[c]"
"In post","2021","Undeclared","Home Office","Scotland","55","50","29160","27370"
"In post","2021","Undeclared","Home Office","South East (England)","395","350","29100","27370"
"In post","2021","Undeclared","Home Office","South West (England)","35","35","29720","27370"
"In post","2021","Undeclared","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Home Office","Wales","20","20","[c]","[c]"
"In post","2021","Undeclared","Home Office","West Midlands (England)","60","55","29390","27370"
"In post","2021","Undeclared","Home Office","Yorkshire and The Humber","175","165","29300","26130"
"In post","2021","Undeclared","Ministry of Defence","East Midlands (England)","110","110","32250","33040"
"In post","2021","Undeclared","Ministry of Defence","East of England","240","235","34050","33300"
"In post","2021","Undeclared","Ministry of Defence","London","240","235","41220","39150"
"In post","2021","Undeclared","Ministry of Defence","North East (England)","15","15","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence","North West (England)","105","100","31520","26930"
"In post","2021","Undeclared","Ministry of Defence","Northern Ireland","20","20","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence","Overseas","30","30","41590","41100"
"In post","2021","Undeclared","Ministry of Defence","Scotland","195","190","32610","31750"
"In post","2021","Undeclared","Ministry of Defence","South East (England)","685","675","36680","36460"
"In post","2021","Undeclared","Ministry of Defence","South West (England)","1405","1360","38680","37320"
"In post","2021","Undeclared","Ministry of Defence","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence","Wales","70","65","26020","25200"
"In post","2021","Undeclared","Ministry of Defence","West Midlands (England)","110","110","31430","29670"
"In post","2021","Undeclared","Ministry of Defence","Yorkshire and The Humber","115","110","29900","26750"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","London","60","60","49040","53130"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","South West (England)","40","35","42130","40720"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice","East Midlands (England)","225","210","26750","23910"
"In post","2021","Undeclared","Ministry of Justice","East of England","150","145","28400","28730"
"In post","2021","Undeclared","Ministry of Justice","London","520","505","35680","31930"
"In post","2021","Undeclared","Ministry of Justice","North East (England)","75","70","28900","23840"
"In post","2021","Undeclared","Ministry of Justice","North West (England)","215","200","28570","26300"
"In post","2021","Undeclared","Ministry of Justice","Scotland","15","15","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice","South East (England)","260","245","30100","30210"
"In post","2021","Undeclared","Ministry of Justice","South West (England)","140","130","29210","25400"
"In post","2021","Undeclared","Ministry of Justice","Wales","65","60","28060","25400"
"In post","2021","Undeclared","Ministry of Justice","West Midlands (England)","255","240","26980","23840"
"In post","2021","Undeclared","Ministry of Justice","Yorkshire and The Humber","180","170","29310","27530"
"In post","2021","Undeclared","National Crime Agency","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","East of England","5","5","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","London","55","55","38490","38850"
"In post","2021","Undeclared","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","North West (England)","50","50","33350","32770"
"In post","2021","Undeclared","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","South East (England)","20","15","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","South West (England)","15","15","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","West Midlands (England)","15","15","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
