"Status","Year","Function_of_post","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Department for Education","Finance","Female","125","115","40360","37100"
"In post","2021","No function","Department for Education","Finance","Male","110","110","41490","37100"
"In post","2021","No function","Department for Education","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Education","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Education","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Education","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Education","Operational Delivery","Female","930","885","41530","36960"
"In post","2021","No function","Department for Education","Operational Delivery","Male","595","590","42490","37100"
"In post","2021","No function","Department for Education","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Education","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Education","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Education","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Education","Policy","Female","1400","1320","44100","40230"
"In post","2021","No function","Department for Education","Policy","Male","705","695","45740","40940"
"In post","2021","No function","Department for Education","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Education","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Economics","Female","65","60","44940","48990"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Economics","Male","100","100","44580","47550"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Operational Delivery","Female","955","890","26600","24920"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Operational Delivery","Male","660","640","29440","26520"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Operational Research","Female","10","10","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Operational Research","Male","10","5","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Other","Female","15","15","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Other","Male","15","15","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Policy","Female","1395","1330","42920","38750"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Policy","Male","1075","1065","43120","38750"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Science and Engineering","Female","480","445","32470","29180"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Science and Engineering","Male","315","310","36610","33790"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Social Research","Female","25","25","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Social Research","Male","10","10","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Unknown","Female","15","15","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Unknown","Male","15","15","[c]","[c]"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Veterinarian","Female","210","195","43720","38340"
"In post","2021","No function","Department for Environment, Food and Rural Affairs","Veterinarian","Male","155","150","47030","47550"
"In post","2021","No function","Department for International Trade","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Communications","Female","25","25","[c]","[c]"
"In post","2021","No function","Department for International Trade","Communications","Male","25","25","[c]","[c]"
"In post","2021","No function","Department for International Trade","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","International Trade","Female","565","555","47260","48220"
"In post","2021","No function","Department for International Trade","International Trade","Male","730","725","49190","51710"
"In post","2021","No function","Department for International Trade","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2021","No function","Department for International Trade","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2021","No function","Department for International Trade","Operational Delivery","Female","50","50","35070","32120"
"In post","2021","No function","Department for International Trade","Operational Delivery","Male","55","55","38100","32120"
"In post","2021","No function","Department for International Trade","Other","Female","80","80","38330","32120"
"In post","2021","No function","Department for International Trade","Other","Male","65","65","42530","35560"
"In post","2021","No function","Department for International Trade","Planning","Female","5","5","[c]","[c]"
"In post","2021","No function","Department for International Trade","Planning","Male","5","5","[c]","[c]"
"In post","2021","No function","Department for International Trade","Policy","Female","95","90","44500","38540"
"In post","2021","No function","Department for International Trade","Policy","Male","110","110","46140","39070"
"In post","2021","No function","Department for International Trade","Project Delivery","Female","10","10","[c]","[c]"
"In post","2021","No function","Department for International Trade","Project Delivery","Male","20","20","[c]","[c]"
"In post","2021","No function","Department for International Trade","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for International Trade","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport","Commercial","Female","30","30","49920","43680"
"In post","2021","No function","Department for Transport","Commercial","Male","45","45","53970","54650"
"In post","2021","No function","Department for Transport","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport","Corporate Finance","Female","5","5","[c]","[c]"
"In post","2021","No function","Department for Transport","Corporate Finance","Male","15","15","[c]","[c]"
"In post","2021","No function","Department for Transport","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2021","No function","Department for Transport","Finance","Female","25","25","[c]","[c]"
"In post","2021","No function","Department for Transport","Finance","Male","40","40","51700","54110"
"In post","2021","No function","Department for Transport","Human Resources","Female","15","15","[c]","[c]"
"In post","2021","No function","Department for Transport","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport","International Trade","Female","10","10","[c]","[c]"
"In post","2021","No function","Department for Transport","International Trade","Male","15","15","[c]","[c]"
"In post","2021","No function","Department for Transport","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2021","No function","Department for Transport","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2021","No function","Department for Transport","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport","Medicine","Female","40","30","74080","86300"
"In post","2021","No function","Department for Transport","Medicine","Male","20","20","[c]","[c]"
"In post","2021","No function","Department for Transport","Operational Delivery","Female","4315","3615","23430","21590"
"In post","2021","No function","Department for Transport","Operational Delivery","Male","4980","4760","28250","26780"
"In post","2021","No function","Department for Transport","Other","Female","225","215","35590","30540"
"In post","2021","No function","Department for Transport","Other","Male","270","250","48470","33390"
"In post","2021","No function","Department for Transport","Policy","Female","605","575","43160","40080"
"In post","2021","No function","Department for Transport","Policy","Male","755","745","45510","42520"
"In post","2021","No function","Department for Transport","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department for Transport","Science and Engineering","Female","20","20","[c]","[c]"
"In post","2021","No function","Department for Transport","Science and Engineering","Male","125","120","45140","42890"
"In post","2021","No function","Department for Transport","Security","Female","65","65","45810","43130"
"In post","2021","No function","Department for Transport","Security","Male","100","95","44830","44030"
"In post","2021","No function","Department for Transport","Unknown","Female","95","90","49300","42890"
"In post","2021","No function","Department for Transport","Unknown","Male","105","105","57050","54110"
"In post","2021","No function","Department for Work and Pensions","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2021","No function","Department for Work and Pensions","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2021","No function","Department for Work and Pensions","Operational Delivery","Female","825","750","38200","34130"
"In post","2021","No function","Department for Work and Pensions","Operational Delivery","Male","820","800","50910","46320"
"In post","2021","No function","Department for Work and Pensions","Policy","Female","45","40","45100","41200"
"In post","2021","No function","Department for Work and Pensions","Policy","Male","35","35","51210","50240"
"In post","2021","No function","Department for Work and Pensions","Science and Engineering","Female","210","190","37890","35910"
"In post","2021","No function","Department for Work and Pensions","Science and Engineering","Male","250","235","41770","39390"
"In post","2021","No function","Department of Health and Social Care","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Digital, Data and Technology","Male","20","20","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Knowledge and Information Management","Female","390","345","38450","36590"
"In post","2021","No function","Department of Health and Social Care","Knowledge and Information Management","Male","155","150","41700","39110"
"In post","2021","No function","Department of Health and Social Care","Medicine","Female","245","210","100520","99150"
"In post","2021","No function","Department of Health and Social Care","Medicine","Male","150","130","110170","110680"
"In post","2021","No function","Department of Health and Social Care","Operational Delivery","Female","2380","2130","38240","33100"
"In post","2021","No function","Department of Health and Social Care","Operational Delivery","Male","880","830","44490","40070"
"In post","2021","No function","Department of Health and Social Care","Operational Research","Female","10","5","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Operational Research","Male","10","10","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Policy","Female","1125","1090","45710","40650"
"In post","2021","No function","Department of Health and Social Care","Policy","Male","690","685","49750","49530"
"In post","2021","No function","Department of Health and Social Care","Science and Engineering","Female","1595","1445","39800","37550"
"In post","2021","No function","Department of Health and Social Care","Science and Engineering","Male","720","695","43140","39170"
"In post","2021","No function","Department of Health and Social Care","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Department of Health and Social Care","Statistics","Male","10","10","[c]","[c]"
"In post","2021","No function","ESTYN","Inspector of Education and Training","Female","30","30","74220","74730"
"In post","2021","No function","ESTYN","Inspector of Education and Training","Male","35","30","74730","74730"
"In post","2021","No function","ESTYN","Operational Delivery","Female","15","15","[c]","[c]"
"In post","2021","No function","ESTYN","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","ESTYN","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","ESTYN","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Operational Delivery","Female","165","160","33620","30810"
"In post","2021","No function","Food Standards Agency","Operational Delivery","Male","450","435","30550","26750"
"In post","2021","No function","Food Standards Agency","Policy","Female","95","95","41520","37910"
"In post","2021","No function","Food Standards Agency","Policy","Male","90","90","43740","40350"
"In post","2021","No function","Food Standards Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Food Standards Agency","Science and Engineering","Female","50","50","41370","37910"
"In post","2021","No function","Food Standards Agency","Science and Engineering","Male","35","35","42670","40650"
"In post","2021","No function","Food Standards Agency","Veterinarian","Female","30","30","44800","41020"
"In post","2021","No function","Food Standards Agency","Veterinarian","Male","30","30","44330","39430"
"In post","2021","No function","Foreign, Commonwealth and Development Office","Economics","Female","30","30","44050","36460"
"In post","2021","No function","Foreign, Commonwealth and Development Office","Economics","Male","35","35","46360","46460"
"In post","2021","No function","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Female","60","60","41650","36520"
"In post","2021","No function","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Male","55","55","48710","39770"
"In post","2021","No function","Foreign, Commonwealth and Development Office","Operational Delivery","Female","185","175","31050","27260"
"In post","2021","No function","Foreign, Commonwealth and Development Office","Operational Delivery","Male","115","115","32000","28000"
"In post","2021","No function","Foreign, Commonwealth and Development Office","Policy","Female","1485","1460","47760","39770"
"In post","2021","No function","Foreign, Commonwealth and Development Office","Policy","Male","1710","1705","51250","50430"
"In post","2021","No function","HM Land Registry","Operational Delivery","Female","3160","2765","27780","27130"
"In post","2021","No function","HM Land Registry","Operational Delivery","Male","1845","1725","28960","27130"
"In post","2021","No function","HM Land Registry","Other","Female","20","20","[c]","[c]"
"In post","2021","No function","HM Land Registry","Other","Male","5","5","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Economics","Male","10","10","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","International Trade","Female","65","60","33840","31810"
"In post","2021","No function","HM Revenue and Customs","International Trade","Male","70","70","32310","31810"
"In post","2021","No function","HM Revenue and Customs","Operational Delivery","Female","10120","8240","24220","21440"
"In post","2021","No function","HM Revenue and Customs","Operational Delivery","Male","6515","6125","24480","21440"
"In post","2021","No function","HM Revenue and Customs","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Other","Female","15","15","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Other","Male","15","15","[c]","[c]"
"In post","2021","No function","HM Revenue and Customs","Tax","Female","5660","5185","32600","31810"
"In post","2021","No function","HM Revenue and Customs","Tax","Male","6220","5950","35360","31810"
"In post","2021","No function","HM Revenue and Customs","Unknown","Female","1355","1265","28890","21440"
"In post","2021","No function","HM Revenue and Customs","Unknown","Male","1470","1445","27600","20140"
"In post","2021","No function","HM Treasury","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Treasury","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Treasury","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Treasury","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Treasury","Economics","Female","30","30","[c]","[c]"
"In post","2021","No function","HM Treasury","Economics","Male","40","40","41780","33290"
"In post","2021","No function","HM Treasury","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Treasury","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Treasury","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Treasury","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Treasury","Operational Delivery","Female","105","100","30870","28680"
"In post","2021","No function","HM Treasury","Operational Delivery","Male","30","30","[c]","[c]"
"In post","2021","No function","HM Treasury","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Treasury","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Treasury","Policy","Female","615","600","47770","52500"
"In post","2021","No function","HM Treasury","Policy","Male","730","725","49930","52500"
"In post","2021","No function","HM Treasury","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Treasury","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Treasury","Tax","Female","30","25","63940","63200"
"In post","2021","No function","HM Treasury","Tax","Male","25","25","[c]","[c]"
"In post","2021","No function","HM Treasury","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","HM Treasury","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Defence","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Defence","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Defence","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Defence","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Defence","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Defence","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2021","No function","Ministry of Defence","Operational Delivery","Female","190","175","31990","29290"
"In post","2021","No function","Ministry of Defence","Operational Delivery","Male","360","350","33330","33290"
"In post","2021","No function","Ministry of Defence","Operational Research","Female","100","90","42040","46080"
"In post","2021","No function","Ministry of Defence","Operational Research","Male","135","135","44440","46090"
"In post","2021","No function","Ministry of Defence","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Defence","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Defence","Psychology","Female","10","10","[c]","[c]"
"In post","2021","No function","Ministry of Defence","Psychology","Male","5","5","[c]","[c]"
"In post","2021","No function","Ministry of Defence","Science and Engineering","Female","565","530","37700","37320"
"In post","2021","No function","Ministry of Defence","Science and Engineering","Male","1760","1720","40840","38320"
"In post","2021","No function","Ministry of Defence","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Defence","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","Male","10","10","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","Female","395","365","33180","30190"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","Male","365","355","35910","32780"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Planning","Female","65","60","47300","42200"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Planning","Male","60","60","46760","40720"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Planning Inspectors","Female","125","110","57850","58810"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Planning Inspectors","Male","215","190","57960","58810"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Policy","Female","650","630","47670","48200"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Policy","Male","610","610","49100","53130"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Housing, Communities and Local Government","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Commercial","Female","5","5","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Communications","Female","20","15","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Communications","Male","5","5","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Digital, Data and Technology","Female","10","10","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Digital, Data and Technology","Male","15","15","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Finance","Female","35","30","27190","21180"
"In post","2021","No function","Ministry of Justice","Finance","Male","20","20","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Human Resources","Female","20","20","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Human Resources","Male","10","10","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Intelligence Analysis","Female","300","285","29520","27380"
"In post","2021","No function","Ministry of Justice","Intelligence Analysis","Male","160","160","33390","31570"
"In post","2021","No function","Ministry of Justice","Knowledge and Information Management","Female","45","45","29130","26340"
"In post","2021","No function","Ministry of Justice","Knowledge and Information Management","Male","30","30","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Operational Delivery","Female","36500","33235","26700","23840"
"In post","2021","No function","Ministry of Justice","Operational Delivery","Male","31165","29895","29150","27680"
"In post","2021","No function","Ministry of Justice","Other","Female","40","40","33880","31150"
"In post","2021","No function","Ministry of Justice","Other","Male","25","25","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Policy","Female","835","800","39300","36280"
"In post","2021","No function","Ministry of Justice","Policy","Male","455","450","43200","36800"
"In post","2021","No function","Ministry of Justice","Project Delivery","Female","50","45","36910","30920"
"In post","2021","No function","Ministry of Justice","Project Delivery","Male","35","35","36200","32420"
"In post","2021","No function","Ministry of Justice","Property","Female","5","5","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Property","Male","10","10","[c]","[c]"
"In post","2021","No function","Ministry of Justice","Psychology","Female","1145","1090","35180","30450"
"In post","2021","No function","Ministry of Justice","Psychology","Male","155","155","35160","29750"
"In post","2021","No function","Ministry of Justice","Unknown","Female","55","50","40400","34030"
"In post","2021","No function","Ministry of Justice","Unknown","Male","40","40","38290","35110"
"In post","2021","No function","National Crime Agency","Operational Delivery","Female","2045","1965","36770","36200"
"In post","2021","No function","National Crime Agency","Operational Delivery","Male","2675","2660","41940","40170"
"In post","2021","No function","Northern Ireland Office","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Northern Ireland Office","Economics","Male","5","5","[c]","[c]"
"In post","2021","No function","Northern Ireland Office","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2021","No function","Northern Ireland Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Northern Ireland Office","Other","Female","10","10","[c]","[c]"
"In post","2021","No function","Northern Ireland Office","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Northern Ireland Office","Policy","Female","45","45","46600","40640"
"In post","2021","No function","Northern Ireland Office","Policy","Male","50","50","46600","41770"
"In post","2021","No function","Office for Standards in Education","Inspector of Education and Training","Female","575","560","62970","51360"
"In post","2021","No function","Office for Standards in Education","Inspector of Education and Training","Male","220","220","73180","75500"
"In post","2021","No function","Office for Standards in Education","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office for Standards in Education","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office for Standards in Education","Operational Delivery","Female","150","130","28460","21160"
"In post","2021","No function","Office for Standards in Education","Operational Delivery","Male","75","75","28960","25880"
"In post","2021","No function","Office for Standards in Education","Other","Female","180","170","28140","25880"
"In post","2021","No function","Office for Standards in Education","Other","Male","75","75","29470","25880"
"In post","2021","No function","Office for Standards in Education","Policy","Female","40","40","50580","40960"
"In post","2021","No function","Office for Standards in Education","Policy","Male","25","25","[c]","[c]"
"In post","2021","No function","Office of Gas and Electricity Markets","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Gas and Electricity Markets","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Gas and Electricity Markets","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Gas and Electricity Markets","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Gas and Electricity Markets","Digital, Data and Technology","Female","10","10","[c]","[c]"
"In post","2021","No function","Office of Gas and Electricity Markets","Digital, Data and Technology","Male","30","30","49630","45560"
"In post","2021","No function","Office of Gas and Electricity Markets","Economics","Female","15","15","[c]","[c]"
"In post","2021","No function","Office of Gas and Electricity Markets","Economics","Male","25","25","[c]","[c]"
"In post","2021","No function","Office of Gas and Electricity Markets","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Gas and Electricity Markets","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Gas and Electricity Markets","Operational Delivery","Female","75","75","31760","27010"
"In post","2021","No function","Office of Gas and Electricity Markets","Operational Delivery","Male","90","90","34690","28280"
"In post","2021","No function","Office of Gas and Electricity Markets","Other","Female","240","235","40970","35400"
"In post","2021","No function","Office of Gas and Electricity Markets","Other","Male","270","270","46090","39640"
"In post","2021","No function","Office of Gas and Electricity Markets","Policy","Female","25","25","[c]","[c]"
"In post","2021","No function","Office of Gas and Electricity Markets","Policy","Male","50","50","37120","34240"
"In post","2021","No function","Office of Gas and Electricity Markets","Project Delivery","Female","10","5","[c]","[c]"
"In post","2021","No function","Office of Gas and Electricity Markets","Project Delivery","Male","5","5","[c]","[c]"
"In post","2021","No function","Office of Gas and Electricity Markets","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Gas and Electricity Markets","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","Communications","Female","10","10","[c]","[c]"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","Economics","Male","[c]","[c]","[c]","[c]"
