"Status","Year","Disability","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Unknown","AO","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","AO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","EO","Female","30","30","27570","27570"
"In post","2021","Unknown","Unknown","EO","Male","30","30","28300","27570"
"In post","2021","Unknown","Unknown","G6","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","G6","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","G7","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","G7","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","HEO","Female","220","215","31240","31950"
"In post","2021","Unknown","Unknown","HEO","Male","195","195","32170","32000"
"In post","2021","Unknown","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Female","165","165","33120","32700"
"In post","2021","Unknown","Unknown","Unknown","Male","1685","1685","38010","34460"
"Leaver CS","2021","Declared disabled","London","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","AO","Female","50","[c]","24040","24300"
"Leaver CS","2021","Declared disabled","London","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","EO","Female","60","[c]","29600","30310"
"Leaver CS","2021","Declared disabled","London","EO","Male","50","[c]","30280","31060"
"Leaver CS","2021","Declared disabled","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","HEO","Female","40","[c]","33950","33300"
"Leaver CS","2021","Declared disabled","London","HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","AA","Female","105","[c]","18410","18060"
"Leaver CS","2021","Declared disabled","Outside London","AA","Male","95","[c]","18600","18700"
"Leaver CS","2021","Declared disabled","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","AO","Female","565","[c]","20910","21010"
"Leaver CS","2021","Declared disabled","Outside London","AO","Male","385","[c]","22330","21010"
"Leaver CS","2021","Declared disabled","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","EO","Female","390","[c]","26940","27570"
"Leaver CS","2021","Declared disabled","Outside London","EO","Male","300","[c]","27730","27570"
"Leaver CS","2021","Declared disabled","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","G6","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","G7","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","G7","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","HEO","Female","130","[c]","32900","33300"
"Leaver CS","2021","Declared disabled","Outside London","HEO","Male","120","[c]","33540","33230"
"Leaver CS","2021","Declared disabled","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","SEO","Female","70","[c]","40220","40090"
"Leaver CS","2021","Declared disabled","Outside London","SEO","Male","80","[c]","41890","40720"
"Leaver CS","2021","Declared disabled","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","Unknown","Female","105","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","Unknown","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","AA","Female","55","[c]","20800","21770"
"Leaver CS","2021","Declared non-disabled","London","AA","Male","80","[c]","20740","21770"
"Leaver CS","2021","Declared non-disabled","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","AO","Female","345","[c]","23780","24300"
"Leaver CS","2021","Declared non-disabled","London","AO","Male","215","[c]","24520","24620"
"Leaver CS","2021","Declared non-disabled","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","EO","Female","325","[c]","28660","28590"
"Leaver CS","2021","Declared non-disabled","London","EO","Male","250","[c]","29040","29080"
"Leaver CS","2021","Declared non-disabled","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","G6","Female","90","[c]","72280","70880"
"Leaver CS","2021","Declared non-disabled","London","G6","Male","90","[c]","70490","69890"
"Leaver CS","2021","Declared non-disabled","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","G7","Female","205","[c]","56430","54850"
"Leaver CS","2021","Declared non-disabled","London","G7","Male","250","[c]","57860","56630"
"Leaver CS","2021","Declared non-disabled","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","HEO","Female","225","[c]","34040","33740"
"Leaver CS","2021","Declared non-disabled","London","HEO","Male","220","[c]","34800","34700"
"Leaver CS","2021","Declared non-disabled","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","SCS level","Female","75","[c]","93730","85590"
"Leaver CS","2021","Declared non-disabled","London","SCS level","Male","105","[c]","107100","97800"
"Leaver CS","2021","Declared non-disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","SEO","Female","160","[c]","42300","41310"
"Leaver CS","2021","Declared non-disabled","London","SEO","Male","180","[c]","42780","42330"
"Leaver CS","2021","Declared non-disabled","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","Unknown","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outside London","AA","Female","400","[c]","18360","17990"
"Leaver CS","2021","Declared non-disabled","Outside London","AA","Male","450","[c]","18560","18440"
"Leaver CS","2021","Declared non-disabled","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outside London","AO","Female","2900","[c]","21020","21010"
"Leaver CS","2021","Declared non-disabled","Outside London","AO","Male","2050","[c]","22100","21010"
"Leaver CS","2021","Declared non-disabled","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outside London","EO","Female","1630","[c]","26750","27130"
"Leaver CS","2021","Declared non-disabled","Outside London","EO","Male","1285","[c]","27250","27380"
"Leaver CS","2021","Declared non-disabled","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outside London","G6","Female","100","[c]","71040","69620"
"Leaver CS","2021","Declared non-disabled","Outside London","G6","Male","150","[c]","72400","70820"
"Leaver CS","2021","Declared non-disabled","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outside London","G7","Female","260","[c]","54970","54400"
"Leaver CS","2021","Declared non-disabled","Outside London","G7","Male","345","[c]","56600","56070"
"Leaver CS","2021","Declared non-disabled","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outside London","HEO","Female","685","[c]","32750","33170"
"Leaver CS","2021","Declared non-disabled","Outside London","HEO","Male","740","[c]","33570","33300"
"Leaver CS","2021","Declared non-disabled","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outside London","SCS level","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outside London","SCS level","Male","60","[c]","95600","95000"
"Leaver CS","2021","Declared non-disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outside London","SEO","Female","470","[c]","41320","40610"
"Leaver CS","2021","Declared non-disabled","Outside London","SEO","Male","520","[c]","42880","41360"
"Leaver CS","2021","Declared non-disabled","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outside London","Unknown","Female","250","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Outside London","Unknown","Male","135","[c]","39860","36500"
"Leaver CS","2021","Declared non-disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","AA","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","AA","Male","75","[c]","18570","18780"
"Leaver CS","2021","Undeclared","Outside London","AO","Female","290","[c]","20850","21010"
"Leaver CS","2021","Undeclared","Outside London","AO","Male","305","[c]","24310","21430"
"Leaver CS","2021","Undeclared","Outside London","EO","Female","125","[c]","27100","26920"
"Leaver CS","2021","Undeclared","Outside London","EO","Male","150","[c]","27980","27550"
"Leaver CS","2021","Undeclared","Outside London","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","HEO","Female","75","[c]","32590","33300"
"Leaver CS","2021","Undeclared","Outside London","HEO","Male","105","[c]","33740","33150"
"Leaver CS","2021","Undeclared","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","SEO","Female","50","[c]","40820","41100"
"Leaver CS","2021","Undeclared","Outside London","SEO","Male","80","[c]","42860","42330"
"Leaver CS","2021","Undeclared","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","AA","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","AA","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","AO","Female","175","[c]","21650","22680"
"Leaver CS","2021","Unknown","London","AO","Male","145","[c]","22500","22680"
"Leaver CS","2021","Unknown","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","EO","Female","220","[c]","28100","30300"
"Leaver CS","2021","Unknown","London","EO","Male","175","[c]","28430","28670"
"Leaver CS","2021","Unknown","London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","G6","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","G6","Male","40","[c]","70740","70880"
"Leaver CS","2021","Unknown","London","G6","Unknown","5","[c]","[c]","[c]"
