"Status","Year","Age","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Overseas","SEO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","60-64","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","60-64","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","60-64","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","AO","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","EO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","60-64","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","EO","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","60-64","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Unknown","120","120","39920","37000"
"In post","2021","65+","London","AA","Heterosexual / straight","115","95","21680","22210"
"In post","2021","65+","London","AA","LGBO","5","5","[c]","[c]"
"In post","2021","65+","London","AA","Undeclared","25","20","[c]","[c]"
"In post","2021","65+","London","AA","Unknown","55","45","22010","21250"
"In post","2021","65+","London","AO","Heterosexual / straight","350","290","24910","25110"
"In post","2021","65+","London","AO","LGBO","10","10","[c]","[c]"
"In post","2021","65+","London","AO","Undeclared","70","55","24940","25110"
"In post","2021","65+","London","AO","Unknown","170","135","25960","25110"
"In post","2021","65+","London","EO","Heterosexual / straight","360","290","30260","30500"
"In post","2021","65+","London","EO","LGBO","10","5","[c]","[c]"
"In post","2021","65+","London","EO","Undeclared","85","65","30160","30780"
"In post","2021","65+","London","EO","Unknown","120","95","31070","31470"
"In post","2021","65+","London","G6","Heterosexual / straight","60","50","74330","73130"
"In post","2021","65+","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","London","G6","Undeclared","15","15","[c]","[c]"
"In post","2021","65+","London","G6","Unknown","30","25","73100","74990"
"In post","2021","65+","London","G7","Heterosexual / straight","125","105","60890","60640"
"In post","2021","65+","London","G7","LGBO","5","5","[c]","[c]"
"In post","2021","65+","London","G7","Undeclared","20","20","[c]","[c]"
"In post","2021","65+","London","G7","Unknown","40","35","59880","59810"
"In post","2021","65+","London","HEO","Heterosexual / straight","140","120","37320","37610"
"In post","2021","65+","London","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","65+","London","HEO","Undeclared","35","30","38310","38160"
"In post","2021","65+","London","HEO","Unknown","60","50","37400","37340"
"In post","2021","65+","London","SCS level","Heterosexual / straight","30","25","111750","96650"
"In post","2021","65+","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","London","SCS level","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","London","SCS level","Unknown","20","15","[c]","[c]"
"In post","2021","65+","London","SEO","Heterosexual / straight","115","95","46330","45960"
"In post","2021","65+","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","London","SEO","Undeclared","25","20","[c]","[c]"
"In post","2021","65+","London","SEO","Unknown","35","30","46350","45960"
"In post","2021","65+","London","Unknown","Heterosexual / straight","45","40","34700","32090"
"In post","2021","65+","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","London","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","65+","London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Outside London","AA","Heterosexual / straight","735","580","19040","18800"
"In post","2021","65+","Outside London","AA","LGBO","20","15","[c]","[c]"
"In post","2021","65+","Outside London","AA","Undeclared","155","115","19070","19300"
"In post","2021","65+","Outside London","AA","Unknown","275","200","20180","20230"
"In post","2021","65+","Outside London","AO","Heterosexual / straight","1975","1505","21700","21010"
"In post","2021","65+","Outside London","AO","LGBO","50","40","21660","21010"
"In post","2021","65+","Outside London","AO","Undeclared","365","275","21800","21130"
"In post","2021","65+","Outside London","AO","Unknown","775","565","22190","21010"
"In post","2021","65+","Outside London","EO","Heterosexual / straight","1545","1155","27520","27570"
"In post","2021","65+","Outside London","EO","LGBO","45","35","27260","27570"
"In post","2021","65+","Outside London","EO","Undeclared","345","245","27900","27570"
"In post","2021","65+","Outside London","EO","Unknown","550","375","27750","27570"
"In post","2021","65+","Outside London","G6","Heterosexual / straight","105","80","71640","71490"
"In post","2021","65+","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outside London","G6","Undeclared","15","10","[c]","[c]"
"In post","2021","65+","Outside London","G6","Unknown","45","30","69760","71490"
"In post","2021","65+","Outside London","G7","Heterosexual / straight","235","185","58720","57540"
"In post","2021","65+","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outside London","G7","Undeclared","45","35","58670","57130"
"In post","2021","65+","Outside London","G7","Unknown","90","70","57380","57080"
"In post","2021","65+","Outside London","HEO","Heterosexual / straight","665","515","34320","34000"
"In post","2021","65+","Outside London","HEO","LGBO","15","10","[c]","[c]"
"In post","2021","65+","Outside London","HEO","Undeclared","145","110","34950","34290"
"In post","2021","65+","Outside London","HEO","Unknown","175","125","34410","34290"
"In post","2021","65+","Outside London","SCS level","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","65+","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outside London","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","65+","Outside London","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","65+","Outside London","SEO","Heterosexual / straight","415","320","43620","42520"
"In post","2021","65+","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outside London","SEO","Undeclared","60","45","43910","42170"
"In post","2021","65+","Outside London","SEO","Unknown","115","80","43350","42520"
"In post","2021","65+","Outside London","Unknown","Heterosexual / straight","245","195","32730","28910"
"In post","2021","65+","Outside London","Unknown","LGBO","10","5","[c]","[c]"
"In post","2021","65+","Outside London","Unknown","Undeclared","40","30","36380","37170"
"In post","2021","65+","Outside London","Unknown","Unknown","30","20","29140","28200"
"In post","2021","65+","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","EO","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","EO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Unknown","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outside London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outside London","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outside London","AO","Heterosexual / straight","30","[c]","20890","21010"
"Leaver CS","2021","16-19","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outside London","AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outside London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","AA","Heterosexual / straight","60","[c]","21030","21770"
"Leaver CS","2021","20-29","London","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","AA","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","AO","Heterosexual / straight","205","[c]","24030","24300"
"Leaver CS","2021","20-29","London","AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","AO","Unknown","215","[c]","21390","22130"
"Leaver CS","2021","20-29","London","EO","Heterosexual / straight","160","[c]","28100","27760"
"Leaver CS","2021","20-29","London","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","EO","Unknown","220","[c]","26520","27960"
"Leaver CS","2021","20-29","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","HEO","Heterosexual / straight","135","[c]","32840","33210"
"Leaver CS","2021","20-29","London","HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","HEO","Unknown","160","[c]","31630","32240"
"Leaver CS","2021","20-29","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","SEO","Heterosexual / straight","40","[c]","40690","40620"
"Leaver CS","2021","20-29","London","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","SEO","Unknown","40","[c]","40710","40050"
"Leaver CS","2021","20-29","London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","London","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","AA","Heterosexual / straight","175","[c]","18340","18050"
"Leaver CS","2021","20-29","Outside London","AA","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","AA","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","AA","Unknown","170","[c]","19060","18900"
"Leaver CS","2021","20-29","Outside London","AO","Heterosexual / straight","1010","[c]","21270","21010"
"Leaver CS","2021","20-29","Outside London","AO","LGBO","135","[c]","21000","21010"
"Leaver CS","2021","20-29","Outside London","AO","Undeclared","80","[c]","20890","21010"
"Leaver CS","2021","20-29","Outside London","AO","Unknown","935","[c]","20830","21010"
"Leaver CS","2021","20-29","Outside London","EO","Heterosexual / straight","310","[c]","24970","25060"
"Leaver CS","2021","20-29","Outside London","EO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","EO","Unknown","320","[c]","24600","25500"
"Leaver CS","2021","20-29","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","HEO","Heterosexual / straight","110","[c]","30100","30130"
"Leaver CS","2021","20-29","Outside London","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","HEO","Unknown","85","[c]","30510","30340"
"Leaver CS","2021","20-29","Outside London","SEO","Heterosexual / straight","50","[c]","38820","38700"
"Leaver CS","2021","20-29","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","Unknown","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outside London","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","135","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","AO","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","AO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","EO","Heterosexual / straight","90","[c]","28810","28220"
"Leaver CS","2021","30-39","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","EO","Unknown","80","[c]","30640","31060"
"Leaver CS","2021","30-39","London","G6","Heterosexual / straight","40","[c]","67760","66430"
"Leaver CS","2021","30-39","London","G6","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","G7","Heterosexual / straight","135","[c]","54950","54030"
"Leaver CS","2021","30-39","London","G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","G7","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","G7","Unknown","80","[c]","54110","53870"
"Leaver CS","2021","30-39","London","HEO","Heterosexual / straight","90","[c]","35040","34100"
