"Status","Year","Organisation","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Government Legal Department","SEO/HEO","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Government Legal Department","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","SEO/HEO","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Government Legal Department","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","EO","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Government Property Agency","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","EO","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Government Property Agency","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","G6/G7","Female","Heterosexual / straight","35","35","55950","54700"
"In post","2021","Government Property Agency","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","G6/G7","Male","Heterosexual / straight","45","45","58280","56520"
"In post","2021","Government Property Agency","G6/G7","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Government Property Agency","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","G6/G7","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Government Property Agency","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","SCS level","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Government Property Agency","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","SCS level","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Government Property Agency","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","SEO/HEO","Female","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Government Property Agency","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","SEO/HEO","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Government Property Agency","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","SEO/HEO","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Government Property Agency","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","AA/AO","Female","Heterosexual / straight","135","115","22090","22160"
"In post","2021","Health and Safety Executive","AA/AO","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","AA/AO","Female","Undeclared","35","30","22270","22160"
"In post","2021","Health and Safety Executive","AA/AO","Female","Unknown","20","20","[c]","[c]"
"In post","2021","Health and Safety Executive","AA/AO","Male","Heterosexual / straight","55","55","21750","22160"
"In post","2021","Health and Safety Executive","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","AA/AO","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","AA/AO","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Health and Safety Executive","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","EO","Female","Heterosexual / straight","220","200","28080","28210"
"In post","2021","Health and Safety Executive","EO","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","EO","Female","Undeclared","35","35","28350","28990"
"In post","2021","Health and Safety Executive","EO","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Health and Safety Executive","EO","Male","Heterosexual / straight","105","100","27580","26410"
"In post","2021","Health and Safety Executive","EO","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","EO","Male","Undeclared","30","30","28010","28210"
"In post","2021","Health and Safety Executive","EO","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Health and Safety Executive","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","G6/G7","Female","Heterosexual / straight","150","145","58320","55300"
"In post","2021","Health and Safety Executive","G6/G7","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","G6/G7","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","Health and Safety Executive","G6/G7","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Health and Safety Executive","G6/G7","Male","Heterosexual / straight","220","210","62110","59530"
"In post","2021","Health and Safety Executive","G6/G7","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","G6/G7","Male","Undeclared","60","60","63660","59630"
"In post","2021","Health and Safety Executive","G6/G7","Male","Unknown","25","20","[c]","[c]"
"In post","2021","Health and Safety Executive","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","SCS level","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","SCS level","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Health and Safety Executive","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","SEO/HEO","Female","Heterosexual / straight","435","395","40380","39990"
"In post","2021","Health and Safety Executive","SEO/HEO","Female","LGBO","25","20","[c]","[c]"
"In post","2021","Health and Safety Executive","SEO/HEO","Female","Undeclared","100","95","42030","42370"
"In post","2021","Health and Safety Executive","SEO/HEO","Female","Unknown","50","45","41220","40120"
"In post","2021","Health and Safety Executive","SEO/HEO","Male","Heterosexual / straight","480","470","48670","45100"
"In post","2021","Health and Safety Executive","SEO/HEO","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Health and Safety Executive","SEO/HEO","Male","Undeclared","120","115","48010","45870"
"In post","2021","Health and Safety Executive","SEO/HEO","Male","Unknown","65","65","49400","45100"
"In post","2021","Health and Safety Executive","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","AA/AO","Female","Heterosexual / straight","5370","4505","19950","19930"
"In post","2021","HM Courts and Tribunals Service","AA/AO","Female","LGBO","165","155","19440","19060"
"In post","2021","HM Courts and Tribunals Service","AA/AO","Female","Undeclared","855","720","20150","20100"
"In post","2021","HM Courts and Tribunals Service","AA/AO","Female","Unknown","1065","950","20110","19930"
"In post","2021","HM Courts and Tribunals Service","AA/AO","Male","Heterosexual / straight","1920","1825","19960","19930"
"In post","2021","HM Courts and Tribunals Service","AA/AO","Male","LGBO","170","165","19790","19830"
"In post","2021","HM Courts and Tribunals Service","AA/AO","Male","Undeclared","345","325","20080","20100"
"In post","2021","HM Courts and Tribunals Service","AA/AO","Male","Unknown","585","565","20010","19930"
"In post","2021","HM Courts and Tribunals Service","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","EO","Female","Heterosexual / straight","1500","1375","23960","23560"
"In post","2021","HM Courts and Tribunals Service","EO","Female","LGBO","50","50","23470","22730"
"In post","2021","HM Courts and Tribunals Service","EO","Female","Undeclared","230","215","24430","24440"
"In post","2021","HM Courts and Tribunals Service","EO","Female","Unknown","160","150","24070","24370"
"In post","2021","HM Courts and Tribunals Service","EO","Male","Heterosexual / straight","495","490","24200","23960"
"In post","2021","HM Courts and Tribunals Service","EO","Male","LGBO","40","40","23850","23870"
"In post","2021","HM Courts and Tribunals Service","EO","Male","Undeclared","110","105","24520","23710"
"In post","2021","HM Courts and Tribunals Service","EO","Male","Unknown","60","60","23950","23210"
"In post","2021","HM Courts and Tribunals Service","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","G6/G7","Female","Heterosexual / straight","320","310","55280","53490"
"In post","2021","HM Courts and Tribunals Service","G6/G7","Female","LGBO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","G6/G7","Female","Undeclared","50","45","55080","52850"
"In post","2021","HM Courts and Tribunals Service","G6/G7","Female","Unknown","25","25","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","G6/G7","Male","Heterosexual / straight","185","185","56630","55720"
"In post","2021","HM Courts and Tribunals Service","G6/G7","Male","LGBO","20","20","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","G6/G7","Male","Undeclared","40","40","55250","53790"
"In post","2021","HM Courts and Tribunals Service","G6/G7","Male","Unknown","20","20","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","SCS level","Female","Heterosexual / straight","35","35","83830","76750"
"In post","2021","HM Courts and Tribunals Service","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","SCS level","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","SEO/HEO","Female","Heterosexual / straight","1385","1285","33690","31890"
"In post","2021","HM Courts and Tribunals Service","SEO/HEO","Female","LGBO","40","40","34050","32430"
"In post","2021","HM Courts and Tribunals Service","SEO/HEO","Female","Undeclared","220","205","37360","39300"
"In post","2021","HM Courts and Tribunals Service","SEO/HEO","Female","Unknown","235","220","34220","30990"
"In post","2021","HM Courts and Tribunals Service","SEO/HEO","Male","Heterosexual / straight","555","540","33980","31250"
"In post","2021","HM Courts and Tribunals Service","SEO/HEO","Male","LGBO","45","45","32810","30990"
"In post","2021","HM Courts and Tribunals Service","SEO/HEO","Male","Undeclared","120","115","36670","35640"
"In post","2021","HM Courts and Tribunals Service","SEO/HEO","Male","Unknown","120","115","35180","32430"
"In post","2021","HM Courts and Tribunals Service","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","AA/AO","Female","Heterosexual / straight","520","480","22460","22350"
"In post","2021","HM Land Registry","AA/AO","Female","LGBO","30","30","22350","22350"
"In post","2021","HM Land Registry","AA/AO","Female","Undeclared","40","40","22700","22350"
"In post","2021","HM Land Registry","AA/AO","Female","Unknown","545","510","22470","22350"
"In post","2021","HM Land Registry","AA/AO","Male","Heterosexual / straight","325","315","22450","22350"
"In post","2021","HM Land Registry","AA/AO","Male","LGBO","30","30","22350","22350"
"In post","2021","HM Land Registry","AA/AO","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","HM Land Registry","AA/AO","Male","Unknown","335","330","22440","22350"
"In post","2021","HM Land Registry","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","EO","Female","Heterosexual / straight","850","715","27410","27130"
"In post","2021","HM Land Registry","EO","Female","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","EO","Female","Undeclared","230","190","27320","27130"
"In post","2021","HM Land Registry","EO","Female","Unknown","365","310","27360","27130"
"In post","2021","HM Land Registry","EO","Male","Heterosexual / straight","370","355","27660","27130"
"In post","2021","HM Land Registry","EO","Male","LGBO","20","20","[c]","[c]"
"In post","2021","HM Land Registry","EO","Male","Undeclared","90","85","27700","27130"
"In post","2021","HM Land Registry","EO","Male","Unknown","220","205","27960","27130"
"In post","2021","HM Land Registry","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","G6/G7","Female","Heterosexual / straight","100","95","62320","60520"
"In post","2021","HM Land Registry","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","G6/G7","Female","Undeclared","25","20","[c]","[c]"
"In post","2021","HM Land Registry","G6/G7","Female","Unknown","45","45","61120","60520"
"In post","2021","HM Land Registry","G6/G7","Male","Heterosexual / straight","90","85","62380","60520"
"In post","2021","HM Land Registry","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","G6/G7","Male","Undeclared","15","10","[c]","[c]"
"In post","2021","HM Land Registry","G6/G7","Male","Unknown","25","25","[c]","[c]"
"In post","2021","HM Land Registry","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","SCS level","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Land Registry","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","SCS level","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Land Registry","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","SEO/HEO","Female","Heterosexual / straight","695","620","37080","33840"
"In post","2021","HM Land Registry","SEO/HEO","Female","LGBO","15","15","[c]","[c]"
"In post","2021","HM Land Registry","SEO/HEO","Female","Undeclared","140","120","36280","33840"
"In post","2021","HM Land Registry","SEO/HEO","Female","Unknown","190","165","35980","33840"
"In post","2021","HM Land Registry","SEO/HEO","Male","Heterosexual / straight","580","535","38140","38450"
"In post","2021","HM Land Registry","SEO/HEO","Male","LGBO","30","30","[c]","[c]"
"In post","2021","HM Land Registry","SEO/HEO","Male","Undeclared","145","130","38200","38450"
"In post","2021","HM Land Registry","SEO/HEO","Male","Unknown","230","215","38020","38450"
"In post","2021","HM Land Registry","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","AA/AO","Female","Heterosexual / straight","7230","6690","24500","23240"
"In post","2021","HM Prison and Probation Service","AA/AO","Female","LGBO","975","960","26010","25400"
"In post","2021","HM Prison and Probation Service","AA/AO","Female","Undeclared","810","740","25540","24440"
"In post","2021","HM Prison and Probation Service","AA/AO","Female","Unknown","2665","2430","25380","24120"
"In post","2021","HM Prison and Probation Service","AA/AO","Male","Heterosexual / straight","10945","10615","27170","26630"
"In post","2021","HM Prison and Probation Service","AA/AO","Male","LGBO","395","385","27200","26630"
"In post","2021","HM Prison and Probation Service","AA/AO","Male","Undeclared","1075","1020","28090","29440"
"In post","2021","HM Prison and Probation Service","AA/AO","Male","Unknown","4305","4035","27640","27680"
"In post","2021","HM Prison and Probation Service","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","EO","Female","Heterosexual / straight","1640","1570","29220","27500"
"In post","2021","HM Prison and Probation Service","EO","Female","LGBO","190","190","30950","31420"
"In post","2021","HM Prison and Probation Service","EO","Female","Undeclared","210","205","30370","30320"
"In post","2021","HM Prison and Probation Service","EO","Female","Unknown","355","330","30400","30810"
"In post","2021","HM Prison and Probation Service","EO","Male","Heterosexual / straight","2645","2550","31760","32870"
"In post","2021","HM Prison and Probation Service","EO","Male","LGBO","90","90","31830","33520"
"In post","2021","HM Prison and Probation Service","EO","Male","Undeclared","370","355","32440","33520"
"In post","2021","HM Prison and Probation Service","EO","Male","Unknown","730","685","32270","33520"
"In post","2021","HM Prison and Probation Service","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","G6/G7","Female","Heterosexual / straight","310","300","70920","69130"
"In post","2021","HM Prison and Probation Service","G6/G7","Female","LGBO","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","G6/G7","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","G6/G7","Female","Unknown","45","40","68880","68330"
"In post","2021","HM Prison and Probation Service","G6/G7","Male","Heterosexual / straight","300","290","75470","73280"
"In post","2021","HM Prison and Probation Service","G6/G7","Male","LGBO","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","G6/G7","Male","Undeclared","35","35","74610","69910"
"In post","2021","HM Prison and Probation Service","G6/G7","Male","Unknown","35","30","73770","71410"
"In post","2021","HM Prison and Probation Service","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","SCS level","Female","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","HM Prison and Probation Service","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","SCS level","Female","Unknown","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","SCS level","Male","Heterosexual / straight","35","35","99130","101670"
"In post","2021","HM Prison and Probation Service","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","SEO/HEO","Female","Heterosexual / straight","2295","2205","39410","37280"
"In post","2021","HM Prison and Probation Service","SEO/HEO","Female","LGBO","215","215","40550","38160"
"In post","2021","HM Prison and Probation Service","SEO/HEO","Female","Undeclared","255","240","40070","38160"
"In post","2021","HM Prison and Probation Service","SEO/HEO","Female","Unknown","350","330","39660","38160"
"In post","2021","HM Prison and Probation Service","SEO/HEO","Male","Heterosexual / straight","2455","2350","42470","38160"
"In post","2021","HM Prison and Probation Service","SEO/HEO","Male","LGBO","105","105","40210","38160"
"In post","2021","HM Prison and Probation Service","SEO/HEO","Male","Undeclared","370","350","42490","38160"
"In post","2021","HM Prison and Probation Service","SEO/HEO","Male","Unknown","405","380","42350","38160"
"In post","2021","HM Prison and Probation Service","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Unknown","Female","Heterosexual / straight","7575","6930","29830","28690"
"In post","2021","HM Prison and Probation Service","Unknown","Female","LGBO","410","390","28800","26810"
"In post","2021","HM Prison and Probation Service","Unknown","Female","Undeclared","635","575","31520","31420"
"In post","2021","HM Prison and Probation Service","Unknown","Female","Unknown","720","635","26820","23840"
"In post","2021","HM Prison and Probation Service","Unknown","Male","Heterosexual / straight","2025","1955","31120","30210"
"In post","2021","HM Prison and Probation Service","Unknown","Male","LGBO","175","170","30260","28200"
"In post","2021","HM Prison and Probation Service","Unknown","Male","Undeclared","275","265","32670","33360"
"In post","2021","HM Prison and Probation Service","Unknown","Male","Unknown","275","250","27120","24020"
"In post","2021","HM Prison and Probation Service","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Female","Heterosexual / straight","5515","4460","20860","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Female","LGBO","235","205","20800","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Female","Undeclared","760","605","21230","21440"
"In post","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Female","Unknown","5755","4690","20760","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Male","Heterosexual / straight","3625","3425","20620","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Male","LGBO","355","340","20460","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Male","Undeclared","480","445","20930","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Male","Unknown","4030","3800","20550","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","EO","Female","Heterosexual / straight","4475","3945","26500","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","EO","Female","LGBO","220","210","26150","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","EO","Female","Undeclared","530","450","27130","26980"
"In post","2021","HM Revenue and Customs (excl. agencies)","EO","Female","Unknown","2610","2360","26360","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","EO","Male","Heterosexual / straight","3575","3450","26340","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","EO","Male","LGBO","280","270","26280","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","EO","Male","Undeclared","505","475","26920","25560"
