"Status","Year","Age","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","10","10","48100","47000"
"In post","2021","60-64","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","20","20","29430","28200"
"In post","2021","60-64","Yorkshire and The Humber","North Yorkshire","AA","65","60","19150","19560"
"In post","2021","60-64","Yorkshire and The Humber","North Yorkshire","AO","125","105","22170","21130"
"In post","2021","60-64","Yorkshire and The Humber","North Yorkshire","EO","100","85","27380","26930"
"In post","2021","60-64","Yorkshire and The Humber","North Yorkshire","G6","10","10","[c]","[c]"
"In post","2021","60-64","Yorkshire and The Humber","North Yorkshire","G7","40","35","61300","55610"
"In post","2021","60-64","Yorkshire and The Humber","North Yorkshire","HEO","50","45","33800","33300"
"In post","2021","60-64","Yorkshire and The Humber","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Yorkshire and The Humber","North Yorkshire","SEO","50","45","42600","40580"
"In post","2021","60-64","Yorkshire and The Humber","North Yorkshire","Unknown","15","10","28790","28200"
"In post","2021","60-64","Yorkshire and The Humber","South Yorkshire","AA","45","35","18770","17990"
"In post","2021","60-64","Yorkshire and The Humber","South Yorkshire","AO","265","200","22120","21010"
"In post","2021","60-64","Yorkshire and The Humber","South Yorkshire","EO","210","150","27550","27570"
"In post","2021","60-64","Yorkshire and The Humber","South Yorkshire","G6","10","10","67620","68720"
"In post","2021","60-64","Yorkshire and The Humber","South Yorkshire","G7","30","25","54990","52570"
"In post","2021","60-64","Yorkshire and The Humber","South Yorkshire","HEO","70","55","33470","33170"
"In post","2021","60-64","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Yorkshire and The Humber","South Yorkshire","SEO","30","25","40130","39320"
"In post","2021","60-64","Yorkshire and The Humber","South Yorkshire","Unknown","30","25","29720","28200"
"In post","2021","60-64","Yorkshire and The Humber","West Yorkshire","AA","80","60","19570","20070"
"In post","2021","60-64","Yorkshire and The Humber","West Yorkshire","AO","360","275","22190","21010"
"In post","2021","60-64","Yorkshire and The Humber","West Yorkshire","EO","350","265","27410","27570"
"In post","2021","60-64","Yorkshire and The Humber","West Yorkshire","G6","30","25","65610","64670"
"In post","2021","60-64","Yorkshire and The Humber","West Yorkshire","G7","65","50","52900","52580"
"In post","2021","60-64","Yorkshire and The Humber","West Yorkshire","HEO","160","115","33680","33770"
"In post","2021","60-64","Yorkshire and The Humber","West Yorkshire","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Yorkshire and The Humber","West Yorkshire","SEO","85","70","40220","39580"
"In post","2021","60-64","Yorkshire and The Humber","West Yorkshire","Unknown","40","30","31570","28200"
"In post","2021","65+","East Midlands (England)","Derbyshire and Nottinghamshire","AA","15","10","18810","19440"
"In post","2021","65+","East Midlands (England)","Derbyshire and Nottinghamshire","AO","80","60","20960","21010"
"In post","2021","65+","East Midlands (England)","Derbyshire and Nottinghamshire","EO","70","50","26900","27570"
"In post","2021","65+","East Midlands (England)","Derbyshire and Nottinghamshire","G6","5","5","[c]","[c]"
"In post","2021","65+","East Midlands (England)","Derbyshire and Nottinghamshire","G7","15","10","60570","58130"
"In post","2021","65+","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","30","20","33580","33840"
"In post","2021","65+","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","15","10","45310","42520"
"In post","2021","65+","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","5","5","[c]","[c]"
"In post","2021","65+","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","15","10","18450","18180"
"In post","2021","65+","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","55","45","21460","21010"
"In post","2021","65+","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","30","20","27650","27570"
"In post","2021","65+","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","5","5","[c]","[c]"
"In post","2021","65+","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","10","10","33990","33650"
"In post","2021","65+","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","5","5","[c]","[c]"
"In post","2021","65+","East Midlands (England)","Lincolnshire","AA","15","15","19430","19560"
"In post","2021","65+","East Midlands (England)","Lincolnshire","AO","35","30","21550","21050"
"In post","2021","65+","East Midlands (England)","Lincolnshire","EO","30","20","28270","27570"
"In post","2021","65+","East Midlands (England)","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","East Midlands (England)","Lincolnshire","HEO","10","10","34310","33990"
"In post","2021","65+","East Midlands (England)","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","East of England","Bedfordshire and Hertfordshire","AA","15","10","18980","17990"
"In post","2021","65+","East of England","Bedfordshire and Hertfordshire","AO","35","30","24340","24360"
"In post","2021","65+","East of England","Bedfordshire and Hertfordshire","EO","55","40","29540","29530"
"In post","2021","65+","East of England","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","East of England","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","East of England","Bedfordshire and Hertfordshire","HEO","15","15","37060","35090"
"In post","2021","65+","East of England","Bedfordshire and Hertfordshire","SEO","10","5","[c]","[c]"
"In post","2021","65+","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","East of England","East Anglia","AA","75","55","18890","18800"
"In post","2021","65+","East of England","East Anglia","AO","105","85","22590","21430"
"In post","2021","65+","East of England","East Anglia","EO","90","65","27520","27570"
"In post","2021","65+","East of England","East Anglia","G6","5","5","[c]","[c]"
"In post","2021","65+","East of England","East Anglia","G7","10","10","66040","65740"
"In post","2021","65+","East of England","East Anglia","HEO","50","35","34580","34060"
"In post","2021","65+","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","East of England","East Anglia","SEO","25","20","43470","42650"
"In post","2021","65+","East of England","East Anglia","Unknown","25","15","27310","24070"
"In post","2021","65+","East of England","Essex","AA","25","20","18550","17430"
"In post","2021","65+","East of England","Essex","AO","50","35","22320","21440"
"In post","2021","65+","East of England","Essex","EO","70","50","29370","29050"
"In post","2021","65+","East of England","Essex","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","East of England","Essex","HEO","20","15","36370","35000"
"In post","2021","65+","East of England","Essex","SEO","5","5","[c]","[c]"
"In post","2021","65+","East of England","Essex","Unknown","10","5","[c]","[c]"
"In post","2021","65+","London","Inner London - East","AA","35","30","21860","21150"
"In post","2021","65+","London","Inner London - East","AO","135","105","26270","25110"
"In post","2021","65+","London","Inner London - East","EO","110","90","31150","31060"
"In post","2021","65+","London","Inner London - East","G6","25","20","75370","76160"
"In post","2021","65+","London","Inner London - East","G7","30","25","59570","60150"
"In post","2021","65+","London","Inner London - East","HEO","45","40","37520","38430"
"In post","2021","65+","London","Inner London - East","SCS level","30","25","100410","91000"
"In post","2021","65+","London","Inner London - East","SEO","35","30","47760","45960"
"In post","2021","65+","London","Inner London - East","Unknown","30","25","36080","32090"
"In post","2021","65+","London","Inner London - West","AA","55","50","22060","20600"
"In post","2021","65+","London","Inner London - West","AO","190","165","25210","24490"
"In post","2021","65+","London","Inner London - West","EO","160","140","30270","30330"
"In post","2021","65+","London","Inner London - West","G6","65","55","73280","72780"
"In post","2021","65+","London","Inner London - West","G7","155","125","61090","60640"
"In post","2021","65+","London","Inner London - West","HEO","110","100","37590","37600"
"In post","2021","65+","London","Inner London - West","SCS level","25","25","117200","101000"
"In post","2021","65+","London","Inner London - West","SEO","95","80","46060","45960"
"In post","2021","65+","London","Inner London - West","Unknown","5","5","[c]","[c]"
"In post","2021","65+","London","Outer London - East and North East","AA","20","15","20920","19500"
"In post","2021","65+","London","Outer London - East and North East","AO","50","35","24740","25110"
"In post","2021","65+","London","Outer London - East and North East","EO","50","35","30960","31060"
"In post","2021","65+","London","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","London","Outer London - East and North East","HEO","5","5","[c]","[c]"
"In post","2021","65+","London","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","London","Outer London - South","AA","45","40","21340","22210"
"In post","2021","65+","London","Outer London - South","AO","130","105","24790","25630"
"In post","2021","65+","London","Outer London - South","EO","115","90","30420","30330"
"In post","2021","65+","London","Outer London - South","G6","10","10","75870","73600"
"In post","2021","65+","London","Outer London - South","G7","5","5","[c]","[c]"
"In post","2021","65+","London","Outer London - South","HEO","35","30","37720","37350"
"In post","2021","65+","London","Outer London - South","SEO","30","25","45790","45790"
"In post","2021","65+","London","Outer London - South","Unknown","10","10","[c]","[c]"
"In post","2021","65+","London","Outer London - West and North West","AA","45","35","22150","22210"
"In post","2021","65+","London","Outer London - West and North West","AO","105","80","24590","25110"
"In post","2021","65+","London","Outer London - West and North West","EO","140","95","29820","31060"
"In post","2021","65+","London","Outer London - West and North West","G6","10","10","69040","71760"
"In post","2021","65+","London","Outer London - West and North West","G7","10","5","[c]","[c]"
"In post","2021","65+","London","Outer London - West and North West","HEO","35","30","36580","37610"
"In post","2021","65+","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","London","Outer London - West and North West","SEO","10","10","44230","44800"
"In post","2021","65+","London","Outer London - West and North West","Unknown","10","10","29570","26150"
"In post","2021","65+","North East (England)","Northumberland and Tyne and Wear","AA","55","40","19540","20070"
"In post","2021","65+","North East (England)","Northumberland and Tyne and Wear","AO","255","180","20920","21010"
"In post","2021","65+","North East (England)","Northumberland and Tyne and Wear","EO","110","75","27260","27570"
"In post","2021","65+","North East (England)","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","North East (England)","Northumberland and Tyne and Wear","G7","5","5","[c]","[c]"
"In post","2021","65+","North East (England)","Northumberland and Tyne and Wear","HEO","35","25","33930","34290"
"In post","2021","65+","North East (England)","Northumberland and Tyne and Wear","SEO","10","10","40610","40220"
"In post","2021","65+","North East (England)","Northumberland and Tyne and Wear","Unknown","5","5","[c]","[c]"
"In post","2021","65+","North East (England)","Tees Valley and Durham","AA","30","25","18930","18650"
"In post","2021","65+","North East (England)","Tees Valley and Durham","AO","100","75","22620","21430"
"In post","2021","65+","North East (England)","Tees Valley and Durham","EO","45","35","27220","27380"
"In post","2021","65+","North East (England)","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","North East (England)","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","North East (England)","Tees Valley and Durham","HEO","10","5","34030","34290"
"In post","2021","65+","North East (England)","Tees Valley and Durham","SEO","5","5","[c]","[c]"
"In post","2021","65+","North East (England)","Tees Valley and Durham","Unknown","10","10","29670","28200"
"In post","2021","65+","North West (England)","Cheshire","AA","5","5","[c]","[c]"
"In post","2021","65+","North West (England)","Cheshire","AO","25","15","24040","21050"
"In post","2021","65+","North West (England)","Cheshire","EO","15","15","28740","27570"
"In post","2021","65+","North West (England)","Cheshire","HEO","10","5","[c]","[c]"
"In post","2021","65+","North West (England)","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","North West (England)","Cumbria","AA","5","5","[c]","[c]"
"In post","2021","65+","North West (England)","Cumbria","AO","15","15","22480","21050"
"In post","2021","65+","North West (England)","Cumbria","EO","15","10","26510","26930"
"In post","2021","65+","North West (England)","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","North West (England)","Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","North West (England)","Cumbria","SEO","5","5","[c]","[c]"
"In post","2021","65+","North West (England)","Cumbria","Unknown","5","5","[c]","[c]"
"In post","2021","65+","North West (England)","Greater Manchester","AA","35","20","18770","19600"
"In post","2021","65+","North West (England)","Greater Manchester","AO","125","90","21280","21010"
"In post","2021","65+","North West (England)","Greater Manchester","EO","110","80","27250","27570"
"In post","2021","65+","North West (England)","Greater Manchester","G6","5","5","[c]","[c]"
"In post","2021","65+","North West (England)","Greater Manchester","G7","15","10","58610","55710"
"In post","2021","65+","North West (England)","Greater Manchester","HEO","50","35","34040","34290"
"In post","2021","65+","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","North West (England)","Greater Manchester","SEO","25","15","41220","40830"
"In post","2021","65+","North West (England)","Greater Manchester","Unknown","10","5","[c]","[c]"
"In post","2021","65+","North West (England)","Lancashire","AA","30","25","20080","20070"
"In post","2021","65+","North West (England)","Lancashire","AO","160","120","21710","21010"
"In post","2021","65+","North West (England)","Lancashire","EO","95","65","27340","27570"
"In post","2021","65+","North West (England)","Lancashire","G6","5","5","[c]","[c]"
"In post","2021","65+","North West (England)","Lancashire","G7","5","5","[c]","[c]"
"In post","2021","65+","North West (England)","Lancashire","HEO","25","15","35130","34290"
"In post","2021","65+","North West (England)","Lancashire","SEO","15","10","41080","41550"
"In post","2021","65+","North West (England)","Lancashire","Unknown","10","5","30830","37170"
"In post","2021","65+","North West (England)","Merseyside","AA","65","50","18940","17990"
"In post","2021","65+","North West (England)","Merseyside","AO","225","165","21320","21010"
"In post","2021","65+","North West (England)","Merseyside","EO","150","100","27060","27570"
"In post","2021","65+","North West (England)","Merseyside","G6","5","5","[c]","[c]"
"In post","2021","65+","North West (England)","Merseyside","G7","20","15","57610","58130"
"In post","2021","65+","North West (England)","Merseyside","HEO","25","20","34170","34290"
"In post","2021","65+","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","North West (England)","Merseyside","SEO","15","10","42880","42410"
"In post","2021","65+","North West (England)","Merseyside","Unknown","10","5","[c]","[c]"
"In post","2021","65+","Northern Ireland","Northern Ireland","AA","25","25","19430","19550"
"In post","2021","65+","Northern Ireland","Northern Ireland","AO","30","25","21210","21430"
"In post","2021","65+","Northern Ireland","Northern Ireland","EO","15","10","27950","28130"
"In post","2021","65+","Northern Ireland","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","Northern Ireland","Northern Ireland","G7","5","5","[c]","[c]"
"In post","2021","65+","Northern Ireland","Northern Ireland","HEO","5","5","[c]","[c]"
"In post","2021","65+","Northern Ireland","Northern Ireland","SEO","5","5","[c]","[c]"
"In post","2021","65+","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","Overseas","HEO","10","10","[c]","[c]"
"In post","2021","65+","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland","Eastern Scotland","AA","65","55","20870","20810"
"In post","2021","65+","Scotland","Eastern Scotland","AO","125","100","22850","21580"
"In post","2021","65+","Scotland","Eastern Scotland","EO","100","80","28960","28130"
"In post","2021","65+","Scotland","Eastern Scotland","G6","10","10","73960","73940"
"In post","2021","65+","Scotland","Eastern Scotland","G7","25","20","58640","61010"
"In post","2021","65+","Scotland","Eastern Scotland","HEO","45","35","35790","35110"
"In post","2021","65+","Scotland","Eastern Scotland","SCS level","5","5","[c]","[c]"
"In post","2021","65+","Scotland","Eastern Scotland","SEO","40","30","46440","46600"
"In post","2021","65+","Scotland","Highlands and Islands","AA","10","5","[c]","[c]"
"In post","2021","65+","Scotland","Highlands and Islands","AO","20","20","23570","22500"
"In post","2021","65+","Scotland","Highlands and Islands","EO","10","10","28060","27570"
"In post","2021","65+","Scotland","Highlands and Islands","HEO","5","5","[c]","[c]"
"In post","2021","65+","Scotland","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland","North Eastern Scotland","AO","10","10","24570","23920"
"In post","2021","65+","Scotland","North Eastern Scotland","EO","10","10","27990","27570"
"In post","2021","65+","Scotland","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland","North Eastern Scotland","SEO","10","5","[c]","[c]"
"In post","2021","65+","Scotland","Southern Scotland","AA","15","10","19540","20070"
"In post","2021","65+","Scotland","Southern Scotland","AO","70","50","21820","21440"
"In post","2021","65+","Scotland","Southern Scotland","EO","60","40","27760","27570"
"In post","2021","65+","Scotland","Southern Scotland","HEO","20","10","33560","34110"
"In post","2021","65+","Scotland","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland","West Central Scotland","AA","45","35","20130","20070"
"In post","2021","65+","Scotland","West Central Scotland","AO","170","125","21410","21010"
"In post","2021","65+","Scotland","West Central Scotland","EO","105","70","27640","27570"
"In post","2021","65+","Scotland","West Central Scotland","G6","5","5","[c]","[c]"
"In post","2021","65+","Scotland","West Central Scotland","G7","10","5","[c]","[c]"
"In post","2021","65+","Scotland","West Central Scotland","HEO","40","30","33840","34150"
"In post","2021","65+","Scotland","West Central Scotland","SEO","20","15","44840","43440"
"In post","2021","65+","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","50","45","19910","19560"
"In post","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","100","85","23080","22080"
"In post","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","70","60","28160","27670"
"In post","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","5","5","[c]","[c]"
"In post","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","30","20","59060","57760"
"In post","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","45","40","35070","34640"
"In post","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","35","25","43340","42430"
"In post","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","15","10","37180","40080"
"In post","2021","65+","South East (England)","Hampshire and Isle of Wight","AA","115","80","19500","19520"
"In post","2021","65+","South East (England)","Hampshire and Isle of Wight","AO","235","165","20820","20140"
"In post","2021","65+","South East (England)","Hampshire and Isle of Wight","EO","160","130","27660","27160"
"In post","2021","65+","South East (England)","Hampshire and Isle of Wight","G6","10","5","[c]","[c]"
"In post","2021","65+","South East (England)","Hampshire and Isle of Wight","G7","45","35","56830","55320"
"In post","2021","65+","South East (England)","Hampshire and Isle of Wight","HEO","80","70","33910","33630"
"In post","2021","65+","South East (England)","Hampshire and Isle of Wight","SEO","45","40","42490","40860"
"In post","2021","65+","South East (England)","Hampshire and Isle of Wight","Unknown","15","15","42410","38460"
"In post","2021","65+","South East (England)","Kent","AA","30","25","19470","20080"
"In post","2021","65+","South East (England)","Kent","AO","55","45","23120","21710"
"In post","2021","65+","South East (England)","Kent","EO","65","45","29440","28550"
"In post","2021","65+","South East (England)","Kent","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","South East (England)","Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","South East (England)","Kent","HEO","25","20","36010","36460"
"In post","2021","65+","South East (England)","Kent","SEO","10","10","41960","41370"
"In post","2021","65+","South East (England)","Kent","Unknown","10","5","[c]","[c]"
"In post","2021","65+","South East (England)","Surrey, East and West Sussex","AA","35","30","20290","19880"
"In post","2021","65+","South East (England)","Surrey, East and West Sussex","AO","105","85","23160","21580"
"In post","2021","65+","South East (England)","Surrey, East and West Sussex","EO","105","75","28670","28100"
"In post","2021","65+","South East (England)","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","South East (England)","Surrey, East and West Sussex","G7","10","10","[c]","[c]"
"In post","2021","65+","South East (England)","Surrey, East and West Sussex","HEO","20","20","34230","33620"
"In post","2021","65+","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","South East (England)","Surrey, East and West Sussex","SEO","15","10","45590","43630"
"In post","2021","65+","South East (England)","Surrey, East and West Sussex","Unknown","10","10","27020","25560"
"In post","2021","65+","South West (England)","Cornwall and Isles of Scilly","AA","10","5","[c]","[c]"
"In post","2021","65+","South West (England)","Cornwall and Isles of Scilly","AO","20","15","21050","21010"
"In post","2021","65+","South West (England)","Cornwall and Isles of Scilly","EO","20","15","26740","27570"
"In post","2021","65+","South West (England)","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","South West (England)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","South West (England)","Devon","AA","30","20","19180","19560"
"In post","2021","65+","South West (England)","Devon","AO","75","55","22270","21010"
"In post","2021","65+","South West (England)","Devon","EO","65","50","25740","26780"
"In post","2021","65+","South West (England)","Devon","G6","5","5","[c]","[c]"
"In post","2021","65+","South West (England)","Devon","G7","10","5","[c]","[c]"
"In post","2021","65+","South West (England)","Devon","HEO","25","15","35380","33860"
"In post","2021","65+","South West (England)","Devon","SEO","15","15","43150","42840"
"In post","2021","65+","South West (England)","Devon","Unknown","10","5","34220","37170"
"In post","2021","65+","South West (England)","Dorset and Somerset","AA","30","25","19590","20060"
"In post","2021","65+","South West (England)","Dorset and Somerset","AO","45","35","22170","21010"
"In post","2021","65+","South West (England)","Dorset and Somerset","EO","70","50","26980","27470"
"In post","2021","65+","South West (England)","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","South West (England)","Dorset and Somerset","HEO","45","40","34320","33340"
"In post","2021","65+","South West (England)","Dorset and Somerset","SEO","10","10","42840","42790"
"In post","2021","65+","South West (England)","Dorset and Somerset","Unknown","10","10","28130","27760"
"In post","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","45","40","18970","19560"
"In post","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","105","85","21500","21130"
"In post","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","145","110","27070","27570"
"In post","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","65","45","69250","69850"
"In post","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","65","55","55380","54170"
"In post","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","110","90","33910","33730"
"In post","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","5","5","[c]","[c]"
"In post","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","100","75","42200","41620"
"In post","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","45","40","39380","37170"
"In post","2021","65+","Unknown","Unknown","AA","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","AO","10","5","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","EO","10","10","29200","30250"
"In post","2021","65+","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Unknown","20","20","37850","32700"
"In post","2021","65+","Wales","East Wales","AA","30","20","19120","20060"
"In post","2021","65+","Wales","East Wales","AO","160","120","21650","21430"
"In post","2021","65+","Wales","East Wales","EO","125","85","27740","27570"
"In post","2021","65+","Wales","East Wales","G6","10","10","72810","74730"
"In post","2021","65+","Wales","East Wales","G7","25","20","60210","60830"
"In post","2021","65+","Wales","East Wales","HEO","50","35","34940","35000"
"In post","2021","65+","Wales","East Wales","SCS level","10","10","103720","98700"
"In post","2021","65+","Wales","East Wales","SEO","30","25","43770","43110"
"In post","2021","65+","Wales","East Wales","Unknown","15","10","28760","28200"
"In post","2021","65+","Wales","West Wales and The Valleys","AA","75","50","18390","18060"
"In post","2021","65+","Wales","West Wales and The Valleys","AO","150","105","21720","21590"
"In post","2021","65+","Wales","West Wales and The Valleys","EO","75","50","27380","27570"
"In post","2021","65+","Wales","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wales","West Wales and The Valleys","G7","10","10","59400","60830"
"In post","2021","65+","Wales","West Wales and The Valleys","HEO","35","30","36040","37410"
"In post","2021","65+","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wales","West Wales and The Valleys","SEO","20","15","45830","44230"
"In post","2021","65+","Wales","West Wales and The Valleys","Unknown","15","10","31580","34340"
"In post","2021","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA","20","15","18740","18800"
"In post","2021","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","35","30","22110","20950"
"In post","2021","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","40","35","26470","26930"
"In post","2021","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","10","10","32650","32140"
"In post","2021","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","5","5","[c]","[c]"
"In post","2021","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","10","5","[c]","[c]"
"In post","2021","65+","West Midlands (England)","Shropshire and Staffordshire","AA","40","30","19470","20600"
"In post","2021","65+","West Midlands (England)","Shropshire and Staffordshire","AO","55","40","21670","21010"
"In post","2021","65+","West Midlands (England)","Shropshire and Staffordshire","EO","60","50","28040","27570"
"In post","2021","65+","West Midlands (England)","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Midlands (England)","Shropshire and Staffordshire","G7","10","5","[c]","[c]"
"In post","2021","65+","West Midlands (England)","Shropshire and Staffordshire","HEO","25","15","33600","33300"
"In post","2021","65+","West Midlands (England)","Shropshire and Staffordshire","SEO","15","10","44380","42520"
"In post","2021","65+","West Midlands (England)","Shropshire and Staffordshire","Unknown","10","10","32820","31260"
"In post","2021","65+","West Midlands (England)","West Midlands","AA","35","25","18290","17430"
"In post","2021","65+","West Midlands (England)","West Midlands","AO","110","85","21500","21010"
"In post","2021","65+","West Midlands (England)","West Midlands","EO","110","80","27050","27570"
"In post","2021","65+","West Midlands (England)","West Midlands","G6","5","5","[c]","[c]"
"In post","2021","65+","West Midlands (England)","West Midlands","G7","15","15","56210","55390"
"In post","2021","65+","West Midlands (England)","West Midlands","HEO","30","25","32920","33410"
