"Status","Year","Disability","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Veterinarian","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Shropshire and Staffordshire","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Shropshire and Staffordshire","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Southern Scotland","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Surrey, East and West Sussex","Female","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Surrey, East and West Sussex","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","West Wales and The Valleys","Female","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","West Wales and The Valleys","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinarian","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Anglia","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Anglia","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Wales","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Yorkshire and Northern Lincolnshire","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Female","45","45","39860","37960"
"In post","2021","Undeclared","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Male","50","45","43620","41630"
"In post","2021","Undeclared","Commercial","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Greater Manchester","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Hampshire and Isle of Wight","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Inner London - West","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","Inner London - West","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Merseyside","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Outer London - South","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Outer London - South","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Shropshire and Staffordshire","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Shropshire and Staffordshire","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","South Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Wales and The Valleys","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Wales and The Valleys","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Hampshire and Isle of Wight","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Hampshire and Isle of Wight","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Inner London - West","Female","50","45","46240","42460"
"In post","2021","Undeclared","Communications","Inner London - West","Male","45","45","48140","42890"
"In post","2021","Undeclared","Communications","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Midlands","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Inner London - West","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Inner London - West","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","North Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Midlands","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Cheshire","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Cheshire","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Cumbria","Female","[c]","[c]","[c]","[c]"
