"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Declared non-disabled","Department of Health and Social Care","North West (England)","85","80","33300","31210"
"In post","2021","30-39","Declared non-disabled","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Department of Health and Social Care","South East (England)","65","60","39560","38580"
"In post","2021","30-39","Declared non-disabled","Department of Health and Social Care","South West (England)","215","200","35180","32650"
"In post","2021","30-39","Declared non-disabled","Department of Health and Social Care","West Midlands (England)","65","55","36510","29070"
"In post","2021","30-39","Declared non-disabled","Department of Health and Social Care","Yorkshire and The Humber","135","125","41500","37800"
"In post","2021","30-39","Declared non-disabled","ESTYN","Wales","15","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Food Standards Agency","London","35","35","42870","40960"
"In post","2021","30-39","Declared non-disabled","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Food Standards Agency","Northern Ireland","15","15","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Food Standards Agency","Wales","20","20","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Food Standards Agency","Yorkshire and The Humber","35","35","36580","30810"
"In post","2021","30-39","Declared non-disabled","Foreign, Commonwealth and Development Office","London","725","710","49810","52610"
"In post","2021","30-39","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","480","480","46920","51500"
"In post","2021","30-39","Declared non-disabled","Foreign, Commonwealth and Development Office","Scotland","140","140","41510","39630"
"In post","2021","30-39","Declared non-disabled","Foreign, Commonwealth and Development Office","South East (England)","185","180","33320","30700"
"In post","2021","30-39","Declared non-disabled","HM Land Registry","East Midlands (England)","45","40","32220","27130"
"In post","2021","30-39","Declared non-disabled","HM Land Registry","East of England","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","HM Land Registry","London","20","20","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","HM Land Registry","North East (England)","30","30","28290","27130"
"In post","2021","30-39","Declared non-disabled","HM Land Registry","North West (England)","20","20","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","HM Land Registry","South West (England)","95","90","36340","38450"
"In post","2021","30-39","Declared non-disabled","HM Land Registry","Wales","50","45","29150","27130"
"In post","2021","30-39","Declared non-disabled","HM Land Registry","West Midlands (England)","25","25","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","HM Land Registry","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","HM Revenue and Customs","East Midlands (England)","440","420","33290","31810"
"In post","2021","30-39","Declared non-disabled","HM Revenue and Customs","East of England","115","110","31090","31100"
"In post","2021","30-39","Declared non-disabled","HM Revenue and Customs","London","905","880","46470","41760"
"In post","2021","30-39","Declared non-disabled","HM Revenue and Customs","North East (England)","1370","1275","29510","25560"
"In post","2021","30-39","Declared non-disabled","HM Revenue and Customs","North West (England)","1630","1555","31690","31810"
"In post","2021","30-39","Declared non-disabled","HM Revenue and Customs","Northern Ireland","305","295","29900","25560"
"In post","2021","30-39","Declared non-disabled","HM Revenue and Customs","Scotland","1030","975","28610","25560"
"In post","2021","30-39","Declared non-disabled","HM Revenue and Customs","South East (England)","180","170","29460","25560"
"In post","2021","30-39","Declared non-disabled","HM Revenue and Customs","South West (England)","235","225","33650","31810"
"In post","2021","30-39","Declared non-disabled","HM Revenue and Customs","Wales","710","680","29490","25560"
"In post","2021","30-39","Declared non-disabled","HM Revenue and Customs","West Midlands (England)","550","525","33390","31810"
"In post","2021","30-39","Declared non-disabled","HM Revenue and Customs","Yorkshire and The Humber","620","580","31170","31810"
"In post","2021","30-39","Declared non-disabled","HM Treasury","East of England","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","HM Treasury","London","475","460","57380","59470"
"In post","2021","30-39","Declared non-disabled","HM Treasury","North East (England)","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","HM Treasury","North West (England)","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","HM Treasury","Wales","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","HM Treasury","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Home Office","East Midlands (England)","50","50","26950","25290"
"In post","2021","30-39","Declared non-disabled","Home Office","East of England","290","270","25730","25190"
"In post","2021","30-39","Declared non-disabled","Home Office","London","2560","2460","41320","35200"
"In post","2021","30-39","Declared non-disabled","Home Office","North East (England)","245","220","25000","24890"
"In post","2021","30-39","Declared non-disabled","Home Office","North West (England)","1710","1590","26720","25040"
"In post","2021","30-39","Declared non-disabled","Home Office","Northern Ireland","115","105","23820","21430"
"In post","2021","30-39","Declared non-disabled","Home Office","Overseas","80","80","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Home Office","Scotland","195","185","26450","25040"
"In post","2021","30-39","Declared non-disabled","Home Office","South East (England)","585","550","26350","25310"
"In post","2021","30-39","Declared non-disabled","Home Office","South West (England)","70","65","27390","25310"
"In post","2021","30-39","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Home Office","Wales","130","120","27160","24890"
"In post","2021","30-39","Declared non-disabled","Home Office","West Midlands (England)","270","250","27280","25310"
"In post","2021","30-39","Declared non-disabled","Home Office","Yorkshire and The Humber","905","835","27670","25040"
"In post","2021","30-39","Declared non-disabled","Ministry of Defence","East Midlands (England)","170","160","28950","26670"
"In post","2021","30-39","Declared non-disabled","Ministry of Defence","East of England","440","420","33070","33300"
"In post","2021","30-39","Declared non-disabled","Ministry of Defence","London","530","520","45500","45200"
"In post","2021","30-39","Declared non-disabled","Ministry of Defence","North East (England)","10","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Ministry of Defence","North West (England)","180","170","29230","26670"
"In post","2021","30-39","Declared non-disabled","Ministry of Defence","Northern Ireland","55","55","23260","20310"
"In post","2021","30-39","Declared non-disabled","Ministry of Defence","Overseas","80","80","40150","40580"
"In post","2021","30-39","Declared non-disabled","Ministry of Defence","Scotland","410","400","28960","26670"
"In post","2021","30-39","Declared non-disabled","Ministry of Defence","South East (England)","1210","1165","34570","33300"
"In post","2021","30-39","Declared non-disabled","Ministry of Defence","South West (England)","3385","3240","35740","34180"
"In post","2021","30-39","Declared non-disabled","Ministry of Defence","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Ministry of Defence","Wales","65","60","24650","21140"
"In post","2021","30-39","Declared non-disabled","Ministry of Defence","West Midlands (England)","275","265","30280","26670"
"In post","2021","30-39","Declared non-disabled","Ministry of Defence","Yorkshire and The Humber","160","150","29350","26670"
"In post","2021","30-39","Declared non-disabled","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Ministry of Housing, Communities and Local Government","East of England","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Ministry of Housing, Communities and Local Government","London","400","390","51620","53130"
"In post","2021","30-39","Declared non-disabled","Ministry of Housing, Communities and Local Government","North East (England)","15","15","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Ministry of Housing, Communities and Local Government","North West (England)","30","30","34060","32780"
"In post","2021","30-39","Declared non-disabled","Ministry of Housing, Communities and Local Government","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Ministry of Housing, Communities and Local Government","South West (England)","145","135","38800","36340"
"In post","2021","30-39","Declared non-disabled","Ministry of Housing, Communities and Local Government","Wales","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Ministry of Housing, Communities and Local Government","West Midlands (England)","30","25","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Ministry of Justice","East Midlands (England)","1260","1180","27050","25400"
"In post","2021","30-39","Declared non-disabled","Ministry of Justice","East of England","1085","1020","28580","28400"
"In post","2021","30-39","Declared non-disabled","Ministry of Justice","London","2360","2275","36630","33590"
"In post","2021","30-39","Declared non-disabled","Ministry of Justice","North East (England)","760","710","26940","25340"
"In post","2021","30-39","Declared non-disabled","Ministry of Justice","North West (England)","1480","1400","27370","25790"
"In post","2021","30-39","Declared non-disabled","Ministry of Justice","Scotland","85","80","25550","22570"
"In post","2021","30-39","Declared non-disabled","Ministry of Justice","South East (England)","1535","1445","29740","30400"
"In post","2021","30-39","Declared non-disabled","Ministry of Justice","South West (England)","810","745","27460","25850"
"In post","2021","30-39","Declared non-disabled","Ministry of Justice","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Ministry of Justice","Wales","725","690","27550","25380"
"In post","2021","30-39","Declared non-disabled","Ministry of Justice","West Midlands (England)","1585","1495","26330","23970"
"In post","2021","30-39","Declared non-disabled","Ministry of Justice","Yorkshire and The Humber","1390","1285","28450","26320"
"In post","2021","30-39","Declared non-disabled","National Crime Agency","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","National Crime Agency","London","120","115","46040","43630"
"In post","2021","30-39","Declared non-disabled","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","National Crime Agency","North West (England)","105","105","36950","36410"
"In post","2021","30-39","Declared non-disabled","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","National Crime Agency","Overseas","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","National Crime Agency","South East (England)","20","20","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","National Crime Agency","South West (England)","20","20","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","National Crime Agency","West Midlands (England)","30","30","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","National Crime Agency","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Northern Ireland Office","London","15","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Northern Ireland Office","Northern Ireland","15","15","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Office for Standards in Education","East Midlands (England)","20","20","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Office for Standards in Education","East of England","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Office for Standards in Education","London","70","70","55480","51360"
"In post","2021","30-39","Declared non-disabled","Office for Standards in Education","North West (England)","125","120","36030","32010"
"In post","2021","30-39","Declared non-disabled","Office for Standards in Education","South West (England)","85","80","38940","32010"
"In post","2021","30-39","Declared non-disabled","Office for Standards in Education","West Midlands (England)","25","20","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Office for Standards in Education","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Office of Gas and Electricity Markets","London","200","195","51530","49820"
"In post","2021","30-39","Declared non-disabled","Office of Gas and Electricity Markets","Scotland","165","160","38560","35000"
"In post","2021","30-39","Declared non-disabled","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","60","60","41920","38000"
"In post","2021","30-39","Declared non-disabled","Office of Rail and Road","London","45","45","52450","55430"
"In post","2021","30-39","Declared non-disabled","Office of Rail and Road","North West (England)","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Office of Rail and Road","Scotland","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Office of Rail and Road","South West (England)","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Office of Rail and Road","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Other Cabinet Office Agencies","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Other Cabinet Office Agencies","East of England","15","15","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Other Cabinet Office Agencies","London","20","20","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Other Cabinet Office Agencies","North West (England)","40","35","36860","34800"
"In post","2021","30-39","Declared non-disabled","Other Cabinet Office Agencies","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Other Cabinet Office Agencies","Wales","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Other Cabinet Office Agencies","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Other Cabinet Office Agencies","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Scotland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Scotland Office","Scotland","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Scottish Government","Scotland","2320","2225","37470","34150"
"In post","2021","30-39","Declared non-disabled","The National Archives","London","80","80","34540","34770"
"In post","2021","30-39","Declared non-disabled","UK Export Finance","London","80","80","53070","50830"
"In post","2021","30-39","Declared non-disabled","UK Supreme Court","London","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","United Kingdom Statistics Authority","London","25","25","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","United Kingdom Statistics Authority","South East (England)","145","135","35780","36030"
"In post","2021","30-39","Declared non-disabled","United Kingdom Statistics Authority","Wales","390","365","36190","36030"
"In post","2021","30-39","Declared non-disabled","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Wales Office","Wales","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Water Services Regulation Authority","London","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Water Services Regulation Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Water Services Regulation Authority","West Midlands (England)","30","30","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Welsh Government","Wales","1110","1050","37610","37410"
"In post","2021","30-39","Undeclared","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Attorney General's Departments","London","35","35","52530","52060"
"In post","2021","30-39","Undeclared","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Cabinet Office","London","55","55","52710","54700"
"In post","2021","30-39","Undeclared","Cabinet Office","North East (England)","15","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Cabinet Office","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","London","95","95","52510","53600"
"In post","2021","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","Wales","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Digital, Culture, Media and Sport","London","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Education","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Education","London","35","35","51840","53420"
"In post","2021","30-39","Undeclared","Department for Education","North East (England)","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Education","North West (England)","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Education","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Education","Yorkshire and The Humber","30","30","38790","36500"
"In post","2021","30-39","Undeclared","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Environment, Food and Rural Affairs","East of England","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Environment, Food and Rural Affairs","London","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Environment, Food and Rural Affairs","North West (England)","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Environment, Food and Rural Affairs","South East (England)","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Environment, Food and Rural Affairs","South West (England)","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for International Trade","London","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Transport","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Transport","East of England","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Transport","London","175","170","48170","43360"
"In post","2021","30-39","Undeclared","Department for Transport","North East (England)","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Transport","South East (England)","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Transport","South West (England)","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Transport","Wales","135","125","28130","21590"
"In post","2021","30-39","Undeclared","Department for Transport","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Work and Pensions","East Midlands (England)","50","45","25900","27570"
"In post","2021","30-39","Undeclared","Department for Work and Pensions","East of England","25","25","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Work and Pensions","London","100","100","33440","31060"
"In post","2021","30-39","Undeclared","Department for Work and Pensions","North East (England)","120","110","26550","27570"
"In post","2021","30-39","Undeclared","Department for Work and Pensions","North West (England)","200","190","27210","27570"
"In post","2021","30-39","Undeclared","Department for Work and Pensions","Scotland","100","90","24990","27570"
"In post","2021","30-39","Undeclared","Department for Work and Pensions","South East (England)","65","60","26670","27570"
"In post","2021","30-39","Undeclared","Department for Work and Pensions","South West (England)","60","55","25450","27570"
"In post","2021","30-39","Undeclared","Department for Work and Pensions","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Department for Work and Pensions","Wales","65","60","26060","27570"
"In post","2021","30-39","Undeclared","Department for Work and Pensions","West Midlands (England)","90","80","25910","27570"
"In post","2021","30-39","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","110","100","29510","27570"
"In post","2021","30-39","Undeclared","Department of Health and Social Care","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Department of Health and Social Care","East of England","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Department of Health and Social Care","London","65","60","46030","42000"
"In post","2021","30-39","Undeclared","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department of Health and Social Care","North West (England)","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Department of Health and Social Care","South West (England)","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Department of Health and Social Care","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Food Standards Agency","London","50","50","42130","40960"
"In post","2021","30-39","Undeclared","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Food Standards Agency","Northern Ireland","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Food Standards Agency","Wales","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Food Standards Agency","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Food Standards Agency","Yorkshire and The Humber","25","25","[c]","[c]"
"In post","2021","30-39","Undeclared","Foreign, Commonwealth and Development Office","London","40","40","50740","50240"
"In post","2021","30-39","Undeclared","Foreign, Commonwealth and Development Office","Overseas","30","30","[c]","[c]"
"In post","2021","30-39","Undeclared","Foreign, Commonwealth and Development Office","Scotland","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Foreign, Commonwealth and Development Office","South East (England)","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","HM Revenue and Customs","East Midlands (England)","35","30","30180","31810"
"In post","2021","30-39","Undeclared","HM Revenue and Customs","East of England","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","HM Revenue and Customs","London","65","65","45970","41760"
"In post","2021","30-39","Undeclared","HM Revenue and Customs","North East (England)","100","95","29130","25560"
"In post","2021","30-39","Undeclared","HM Revenue and Customs","North West (England)","95","95","30530","31810"
"In post","2021","30-39","Undeclared","HM Revenue and Customs","Northern Ireland","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","HM Revenue and Customs","Scotland","55","55","29590","25560"
"In post","2021","30-39","Undeclared","HM Revenue and Customs","South East (England)","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","HM Revenue and Customs","South West (England)","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","HM Revenue and Customs","Wales","35","35","28380","25560"
"In post","2021","30-39","Undeclared","HM Revenue and Customs","West Midlands (England)","40","35","35520","31810"
"In post","2021","30-39","Undeclared","HM Revenue and Customs","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","HM Treasury","London","90","90","56680","56950"
"In post","2021","30-39","Undeclared","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Home Office","East of England","15","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Home Office","London","120","115","42340","35970"
"In post","2021","30-39","Undeclared","Home Office","North East (England)","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Home Office","North West (England)","55","50","30100","25260"
"In post","2021","30-39","Undeclared","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Home Office","Overseas","10","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Home Office","Scotland","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Home Office","South East (England)","35","35","27030","25310"
"In post","2021","30-39","Undeclared","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Home Office","Wales","10","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Home Office","West Midlands (England)","5","5","[c]","[c]"
