"Status","Year","Age","Disability","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Declared disabled","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Commercial","45","40","40000","37920"
"In post","2021","65+","Declared non-disabled","Communications","25","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Counter Fraud","15","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Digital, Data and Technology","125","105","42290","38120"
"In post","2021","65+","Declared non-disabled","Economics","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Finance","120","100","33160","29020"
"In post","2021","65+","Declared non-disabled","Human Resources","80","65","35650","32290"
"In post","2021","65+","Declared non-disabled","Inspector of Education and Training","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Intelligence Analysis","30","25","33240","30330"
"In post","2021","65+","Declared non-disabled","Internal Audit","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Knowledge and Information Management","30","30","33370","27730"
"In post","2021","65+","Declared non-disabled","Legal","140","105","52340","55610"
"In post","2021","65+","Declared non-disabled","Medicine","50","45","69450","77090"
"In post","2021","65+","Declared non-disabled","Operational Delivery","3035","2230","26690","23840"
"In post","2021","65+","Declared non-disabled","Operational Research","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Other","570","510","27600","22210"
"In post","2021","65+","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Planning Inspectors","35","20","67130","65270"
"In post","2021","65+","Declared non-disabled","Policy","180","150","46300","37640"
"In post","2021","65+","Declared non-disabled","Project Delivery","175","150","41280","38550"
"In post","2021","65+","Declared non-disabled","Property","220","190","33940","33300"
"In post","2021","65+","Declared non-disabled","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Science and Engineering","275","215","40380","36670"
"In post","2021","65+","Declared non-disabled","Security","155","135","25740","21350"
"In post","2021","65+","Declared non-disabled","Social Research","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Statistics","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Tax","200","135","39220","35000"
"In post","2021","65+","Declared non-disabled","Unknown","2145","1555","27350","27570"
"In post","2021","65+","Declared non-disabled","Veterinarian","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2021","65+","Undeclared","Finance","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Human Resources","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Intelligence Analysis","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Legal","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","Medicine","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Operational Delivery","440","310","26650","24920"
"In post","2021","65+","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Other","85","75","28360","24020"
"In post","2021","65+","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Policy","20","15","[c]","[c]"
"In post","2021","65+","Undeclared","Project Delivery","15","15","[c]","[c]"
"In post","2021","65+","Undeclared","Property","25","20","[c]","[c]"
"In post","2021","65+","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Science and Engineering","45","40","33980","30800"
"In post","2021","65+","Undeclared","Security","20","20","[c]","[c]"
"In post","2021","65+","Undeclared","Tax","20","15","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","90","75","26760","27250"
"In post","2021","65+","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Commercial","15","10","[c]","[c]"
"In post","2021","65+","Unknown","Communications","10","10","[c]","[c]"
"In post","2021","65+","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Digital, Data and Technology","40","35","40740","37490"
"In post","2021","65+","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Finance","15","15","[c]","[c]"
"In post","2021","65+","Unknown","Human Resources","10","5","[c]","[c]"
"In post","2021","65+","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Intelligence Analysis","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","International Trade","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Knowledge and Information Management","20","15","[c]","[c]"
"In post","2021","65+","Unknown","Legal","35","25","52620","56680"
"In post","2021","65+","Unknown","Medicine","25","25","[c]","[c]"
"In post","2021","65+","Unknown","Operational Delivery","650","485","26470","22490"
"In post","2021","65+","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Other","140","120","32010","28520"
"In post","2021","65+","Unknown","Planning Inspectors","10","5","[c]","[c]"
"In post","2021","65+","Unknown","Policy","25","20","[c]","[c]"
"In post","2021","65+","Unknown","Project Delivery","25","20","[c]","[c]"
"In post","2021","65+","Unknown","Property","50","45","23590","17860"
"In post","2021","65+","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Science and Engineering","75","60","40740","38590"
"In post","2021","65+","Unknown","Security","30","30","24730","20060"
"In post","2021","65+","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Tax","80","55","33470","32520"
"In post","2021","65+","Unknown","Unknown","115","100","39100","31060"
"In post","2021","65+","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Other","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Other","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Unknown","20","15","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Policy","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Operational Delivery","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Operational Delivery","20","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Other","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Operational Delivery","110","[c]","23920","21170"
"Leaver CS","2021","20-29","Declared disabled","Operational Research","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Other","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Policy","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Science and Engineering","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Security","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","105","[c]","25440","22000"
"Leaver CS","2021","20-29","Declared non-disabled","Commercial","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Communications","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Digital, Data and Technology","45","[c]","32630","31470"
"Leaver CS","2021","20-29","Declared non-disabled","Economics","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Finance","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Human Resources","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Intelligence Analysis","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Knowledge and Information Management","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Legal","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Medicine","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Operational Delivery","1030","[c]","23410","21590"
"Leaver CS","2021","20-29","Declared non-disabled","Operational Research","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Other","95","[c]","25780","22920"
"Leaver CS","2021","20-29","Declared non-disabled","Policy","80","[c]","35660","33570"
"Leaver CS","2021","20-29","Declared non-disabled","Project Delivery","55","[c]","29670","27150"
"Leaver CS","2021","20-29","Declared non-disabled","Property","35","[c]","26690","24500"
"Leaver CS","2021","20-29","Declared non-disabled","Psychology","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Science and Engineering","180","[c]","23770","23090"
"Leaver CS","2021","20-29","Declared non-disabled","Security","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Social Research","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Statistics","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","825","[c]","24910","21770"
"Leaver CS","2021","20-29","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Operational Delivery","75","[c]","26830","21590"
"Leaver CS","2021","20-29","Undeclared","Policy","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","60","[c]","26380","21730"
"Leaver CS","2021","20-29","Unknown","Commercial","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Communications","40","[c]","27760","26970"
"Leaver CS","2021","20-29","Unknown","Digital, Data and Technology","50","[c]","29220","27130"
"Leaver CS","2021","20-29","Unknown","Economics","45","[c]","22090","19130"
"Leaver CS","2021","20-29","Unknown","Finance","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Human Resources","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","International Trade","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Legal","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Medicine","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Operational Delivery","880","[c]","22180","21050"
"Leaver CS","2021","20-29","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other","105","[c]","26800","27010"
"Leaver CS","2021","20-29","Unknown","Policy","130","[c]","26310","24370"
"Leaver CS","2021","20-29","Unknown","Project Delivery","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Property","45","[c]","25110","24500"
"Leaver CS","2021","20-29","Unknown","Psychology","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Science and Engineering","55","[c]","23910","24370"
"Leaver CS","2021","20-29","Unknown","Security","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Social Research","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Statistics","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","740","[c]","27280","27570"
"Leaver CS","2021","30-39","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Legal","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Operational Delivery","95","[c]","27380","24000"
"Leaver CS","2021","30-39","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Other","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Policy","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","95","[c]","27220","27570"
"Leaver CS","2021","30-39","Declared disabled","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Commercial","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Communications","30","[c]","41890","38960"
"Leaver CS","2021","30-39","Declared non-disabled","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Digital, Data and Technology","55","[c]","47130","42990"
"Leaver CS","2021","30-39","Declared non-disabled","Economics","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Finance","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Human Resources","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Intelligence Analysis","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Knowledge and Information Management","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Legal","50","[c]","50020","50650"
"Leaver CS","2021","30-39","Declared non-disabled","Medicine","30","[c]","43760","37890"
"Leaver CS","2021","30-39","Declared non-disabled","Operational Delivery","770","[c]","28190","23900"
"Leaver CS","2021","30-39","Declared non-disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Other","85","[c]","30930","27430"
"Leaver CS","2021","30-39","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Planning Inspectors","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Policy","110","[c]","45650","40960"
"Leaver CS","2021","30-39","Declared non-disabled","Project Delivery","45","[c]","43800","39980"
"Leaver CS","2021","30-39","Declared non-disabled","Property","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Psychology","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Science and Engineering","85","[c]","35630","36970"
"Leaver CS","2021","30-39","Declared non-disabled","Security","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Statistics","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","690","[c]","30010","26890"
"Leaver CS","2021","30-39","Declared non-disabled","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Operational Delivery","85","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Other","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Policy","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Science and Engineering","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","65","[c]","32670","29290"
"Leaver CS","2021","30-39","Unknown","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Communications","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Digital, Data and Technology","40","[c]","42420","39630"
"Leaver CS","2021","30-39","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Finance","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Legal","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Medicine","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Operational Delivery","440","[c]","27600","24250"
"Leaver CS","2021","30-39","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Other","75","[c]","29390","29930"
"Leaver CS","2021","30-39","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Policy","75","[c]","44740","40130"
"Leaver CS","2021","30-39","Unknown","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Property","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Psychology","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Science and Engineering","35","[c]","30800","30630"
"Leaver CS","2021","30-39","Unknown","Security","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Social Research","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","555","[c]","32630","28000"
"Leaver CS","2021","30-39","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
