"Status","Year","Disability","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Legal","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Legal","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","No function","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","No function","Male","40","40","35370","31650"
"In post","2021","Undeclared","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Project Delivery","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Security","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Analysis","Female","30","25","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Analysis","Male","70","70","44160","42170"
"In post","2021","Undeclared","Undeclared","Commercial","Female","45","45","37100","34050"
"In post","2021","Undeclared","Undeclared","Commercial","Male","65","65","42120","40600"
"In post","2021","Undeclared","Undeclared","Communications","Female","35","30","35430","31390"
"In post","2021","Undeclared","Undeclared","Communications","Male","65","65","31390","29200"
"In post","2021","Undeclared","Undeclared","Counter Fraud","Female","105","95","35710","31810"
"In post","2021","Undeclared","Undeclared","Counter Fraud","Male","245","235","37100","32520"
"In post","2021","Undeclared","Undeclared","Debt","Female","35","30","24040","21440"
"In post","2021","Undeclared","Undeclared","Debt","Male","40","40","26040","21440"
"In post","2021","Undeclared","Undeclared","Digital, Data & Technology","Female","50","50","41760","38630"
"In post","2021","Undeclared","Undeclared","Digital, Data & Technology","Male","205","200","40960","38630"
"In post","2021","Undeclared","Undeclared","Finance","Female","70","65","37500","33150"
"In post","2021","Undeclared","Undeclared","Finance","Male","95","95","40820","37890"
"In post","2021","Undeclared","Undeclared","Grants Management","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Grants Management","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Human Resources","Female","70","65","37190","31820"
"In post","2021","Undeclared","Undeclared","Human Resources","Male","50","45","37720","32630"
"In post","2021","Undeclared","Undeclared","Internal Audit","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Internal Audit","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Legal","Female","50","45","49560","46090"
"In post","2021","Undeclared","Undeclared","Legal","Male","50","50","48740","48190"
"In post","2021","Undeclared","Undeclared","No function","Female","1010","910","33390","29570"
"In post","2021","Undeclared","Undeclared","No function","Male","1620","1560","36440","31940"
"In post","2021","Undeclared","Undeclared","Project Delivery","Female","185","180","39680","38630"
"In post","2021","Undeclared","Undeclared","Project Delivery","Male","495","480","43150","40580"
"In post","2021","Undeclared","Undeclared","Property","Female","70","60","36980","33280"
"In post","2021","Undeclared","Undeclared","Property","Male","150","145","38450","34310"
"In post","2021","Undeclared","Undeclared","Security","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Security","Male","200","200","35480","38130"
"In post","2021","Undeclared","Undeclared","Unknown","Female","780","710","31750","27570"
"In post","2021","Undeclared","Undeclared","Unknown","Male","1425","1385","33300","29180"
"In post","2021","Undeclared","Unknown","Analysis","Female","30","30","[c]","[c]"
"In post","2021","Undeclared","Unknown","Analysis","Male","50","50","42630","42470"
"In post","2021","Undeclared","Unknown","Commercial","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Commercial","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Communications","Female","35","35","47440","43360"
"In post","2021","Undeclared","Unknown","Communications","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","Counter Fraud","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","Counter Fraud","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","Debt","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Debt","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Digital, Data & Technology","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Digital, Data & Technology","Male","35","35","42560","38630"
"In post","2021","Undeclared","Unknown","Finance","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","Finance","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Grants Management","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Human Resources","Female","30","30","[c]","[c]"
"In post","2021","Undeclared","Unknown","Human Resources","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Legal","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Legal","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","No function","Female","565","520","32910","30450"
"In post","2021","Undeclared","Unknown","No function","Male","755","710","35260","32240"
"In post","2021","Undeclared","Unknown","Project Delivery","Female","60","60","41220","38640"
"In post","2021","Undeclared","Unknown","Project Delivery","Male","55","55","43620","39570"
"In post","2021","Undeclared","Unknown","Property","Female","45","35","28450","26150"
"In post","2021","Undeclared","Unknown","Property","Male","55","55","38890","37380"
"In post","2021","Undeclared","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Security","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","Female","60","55","28430","27570"
"In post","2021","Undeclared","Unknown","Unknown","Male","70","70","31070","27570"
"In post","2021","Undeclared","White","Analysis","Female","65","65","40810","39030"
"In post","2021","Undeclared","White","Analysis","Male","95","95","44850","41890"
"In post","2021","Undeclared","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Commercial","Female","110","105","39680","35080"
"In post","2021","Undeclared","White","Commercial","Male","125","120","47160","41630"
"In post","2021","Undeclared","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Communications","Female","85","80","35040","30230"
"In post","2021","Undeclared","White","Communications","Male","90","90","34490","26930"
"In post","2021","Undeclared","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Counter Fraud","Female","95","85","33520","31810"
"In post","2021","Undeclared","White","Counter Fraud","Male","130","125","35850","31820"
"In post","2021","Undeclared","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Debt","Female","45","40","23430","21400"
"In post","2021","Undeclared","White","Debt","Male","55","50","23950","21440"
"In post","2021","Undeclared","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Digital, Data & Technology","Female","135","125","39130","38200"
"In post","2021","Undeclared","White","Digital, Data & Technology","Male","205","200","40900","38230"
"In post","2021","Undeclared","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Finance","Female","150","140","37030","33300"
"In post","2021","Undeclared","White","Finance","Male","95","90","41440","36140"
"In post","2021","Undeclared","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Grants Management","Female","10","5","[c]","[c]"
"In post","2021","Undeclared","White","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Human Resources","Female","205","190","36890","33300"
"In post","2021","Undeclared","White","Human Resources","Male","90","85","37410","32100"
"In post","2021","Undeclared","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Internal Audit","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","White","Internal Audit","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Legal","Female","110","100","49310","50500"
"In post","2021","Undeclared","White","Legal","Male","75","70","52570","55610"
"In post","2021","Undeclared","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","No function","Female","4030","3595","30350","27380"
"In post","2021","Undeclared","White","No function","Male","4690","4385","32880","31650"
"In post","2021","Undeclared","White","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Project Delivery","Female","340","320","38650","35390"
"In post","2021","Undeclared","White","Project Delivery","Male","570","550","37860","33730"
"In post","2021","Undeclared","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Property","Female","115","110","32460","31640"
"In post","2021","Undeclared","White","Property","Male","150","145","36980","33300"
"In post","2021","Undeclared","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Security","Female","85","80","36680","33300"
"In post","2021","Undeclared","White","Security","Male","340","335","33600","35050"
"In post","2021","Undeclared","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Unknown","Female","2585","2335","28190","27570"
"In post","2021","Undeclared","White","Unknown","Male","1790","1735","29860","27570"
"In post","2021","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Analysis","Female","30","30","40830","36340"
"In post","2021","Unknown","Asian","Analysis","Male","30","30","40090","35220"
"In post","2021","Unknown","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Commercial","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Asian","Commercial","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Communications","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Asian","Communications","Male","40","35","29740","29380"
"In post","2021","Unknown","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Counter Fraud","Female","60","55","29780","26880"
"In post","2021","Unknown","Asian","Counter Fraud","Male","35","30","31490","31810"
"In post","2021","Unknown","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Debt","Female","30","25","24580","25560"
"In post","2021","Unknown","Asian","Debt","Male","15","10","[c]","[c]"
"In post","2021","Unknown","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Digital, Data & Technology","Female","50","50","39590","34650"
"In post","2021","Unknown","Asian","Digital, Data & Technology","Male","85","85","39880","36860"
"In post","2021","Unknown","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Finance","Female","40","40","34710","32300"
"In post","2021","Unknown","Asian","Finance","Male","40","40","36790","36820"
"In post","2021","Unknown","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Human Resources","Female","40","35","36000","31960"
"In post","2021","Unknown","Asian","Human Resources","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Legal","Female","110","105","36710","30850"
"In post","2021","Unknown","Asian","Legal","Male","55","55","39550","40000"
"In post","2021","Unknown","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","No function","Female","525","485","36410","31930"
"In post","2021","Unknown","Asian","No function","Male","395","375","35500","31810"
"In post","2021","Unknown","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Project Delivery","Female","55","50","39890","36450"
"In post","2021","Unknown","Asian","Project Delivery","Male","55","55","47980","41980"
"In post","2021","Unknown","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Property","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Asian","Property","Male","15","10","[c]","[c]"
"In post","2021","Unknown","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Security","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Asian","Security","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Unknown","Female","185","175","35370","31060"
"In post","2021","Unknown","Asian","Unknown","Male","165","165","39700","32960"
"In post","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Analysis","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Black","Analysis","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Commercial","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Black","Commercial","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Communications","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Black","Communications","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Counter Fraud","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Black","Counter Fraud","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Debt","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Black","Debt","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Digital, Data & Technology","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Black","Digital, Data & Technology","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Finance","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Black","Finance","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Human Resources","Female","30","30","[c]","[c]"
"In post","2021","Unknown","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Legal","Female","65","65","34660","27050"
"In post","2021","Unknown","Black","Legal","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","No function","Female","245","230","35850","31810"
"In post","2021","Unknown","Black","No function","Male","150","150","37150","33260"
"In post","2021","Unknown","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Project Delivery","Female","45","45","41030","38600"
"In post","2021","Unknown","Black","Project Delivery","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Security","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Unknown","Female","90","90","33980","31060"
"In post","2021","Unknown","Black","Unknown","Male","50","50","34460","31060"
"In post","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Debt","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Debt","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Digital, Data & Technology","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","No function","Female","40","35","41180","36320"
"In post","2021","Unknown","Chinese","No function","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Analysis","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Mixed","Analysis","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Commercial","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Communications","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Mixed","Communications","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Counter Fraud","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Counter Fraud","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Debt","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Digital, Data & Technology","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Mixed","Digital, Data & Technology","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Finance","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Finance","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Human Resources","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Legal","Female","30","30","38740","35130"
"In post","2021","Unknown","Mixed","Legal","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","No function","Female","175","165","35320","32520"
"In post","2021","Unknown","Mixed","No function","Male","110","105","39700","36410"
"In post","2021","Unknown","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Project Delivery","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Mixed","Project Delivery","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Security","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","Female","60","60","35530","32310"
"In post","2021","Unknown","Mixed","Unknown","Male","40","40","40800","37600"
"In post","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
