"Status","Year","Disability","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","London","Male","65","65","50250","41260"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","London","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","Female","1440","1240","32410","29540"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","Male","1015","915","35360","32140"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","London","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","London","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","London","Female","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","London","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","Female","65","60","50650","45340"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","Male","55","55","52010","51630"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government","London","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government","Outside London","Female","2945","2720","39970","37410"
"In post","2021","Declared non-disabled","Welsh Government","Outside London","Male","1965","1920","43160","37410"
"In post","2021","Declared non-disabled","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government","Overseas","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","London","Female","85","75","54690","52730"
"In post","2021","Undeclared","Attorney General's Departments","London","Male","50","45","56950","65450"
"In post","2021","Undeclared","Attorney General's Departments","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","London","Female","95","95","47260","42330"
"In post","2021","Undeclared","Cabinet Office","London","Male","95","95","54480","54700"
"In post","2021","Undeclared","Cabinet Office","Outside London","Female","45","40","31020","26670"
"In post","2021","Undeclared","Cabinet Office","Outside London","Male","45","40","31670","32960"
"In post","2021","Undeclared","Cabinet Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","London","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","London","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","London","Female","115","115","48210","53380"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","London","Male","155","155","52280","53380"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","Female","70","60","34360","30990"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","Male","75","70","34780","30360"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","London","Female","35","35","46350","51730"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","London","Male","35","35","46510","46730"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","London","Female","65","65","51730","53420"
"In post","2021","Undeclared","Department for Education","London","Male","50","50","53470","53420"
"In post","2021","Undeclared","Department for Education","Outside London","Female","140","135","39690","36780"
"In post","2021","Undeclared","Department for Education","Outside London","Male","115","115","41420","37100"
"In post","2021","Undeclared","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","London","Female","50","50","44460","39460"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","London","Male","40","40","40700","37690"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","Female","175","165","33570","30280"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","Male","165","160","37150","32800"
"In post","2021","Undeclared","Department for International Trade","London","Female","30","30","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","London","Male","35","35","50130","51970"
"In post","2021","Undeclared","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","London","Female","275","275","42510","36180"
"In post","2021","Undeclared","Department for Transport","London","Male","400","385","42920","36080"
"In post","2021","Undeclared","Department for Transport","Outside London","Female","365","315","27130","21590"
"In post","2021","Undeclared","Department for Transport","Outside London","Male","505","490","31760","26780"
"In post","2021","Undeclared","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Work and Pensions","London","Female","260","240","32490","31060"
"In post","2021","Undeclared","Department for Work and Pensions","London","Male","165","165","34910","31060"
"In post","2021","Undeclared","Department for Work and Pensions","Outside London","Female","2210","1970","26830","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Outside London","Male","1535","1485","28480","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Unknown","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","Department for Work and Pensions","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","London","Female","165","140","48610","41350"
"In post","2021","Undeclared","Department of Health and Social Care","London","Male","85","80","57240","52610"
"In post","2021","Undeclared","Department of Health and Social Care","Outside London","Female","215","185","40630","37450"
"In post","2021","Undeclared","Department of Health and Social Care","Outside London","Male","90","85","49980","40800"
"In post","2021","Undeclared","ESTYN","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","London","Female","95","95","42810","40350"
"In post","2021","Undeclared","Food Standards Agency","London","Male","85","85","43030","40350"
"In post","2021","Undeclared","Food Standards Agency","Outside London","Female","130","125","35020","31350"
"In post","2021","Undeclared","Food Standards Agency","Outside London","Male","120","120","36290","30810"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","London","Female","75","75","47090","39580"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","London","Male","105","105","53890","48020"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Outside London","Female","30","30","34130","27340"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Outside London","Male","40","35","40890","40040"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Overseas","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Overseas","Male","65","65","51260","53470"
"In post","2021","Undeclared","HM Land Registry","London","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Outside London","Female","110","95","30700","27130"
"In post","2021","Undeclared","HM Land Registry","Outside London","Male","115","105","33700","33840"
"In post","2021","Undeclared","HM Revenue and Customs","London","Female","225","210","40550","36160"
"In post","2021","Undeclared","HM Revenue and Customs","London","Male","300","290","46640","41760"
"In post","2021","Undeclared","HM Revenue and Customs","Outside London","Female","1210","1045","30020","27550"
"In post","2021","Undeclared","HM Revenue and Customs","Outside London","Male","1535","1460","32570","31810"
"In post","2021","Undeclared","HM Treasury","London","Female","150","150","42250","35680"
"In post","2021","Undeclared","HM Treasury","London","Male","205","205","47180","46480"
"In post","2021","Undeclared","HM Treasury","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Home Office","London","Female","335","310","38100","35050"
"In post","2021","Undeclared","Home Office","London","Male","350","335","40360","35310"
"In post","2021","Undeclared","Home Office","Outside London","Female","465","405","27950","26160"
"In post","2021","Undeclared","Home Office","Outside London","Male","630","600","28900","27370"
"In post","2021","Undeclared","Home Office","Overseas","Female","10","5","[c]","[c]"
"In post","2021","Undeclared","Home Office","Overseas","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence","London","Female","90","85","37660","36140"
"In post","2021","Undeclared","Ministry of Defence","London","Male","185","180","41680","39420"
"In post","2021","Undeclared","Ministry of Defence","Outside London","Female","1280","1210","31900","28660"
"In post","2021","Undeclared","Ministry of Defence","Outside London","Male","2575","2525","34870","33300"
"In post","2021","Undeclared","Ministry of Defence","Overseas","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence","Overseas","Male","35","35","40480","36460"
"In post","2021","Undeclared","Ministry of Defence","Unknown","Female","10","5","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","London","Female","45","45","47230","53130"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","London","Male","50","50","45710","42980"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Outside London","Female","30","25","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Outside London","Male","40","40","44780","44020"
"In post","2021","Undeclared","Ministry of Justice","London","Female","715","665","34660","30850"
"In post","2021","Undeclared","Ministry of Justice","London","Male","725","705","37800","35650"
"In post","2021","Undeclared","Ministry of Justice","Outside London","Female","3230","2880","28110","25400"
"In post","2021","Undeclared","Ministry of Justice","Outside London","Male","4425","4115","31100","31650"
"In post","2021","Undeclared","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","London","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","London","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","London","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","London","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Government","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Government","Outside London","Female","180","170","37350","33620"
"In post","2021","Undeclared","Scottish Government","Outside London","Male","130","125","41110","36780"
"In post","2021","Undeclared","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Government","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Outside London","Female","75","60","27640","23050"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Outside London","Male","50","40","30450","28350"
"In post","2021","Undeclared","Wales Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government","Outside London","Female","85","80","41130","37410"
"In post","2021","Undeclared","Welsh Government","Outside London","Male","95","90","43350","45380"
"In post","2021","Undeclared","Welsh Government","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","London","Female","570","535","47510","50520"
"In post","2021","Unknown","Attorney General's Departments","London","Male","315","305","49210","51250"
"In post","2021","Unknown","Attorney General's Departments","Outside London","Female","765","715","35280","28430"
"In post","2021","Unknown","Attorney General's Departments","Outside London","Male","350","345","40000","38760"
"In post","2021","Unknown","Attorney General's Departments","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","London","Female","1300","1290","43110","32000"
"In post","2021","Unknown","Cabinet Office","London","Male","1085","1080","49940","35590"
"In post","2021","Unknown","Cabinet Office","Outside London","Female","580","560","43800","33300"
"In post","2021","Unknown","Cabinet Office","Outside London","Male","555","550","46890","40580"
"In post","2021","Unknown","Cabinet Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Unknown","Female","240","240","34420","31960"
"In post","2021","Unknown","Cabinet Office","Unknown","Male","205","205","34900","32000"
"In post","2021","Unknown","Chancellor's other departments","London","Female","20","15","[c]","[c]"
"In post","2021","Unknown","Chancellor's other departments","London","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","London","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Charity Commission","London","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Outside London","Female","95","85","32200","29160"
"In post","2021","Unknown","Charity Commission","Outside London","Male","70","70","34110","29550"
"In post","2021","Unknown","Competition and Markets Authority","London","Female","40","35","68910","65280"
"In post","2021","Unknown","Competition and Markets Authority","London","Male","40","35","76280","77560"
"In post","2021","Unknown","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","Female","540","520","43630","40050"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","Male","565","560","45190","40050"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","Female","915","840","28840","24330"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","Male","885","865","31730","29650"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","London","Female","135","130","48150","51730"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","London","Male","120","120","49340","48580"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","London","Female","315","310","45560","40230"
"In post","2021","Unknown","Department for Education","London","Male","155","155","46130","40510"
"In post","2021","Unknown","Department for Education","Outside London","Female","425","410","35130","30320"
"In post","2021","Unknown","Department for Education","Outside London","Male","360","360","36370","33000"
"In post","2021","Unknown","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","London","Female","245","235","46980","40200"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","London","Male","195","190","46330","39420"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Outside London","Female","410","370","34890","32330"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Outside London","Male","375","360","38000","35900"
"In post","2021","Unknown","Department for International Trade","London","Female","460","450","42280","38540"
"In post","2021","Unknown","Department for International Trade","London","Male","450","450","45920","38770"
"In post","2021","Unknown","Department for International Trade","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","Overseas","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","Overseas","Male","40","40","57130","54560"
"In post","2021","Unknown","Department for Transport","London","Female","85","80","42410","35430"
"In post","2021","Unknown","Department for Transport","London","Male","170","170","43040","37660"
"In post","2021","Unknown","Department for Transport","Outside London","Female","770","695","25420","21590"
"In post","2021","Unknown","Department for Transport","Outside London","Male","980","960","29150","26580"
"In post","2021","Unknown","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Transport","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","London","Female","325","315","36130","31060"
"In post","2021","Unknown","Department for Work and Pensions","London","Male","230","225","37970","31060"
"In post","2021","Unknown","Department for Work and Pensions","Outside London","Female","1525","1410","26440","27570"
"In post","2021","Unknown","Department for Work and Pensions","Outside London","Male","1110","1095","27960","27570"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","London","Female","1820","1745","47090","40650"
"In post","2021","Unknown","Department of Health and Social Care","London","Male","1180","1165","50770","48810"
"In post","2021","Unknown","Department of Health and Social Care","Outside London","Female","1130","1045","42680","37480"
"In post","2021","Unknown","Department of Health and Social Care","Outside London","Male","675","665","48670","42380"
"In post","2021","Unknown","ESTYN","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","London","Female","460","445","49210","51500"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","London","Male","400","390","50700","53000"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Outside London","Female","180","175","37880","33930"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Outside London","Male","180","175","40070","38500"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Overseas","Female","170","170","55490","56110"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Overseas","Male","195","195","55110","55060"
"In post","2021","Unknown","HM Land Registry","London","Female","70","70","38230","30600"
"In post","2021","Unknown","HM Land Registry","London","Male","45","45","41890","30600"
"In post","2021","Unknown","HM Land Registry","Outside London","Female","1060","1005","25790","22350"
"In post","2021","Unknown","HM Land Registry","Outside London","Male","770","760","27430","22350"
"In post","2021","Unknown","HM Revenue and Customs","London","Female","1100","1025","39270","36160"
"In post","2021","Unknown","HM Revenue and Customs","London","Male","1220","1185","42180","36160"
"In post","2021","Unknown","HM Revenue and Customs","Outside London","Female","9145","8000","25530","21440"
"In post","2021","Unknown","HM Revenue and Customs","Outside London","Male","8595","8270","27490","25560"
"In post","2021","Unknown","HM Treasury","London","Female","75","70","48290","42720"
"In post","2021","Unknown","HM Treasury","London","Male","130","130","58890","56180"
"In post","2021","Unknown","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","London","Female","430","425","38740","35050"
"In post","2021","Unknown","Home Office","London","Male","415","415","40850","35050"
"In post","2021","Unknown","Home Office","Outside London","Female","490","465","25520","24880"
"In post","2021","Unknown","Home Office","Outside London","Male","665","650","26810","24880"
"In post","2021","Unknown","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","London","Female","230","220","40760","37640"
"In post","2021","Unknown","Ministry of Defence","London","Male","420","415","40070","37640"
"In post","2021","Unknown","Ministry of Defence","Outside London","Female","2405","2220","31660","26930"
