"Status","Year","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Other Cabinet Office Agencies","Female","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Other Cabinet Office Agencies","Male","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Government","Female","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Government","Male","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","Male","5","5","[c]","[c]"
"In post","2021","Other ethnicity","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Female","10","5","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Female","85","75","43780","43000"
"In post","2021","Undeclared","Attorney General's Departments","Male","80","75","44860","46800"
"In post","2021","Undeclared","Cabinet Office","Female","80","80","44910","40600"
"In post","2021","Undeclared","Cabinet Office","Male","150","150","49170","52200"
"In post","2021","Undeclared","Chancellor's other departments","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Female","210","200","42130","39690"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Male","405","395","46070","43100"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Female","120","115","44460","40940"
"In post","2021","Undeclared","Department for Education","Male","170","170","43860","40300"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Female","180","165","35360","31900"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Male","275","265","35830","31640"
"In post","2021","Undeclared","Department for International Trade","Female","30","30","44230","38990"
"In post","2021","Undeclared","Department for International Trade","Male","40","40","45170","41690"
"In post","2021","Undeclared","Department for Transport","Female","300","275","30970","26780"
"In post","2021","Undeclared","Department for Transport","Male","755","735","34170","30580"
"In post","2021","Undeclared","Department for Work and Pensions","Female","2505","2100","27310","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Male","2025","1910","29500","27570"
"In post","2021","Undeclared","Department of Health and Social Care","Female","375","330","42800","38930"
"In post","2021","Undeclared","Department of Health and Social Care","Male","195","185","52040","48220"
"In post","2021","Undeclared","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Female","115","110","44320","39230"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Male","225","225","49460","44710"
"In post","2021","Undeclared","HM Land Registry","Female","110","95","31840","27130"
"In post","2021","Undeclared","HM Land Registry","Male","140","125","34780","33840"
"In post","2021","Undeclared","HM Revenue and Customs","Female","1045","910","31780","28130"
"In post","2021","Undeclared","HM Revenue and Customs","Male","1610","1525","35580","31810"
"In post","2021","Undeclared","HM Treasury","Female","40","40","41100","36360"
"In post","2021","Undeclared","HM Treasury","Male","80","80","47690","43870"
"In post","2021","Undeclared","Home Office","Female","855","760","32250","28650"
"In post","2021","Undeclared","Home Office","Male","1270","1205","33620","29360"
"In post","2021","Undeclared","Ministry of Defence","Female","905","855","33780","33250"
"In post","2021","Undeclared","Ministry of Defence","Male","2455","2410","37340","36900"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Female","40","40","47980","47930"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Male","70","65","44750","46120"
"In post","2021","Undeclared","Ministry of Justice","Female","975","895","28420","25100"
"In post","2021","Undeclared","Ministry of Justice","Male","1130","1095","31660","30400"
"In post","2021","Undeclared","National Crime Agency","Female","75","70","33880","32260"
"In post","2021","Undeclared","National Crime Agency","Male","110","110","37850","36950"
"In post","2021","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Male","50","50","46640","38030"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Male","30","30","43940","40750"
"In post","2021","Undeclared","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Government","Female","230","215","36630","33650"
"In post","2021","Undeclared","Scottish Government","Male","430","400","37350","33650"
"In post","2021","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Female","30","25","30410","23520"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Male","45","40","36350","34460"
"In post","2021","Undeclared","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government","Female","95","90","42090","37410"
"In post","2021","Undeclared","Welsh Government","Male","140","135","43130","41910"
"In post","2021","Unknown","Attorney General's Departments","Female","740","675","45480","48830"
"In post","2021","Unknown","Attorney General's Departments","Male","420","410","48410","51730"
"In post","2021","Unknown","Cabinet Office","Female","2145","2110","42630","32000"
"In post","2021","Unknown","Cabinet Office","Male","1890","1880","47930","34550"
"In post","2021","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chancellor's other departments","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Female","50","45","35340","29160"
"In post","2021","Unknown","Charity Commission","Male","40","40","37580","31580"
"In post","2021","Unknown","Competition and Markets Authority","Female","30","25","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Female","1075","1020","33260","30170"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Male","1230","1205","37460","34690"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Female","95","95","46660","51730"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Male","90","90","48370","44530"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Female","520","495","42750","38400"
"In post","2021","Unknown","Department for Education","Male","390","385","42650","37280"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Female","1040","960","33990","29720"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Male","845","825","34430","29690"
"In post","2021","Unknown","Department for International Trade","Female","375","370","42470","38540"
"In post","2021","Unknown","Department for International Trade","Male","410","410","46380","39110"
"In post","2021","Unknown","Department for Transport","Female","1025","945","30330","26350"
"In post","2021","Unknown","Department for Transport","Male","1280","1250","33420","27680"
"In post","2021","Unknown","Department for Work and Pensions","Female","3720","3280","27540","27570"
"In post","2021","Unknown","Department for Work and Pensions","Male","2570","2505","30230","27570"
"In post","2021","Unknown","Department of Health and Social Care","Female","1175","1130","44380","40650"
"In post","2021","Unknown","Department of Health and Social Care","Male","815","810","47640","40650"
"In post","2021","Unknown","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Female","35","30","40540","37910"
"In post","2021","Unknown","Food Standards Agency","Male","35","35","38530","32830"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Female","620","605","46710","43910"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Male","580","575","47770","49370"
"In post","2021","Unknown","HM Land Registry","Female","580","545","27040","22350"
"In post","2021","Unknown","HM Land Registry","Male","460","450","29220","22350"
"In post","2021","Unknown","HM Revenue and Customs","Female","7865","7025","26790","21440"
"In post","2021","Unknown","HM Revenue and Customs","Male","8020","7750","28940","25560"
"In post","2021","Unknown","HM Treasury","Female","45","40","45000","44400"
"In post","2021","Unknown","HM Treasury","Male","70","70","48580","52500"
"In post","2021","Unknown","Home Office","Female","800","770","31650","27240"
"In post","2021","Unknown","Home Office","Male","915","905","32080","25630"
"In post","2021","Unknown","Ministry of Defence","Female","1690","1595","33670","30890"
"In post","2021","Unknown","Ministry of Defence","Male","4375","4340","35090","32700"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","Female","140","130","43620","39600"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","Male","165","165","44460","41880"
"In post","2021","Unknown","Ministry of Justice","Female","4920","4615","27020","23970"
"In post","2021","Unknown","Ministry of Justice","Male","4740","4615","27970","25790"
"In post","2021","Unknown","National Crime Agency","Female","275","260","39350","36740"
"In post","2021","Unknown","National Crime Agency","Male","400","395","42720","40210"
"In post","2021","Unknown","Northern Ireland Office","Female","30","30","41070","37360"
"In post","2021","Unknown","Northern Ireland Office","Male","35","35","40810","36800"
"In post","2021","Unknown","Office for Standards in Education","Female","30","30","48670","51360"
"In post","2021","Unknown","Office for Standards in Education","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Female","65","60","35170","34800"
"In post","2021","Unknown","Other Cabinet Office Agencies","Male","60","60","31070","27770"
"In post","2021","Unknown","Scotland Office","Female","30","30","44380","36800"
"In post","2021","Unknown","Scotland Office","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Female","3305","3050","31160","28410"
"In post","2021","Unknown","Scottish Government","Male","3270","3125","32690","30650"
"In post","2021","Unknown","The National Archives","Female","60","60","33490","29930"
"In post","2021","Unknown","The National Archives","Male","65","65","35260","33950"
"In post","2021","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","Female","520","460","28220","23780"
"In post","2021","Unknown","United Kingdom Statistics Authority","Male","550","510","32010","29540"
"In post","2021","Unknown","United Kingdom Statistics Authority","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Female","90","85","38680","29730"
"In post","2021","Unknown","Welsh Government","Male","95","90","41920","32540"
"In post","2021","White","Attorney General's Departments","Female","4235","3830","43830","43920"
"In post","2021","White","Attorney General's Departments","Male","2365","2310","48290","50850"
"In post","2021","White","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Cabinet Office","Female","2200","2110","46390","40600"
"In post","2021","White","Cabinet Office","Male","1975","1950","50830","51190"
"In post","2021","White","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Chancellor's other departments","Female","115","110","57680","48450"
"In post","2021","White","Chancellor's other departments","Male","150","145","67900","57250"
"In post","2021","White","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Charity Commission","Female","190","175","33700","29160"
"In post","2021","White","Charity Commission","Male","135","135","35200","29400"
"In post","2021","White","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Competition and Markets Authority","Female","290","275","62780","58920"
"In post","2021","White","Competition and Markets Authority","Male","280","275","64700","59940"
"In post","2021","White","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Business, Energy and Industrial Strategy","Female","4310","4010","40280","37420"
"In post","2021","White","Department for Business, Energy and Industrial Strategy","Male","4370","4275","44840","40720"
"In post","2021","White","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Digital, Culture, Media and Sport","Female","660","640","49730","51730"
"In post","2021","White","Department for Digital, Culture, Media and Sport","Male","560","560","51320","51730"
"In post","2021","White","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Education","Female","3220","3030","43820","40230"
"In post","2021","White","Department for Education","Male","2220","2200","46140","42420"
"In post","2021","White","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Environment, Food and Rural Affairs","Female","4490","4120","35010","30760"
"In post","2021","White","Department for Environment, Food and Rural Affairs","Male","3390","3325","38290","35620"
"In post","2021","White","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for International Trade","Female","605","595","47450","51710"
"In post","2021","White","Department for International Trade","Male","745","740","48050","44030"
"In post","2021","White","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Transport","Female","5450","4705","29630","26130"
"In post","2021","White","Department for Transport","Male","6090","5865","35150","30350"
"In post","2021","White","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Work and Pensions","Female","46040","39475","27330","27570"
"In post","2021","White","Department for Work and Pensions","Male","23100","22095","29170","27570"
"In post","2021","White","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Department of Health and Social Care","Female","4505","4105","44140","39400"
"In post","2021","White","Department of Health and Social Care","Male","2310","2220","49900","44950"
"In post","2021","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","ESTYN","Female","65","55","53430","62360"
"In post","2021","White","ESTYN","Male","45","45","63520","74730"
"In post","2021","White","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Food Standards Agency","Female","410","400","39370","37910"
"In post","2021","White","Food Standards Agency","Male","655","640","35640","30810"
"In post","2021","White","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Foreign, Commonwealth and Development Office","Female","2825","2720","47390","42890"
"In post","2021","White","Foreign, Commonwealth and Development Office","Male","3130","3090","49320","45590"
"In post","2021","White","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Land Registry","Female","2905","2520","30700","27130"
"In post","2021","White","HM Land Registry","Male","1790","1690","33230","31740"
"In post","2021","White","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Revenue and Customs","Female","22555","19695","31100","27230"
"In post","2021","White","HM Revenue and Customs","Male","18375","17590","33990","31810"
"In post","2021","White","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","HM Treasury","Female","905","865","47210","43520"
"In post","2021","White","HM Treasury","Male","1000","990","51510","52500"
"In post","2021","White","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Home Office","Female","12215","10965","31150","25630"
"In post","2021","White","Home Office","Male","11850","11320","32740","27370"
"In post","2021","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Ministry of Defence","Female","18855","17750","31970","28500"
"In post","2021","White","Ministry of Defence","Male","26410","25925","35160","33300"
"In post","2021","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Ministry of Housing, Communities and Local Government","Female","1200","1130","44900","40750"
"In post","2021","White","Ministry of Housing, Communities and Local Government","Male","1260","1225","47570","47660"
"In post","2021","White","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Ministry of Justice","Female","31825","29015","28890","25450"
"In post","2021","White","Ministry of Justice","Male","25625","24575","31460","30450"
"In post","2021","White","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","National Crime Agency","Female","1815","1735","37520","36410"
"In post","2021","White","National Crime Agency","Male","2320","2300","42570","40210"
"In post","2021","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Northern Ireland Office","Female","60","55","43110","35690"
"In post","2021","White","Northern Ireland Office","Male","35","35","50360","44250"
"In post","2021","White","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Office for Standards in Education","Female","1005","955","49470","51360"
"In post","2021","White","Office for Standards in Education","Male","515","510","52240","51360"
"In post","2021","White","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Office of Gas and Electricity Markets","Female","390","380","42530","36590"
"In post","2021","White","Office of Gas and Electricity Markets","Male","460","455","46970","40660"
"In post","2021","White","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Office of Qualifications and Examinations Regulation","Female","120","115","44170","40120"
"In post","2021","White","Office of Qualifications and Examinations Regulation","Male","80","80","51720","46660"
"In post","2021","White","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Office of Rail and Road","Female","90","85","51880","51310"
"In post","2021","White","Office of Rail and Road","Male","140","135","60160","60010"
"In post","2021","White","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Other Cabinet Office Agencies","Female","370","355","38480","34800"
"In post","2021","White","Other Cabinet Office Agencies","Male","355","350","43950","37300"
"In post","2021","White","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Scotland Office","Female","40","35","52820","56120"
"In post","2021","White","Scotland Office","Male","25","25","[c]","[c]"
"In post","2021","White","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Scottish Government","Female","7790","7260","38280","33650"
"In post","2021","White","Scottish Government","Male","6775","6575","39030","34150"
"In post","2021","White","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","The National Archives","Female","180","170","36090","34180"
"In post","2021","White","The National Archives","Male","155","150","37350","34770"
"In post","2021","White","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","UK Export Finance","Female","90","90","51370","45410"
"In post","2021","White","UK Export Finance","Male","175","170","58870","52500"
"In post","2021","White","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","UK Supreme Court","Female","20","20","[c]","[c]"
"In post","2021","White","UK Supreme Court","Male","15","15","[c]","[c]"
"In post","2021","White","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","United Kingdom Statistics Authority","Female","2390","2100","32120","29540"
"In post","2021","White","United Kingdom Statistics Authority","Male","1655","1500","34830","31270"
"In post","2021","White","United Kingdom Statistics Authority","Unknown","30","30","[c]","[c]"
"In post","2021","White","Wales Office","Female","10","10","[c]","[c]"
"In post","2021","White","Wales Office","Male","20","20","[c]","[c]"
"In post","2021","White","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Water Services Regulation Authority","Female","80","75","61170","50580"
"In post","2021","White","Water Services Regulation Authority","Male","85","80","59970","56230"
"In post","2021","White","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Welsh Government","Female","3145","2900","39790","37410"
"In post","2021","White","Welsh Government","Male","2055","2010","43050","37410"
"In post","2021","White","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Attorney General's Departments","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Attorney General's Departments","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cabinet Office","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cabinet Office","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Chancellor's other departments","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Competition and Markets Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Competition and Markets Authority","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Education","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Education","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Transport","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Work and Pensions","Female","135","[c]","25350","25110"
"Leaver CS","2021","Asian","Department for Work and Pensions","Male","115","[c]","26240","25110"
"Leaver CS","2021","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department of Health and Social Care","Female","80","[c]","33550","27150"
"Leaver CS","2021","Asian","Department of Health and Social Care","Male","40","[c]","39290","37480"
"Leaver CS","2021","Asian","Department of Health and Social Care","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
