"Status","Year","Age","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Counter Fraud","North East (England)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Counter Fraud","North East (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Counter Fraud","North West (England)","Female","70","50","30600","28130"
"In post","2021","60-64","Counter Fraud","North West (England)","Male","65","45","35080","33530"
"In post","2021","60-64","Counter Fraud","Northern Ireland","Female","10","5","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Scotland","Female","50","35","26800","28130"
"In post","2021","60-64","Counter Fraud","Scotland","Male","50","35","33720","31810"
"In post","2021","60-64","Counter Fraud","South East (England)","Female","15","15","[c]","[c]"
"In post","2021","60-64","Counter Fraud","South East (England)","Male","20","15","[c]","[c]"
"In post","2021","60-64","Counter Fraud","South West (England)","Female","10","10","[c]","[c]"
"In post","2021","60-64","Counter Fraud","South West (England)","Male","20","15","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Wales","Female","15","10","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Wales","Male","20","15","[c]","[c]"
"In post","2021","60-64","Counter Fraud","West Midlands (England)","Female","40","35","30150","28130"
"In post","2021","60-64","Counter Fraud","West Midlands (England)","Male","45","35","37130","33770"
"In post","2021","60-64","Counter Fraud","Yorkshire and The Humber","Female","35","25","30210","28130"
"In post","2021","60-64","Counter Fraud","Yorkshire and The Humber","Male","20","15","[c]","[c]"
"In post","2021","60-64","Debt","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","60-64","Debt","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","60-64","Debt","East of England","Female","15","10","[c]","[c]"
"In post","2021","60-64","Debt","East of England","Male","5","5","[c]","[c]"
"In post","2021","60-64","Debt","London","Female","60","45","26910","25630"
"In post","2021","60-64","Debt","London","Male","30","25","[c]","[c]"
"In post","2021","60-64","Debt","North East (England)","Female","30","15","[c]","[c]"
"In post","2021","60-64","Debt","North East (England)","Male","15","15","[c]","[c]"
"In post","2021","60-64","Debt","North West (England)","Female","15","10","[c]","[c]"
"In post","2021","60-64","Debt","North West (England)","Male","15","10","[c]","[c]"
"In post","2021","60-64","Debt","Scotland","Female","80","55","22450","21440"
"In post","2021","60-64","Debt","Scotland","Male","40","35","21530","20140"
"In post","2021","60-64","Debt","South East (England)","Female","15","10","[c]","[c]"
"In post","2021","60-64","Debt","South East (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Debt","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Debt","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Debt","Wales","Female","10","10","[c]","[c]"
"In post","2021","60-64","Debt","Wales","Male","10","5","[c]","[c]"
"In post","2021","60-64","Debt","West Midlands (England)","Female","35","25","23160","21440"
"In post","2021","60-64","Debt","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Debt","Yorkshire and The Humber","Female","15","10","[c]","[c]"
"In post","2021","60-64","Debt","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","East of England","Female","20","15","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","East of England","Male","35","30","36340","34820"
"In post","2021","60-64","Digital, Data & Technology","London","Female","35","30","41860","38040"
"In post","2021","60-64","Digital, Data & Technology","London","Male","85","80","49640","45960"
"In post","2021","60-64","Digital, Data & Technology","North East (England)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","North East (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","North West (England)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","North West (England)","Male","25","20","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Scotland","Male","25","20","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","South East (England)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","South East (England)","Male","45","45","40900","39470"
"In post","2021","60-64","Digital, Data & Technology","South West (England)","Female","30","25","34660","31740"
"In post","2021","60-64","Digital, Data & Technology","South West (England)","Male","75","70","40180","40140"
"In post","2021","60-64","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Wales","Female","35","25","40820","33350"
"In post","2021","60-64","Digital, Data & Technology","Wales","Male","65","60","47870","44090"
"In post","2021","60-64","Digital, Data & Technology","West Midlands (England)","Female","30","25","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","West Midlands (England)","Male","35","35","46660","38990"
"In post","2021","60-64","Digital, Data & Technology","Yorkshire and The Humber","Female","15","15","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2021","60-64","Finance","East Midlands (England)","Female","10","5","[c]","[c]"
"In post","2021","60-64","Finance","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","60-64","Finance","East of England","Female","25","20","[c]","[c]"
"In post","2021","60-64","Finance","East of England","Male","10","10","[c]","[c]"
"In post","2021","60-64","Finance","London","Female","65","60","42360","37290"
"In post","2021","60-64","Finance","London","Male","70","70","52210","45960"
"In post","2021","60-64","Finance","North East (England)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Finance","North East (England)","Male","10","5","[c]","[c]"
"In post","2021","60-64","Finance","North West (England)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Finance","North West (England)","Male","20","20","[c]","[c]"
"In post","2021","60-64","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Scotland","Female","50","35","25000","21440"
"In post","2021","60-64","Finance","Scotland","Male","25","25","[c]","[c]"
"In post","2021","60-64","Finance","South East (England)","Female","50","45","34610","27200"
"In post","2021","60-64","Finance","South East (England)","Male","45","40","38270","35480"
"In post","2021","60-64","Finance","South West (England)","Female","35","30","37040","33120"
"In post","2021","60-64","Finance","South West (England)","Male","50","45","53270","46080"
"In post","2021","60-64","Finance","Wales","Female","30","25","[c]","[c]"
"In post","2021","60-64","Finance","Wales","Male","10","5","[c]","[c]"
"In post","2021","60-64","Finance","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","60-64","Finance","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Finance","Yorkshire and The Humber","Female","60","40","24390","21440"
"In post","2021","60-64","Finance","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2021","60-64","Grants Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Grants Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Grants Management","East of England","Male","5","5","[c]","[c]"
"In post","2021","60-64","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Grants Management","North East (England)","Female","10","5","[c]","[c]"
"In post","2021","60-64","Grants Management","North East (England)","Male","5","5","[c]","[c]"
"In post","2021","60-64","Grants Management","North West (England)","Female","40","30","22290","21050"
"In post","2021","60-64","Grants Management","North West (England)","Male","15","15","[c]","[c]"
"In post","2021","60-64","Grants Management","South East (England)","Female","10","10","[c]","[c]"
"In post","2021","60-64","Grants Management","South East (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Grants Management","South West (England)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Grants Management","South West (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Grants Management","West Midlands (England)","Female","10","5","[c]","[c]"
"In post","2021","60-64","Grants Management","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Grants Management","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2021","60-64","Grants Management","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2021","60-64","Human Resources","East Midlands (England)","Female","10","5","[c]","[c]"
"In post","2021","60-64","Human Resources","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Human Resources","East of England","Female","10","5","[c]","[c]"
"In post","2021","60-64","Human Resources","East of England","Male","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","London","Female","70","65","47830","43930"
"In post","2021","60-64","Human Resources","London","Male","40","35","53330","46850"
"In post","2021","60-64","Human Resources","North East (England)","Female","30","20","26250","21440"
"In post","2021","60-64","Human Resources","North East (England)","Male","15","10","[c]","[c]"
"In post","2021","60-64","Human Resources","North West (England)","Female","50","35","30230","28170"
"In post","2021","60-64","Human Resources","North West (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Scotland","Female","55","45","26440","21580"
"In post","2021","60-64","Human Resources","Scotland","Male","30","30","31040","27920"
"In post","2021","60-64","Human Resources","South East (England)","Female","45","40","34200","26870"
"In post","2021","60-64","Human Resources","South East (England)","Male","15","15","[c]","[c]"
"In post","2021","60-64","Human Resources","South West (England)","Female","40","35","31220","29620"
"In post","2021","60-64","Human Resources","South West (England)","Male","20","20","[c]","[c]"
"In post","2021","60-64","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Wales","Female","30","25","35660","33350"
"In post","2021","60-64","Human Resources","Wales","Male","10","5","[c]","[c]"
"In post","2021","60-64","Human Resources","West Midlands (England)","Female","15","10","[c]","[c]"
"In post","2021","60-64","Human Resources","West Midlands (England)","Male","15","10","[c]","[c]"
"In post","2021","60-64","Human Resources","Yorkshire and The Humber","Female","15","10","[c]","[c]"
"In post","2021","60-64","Human Resources","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2021","60-64","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","London","Male","15","15","[c]","[c]"
"In post","2021","60-64","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","North West (England)","Male","5","5","[c]","[c]"
"In post","2021","60-64","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","60-64","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","East Midlands (England)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Legal","East Midlands (England)","Male","20","15","[c]","[c]"
"In post","2021","60-64","Legal","East of England","Female","25","20","[c]","[c]"
"In post","2021","60-64","Legal","East of England","Male","15","10","[c]","[c]"
"In post","2021","60-64","Legal","London","Female","155","135","50690","53770"
"In post","2021","60-64","Legal","London","Male","110","100","59390","64670"
"In post","2021","60-64","Legal","North East (England)","Female","15","15","[c]","[c]"
"In post","2021","60-64","Legal","North East (England)","Male","15","15","[c]","[c]"
"In post","2021","60-64","Legal","North West (England)","Female","50","40","39560","34480"
"In post","2021","60-64","Legal","North West (England)","Male","30","25","48740","49320"
"In post","2021","60-64","Legal","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Scotland","Female","130","105","29880","22820"
"In post","2021","60-64","Legal","Scotland","Male","80","65","31420","22820"
"In post","2021","60-64","Legal","South East (England)","Female","45","35","47740","46750"
"In post","2021","60-64","Legal","South East (England)","Male","35","25","50050","53630"
"In post","2021","60-64","Legal","South West (England)","Female","25","20","[c]","[c]"
"In post","2021","60-64","Legal","South West (England)","Male","15","15","[c]","[c]"
"In post","2021","60-64","Legal","Wales","Female","25","20","[c]","[c]"
"In post","2021","60-64","Legal","Wales","Male","15","15","[c]","[c]"
"In post","2021","60-64","Legal","West Midlands (England)","Female","30","25","36870","28430"
"In post","2021","60-64","Legal","West Midlands (England)","Male","20","20","[c]","[c]"
"In post","2021","60-64","Legal","Yorkshire and The Humber","Female","35","25","42940","45100"
"In post","2021","60-64","Legal","Yorkshire and The Humber","Male","25","20","[c]","[c]"
"In post","2021","60-64","No function","East Midlands (England)","Female","435","350","25780","21650"
"In post","2021","60-64","No function","East Midlands (England)","Male","425","355","30730","27380"
"In post","2021","60-64","No function","East of England","Female","350","295","26360","23240"
"In post","2021","60-64","No function","East of England","Male","375","310","31350","28130"
"In post","2021","60-64","No function","London","Female","1055","945","37970","31220"
"In post","2021","60-64","No function","London","Male","1045","955","43550","37170"
"In post","2021","60-64","No function","North East (England)","Female","805","570","23760","21440"
"In post","2021","60-64","No function","North East (England)","Male","515","400","27560","26780"
"In post","2021","60-64","No function","North West (England)","Female","960","745","26660","21710"
"In post","2021","60-64","No function","North West (England)","Male","780","620","30880","28130"
"In post","2021","60-64","No function","Northern Ireland","Female","55","40","26640","27920"
"In post","2021","60-64","No function","Northern Ireland","Male","40","35","31860","28130"
"In post","2021","60-64","No function","Overseas","Female","15","15","[c]","[c]"
"In post","2021","60-64","No function","Overseas","Male","55","55","70500","69590"
"In post","2021","60-64","No function","Scotland","Female","480","355","26420","22220"
"In post","2021","60-64","No function","Scotland","Male","560","410","33870","33650"
"In post","2021","60-64","No function","South East (England)","Female","740","585","26340","23240"
"In post","2021","60-64","No function","South East (England)","Male","780","655","32020","28130"
"In post","2021","60-64","No function","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","No function","South West (England)","Female","400","320","31400","27130"
"In post","2021","60-64","No function","South West (England)","Male","515","425","36410","31650"
"In post","2021","60-64","No function","Unknown","Female","5","5","[c]","[c]"
"In post","2021","60-64","No function","Unknown","Male","15","15","[c]","[c]"
"In post","2021","60-64","No function","Wales","Female","780","560","23730","21590"
"In post","2021","60-64","No function","Wales","Male","450","355","29600","26780"
"In post","2021","60-64","No function","West Midlands (England)","Female","480","390","28210","23240"
"In post","2021","60-64","No function","West Midlands (England)","Male","445","380","32610","27620"
"In post","2021","60-64","No function","Yorkshire and The Humber","Female","485","380","28580","24920"
"In post","2021","60-64","No function","Yorkshire and The Humber","Male","500","395","33010","31650"
"In post","2021","60-64","Project Delivery","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","60-64","Project Delivery","East Midlands (England)","Male","35","35","39170","37920"
"In post","2021","60-64","Project Delivery","East of England","Female","25","25","[c]","[c]"
"In post","2021","60-64","Project Delivery","East of England","Male","65","60","39080","38050"
"In post","2021","60-64","Project Delivery","London","Female","100","95","46920","43500"
"In post","2021","60-64","Project Delivery","London","Male","140","125","60280","56510"
"In post","2021","60-64","Project Delivery","North East (England)","Female","50","35","35850","33300"
"In post","2021","60-64","Project Delivery","North East (England)","Male","20","15","[c]","[c]"
"In post","2021","60-64","Project Delivery","North West (England)","Female","50","40","34440","33410"
"In post","2021","60-64","Project Delivery","North West (England)","Male","80","65","40310","38500"
"In post","2021","60-64","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Overseas","Female","10","10","[c]","[c]"
"In post","2021","60-64","Project Delivery","Overseas","Male","20","20","[c]","[c]"
"In post","2021","60-64","Project Delivery","Scotland","Female","45","40","30030","26950"
"In post","2021","60-64","Project Delivery","Scotland","Male","105","90","36070","33300"
"In post","2021","60-64","Project Delivery","South East (England)","Female","80","70","33280","33300"
"In post","2021","60-64","Project Delivery","South East (England)","Male","155","145","39660","38730"
"In post","2021","60-64","Project Delivery","South West (England)","Female","190","170","35480","33530"
"In post","2021","60-64","Project Delivery","South West (England)","Male","575","520","43250","41430"
"In post","2021","60-64","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","Unknown","Male","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Wales","Female","20","15","[c]","[c]"
"In post","2021","60-64","Project Delivery","Wales","Male","60","55","33770","28750"
"In post","2021","60-64","Project Delivery","West Midlands (England)","Female","25","20","[c]","[c]"
"In post","2021","60-64","Project Delivery","West Midlands (England)","Male","50","45","39990","29400"
"In post","2021","60-64","Project Delivery","Yorkshire and The Humber","Female","20","15","[c]","[c]"
"In post","2021","60-64","Project Delivery","Yorkshire and The Humber","Male","30","25","[c]","[c]"
"In post","2021","60-64","Property","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","60-64","Property","East Midlands (England)","Male","30","25","[c]","[c]"
"In post","2021","60-64","Property","East of England","Female","25","25","[c]","[c]"
"In post","2021","60-64","Property","East of England","Male","55","50","34230","33300"
"In post","2021","60-64","Property","London","Female","50","45","35690","31040"
"In post","2021","60-64","Property","London","Male","90","80","50010","45990"
"In post","2021","60-64","Property","North East (England)","Female","25","20","[c]","[c]"
"In post","2021","60-64","Property","North East (England)","Male","35","30","35310","33250"
"In post","2021","60-64","Property","North West (England)","Female","25","20","[c]","[c]"
"In post","2021","60-64","Property","North West (England)","Male","30","25","35860","33250"
"In post","2021","60-64","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Northern Ireland","Male","15","15","[c]","[c]"
"In post","2021","60-64","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Overseas","Male","25","25","[c]","[c]"
"In post","2021","60-64","Property","Scotland","Female","35","35","25920","22920"
"In post","2021","60-64","Property","Scotland","Male","145","135","32810","31060"
"In post","2021","60-64","Property","South East (England)","Female","30","30","30130","30540"
"In post","2021","60-64","Property","South East (England)","Male","100","95","34660","33300"
"In post","2021","60-64","Property","South West (England)","Female","40","35","27540","21250"
"In post","2021","60-64","Property","South West (England)","Male","95","90","34770","33300"
"In post","2021","60-64","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Wales","Female","20","15","[c]","[c]"
"In post","2021","60-64","Property","Wales","Male","35","35","33120","33300"
"In post","2021","60-64","Property","West Midlands (England)","Female","25","20","[c]","[c]"
"In post","2021","60-64","Property","West Midlands (England)","Male","35","30","34180","29200"
"In post","2021","60-64","Property","Yorkshire and The Humber","Female","25","20","[c]","[c]"
"In post","2021","60-64","Property","Yorkshire and The Humber","Male","40","35","35080","33300"
"In post","2021","60-64","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Security","East of England","Female","10","10","[c]","[c]"
"In post","2021","60-64","Security","East of England","Male","50","45","30330","24500"
"In post","2021","60-64","Security","London","Female","15","15","[c]","[c]"
"In post","2021","60-64","Security","London","Male","60","55","41670","39090"
"In post","2021","60-64","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","North West (England)","Female","10","5","[c]","[c]"
"In post","2021","60-64","Security","North West (England)","Male","30","25","[c]","[c]"
"In post","2021","60-64","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Northern Ireland","Male","35","30","21070","20310"
"In post","2021","60-64","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Overseas","Male","10","10","[c]","[c]"
"In post","2021","60-64","Security","Scotland","Female","5","5","[c]","[c]"
"In post","2021","60-64","Security","Scotland","Male","95","80","27480","21130"
"In post","2021","60-64","Security","South East (England)","Female","15","15","[c]","[c]"
"In post","2021","60-64","Security","South East (England)","Male","145","135","28870","22850"
"In post","2021","60-64","Security","South West (England)","Female","10","10","[c]","[c]"
"In post","2021","60-64","Security","South West (England)","Male","135","125","24880","19560"
"In post","2021","60-64","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Wales","Male","35","35","25370","19810"
"In post","2021","60-64","Security","West Midlands (England)","Female","10","5","[c]","[c]"
"In post","2021","60-64","Security","West Midlands (England)","Male","30","30","24810","19560"
"In post","2021","60-64","Security","Yorkshire and The Humber","Female","20","15","[c]","[c]"
"In post","2021","60-64","Security","Yorkshire and The Humber","Male","50","45","29300","21580"
"In post","2021","60-64","Unknown","East Midlands (England)","Female","395","305","25220","26160"
"In post","2021","60-64","Unknown","East Midlands (England)","Male","225","200","26630","27570"
"In post","2021","60-64","Unknown","East of England","Female","510","430","27310","27570"
"In post","2021","60-64","Unknown","East of England","Male","390","335","28880","27370"
"In post","2021","60-64","Unknown","London","Female","1130","960","33360","31060"
"In post","2021","60-64","Unknown","London","Male","840","735","38370","31880"
"In post","2021","60-64","Unknown","North East (England)","Female","765","550","24840","21430"
"In post","2021","60-64","Unknown","North East (England)","Male","360","290","26500","21430"
"In post","2021","60-64","Unknown","North West (England)","Female","1480","1105","25230","24440"
"In post","2021","60-64","Unknown","North West (England)","Male","700","600","27860","26510"
"In post","2021","60-64","Unknown","Northern Ireland","Female","40","35","22780","21850"
"In post","2021","60-64","Unknown","Northern Ireland","Male","40","35","23260","21430"
"In post","2021","60-64","Unknown","Overseas","Female","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Overseas","Male","35","30","[c]","[c]"
"In post","2021","60-64","Unknown","Scotland","Female","1120","865","29080","27570"
"In post","2021","60-64","Unknown","Scotland","Male","770","665","33860","27570"
"In post","2021","60-64","Unknown","South East (England)","Female","825","675","26780","27370"
"In post","2021","60-64","Unknown","South East (England)","Male","725","635","29690","27570"
"In post","2021","60-64","Unknown","South West (England)","Female","655","505","25710","26670"
"In post","2021","60-64","Unknown","South West (England)","Male","530","485","29350","27570"
"In post","2021","60-64","Unknown","Unknown","Female","65","50","30860","27570"
"In post","2021","60-64","Unknown","Unknown","Male","155","150","38590","34460"
"In post","2021","60-64","Unknown","Wales","Female","670","515","29890","27570"
"In post","2021","60-64","Unknown","Wales","Male","410","350","36450","28850"
"In post","2021","60-64","Unknown","West Midlands (England)","Female","650","495","25460","26670"
"In post","2021","60-64","Unknown","West Midlands (England)","Male","385","340","26670","27570"
"In post","2021","60-64","Unknown","Yorkshire and The Humber","Female","725","535","26480","27570"
"In post","2021","60-64","Unknown","Yorkshire and The Humber","Male","535","460","27780","26930"
"In post","2021","65+","Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Analysis","London","Female","10","10","[c]","[c]"
"In post","2021","65+","Analysis","London","Male","15","10","[c]","[c]"
"In post","2021","65+","Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Analysis","South East (England)","Female","5","5","[c]","[c]"
"In post","2021","65+","Analysis","South East (England)","Male","10","5","[c]","[c]"
"In post","2021","65+","Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Analysis","Wales","Female","10","5","[c]","[c]"
"In post","2021","65+","Analysis","Wales","Male","5","5","[c]","[c]"
"In post","2021","65+","Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","London","Female","10","10","[c]","[c]"
"In post","2021","65+","Commercial","London","Male","25","20","[c]","[c]"
"In post","2021","65+","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","North West (England)","Male","5","5","[c]","[c]"
"In post","2021","65+","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","South East (England)","Female","10","5","[c]","[c]"
"In post","2021","65+","Commercial","South East (England)","Male","10","10","[c]","[c]"
"In post","2021","65+","Commercial","South West (England)","Female","5","5","[c]","[c]"
"In post","2021","65+","Commercial","South West (England)","Male","5","5","[c]","[c]"
"In post","2021","65+","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
