"Status","Year","Age","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Ministry of Defence","Dorset CC","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","East Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","25","[c]","38630","39070"
"Leaver CS","2021","50-59","Ministry of Defence","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","East Riding of Yorkshire","10","[c]","27800","26670"
"Leaver CS","2021","50-59","Ministry of Defence","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Essex Haven Gateway","10","[c]","43940","39490"
"Leaver CS","2021","50-59","Ministry of Defence","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Glasgow City","10","[c]","34690","32430"
"Leaver CS","2021","50-59","Ministry of Defence","Gloucestershire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Isle of Anglesey","10","[c]","30810","30690"
"Leaver CS","2021","50-59","Ministry of Defence","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Lincolnshire","45","[c]","30900","29930"
"Leaver CS","2021","50-59","Ministry of Defence","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","North Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","North Yorkshire CC","15","[c]","28110","23950"
"Leaver CS","2021","50-59","Ministry of Defence","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Overseas","20","[c]","43940","40490"
"Leaver CS","2021","50-59","Ministry of Defence","Oxfordshire","20","[c]","35490","30060"
"Leaver CS","2021","50-59","Ministry of Defence","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Plymouth","15","[c]","31000","31960"
"Leaver CS","2021","50-59","Ministry of Defence","Portsmouth","20","[c]","35560","33630"
"Leaver CS","2021","50-59","Ministry of Defence","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Shropshire CC","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Somerset","10","[c]","38640","30780"
"Leaver CS","2021","50-59","Ministry of Defence","South Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Suffolk","15","[c]","26160","26220"
"Leaver CS","2021","50-59","Ministry of Defence","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Unknown","40","[c]","39440","34310"
"Leaver CS","2021","50-59","Ministry of Defence","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","Westminster","20","[c]","53250","37180"
"Leaver CS","2021","50-59","Ministry of Defence","Wiltshire","40","[c]","42450","40000"
"Leaver CS","2021","50-59","Ministry of Defence","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Barnsley, Doncaster and Rotherham","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Bedford","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Bexley and Greenwich","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Birmingham","25","[c]","23490","21180"
"Leaver CS","2021","50-59","Ministry of Justice","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Breckland and South Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Bristol, City of","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Buckinghamshire CC","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Cambridgeshire CC","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Camden and City of London","15","[c]","23620","23020"
"Leaver CS","2021","50-59","Ministry of Justice","Cardiff and Vale of Glamorgan","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Cheshire East","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Chorley and West Lancashire","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Croydon","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Devon CC","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Dorset CC","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Durham CC","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East Riding of Yorkshire","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","East Sussex CC","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Flintshire and Wrexham","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Greater Manchester North East","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Haringey and Islington","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Hartlepool and Stockton-on-Tees","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Heart of Essex","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Hertfordshire","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Kent Thames Gateway","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Lambeth","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Lancaster and Wyre","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Leeds","35","[c]","29790","24450"
"Leaver CS","2021","50-59","Ministry of Justice","Leicester","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Leicestershire CC and Rutland","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Lincolnshire","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Liverpool","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Manchester","20","[c]","24340","22050"
"Leaver CS","2021","50-59","Ministry of Justice","Medway","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Mid Kent","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Mid Lancashire","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Milton Keynes","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Monmouthshire and Newport","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","North Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Norwich and East Norfolk","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Nottingham","25","[c]","25320","21170"
"Leaver CS","2021","50-59","Ministry of Justice","Oxfordshire","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Sheffield","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Shropshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Somerset","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South and West Derbyshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Staffordshire CC","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Stoke-on-Trent","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Suffolk","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Swansea","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Tower Hamlets","10","[c]","51940","57080"
"Leaver CS","2021","50-59","Ministry of Justice","Tyneside","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Wakefield","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Wandsworth","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Warrington","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","West Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","West Surrey","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","West Sussex (South West)","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Westminster","50","[c]","51840","41050"
"Leaver CS","2021","50-59","Ministry of Justice","Wiltshire","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Wolverhampton","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","Worcestershire","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Lambeth","15","[c]","62750","50490"
"Leaver CS","2021","50-59","National Crime Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Wakefield","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Warrington","10","[c]","43950","39520"
"Leaver CS","2021","50-59","National Crime Agency","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland Office","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Manchester","10","[c]","57840","74280"
"Leaver CS","2021","50-59","Office for Standards in Education","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","York","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","Coventry","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Liverpool","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Aberdeen City and Aberdeenshire","10","[c]","35580","29600"
"Leaver CS","2021","50-59","Scottish Government","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","City of Edinburgh","80","[c]","46480","42190"
"Leaver CS","2021","50-59","Scottish Government","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Dumfries and Galloway","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Glasgow City","40","[c]","38870","33650"
"Leaver CS","2021","50-59","Scottish Government","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","North Lanarkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Perth and Kinross and Stirling","20","[c]","36500","33650"
"Leaver CS","2021","50-59","Scottish Government","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","The National Archives","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Monmouthshire and Newport","10","[c]","53630","51310"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","South Hampshire","30","[c]","22390","19520"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Water Services Regulation Authority","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Cardiff and Vale of Glamorgan","15","[c]","41520","32540"
"Leaver CS","2021","50-59","Welsh Government","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","South West Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Westminster","30","[c]","63700","71810"
"Leaver CS","2021","60-64","Attorney General's Departments","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","York","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Milton Keynes","[c]","[c]","[c]","[c]"
