"Status","Year","Disability","Function_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Unknown","Merseyside","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Merseyside","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Northumberland and Tyne and Wear","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Northumberland and Tyne and Wear","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Northumberland and Tyne and Wear","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outer London - South","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outer London - South","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outer London - West and North West","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Outer London - West and North West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","South Yorkshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Surrey, East and West Sussex","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Surrey, East and West Sussex","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Tees Valley and Durham","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","West Central Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","West Central Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","West Midlands","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","West Midlands","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","West Midlands","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","West Wales and The Valleys","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","West Wales and The Valleys","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","West Yorkshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","West Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","West Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","East Wales","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","East Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Hampshire and Isle of Wight","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Inner London - West","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Inner London - West","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Inner London - West","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Inner London - West","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Inner London - West","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Inner London - West","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Inner London - West","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Debt","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Devon","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","East Wales","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","East Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","East Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Hampshire and Isle of Wight","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Inner London - East","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Inner London - East","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Inner London - East","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Inner London - West","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Inner London - West","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
