"Status","Year","Disability","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Black","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Transport","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Transport","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Transport","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Transport","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Work and Pensions","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Work and Pensions","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Work and Pensions","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department for Work and Pensions","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","ESTYN","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","HM Revenue and Customs","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","HM Revenue and Customs","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","HM Revenue and Customs","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","HM Treasury","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","HM Treasury","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","HM Treasury","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Home Office","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Home Office","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Home Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Home Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Home Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Home Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Housing, Communities and Local Government","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Housing, Communities and Local Government","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Housing, Communities and Local Government","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Housing, Communities and Local Government","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Housing, Communities and Local Government","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Justice","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Northern Ireland Office","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office for Standards in Education","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office for Standards in Education","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office for Standards in Education","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office for Standards in Education","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office for Standards in Education","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Other Cabinet Office Agencies","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Other Cabinet Office Agencies","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Other Cabinet Office Agencies","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Other Cabinet Office Agencies","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Scotland Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Scotland Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Scotland Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Scotland Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","The National Archives","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","The National Archives","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","The National Archives","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","UK Export Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","United Kingdom Statistics Authority","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","United Kingdom Statistics Authority","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","United Kingdom Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","United Kingdom Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","United Kingdom Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Wales Office","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Wales Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Wales Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Wales Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Wales Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Wales Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Wales Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Welsh Government","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Welsh Government","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Welsh Government","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Black","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Charity Commission","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Charity Commission","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Education","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Education","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Education","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Education","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Education","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Transport","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Transport","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Department for Transport","EO","[c]","[c]","[c]","[c]"
