"Status","Year","Ethnicity","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Debt","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Merseyside","15","10","[c]","[c]"
"In post","2021","Undeclared","Debt","Northumberland and Tyne and Wear","15","10","[c]","[c]"
"In post","2021","Undeclared","Debt","Outer London - South","15","10","[c]","[c]"
"In post","2021","Undeclared","Debt","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","Undeclared","Debt","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","West Central Scotland","15","15","[c]","[c]"
"In post","2021","Undeclared","Debt","West Midlands","10","10","[c]","[c]"
"In post","2021","Undeclared","Debt","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","West Yorkshire","15","15","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Cheshire","15","15","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Derbyshire and Nottinghamshire","15","15","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Devon","80","75","40410","39660"
"In post","2021","Undeclared","Digital, Data & Technology","Dorset and Somerset","15","15","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","East Anglia","10","10","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","East Wales","55","50","42170","39080"
"In post","2021","Undeclared","Digital, Data & Technology","Eastern Scotland","10","10","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Essex","15","15","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","45","45","39070","38140"
"In post","2021","Undeclared","Digital, Data & Technology","Greater Manchester","15","15","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Hampshire and Isle of Wight","20","20","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Inner London - East","60","60","52820","54700"
"In post","2021","Undeclared","Digital, Data & Technology","Inner London - West","65","65","51620","53780"
"In post","2021","Undeclared","Digital, Data & Technology","Lancashire","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Northumberland and Tyne and Wear","30","30","37220","36810"
"In post","2021","Undeclared","Digital, Data & Technology","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Outer London - West and North West","10","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","South Yorkshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Surrey, East and West Sussex","10","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","West Central Scotland","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","West Midlands","25","20","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","West Wales and The Valleys","55","55","42770","41410"
"In post","2021","Undeclared","Digital, Data & Technology","West Yorkshire","15","15","[c]","[c]"
"In post","2021","Undeclared","Finance","Bedfordshire and Hertfordshire","10","5","[c]","[c]"
"In post","2021","Undeclared","Finance","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2021","Undeclared","Finance","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Finance","Devon","5","5","[c]","[c]"
"In post","2021","Undeclared","Finance","East Anglia","5","5","[c]","[c]"
"In post","2021","Undeclared","Finance","East Wales","10","10","[c]","[c]"
"In post","2021","Undeclared","Finance","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Undeclared","Finance","Essex","10","10","[c]","[c]"
"In post","2021","Undeclared","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","50","45","39370","33440"
"In post","2021","Undeclared","Finance","Greater Manchester","10","10","[c]","[c]"
"In post","2021","Undeclared","Finance","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2021","Undeclared","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Inner London - East","15","15","[c]","[c]"
"In post","2021","Undeclared","Finance","Inner London - West","85","85","49740","48140"
"In post","2021","Undeclared","Finance","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Lancashire","5","5","[c]","[c]"
"In post","2021","Undeclared","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Merseyside","5","5","[c]","[c]"
"In post","2021","Undeclared","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Northumberland and Tyne and Wear","10","10","[c]","[c]"
"In post","2021","Undeclared","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","South Yorkshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Finance","Surrey, East and West Sussex","20","15","[c]","[c]"
"In post","2021","Undeclared","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","West Central Scotland","10","10","[c]","[c]"
"In post","2021","Undeclared","Finance","West Midlands","10","10","[c]","[c]"
"In post","2021","Undeclared","Finance","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Undeclared","Finance","West Yorkshire","35","30","26150","21440"
"In post","2021","Undeclared","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Cumbria","15","15","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Devon","20","15","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","North Yorkshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Northumberland and Tyne and Wear","15","15","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Devon","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","East Anglia","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","East Wales","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","35450","33150"
"In post","2021","Undeclared","Human Resources","Greater Manchester","15","15","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Inner London - East","15","15","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Inner London - West","65","60","46690","42280"
"In post","2021","Undeclared","Human Resources","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Lancashire","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Merseyside","10","10","[c]","[c]"
"In post","2021","Undeclared","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Northumberland and Tyne and Wear","15","15","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","West Central Scotland","15","15","[c]","[c]"
"In post","2021","Undeclared","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Inner London - West","10","10","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Legal","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Derbyshire and Nottinghamshire","10","5","[c]","[c]"
"In post","2021","Undeclared","Legal","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","East Wales","5","5","[c]","[c]"
"In post","2021","Undeclared","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Eastern Scotland","10","5","[c]","[c]"
"In post","2021","Undeclared","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","20","15","[c]","[c]"
"In post","2021","Undeclared","Legal","Greater Manchester","20","20","[c]","[c]"
"In post","2021","Undeclared","Legal","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","Undeclared","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Inner London - East","20","20","[c]","[c]"
"In post","2021","Undeclared","Legal","Inner London - West","110","105","52290","55000"
"In post","2021","Undeclared","Legal","Kent","5","5","[c]","[c]"
"In post","2021","Undeclared","Legal","Lancashire","15","15","[c]","[c]"
"In post","2021","Undeclared","Legal","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Legal","Merseyside","5","5","[c]","[c]"
"In post","2021","Undeclared","Legal","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Legal","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","Undeclared","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","South Yorkshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Legal","Southern Scotland","5","5","[c]","[c]"
"In post","2021","Undeclared","Legal","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2021","Undeclared","Legal","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","Undeclared","Legal","West Central Scotland","10","10","[c]","[c]"
"In post","2021","Undeclared","Legal","West Midlands","20","20","[c]","[c]"
"In post","2021","Undeclared","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","West Yorkshire","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Bedfordshire and Hertfordshire","45","45","30490","30730"
"In post","2021","Undeclared","No function","Berkshire, Buckinghamshire and Oxfordshire","170","165","33290","31360"
"In post","2021","Undeclared","No function","Cheshire","75","70","31460","31650"
"In post","2021","Undeclared","No function","Cornwall and Isles of Scilly","10","5","[c]","[c]"
"In post","2021","Undeclared","No function","Cumbria","20","20","[c]","[c]"
"In post","2021","Undeclared","No function","Derbyshire and Nottinghamshire","260","240","32670","30510"
"In post","2021","Undeclared","No function","Devon","95","85","33600","29420"
"In post","2021","Undeclared","No function","Dorset and Somerset","85","80","30160","28200"
"In post","2021","Undeclared","No function","East Anglia","210","195","32410","29870"
"In post","2021","Undeclared","No function","East Wales","195","175","30210","26860"
"In post","2021","Undeclared","No function","East Yorkshire and Northern Lincolnshire","70","70","30060","27950"
"In post","2021","Undeclared","No function","Eastern Scotland","260","240","33380","33650"
"In post","2021","Undeclared","No function","Essex","65","65","33470","30340"
"In post","2021","Undeclared","No function","Gloucestershire, Wiltshire and Bath/Bristol area","430","405","37230","36730"
"In post","2021","Undeclared","No function","Greater Manchester","240","220","31490","28130"
"In post","2021","Undeclared","No function","Hampshire and Isle of Wight","290","265","36750","35000"
"In post","2021","Undeclared","No function","Herefordshire, Worcestershire and Warwickshire","55","50","30200","31050"
"In post","2021","Undeclared","No function","Highlands and Islands","20","20","[c]","[c]"
"In post","2021","Undeclared","No function","Inner London - East","375","350","43140","38180"
"In post","2021","Undeclared","No function","Inner London - West","930","910","45680","41060"
"In post","2021","Undeclared","No function","Kent","125","120","34020","31810"
"In post","2021","Undeclared","No function","Lancashire","145","130","28270","25560"
"In post","2021","Undeclared","No function","Leicestershire, Rutland and Northamptonshire","135","130","26890","25560"
"In post","2021","Undeclared","No function","Lincolnshire","40","35","31290","27410"
"In post","2021","Undeclared","No function","Merseyside","220","200","34260","30020"
"In post","2021","Undeclared","No function","North Eastern Scotland","35","35","52210","37470"
"In post","2021","Undeclared","No function","North Yorkshire","55","50","34180","30620"
"In post","2021","Undeclared","No function","Northern Ireland","50","45","29660","26590"
"In post","2021","Undeclared","No function","Northumberland and Tyne and Wear","285","255","28120","21440"
"In post","2021","Undeclared","No function","Outer London - East and North East","65","65","32390","30780"
"In post","2021","Undeclared","No function","Outer London - South","110","105","35070","32520"
"In post","2021","Undeclared","No function","Outer London - West and North West","160","150","38260","32330"
"In post","2021","Undeclared","No function","Overseas","100","100","52020","53650"
"In post","2021","Undeclared","No function","Shropshire and Staffordshire","100","90","27480","27130"
"In post","2021","Undeclared","No function","South Yorkshire","85","80","31470","29730"
"In post","2021","Undeclared","No function","Southern Scotland","55","50","28710","25870"
"In post","2021","Undeclared","No function","Surrey, East and West Sussex","130","120","33420","30780"
"In post","2021","Undeclared","No function","Tees Valley and Durham","90","85","29700","27130"
"In post","2021","Undeclared","No function","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","No function","West Central Scotland","260","240","33010","33650"
"In post","2021","Undeclared","No function","West Midlands","300","285","32280","28200"
"In post","2021","Undeclared","No function","West Wales and The Valleys","270","250","25440","21590"
"In post","2021","Undeclared","No function","West Yorkshire","190","175","31430","27680"
"In post","2021","Undeclared","Project Delivery","Bedfordshire and Hertfordshire","15","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","35","35","41080","35980"
"In post","2021","Undeclared","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Cumbria","25","25","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Derbyshire and Nottinghamshire","20","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Devon","25","25","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Dorset and Somerset","35","35","34370","33010"
"In post","2021","Undeclared","Project Delivery","East Anglia","40","40","38910","37310"
"In post","2021","Undeclared","Project Delivery","East Wales","25","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Eastern Scotland","25","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Essex","15","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","655","640","42350","40710"
"In post","2021","Undeclared","Project Delivery","Greater Manchester","20","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Hampshire and Isle of Wight","110","105","38620","40000"
"In post","2021","Undeclared","Project Delivery","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Inner London - East","35","30","51610","59160"
"In post","2021","Undeclared","Project Delivery","Inner London - West","170","170","52300","53380"
"In post","2021","Undeclared","Project Delivery","Kent","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Lancashire","20","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Lincolnshire","20","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Merseyside","20","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","North Yorkshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Northumberland and Tyne and Wear","55","50","39350","38630"
"In post","2021","Undeclared","Project Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Outer London - South","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Overseas","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Shropshire and Staffordshire","20","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","South Yorkshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Southern Scotland","25","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","West Central Scotland","15","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","West Midlands","15","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","West Yorkshire","10","5","[c]","[c]"
"In post","2021","Undeclared","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Derbyshire and Nottinghamshire","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","Devon","20","15","[c]","[c]"
"In post","2021","Undeclared","Property","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","East Anglia","25","20","[c]","[c]"
"In post","2021","Undeclared","Property","East Wales","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Eastern Scotland","25","25","[c]","[c]"
"In post","2021","Undeclared","Property","Essex","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","39080","37320"
"In post","2021","Undeclared","Property","Greater Manchester","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","Hampshire and Isle of Wight","20","20","[c]","[c]"
"In post","2021","Undeclared","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Highlands and Islands","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Inner London - East","25","20","[c]","[c]"
"In post","2021","Undeclared","Property","Inner London - West","35","35","52070","53630"
"In post","2021","Undeclared","Property","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Lincolnshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","North Yorkshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Northumberland and Tyne and Wear","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Outer London - South","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","Outer London - West and North West","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","Overseas","20","20","[c]","[c]"
"In post","2021","Undeclared","Property","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Southern Scotland","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","West Central Scotland","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","West Midlands","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","West Yorkshire","15","15","[c]","[c]"
"In post","2021","Undeclared","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Berkshire, Buckinghamshire and Oxfordshire","65","65","37180","39070"
"In post","2021","Undeclared","Security","Cumbria","5","5","[c]","[c]"
"In post","2021","Undeclared","Security","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Security","Devon","20","15","[c]","[c]"
"In post","2021","Undeclared","Security","Dorset and Somerset","15","15","[c]","[c]"
"In post","2021","Undeclared","Security","East Anglia","15","15","[c]","[c]"
"In post","2021","Undeclared","Security","East Wales","10","10","[c]","[c]"
"In post","2021","Undeclared","Security","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Security","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Undeclared","Security","Essex","15","15","[c]","[c]"
"In post","2021","Undeclared","Security","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","31630","33300"
"In post","2021","Undeclared","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Hampshire and Isle of Wight","30","30","32700","39070"
