"Status","Year","Ethnicity","Function_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Mixed","Project Delivery","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","125","120","35820","32500"
"In post","2021","Mixed","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","20","15","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Hampshire and Isle of Wight","Central Hampshire","10","10","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Inner London - East","Tower Hamlets","30","25","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Inner London - West","Westminster","125","120","49290","42550"
"In post","2021","Mixed","Project Delivery","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Lancashire","Mid Lancashire","5","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Merseyside","Liverpool","5","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Northumberland and Tyne and Wear","Tyneside","10","10","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Outer London - South","Croydon","10","10","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Overseas","Overseas","20","20","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Southern Scotland","South Lanarkshire","5","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Midlands","Birmingham","10","10","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2021","Mixed","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Inner London - East","Tower Hamlets","5","5","[c]","[c]"
"In post","2021","Mixed","Property","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Inner London - West","Westminster","15","15","[c]","[c]"
"In post","2021","Mixed","Property","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Outer London - South","Croydon","10","5","[c]","[c]"
"In post","2021","Mixed","Property","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","West Midlands","Birmingham","5","5","[c]","[c]"
"In post","2021","Mixed","Property","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
