"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Undeclared","AA/AO","Undeclared","140","130","23910","21440"
"In post","2021","Unknown","Undeclared","AA/AO","Unknown","230","205","23080","21590"
"In post","2021","Unknown","Undeclared","EO","Heterosexual / straight","80","75","32150","33650"
"In post","2021","Unknown","Undeclared","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","EO","Undeclared","190","185","29650","28840"
"In post","2021","Unknown","Undeclared","EO","Unknown","260","240","30240","30930"
"In post","2021","Unknown","Undeclared","G6/G7","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Unknown","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","G6/G7","Undeclared","170","165","59720","57300"
"In post","2021","Unknown","Undeclared","G6/G7","Unknown","240","230","56140","54240"
"In post","2021","Unknown","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","SCS level","Unknown","20","15","[c]","[c]"
"In post","2021","Unknown","Undeclared","SEO/HEO","Heterosexual / straight","65","60","39280","39500"
"In post","2021","Unknown","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SEO/HEO","Undeclared","325","315","38490","38630"
"In post","2021","Unknown","Undeclared","SEO/HEO","Unknown","350","330","37050","37320"
"In post","2021","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","AA/AO","Heterosexual / straight","225","200","22530","21440"
"In post","2021","Unknown","Unknown","AA/AO","LGBO","20","15","[c]","[c]"
"In post","2021","Unknown","Unknown","AA/AO","Undeclared","890","780","21820","22820"
"In post","2021","Unknown","Unknown","AA/AO","Unknown","18170","17040","22080","20920"
"In post","2021","Unknown","Unknown","EO","Heterosexual / straight","185","170","27720","27570"
"In post","2021","Unknown","Unknown","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","EO","Undeclared","510","470","28480","29350"
"In post","2021","Unknown","Unknown","EO","Unknown","10665","10290","27390","26710"
"In post","2021","Unknown","Unknown","G6/G7","Heterosexual / straight","125","115","57370","54700"
"In post","2021","Unknown","Unknown","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","G6/G7","Undeclared","110","105","58400","55420"
"In post","2021","Unknown","Unknown","G6/G7","Unknown","6220","6045","58770","56200"
"In post","2021","Unknown","Unknown","SCS level","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Unknown","990","970","90190","78440"
"In post","2021","Unknown","Unknown","SEO/HEO","Heterosexual / straight","190","185","35950","35860"
"In post","2021","Unknown","Unknown","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO/HEO","Undeclared","400","380","37570","35230"
"In post","2021","Unknown","Unknown","SEO/HEO","Unknown","12805","12510","35190","33610"
"In post","2021","Unknown","Unknown","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Unknown","2595","2525","34200","32400"
"In post","2021","Unknown","White","AA/AO","Heterosexual / straight","3815","3485","22840","21440"
"In post","2021","Unknown","White","AA/AO","LGBO","235","225","22670","21950"
"In post","2021","Unknown","White","AA/AO","Undeclared","340","310","23000","21430"
"In post","2021","Unknown","White","AA/AO","Unknown","2030","1740","22080","21440"
"In post","2021","Unknown","White","EO","Heterosexual / straight","3920","3750","29450","28830"
"In post","2021","Unknown","White","EO","LGBO","245","240","28590","27660"
"In post","2021","Unknown","White","EO","Undeclared","250","235","28610","27410"
"In post","2021","Unknown","White","EO","Unknown","1250","1140","27750","27130"
"In post","2021","Unknown","White","G6/G7","Heterosexual / straight","2345","2265","58680","56120"
"In post","2021","Unknown","White","G6/G7","LGBO","145","145","57100","54410"
"In post","2021","Unknown","White","G6/G7","Undeclared","185","175","61050","58350"
"In post","2021","Unknown","White","G6/G7","Unknown","1155","1090","58910","56460"
"In post","2021","Unknown","White","SCS level","Heterosexual / straight","225","220","94290","85720"
"In post","2021","Unknown","White","SCS level","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","White","SCS level","Undeclared","25","20","[c]","[c]"
"In post","2021","Unknown","White","SCS level","Unknown","130","120","102800","95070"
"In post","2021","Unknown","White","SEO/HEO","Heterosexual / straight","5075","4875","38130","37890"
"In post","2021","Unknown","White","SEO/HEO","LGBO","300","300","36200","36030"
"In post","2021","Unknown","White","SEO/HEO","Undeclared","450","430","38040","37620"
"In post","2021","Unknown","White","SEO/HEO","Unknown","1880","1770","37220","36780"
"In post","2021","Unknown","White","Unknown","Heterosexual / straight","155","150","40750","38180"
"In post","2021","Unknown","White","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","White","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","White","Unknown","Unknown","30","30","42170","38910"
"Leaver CS","2021","Declared disabled","Asian","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","AA/AO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","AA/AO","Heterosexual / straight","630","[c]","20970","21010"
"Leaver CS","2021","Declared disabled","White","AA/AO","LGBO","75","[c]","20650","21010"
"Leaver CS","2021","Declared disabled","White","AA/AO","Undeclared","75","[c]","20980","20980"
"Leaver CS","2021","Declared disabled","White","AA/AO","Unknown","295","[c]","21490","20500"
"Leaver CS","2021","Declared disabled","White","EO","Heterosexual / straight","390","[c]","27430","27570"
"Leaver CS","2021","Declared disabled","White","EO","LGBO","40","[c]","26980","27570"
"Leaver CS","2021","Declared disabled","White","EO","Undeclared","60","[c]","27290","27570"
"Leaver CS","2021","Declared disabled","White","EO","Unknown","175","[c]","27860","27570"
"Leaver CS","2021","Declared disabled","White","G6/G7","Heterosexual / straight","85","[c]","60790","56630"
"Leaver CS","2021","Declared disabled","White","G6/G7","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","G6/G7","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","SEO/HEO","Heterosexual / straight","270","[c]","36700","35690"
"Leaver CS","2021","Declared disabled","White","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","SEO/HEO","Unknown","135","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Unknown","Heterosexual / straight","105","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","AA/AO","Heterosexual / straight","270","[c]","21720","21010"
"Leaver CS","2021","Declared non-disabled","Asian","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","AA/AO","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","EO","Heterosexual / straight","170","[c]","27750","27570"
"Leaver CS","2021","Declared non-disabled","Asian","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","EO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","G6/G7","Heterosexual / straight","45","[c]","57170","55060"
"Leaver CS","2021","Declared non-disabled","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","SEO/HEO","Heterosexual / straight","110","[c]","37250","36790"
"Leaver CS","2021","Declared non-disabled","Asian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
