"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","185","180","42790","40560"
"In post","2021","Science and Engineering","South East (England)","Hampshire and Isle of Wight","Female","200","190","37710","37320"
"In post","2021","Science and Engineering","South East (England)","Hampshire and Isle of Wight","Male","795","775","38960","37320"
"In post","2021","Science and Engineering","South East (England)","Kent","Female","45","40","40090","37840"
"In post","2021","Science and Engineering","South East (England)","Kent","Male","170","165","38930","37320"
"In post","2021","Science and Engineering","South East (England)","Surrey, East and West Sussex","Female","300","280","33110","28630"
"In post","2021","Science and Engineering","South East (England)","Surrey, East and West Sussex","Male","205","200","36150","33580"
"In post","2021","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","Female","10","10","[c]","[c]"
"In post","2021","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","Male","85","85","24580","22500"
"In post","2021","Science and Engineering","South West (England)","Devon","Female","265","245","36830","38300"
"In post","2021","Science and Engineering","South West (England)","Devon","Male","645","620","39490","39750"
"In post","2021","Science and Engineering","South West (England)","Dorset and Somerset","Female","70","65","33780","29270"
"In post","2021","Science and Engineering","South West (England)","Dorset and Somerset","Male","260","250","34780","33760"
"In post","2021","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","1190","1115","36400","36330"
"In post","2021","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","3855","3785","39300","38240"
"In post","2021","Science and Engineering","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Unknown","Unknown","Male","70","70","27330","27370"
"In post","2021","Science and Engineering","Wales","East Wales","Female","115","105","43070","40720"
"In post","2021","Science and Engineering","Wales","East Wales","Male","565","540","39840","33990"
"In post","2021","Science and Engineering","Wales","West Wales and The Valleys","Female","25","20","[c]","[c]"
"In post","2021","Science and Engineering","Wales","West Wales and The Valleys","Male","35","35","40970","39380"
"In post","2021","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","10","10","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","45","45","27960","25190"
"In post","2021","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","Female","10","10","[c]","[c]"
"In post","2021","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","Male","55","50","25640","22930"
"In post","2021","Science and Engineering","West Midlands (England)","West Midlands","Female","150","135","36990","35980"
"In post","2021","Science and Engineering","West Midlands (England)","West Midlands","Male","80","80","38790","36200"
"In post","2021","Science and Engineering","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","10","10","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","North Yorkshire","Female","160","145","34390","31710"
"In post","2021","Science and Engineering","Yorkshire and The Humber","North Yorkshire","Male","185","185","34380","29670"
"In post","2021","Science and Engineering","Yorkshire and The Humber","South Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","South Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Yorkshire and The Humber","West Yorkshire","Female","30","30","43910","40560"
"In post","2021","Science and Engineering","Yorkshire and The Humber","West Yorkshire","Male","40","40","46060","41460"
"In post","2021","Security","East Midlands (England)","Derbyshire and Nottinghamshire","Female","15","15","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Derbyshire and Nottinghamshire","Male","60","60","32810","33200"
"In post","2021","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","10","10","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","15","15","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Lincolnshire","Female","15","15","[c]","[c]"
"In post","2021","Security","East Midlands (England)","Lincolnshire","Male","40","40","21150","19560"
"In post","2021","Security","East of England","Bedfordshire and Hertfordshire","Female","25","25","[c]","[c]"
"In post","2021","Security","East of England","Bedfordshire and Hertfordshire","Male","60","60","24950","22650"
"In post","2021","Security","East of England","East Anglia","Female","65","65","24860","20920"
"In post","2021","Security","East of England","East Anglia","Male","175","175","30990","28890"
"In post","2021","Security","East of England","Essex","Female","55","55","34650","28750"
"In post","2021","Security","East of England","Essex","Male","165","165","42120","41070"
"In post","2021","Security","London","Inner London - East","Female","35","30","36150","35240"
"In post","2021","Security","London","Inner London - East","Male","35","30","40060","37860"
"In post","2021","Security","London","Inner London - West","Female","320","315","42460","38290"
"In post","2021","Security","London","Inner London - West","Male","605","600","40630","39090"
"In post","2021","Security","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Security","London","Outer London - South","Female","60","55","33360","30120"
"In post","2021","Security","London","Outer London - South","Male","100","95","29650","25630"
"In post","2021","Security","London","Outer London - West and North West","Female","20","20","[c]","[c]"
"In post","2021","Security","London","Outer London - West and North West","Male","55","55","27140","22900"
"In post","2021","Security","North East (England)","Northumberland and Tyne and Wear","Female","10","10","[c]","[c]"
"In post","2021","Security","North East (England)","Northumberland and Tyne and Wear","Male","30","30","31040","26670"
"In post","2021","Security","North East (England)","Tees Valley and Durham","Female","25","25","[c]","[c]"
"In post","2021","Security","North East (England)","Tees Valley and Durham","Male","30","30","[c]","[c]"
"In post","2021","Security","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","North West (England)","Cheshire","Male","5","5","[c]","[c]"
"In post","2021","Security","North West (England)","Cumbria","Female","15","15","[c]","[c]"
"In post","2021","Security","North West (England)","Cumbria","Male","75","75","28410","23540"
"In post","2021","Security","North West (England)","Greater Manchester","Female","40","35","33330","32570"
"In post","2021","Security","North West (England)","Greater Manchester","Male","60","60","33580","31020"
"In post","2021","Security","North West (England)","Lancashire","Female","15","15","[c]","[c]"
"In post","2021","Security","North West (England)","Lancashire","Male","35","35","23290","19560"
"In post","2021","Security","North West (England)","Merseyside","Female","10","10","[c]","[c]"
"In post","2021","Security","North West (England)","Merseyside","Male","50","45","24570","20060"
"In post","2021","Security","Northern Ireland","Northern Ireland","Female","25","25","[c]","[c]"
"In post","2021","Security","Northern Ireland","Northern Ireland","Male","360","360","21350","20310"
"In post","2021","Security","Overseas","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Security","Overseas","Overseas","Male","70","70","37690","34350"
"In post","2021","Security","Scotland","Eastern Scotland","Female","15","15","[c]","[c]"
"In post","2021","Security","Scotland","Eastern Scotland","Male","75","70","27180","20060"
"In post","2021","Security","Scotland","Highlands and Islands","Female","10","10","[c]","[c]"
"In post","2021","Security","Scotland","Highlands and Islands","Male","30","30","25400","20060"
"In post","2021","Security","Scotland","North Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2021","Security","Scotland","North Eastern Scotland","Male","85","80","41160","44070"
"In post","2021","Security","Scotland","Southern Scotland","Female","10","10","[c]","[c]"
"In post","2021","Security","Scotland","Southern Scotland","Male","50","45","25100","19810"
"In post","2021","Security","Scotland","West Central Scotland","Female","170","165","29090","26010"
"In post","2021","Security","Scotland","West Central Scotland","Male","910","885","30710","28210"
"In post","2021","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","120","115","31670","26670"
"In post","2021","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","855","840","34690","34770"
"In post","2021","Security","South East (England)","Hampshire and Isle of Wight","Female","130","125","28430","26670"
"In post","2021","Security","South East (England)","Hampshire and Isle of Wight","Male","560","555","28660","23300"
"In post","2021","Security","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","South East (England)","Kent","Female","15","15","[c]","[c]"
"In post","2021","Security","South East (England)","Kent","Male","70","70","31060","28400"
"In post","2021","Security","South East (England)","Surrey, East and West Sussex","Female","15","15","[c]","[c]"
"In post","2021","Security","South East (England)","Surrey, East and West Sussex","Male","30","30","28060","19560"
"In post","2021","Security","South West (England)","Cornwall and Isles of Scilly","Female","15","15","[c]","[c]"
"In post","2021","Security","South West (England)","Cornwall and Isles of Scilly","Male","35","35","22390","19560"
"In post","2021","Security","South West (England)","Devon","Female","55","55","25680","20920"
"In post","2021","Security","South West (England)","Devon","Male","375","365","27190","20920"
"In post","2021","Security","South West (England)","Dorset and Somerset","Female","30","30","21980","20920"
"In post","2021","Security","South West (England)","Dorset and Somerset","Male","105","100","23630","19560"
"In post","2021","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","115","110","30130","28570"
"In post","2021","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","435","430","30090","26750"
"In post","2021","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Security","Wales","East Wales","Female","40","40","27990","26670"
"In post","2021","Security","Wales","East Wales","Male","110","110","26700","20060"
"In post","2021","Security","Wales","West Wales and The Valleys","Female","40","35","30100","28760"
"In post","2021","Security","Wales","West Wales and The Valleys","Male","125","120","27490","25390"
"In post","2021","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","25","25","[c]","[c]"
"In post","2021","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","125","125","32740","39070"
"In post","2021","Security","West Midlands (England)","Shropshire and Staffordshire","Female","50","50","31130","28130"
"In post","2021","Security","West Midlands (England)","Shropshire and Staffordshire","Male","115","115","28290","24620"
"In post","2021","Security","West Midlands (England)","West Midlands","Female","15","15","[c]","[c]"
"In post","2021","Security","West Midlands (England)","West Midlands","Male","40","40","26500","20490"
"In post","2021","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","5","5","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","45","45","35440","39070"
"In post","2021","Security","Yorkshire and The Humber","North Yorkshire","Female","35","35","30760","26750"
"In post","2021","Security","Yorkshire and The Humber","North Yorkshire","Male","255","250","31440","33200"
"In post","2021","Security","Yorkshire and The Humber","South Yorkshire","Female","20","20","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","South Yorkshire","Male","75","75","36510","40190"
"In post","2021","Security","Yorkshire and The Humber","West Yorkshire","Female","10","10","[c]","[c]"
"In post","2021","Security","Yorkshire and The Humber","West Yorkshire","Male","35","35","35120","31950"
"In post","2021","Social Research","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","London","Inner London - East","Female","65","60","49400","45740"
"In post","2021","Social Research","London","Inner London - East","Male","25","25","[c]","[c]"
"In post","2021","Social Research","London","Inner London - West","Female","250","240","46340","42710"
"In post","2021","Social Research","London","Inner London - West","Male","95","95","48490","44930"
"In post","2021","Social Research","London","Inner London - West","Unknown","5","5","[c]","[c]"
"In post","2021","Social Research","London","Outer London - South","Female","10","10","[c]","[c]"
"In post","2021","Social Research","London","Outer London - South","Male","5","5","[c]","[c]"
"In post","2021","Social Research","North East (England)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North West (England)","Greater Manchester","Female","15","15","[c]","[c]"
"In post","2021","Social Research","North West (England)","Greater Manchester","Male","5","5","[c]","[c]"
"In post","2021","Social Research","North West (England)","Merseyside","Female","15","10","[c]","[c]"
"In post","2021","Social Research","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South East (England)","Hampshire and Isle of Wight","Female","120","110","37220","37020"
"In post","2021","Social Research","South East (England)","Hampshire and Isle of Wight","Male","90","85","37740","36030"
"In post","2021","Social Research","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","10","[c]","[c]"
"In post","2021","Social Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Wales","East Wales","Female","225","210","39610","37410"
"In post","2021","Social Research","Wales","East Wales","Male","105","105","39840","37020"
"In post","2021","Social Research","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Wales","West Wales and The Valleys","Female","65","60","44960","47000"
"In post","2021","Social Research","Wales","West Wales and The Valleys","Male","5","5","[c]","[c]"
"In post","2021","Social Research","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Yorkshire and The Humber","North Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","Social Research","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Yorkshire and The Humber","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Social Research","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East Midlands (England)","Derbyshire and Nottinghamshire","Male","5","5","[c]","[c]"
"In post","2021","Statistics","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East of England","Essex","Female","10","10","[c]","[c]"
"In post","2021","Statistics","East of England","Essex","Male","10","10","[c]","[c]"
"In post","2021","Statistics","London","Inner London - East","Female","70","65","51220","53800"
"In post","2021","Statistics","London","Inner London - East","Male","100","95","48080","42800"
"In post","2021","Statistics","London","Inner London - West","Female","310","300","46320","42660"
"In post","2021","Statistics","London","Inner London - West","Male","370","365","47050","42890"
"In post","2021","Statistics","London","Inner London - West","Unknown","5","5","[c]","[c]"
"In post","2021","Statistics","London","Outer London - South","Female","15","15","[c]","[c]"
"In post","2021","Statistics","London","Outer London - South","Male","30","30","[c]","[c]"
"In post","2021","Statistics","London","Outer London - West and North West","Female","5","5","[c]","[c]"
"In post","2021","Statistics","London","Outer London - West and North West","Male","10","10","[c]","[c]"
"In post","2021","Statistics","North East (England)","Northumberland and Tyne and Wear","Female","10","10","[c]","[c]"
"In post","2021","Statistics","North East (England)","Northumberland and Tyne and Wear","Male","10","10","[c]","[c]"
"In post","2021","Statistics","North West (England)","Greater Manchester","Female","35","30","36110","32060"
"In post","2021","Statistics","North West (England)","Greater Manchester","Male","45","45","36370","31810"
"In post","2021","Statistics","North West (England)","Merseyside","Female","20","20","[c]","[c]"
"In post","2021","Statistics","North West (England)","Merseyside","Male","25","25","[c]","[c]"
"In post","2021","Statistics","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Scotland","Eastern Scotland","Female","15","10","[c]","[c]"
"In post","2021","Statistics","Scotland","Eastern Scotland","Male","15","15","[c]","[c]"
"In post","2021","Statistics","Scotland","Southern Scotland","Female","15","15","[c]","[c]"
"In post","2021","Statistics","Scotland","Southern Scotland","Male","10","10","[c]","[c]"
"In post","2021","Statistics","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2021","Statistics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2021","Statistics","South East (England)","Hampshire and Isle of Wight","Female","85","80","40610","37020"
"In post","2021","Statistics","South East (England)","Hampshire and Isle of Wight","Male","70","70","41190","37020"
"In post","2021","Statistics","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South East (England)","Surrey, East and West Sussex","Male","5","5","[c]","[c]"
"In post","2021","Statistics","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","80","75","40450","39100"
"In post","2021","Statistics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","90","90","39390","36150"
"In post","2021","Statistics","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Wales","East Wales","Female","180","175","39800","37020"
"In post","2021","Statistics","Wales","East Wales","Male","195","190","42120","37020"
"In post","2021","Statistics","Wales","East Wales","Unknown","10","10","[c]","[c]"
"In post","2021","Statistics","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","West Midlands (England)","West Midlands","Female","10","5","[c]","[c]"
"In post","2021","Statistics","West Midlands (England)","West Midlands","Male","10","10","[c]","[c]"
"In post","2021","Statistics","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Yorkshire and The Humber","North Yorkshire","Female","25","25","[c]","[c]"
"In post","2021","Statistics","Yorkshire and The Humber","North Yorkshire","Male","20","20","[c]","[c]"
"In post","2021","Statistics","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Yorkshire and The Humber","West Yorkshire","Female","25","25","[c]","[c]"
"In post","2021","Statistics","Yorkshire and The Humber","West Yorkshire","Male","20","20","[c]","[c]"
"In post","2021","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","Female","570","530","32700","31810"
"In post","2021","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","Male","705","680","33460","31810"
"In post","2021","Tax","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","45","40","30880","31810"
"In post","2021","Tax","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","60","55","30330","31810"
"In post","2021","Tax","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tax","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tax","East of England","Bedfordshire and Hertfordshire","Female","10","10","[c]","[c]"
"In post","2021","Tax","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tax","East of England","East Anglia","Female","70","65","34340","31870"
"In post","2021","Tax","East of England","East Anglia","Male","70","65","39070","35000"
"In post","2021","Tax","East of England","Essex","Female","70","55","30050","28130"
"In post","2021","Tax","East of England","Essex","Male","45","40","33310","31810"
"In post","2021","Tax","London","Inner London - East","Female","380","355","38980","36160"
"In post","2021","Tax","London","Inner London - East","Male","405","385","42550","39800"
"In post","2021","Tax","London","Inner London - West","Female","270","250","46770","36920"
"In post","2021","Tax","London","Inner London - West","Male","360","345","49950","43460"
"In post","2021","Tax","London","Outer London - South","Female","360","335","39330","36160"
"In post","2021","Tax","London","Outer London - South","Male","495","475","43020","39800"
"In post","2021","Tax","London","Outer London - West and North West","Female","15","15","[c]","[c]"
"In post","2021","Tax","London","Outer London - West and North West","Male","10","10","[c]","[c]"
"In post","2021","Tax","North East (England)","Northumberland and Tyne and Wear","Female","1040","970","28120","25560"
"In post","2021","Tax","North East (England)","Northumberland and Tyne and Wear","Male","1035","1010","29940","25560"
"In post","2021","Tax","North East (England)","Tees Valley and Durham","Female","50","45","27980","25560"
"In post","2021","Tax","North East (England)","Tees Valley and Durham","Male","35","30","29560","25560"
"In post","2021","Tax","North West (England)","Greater Manchester","Female","745","700","32260","31810"
"In post","2021","Tax","North West (England)","Greater Manchester","Male","920","895","33740","31810"
"In post","2021","Tax","North West (England)","Lancashire","Female","85","70","28110","20140"
"In post","2021","Tax","North West (England)","Lancashire","Male","75","65","27670","20140"
"In post","2021","Tax","North West (England)","Merseyside","Female","750","690","29740","25560"
"In post","2021","Tax","North West (England)","Merseyside","Male","710","675","32350","31810"
"In post","2021","Tax","Northern Ireland","Northern Ireland","Female","310","285","31400","31810"
"In post","2021","Tax","Northern Ireland","Northern Ireland","Male","325","310","34130","31810"
"In post","2021","Tax","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Scotland","Eastern Scotland","Female","515","475","28700","25560"
"In post","2021","Tax","Scotland","Eastern Scotland","Male","540","525","30140","28130"
"In post","2021","Tax","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Scotland","Southern Scotland","Female","230","205","29530","28130"
"In post","2021","Tax","Scotland","Southern Scotland","Male","175","165","30970","31810"
"In post","2021","Tax","Scotland","West Central Scotland","Female","290","260","32770","31810"
"In post","2021","Tax","Scotland","West Central Scotland","Male","325","310","36400","31810"
"In post","2021","Tax","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","95","85","36970","35000"
"In post","2021","Tax","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","85","80","38160","35000"
"In post","2021","Tax","South East (England)","Hampshire and Isle of Wight","Female","195","170","30150","28130"
"In post","2021","Tax","South East (England)","Hampshire and Isle of Wight","Male","180","170","32380","31810"
"In post","2021","Tax","South East (England)","Kent","Female","10","10","[c]","[c]"
"In post","2021","Tax","South East (England)","Kent","Male","10","10","[c]","[c]"
"In post","2021","Tax","South East (England)","Surrey, East and West Sussex","Female","5","5","[c]","[c]"
"In post","2021","Tax","South East (England)","Surrey, East and West Sussex","Male","5","5","[c]","[c]"
"In post","2021","Tax","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","225","205","37720","31870"
"In post","2021","Tax","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","340","325","41170","35000"
"In post","2021","Tax","Wales","East Wales","Female","760","710","29240","25560"
"In post","2021","Tax","Wales","East Wales","Male","880","855","30680","25560"
"In post","2021","Tax","Wales","West Wales and The Valleys","Female","10","10","[c]","[c]"
"In post","2021","Tax","Wales","West Wales and The Valleys","Male","10","10","[c]","[c]"
"In post","2021","Tax","West Midlands (England)","Shropshire and Staffordshire","Female","35","35","33390","31810"
"In post","2021","Tax","West Midlands (England)","Shropshire and Staffordshire","Male","35","30","37930","34870"
"In post","2021","Tax","West Midlands (England)","West Midlands","Female","575","530","32700","31810"
"In post","2021","Tax","West Midlands (England)","West Midlands","Male","665","645","35560","31810"
"In post","2021","Tax","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Yorkshire and The Humber","South Yorkshire","Female","10","10","[c]","[c]"
"In post","2021","Tax","Yorkshire and The Humber","South Yorkshire","Male","15","10","[c]","[c]"
"In post","2021","Tax","Yorkshire and The Humber","West Yorkshire","Female","695","645","31100","31810"
"In post","2021","Tax","Yorkshire and The Humber","West Yorkshire","Male","855","835","31640","28130"
"In post","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Female","1705","1470","26600","27570"
"In post","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Male","920","880","27740","27570"
"In post","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","1075","915","25570","27570"
"In post","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","590","560","25530","27570"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","Female","395","340","26130","27570"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","Male","185","175","27070","27570"
"In post","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Female","785","695","29050","29290"
"In post","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Male","455","445","30330","29290"
"In post","2021","Unknown","East of England","East Anglia","Female","1255","1055","27700","27570"
"In post","2021","Unknown","East of England","East Anglia","Male","750","715","29210","27570"
"In post","2021","Unknown","East of England","Essex","Female","1175","1035","28860","29290"
"In post","2021","Unknown","East of England","Essex","Male","500","490","30040","29290"
"In post","2021","Unknown","London","Inner London - East","Female","2475","2285","34480","31060"
"In post","2021","Unknown","London","Inner London - East","Male","1615","1585","38840","31060"
"In post","2021","Unknown","London","Inner London - West","Female","5030","4860","45680","38110"
"In post","2021","Unknown","London","Inner London - West","Male","4210","4175","50380","41270"
"In post","2021","Unknown","London","Outer London - East and North East","Female","1300","1160","30070","31060"
"In post","2021","Unknown","London","Outer London - East and North East","Male","640","625","30430","31060"
"In post","2021","Unknown","London","Outer London - South","Female","720","670","32770","31060"
"In post","2021","Unknown","London","Outer London - South","Male","385","385","35280","31060"
