"Status","Year","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","East Midlands (England)","Female","3690","3200","26050","27570"
"In post","2021","Unknown","East Midlands (England)","Male","2090","2005","26690","27570"
"In post","2021","Unknown","East of England","Female","5040","4460","27910","27570"
"In post","2021","Unknown","East of England","Male","3670","3500","29170","27570"
"In post","2021","Unknown","London","Female","15410","14235","37030","31060"
"In post","2021","Unknown","London","Male","11555","11240","39990","34630"
"In post","2021","Unknown","North East (England)","Female","6870","5810","26190","26120"
"In post","2021","Unknown","North East (England)","Male","4145","3950","28030","27570"
"In post","2021","Unknown","North West (England)","Female","15850","13845","26440","26160"
"In post","2021","Unknown","North West (England)","Male","9970","9625","28030","27570"
"In post","2021","Unknown","Northern Ireland","Female","470","420","25740","22330"
"In post","2021","Unknown","Northern Ireland","Male","450","430","25110","22700"
"In post","2021","Unknown","Overseas","Female","405","400","42780","41600"
"In post","2021","Unknown","Overseas","Male","440","440","42290","38690"
"In post","2021","Unknown","Scotland","Female","13490","12115","32430","27570"
"In post","2021","Unknown","Scotland","Male","9110","8830","34940","28170"
"In post","2021","Unknown","South East (England)","Female","8030","7160","27870","27570"
"In post","2021","Unknown","South East (England)","Male","6190","5925","29070","27570"
"In post","2021","Unknown","South West (England)","Female","5895","5100","27050","27570"
"In post","2021","Unknown","South West (England)","Male","4220","4065","29970","27570"
"In post","2021","Unknown","Unknown","Female","785","730","30930","27570"
"In post","2021","Unknown","Unknown","Male","2120","2110","36650","32700"
"In post","2021","Unknown","Wales","Female","7750","6925","31900","27570"
"In post","2021","Unknown","Wales","Male","4730","4580","34490","27570"
"In post","2021","Unknown","West Midlands (England)","Female","6355","5450","26380","27570"
"In post","2021","Unknown","West Midlands (England)","Male","3660","3515","27370","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Female","8335","7210","28340","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Male","5990","5780","29640","27570"
"Leaver CS","2021","Analysis","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","London","Female","60","[c]","35230","26340"
"Leaver CS","2021","Analysis","London","Male","85","[c]","39650","32540"
"Leaver CS","2021","Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Wales","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Wales","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","Male","30","[c]","51770","45840"
"Leaver CS","2021","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","London","Female","80","[c]","38380","37350"
"Leaver CS","2021","Communications","London","Male","60","[c]","41470","34020"
"Leaver CS","2021","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","London","Female","65","[c]","46770","43820"
"Leaver CS","2021","Digital, Data & Technology","London","Male","95","[c]","48130","51850"
"Leaver CS","2021","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","South East (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","South West (England)","Male","45","[c]","36290","34490"
"Leaver CS","2021","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Wales","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Wales","Male","65","[c]","39230","36550"
"Leaver CS","2021","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Finance","London","Male","30","[c]","48660","46560"
"Leaver CS","2021","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South West (England)","Female","30","[c]","34120","33460"
"Leaver CS","2021","Finance","South West (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","Female","65","[c]","50880","47810"
"Leaver CS","2021","Human Resources","London","Male","40","[c]","47880","40510"
"Leaver CS","2021","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","Female","140","[c]","50690","50660"
"Leaver CS","2021","Legal","London","Male","105","[c]","50080","50770"
"Leaver CS","2021","Legal","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","Female","60","[c]","31330","22820"
"Leaver CS","2021","Legal","Scotland","Male","60","[c]","32330","22820"
"Leaver CS","2021","Legal","South East (England)","Female","30","[c]","39940","42130"
"Leaver CS","2021","Legal","South East (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","Female","340","[c]","23090","20100"
"Leaver CS","2021","No function","East Midlands (England)","Male","330","[c]","26560","23480"
"Leaver CS","2021","No function","East of England","Female","390","[c]","28170","22220"
"Leaver CS","2021","No function","East of England","Male","380","[c]","38650","29460"
"Leaver CS","2021","No function","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","London","Female","985","[c]","37360","30850"
"Leaver CS","2021","No function","London","Male","860","[c]","43890","34830"
"Leaver CS","2021","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","North East (England)","Female","175","[c]","26730","21590"
"Leaver CS","2021","No function","North East (England)","Male","185","[c]","26700","22350"
"Leaver CS","2021","No function","North West (England)","Female","470","[c]","29420","22350"
"Leaver CS","2021","No function","North West (England)","Male","420","[c]","31390","25880"
"Leaver CS","2021","No function","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Scotland","Female","170","[c]","26330","23450"
"Leaver CS","2021","No function","Scotland","Male","225","[c]","34360","33650"
"Leaver CS","2021","No function","South East (England)","Female","555","[c]","26190","21910"
"Leaver CS","2021","No function","South East (England)","Male","600","[c]","28580","24370"
"Leaver CS","2021","No function","South West (England)","Female","380","[c]","29850","23370"
"Leaver CS","2021","No function","South West (England)","Male","430","[c]","33330","28660"
"Leaver CS","2021","No function","Unknown","Female","35","[c]","31250","28000"
"Leaver CS","2021","No function","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wales","Female","370","[c]","23820","21590"
"Leaver CS","2021","No function","Wales","Male","340","[c]","25750","21590"
"Leaver CS","2021","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Midlands (England)","Female","410","[c]","27000","21050"
"Leaver CS","2021","No function","West Midlands (England)","Male","340","[c]","32260","21850"
"Leaver CS","2021","No function","Yorkshire and The Humber","Female","355","[c]","27720","21590"
"Leaver CS","2021","No function","Yorkshire and The Humber","Male","370","[c]","32960","26300"
"Leaver CS","2021","Project Delivery","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East of England","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","Female","50","[c]","43770","37480"
"Leaver CS","2021","Project Delivery","London","Male","60","[c]","56540","54600"
"Leaver CS","2021","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North West (England)","Male","35","[c]","28680","26830"
"Leaver CS","2021","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scotland","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scotland","Male","50","[c]","33620","32580"
"Leaver CS","2021","Project Delivery","South East (England)","Female","50","[c]","32040","29300"
"Leaver CS","2021","Project Delivery","South East (England)","Male","55","[c]","34780","33300"
"Leaver CS","2021","Project Delivery","South West (England)","Female","130","[c]","33290","30680"
"Leaver CS","2021","Project Delivery","South West (England)","Male","270","[c]","38840","37320"
"Leaver CS","2021","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Midlands (England)","Female","30","[c]","25000","23670"
"Leaver CS","2021","Property","East Midlands (England)","Male","30","[c]","27770","25500"
"Leaver CS","2021","Property","East of England","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","East of England","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","Male","55","[c]","39510","33610"
"Leaver CS","2021","Property","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","Male","65","[c]","29090","28120"
"Leaver CS","2021","Property","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","South East (England)","Male","40","[c]","36040","36280"
"Leaver CS","2021","Property","South West (England)","Female","40","[c]","29100","25750"
"Leaver CS","2021","Property","South West (England)","Male","50","[c]","32250","32430"
"Leaver CS","2021","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","Male","25","[c]","[c]","[c]"
