"Status","Year","Profession_of_post","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other","North West (England)","Outside London","Female","470","435","27880","23490"
"In post","2021","Other","North West (England)","Outside London","Male","355","345","28010","24260"
"In post","2021","Other","Northern Ireland","Outside London","Female","175","165","23800","21980"
"In post","2021","Other","Northern Ireland","Outside London","Male","150","145","23010","21040"
"In post","2021","Other","Overseas","Overseas","Female","235","235","49350","46620"
"In post","2021","Other","Overseas","Overseas","Male","135","135","52290","46620"
"In post","2021","Other","Scotland","Outside London","Female","890","830","27880","23130"
"In post","2021","Other","Scotland","Outside London","Male","1120","1075","30500","26670"
"In post","2021","Other","South East (England)","Outside London","Female","1440","1360","25100","21580"
"In post","2021","Other","South East (England)","Outside London","Male","1420","1400","30940","26670"
"In post","2021","Other","South West (England)","Outside London","Female","2200","2030","27780","24540"
"In post","2021","Other","South West (England)","Outside London","Male","2280","2245","32960","30140"
"In post","2021","Other","Unknown","Unknown","Female","170","170","32810","32700"
"In post","2021","Other","Unknown","Unknown","Male","1690","1690","37970","34460"
"In post","2021","Other","Wales","Outside London","Female","640","600","35540","37410"
"In post","2021","Other","Wales","Outside London","Male","465","455","35640","30880"
"In post","2021","Other","West Midlands (England)","Outside London","Female","560","520","24370","21190"
"In post","2021","Other","West Midlands (England)","Outside London","Male","615","605","27600","26670"
"In post","2021","Other","Yorkshire and The Humber","Outside London","Female","500","470","25260","21130"
"In post","2021","Other","Yorkshire and The Humber","Outside London","Male","735","720","25870","26670"
"In post","2021","Planning","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","London","London","Female","45","40","46570","42980"
"In post","2021","Planning","London","London","Male","55","55","47600","40290"
"In post","2021","Planning","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","South West (England)","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Planning","South West (England)","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Planning","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Wales","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Planning","Wales","Outside London","Male","20","15","[c]","[c]"
"In post","2021","Planning","West Midlands (England)","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Planning","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectors","South West (England)","Outside London","Female","120","105","57830","58810"
"In post","2021","Planning Inspectors","South West (England)","Outside London","Male","205","180","57750","58810"
"In post","2021","Planning Inspectors","Wales","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Planning Inspectors","Wales","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Policy","East Midlands (England)","Outside London","Female","170","155","40170","36780"
"In post","2021","Policy","East Midlands (England)","Outside London","Male","85","80","43510","38700"
"In post","2021","Policy","East of England","Outside London","Female","110","100","42590","38630"
"In post","2021","Policy","East of England","Outside London","Male","95","90","44070","42200"
"In post","2021","Policy","London","London","Female","10450","10060","48000","44080"
"In post","2021","Policy","London","London","Male","9240","9150","50540","52430"
"In post","2021","Policy","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Policy","North East (England)","Outside London","Female","230","215","39040","36780"
"In post","2021","Policy","North East (England)","Outside London","Male","130","125","42770","37330"
"In post","2021","Policy","North West (England)","Outside London","Female","575","550","40070","36820"
"In post","2021","Policy","North West (England)","Outside London","Male","410","400","41970","38630"
"In post","2021","Policy","Northern Ireland","Outside London","Female","45","45","40200","37630"
"In post","2021","Policy","Northern Ireland","Outside London","Male","35","35","41540","38050"
"In post","2021","Policy","Overseas","Overseas","Female","750","745","51740","53370"
"In post","2021","Policy","Overseas","Overseas","Male","1000","1000","53460","54470"
"In post","2021","Policy","Scotland","Outside London","Female","240","230","41580","35900"
"In post","2021","Policy","Scotland","Outside London","Male","170","170","45780","45190"
"In post","2021","Policy","South East (England)","Outside London","Female","255","240","37610","33350"
"In post","2021","Policy","South East (England)","Outside London","Male","200","195","42460","39470"
"In post","2021","Policy","South West (England)","Outside London","Female","455","425","39420","36520"
"In post","2021","Policy","South West (England)","Outside London","Male","315","305","43240","39030"
"In post","2021","Policy","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Policy","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Wales","Outside London","Female","1160","1090","40170","37410"
"In post","2021","Policy","Wales","Outside London","Male","790","775","44300","37410"
"In post","2021","Policy","West Midlands (England)","Outside London","Female","355","340","39610","34860"
"In post","2021","Policy","West Midlands (England)","Outside London","Male","250","250","43140","38320"
"In post","2021","Policy","Yorkshire and The Humber","Outside London","Female","920","870","41340","36960"
"In post","2021","Policy","Yorkshire and The Humber","Outside London","Male","645","635","42940","37450"
"In post","2021","Project Delivery","East Midlands (England)","Outside London","Female","195","185","37970","34120"
"In post","2021","Project Delivery","East Midlands (England)","Outside London","Male","165","165","40630","38930"
"In post","2021","Project Delivery","East of England","Outside London","Female","310","295","37920","34800"
"In post","2021","Project Delivery","East of England","Outside London","Male","285","280","40730","38630"
"In post","2021","Project Delivery","London","London","Female","1905","1845","48690","42890"
"In post","2021","Project Delivery","London","London","Male","1740","1720","51900","45990"
"In post","2021","Project Delivery","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","North East (England)","Outside London","Female","460","430","39610","38630"
"In post","2021","Project Delivery","North East (England)","Outside London","Male","420","410","41370","38630"
"In post","2021","Project Delivery","North West (England)","Outside London","Female","730","695","39250","37460"
"In post","2021","Project Delivery","North West (England)","Outside London","Male","635","620","40840","38630"
"In post","2021","Project Delivery","Northern Ireland","Outside London","Female","35","35","36540","31810"
"In post","2021","Project Delivery","Northern Ireland","Outside London","Male","35","35","40710","36740"
"In post","2021","Project Delivery","Overseas","Overseas","Female","65","65","45750","45200"
"In post","2021","Project Delivery","Overseas","Overseas","Male","90","90","47030","45340"
"In post","2021","Project Delivery","Scotland","Outside London","Female","335","320","37960","33930"
"In post","2021","Project Delivery","Scotland","Outside London","Male","325","320","41600","38630"
"In post","2021","Project Delivery","South East (England)","Outside London","Female","965","925","36850","33300"
"In post","2021","Project Delivery","South East (England)","Outside London","Male","740","730","42690","40580"
"In post","2021","Project Delivery","South West (England)","Outside London","Female","2085","1975","37300","34850"
"In post","2021","Project Delivery","South West (England)","Outside London","Male","2660","2615","42990","40580"
"In post","2021","Project Delivery","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","Male","20","20","[c]","[c]"
"In post","2021","Project Delivery","Wales","Outside London","Female","255","240","39910","37750"
"In post","2021","Project Delivery","Wales","Outside London","Male","270","265","42780","39120"
"In post","2021","Project Delivery","West Midlands (England)","Outside London","Female","425","405","38370","36680"
"In post","2021","Project Delivery","West Midlands (England)","Outside London","Male","310","305","42140","38630"
"In post","2021","Project Delivery","Yorkshire and The Humber","Outside London","Female","275","265","38540","35900"
"In post","2021","Project Delivery","Yorkshire and The Humber","Outside London","Male","250","250","39260","37460"
"In post","2021","Property","East Midlands (England)","Outside London","Female","230","210","31760","28660"
"In post","2021","Property","East Midlands (England)","Outside London","Male","250","240","35620","33300"
"In post","2021","Property","East of England","Outside London","Female","220","210","31630","31100"
"In post","2021","Property","East of England","Outside London","Male","290","280","33610","33300"
"In post","2021","Property","London","London","Female","465","435","41360","35900"
"In post","2021","Property","London","London","Male","650","635","46250","42170"
"In post","2021","Property","North East (England)","Outside London","Female","120","105","31910","30000"
"In post","2021","Property","North East (England)","Outside London","Male","170","160","36540","32700"
"In post","2021","Property","North West (England)","Outside London","Female","240","220","34660","30000"
"In post","2021","Property","North West (England)","Outside London","Male","285","275","37550","32510"
"In post","2021","Property","Northern Ireland","Outside London","Female","30","25","[c]","[c]"
"In post","2021","Property","Northern Ireland","Outside London","Male","75","75","30050","27720"
"In post","2021","Property","Overseas","Overseas","Female","25","25","[c]","[c]"
"In post","2021","Property","Overseas","Overseas","Male","170","170","40000","39410"
"In post","2021","Property","Scotland","Outside London","Female","120","115","29420","27710"
"In post","2021","Property","Scotland","Outside London","Male","235","230","34190","33300"
"In post","2021","Property","South East (England)","Outside London","Female","350","330","33280","33000"
"In post","2021","Property","South East (England)","Outside London","Male","630","620","35960","33300"
"In post","2021","Property","South West (England)","Outside London","Female","355","330","33480","33250"
"In post","2021","Property","South West (England)","Outside London","Male","530","520","36240","33300"
"In post","2021","Property","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Property","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Property","Wales","Outside London","Female","165","150","34440","32110"
"In post","2021","Property","Wales","Outside London","Male","250","245","34720","32100"
"In post","2021","Property","West Midlands (England)","Outside London","Female","225","205","33350","31100"
"In post","2021","Property","West Midlands (England)","Outside London","Male","290","280","36780","33250"
"In post","2021","Property","Yorkshire and The Humber","Outside London","Female","240","220","34560","31460"
"In post","2021","Property","Yorkshire and The Humber","Outside London","Male","350","335","37500","33300"
"In post","2021","Psychology","East Midlands (England)","Outside London","Female","155","145","34650","30450"
"In post","2021","Psychology","East Midlands (England)","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Psychology","East of England","Outside London","Female","150","145","35180","30450"
"In post","2021","Psychology","East of England","Outside London","Male","25","20","[c]","[c]"
"In post","2021","Psychology","London","London","Female","55","55","42440","40520"
"In post","2021","Psychology","London","London","Male","5","5","[c]","[c]"
"In post","2021","Psychology","North East (England)","Outside London","Female","85","80","37650","38150"
"In post","2021","Psychology","North East (England)","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Psychology","North West (England)","Outside London","Female","135","125","35130","30450"
"In post","2021","Psychology","North West (England)","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Psychology","Scotland","Outside London","Female","60","60","37340","33650"
"In post","2021","Psychology","Scotland","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Psychology","South East (England)","Outside London","Female","200","190","35220","30450"
"In post","2021","Psychology","South East (England)","Outside London","Male","35","35","39610","33300"
"In post","2021","Psychology","South West (England)","Outside London","Female","90","85","37630","31180"
"In post","2021","Psychology","South West (England)","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Psychology","Wales","Outside London","Female","45","40","35070","30450"
"In post","2021","Psychology","Wales","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Psychology","West Midlands (England)","Outside London","Female","110","105","32950","29750"
"In post","2021","Psychology","West Midlands (England)","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Psychology","Yorkshire and The Humber","Outside London","Female","160","155","34000","30450"
"In post","2021","Psychology","Yorkshire and The Humber","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Science and Engineering","East Midlands (England)","Outside London","Female","175","160","39160","37890"
"In post","2021","Science and Engineering","East Midlands (England)","Outside London","Male","370","355","39750","37310"
"In post","2021","Science and Engineering","East of England","Outside London","Female","380","345","37430","35900"
"In post","2021","Science and Engineering","East of England","Outside London","Male","540","525","36310","33020"
"In post","2021","Science and Engineering","London","London","Female","850","790","45360","40960"
"In post","2021","Science and Engineering","London","London","Male","575","560","48380","43790"
"In post","2021","Science and Engineering","North East (England)","Outside London","Female","35","25","32660","35610"
"In post","2021","Science and Engineering","North East (England)","Outside London","Male","35","35","34290","24160"
"In post","2021","Science and Engineering","North West (England)","Outside London","Female","225","205","33960","31710"
"In post","2021","Science and Engineering","North West (England)","Outside London","Male","270","260","37510","35110"
"In post","2021","Science and Engineering","Northern Ireland","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Science and Engineering","Northern Ireland","Outside London","Male","40","40","27310","23300"
"In post","2021","Science and Engineering","Overseas","Overseas","Female","20","20","[c]","[c]"
"In post","2021","Science and Engineering","Overseas","Overseas","Male","105","105","44150","42470"
"In post","2021","Science and Engineering","Scotland","Outside London","Female","70","70","35470","34930"
"In post","2021","Science and Engineering","Scotland","Outside London","Male","385","375","35940","33300"
"In post","2021","Science and Engineering","South East (England)","Outside London","Female","680","635","36900","33790"
"In post","2021","Science and Engineering","South East (England)","Outside London","Male","1355","1320","39050","37320"
"In post","2021","Science and Engineering","South West (England)","Outside London","Female","1530","1430","36290","36330"
"In post","2021","Science and Engineering","South West (England)","Outside London","Male","4845","4745","38820","38200"
"In post","2021","Science and Engineering","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Science and Engineering","Unknown","Unknown","Male","70","70","27330","27370"
"In post","2021","Science and Engineering","Wales","Outside London","Female","140","130","41270","40680"
"In post","2021","Science and Engineering","Wales","Outside London","Male","600","575","39910","37240"
"In post","2021","Science and Engineering","West Midlands (England)","Outside London","Female","175","150","36180","34930"
"In post","2021","Science and Engineering","West Midlands (England)","Outside London","Male","180","175","32140","25510"
"In post","2021","Science and Engineering","Yorkshire and The Humber","Outside London","Female","195","180","36320","33520"
"In post","2021","Science and Engineering","Yorkshire and The Humber","Outside London","Male","240","235","36230","31100"
"In post","2021","Security","East Midlands (England)","Outside London","Female","45","40","28080","24620"
"In post","2021","Security","East Midlands (England)","Outside London","Male","115","115","29760","26750"
"In post","2021","Security","East of England","Outside London","Female","145","140","29040","24620"
"In post","2021","Security","East of England","Outside London","Male","405","400","34720","33300"
"In post","2021","Security","London","London","Female","440","425","40010","35990"
"In post","2021","Security","London","London","Male","790","785","38280","35200"
"In post","2021","Security","North East (England)","Outside London","Female","35","35","34120","31650"
"In post","2021","Security","North East (England)","Outside London","Male","60","60","33430","31920"
"In post","2021","Security","North West (England)","Outside London","Female","80","80","31390","30820"
"In post","2021","Security","North West (England)","Outside London","Male","225","220","28390","23540"
"In post","2021","Security","Northern Ireland","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Security","Northern Ireland","Outside London","Male","360","360","21350","20310"
"In post","2021","Security","Overseas","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Security","Overseas","Overseas","Male","70","70","37690","34350"
"In post","2021","Security","Scotland","Outside London","Female","220","210","29320","26670"
"In post","2021","Security","Scotland","Outside London","Male","1145","1115","30870","28890"
"In post","2021","Security","South East (England)","Outside London","Female","275","270","29840","26670"
"In post","2021","Security","South East (England)","Outside London","Male","1520","1500","32150","28750"
"In post","2021","Security","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West (England)","Outside London","Female","210","205","27230","23540"
"In post","2021","Security","South West (England)","Outside London","Male","950","930","27940","20940"
"In post","2021","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Security","Wales","Outside London","Female","80","75","29030","26780"
"In post","2021","Security","Wales","Outside London","Male","235","230","27110","25390"
"In post","2021","Security","West Midlands (England)","Outside London","Female","90","90","31910","28970"
"In post","2021","Security","West Midlands (England)","Outside London","Male","280","275","30030","26250"
"In post","2021","Security","Yorkshire and The Humber","Outside London","Female","75","75","32290","28890"
"In post","2021","Security","Yorkshire and The Humber","Outside London","Male","415","405","33150","38630"
"In post","2021","Social Research","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","London","London","Female","330","315","46930","42890"
"In post","2021","Social Research","London","London","Male","125","125","49090","46970"
"In post","2021","Social Research","London","London","Unknown","5","5","[c]","[c]"
"In post","2021","Social Research","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North West (England)","Outside London","Female","30","25","[c]","[c]"
"In post","2021","Social Research","North West (England)","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Social Research","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South East (England)","Outside London","Female","125","115","37530","37020"
"In post","2021","Social Research","South East (England)","Outside London","Male","90","85","37740","36030"
"In post","2021","Social Research","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South West (England)","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Social Research","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Wales","Outside London","Female","290","275","40770","41560"
"In post","2021","Social Research","Wales","Outside London","Male","110","110","40000","37020"
"In post","2021","Social Research","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Yorkshire and The Humber","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Social Research","Yorkshire and The Humber","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Statistics","East Midlands (England)","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Statistics","East Midlands (England)","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Statistics","East of England","Outside London","Female","15","10","[c]","[c]"
"In post","2021","Statistics","East of England","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Statistics","London","London","Female","405","385","46850","42890"
"In post","2021","Statistics","London","London","Male","510","500","46790","42470"
"In post","2021","Statistics","London","London","Unknown","5","5","[c]","[c]"
"In post","2021","Statistics","North East (England)","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Statistics","North East (England)","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Statistics","North West (England)","Outside London","Female","55","50","38500","32480"
"In post","2021","Statistics","North West (England)","Outside London","Male","70","70","38890","38630"
"In post","2021","Statistics","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Scotland","Outside London","Female","30","30","44760","47780"
"In post","2021","Statistics","Scotland","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Statistics","South East (England)","Outside London","Female","95","90","40110","37020"
"In post","2021","Statistics","South East (England)","Outside London","Male","85","85","40800","36500"
"In post","2021","Statistics","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South West (England)","Outside London","Female","85","75","40040","39070"
"In post","2021","Statistics","South West (England)","Outside London","Male","95","90","39350","36300"
"In post","2021","Statistics","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Wales","Outside London","Female","185","175","39880","37020"
"In post","2021","Statistics","Wales","Outside London","Male","195","190","42120","37020"
"In post","2021","Statistics","Wales","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Statistics","West Midlands (England)","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Statistics","West Midlands (England)","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Statistics","Yorkshire and The Humber","Outside London","Female","55","50","36520","31380"
"In post","2021","Statistics","Yorkshire and The Humber","Outside London","Male","45","45","40110","36560"
"In post","2021","Tax","East Midlands (England)","Outside London","Female","620","570","32560","31810"
"In post","2021","Tax","East Midlands (England)","Outside London","Male","765","740","33230","31810"
"In post","2021","Tax","East of England","Outside London","Female","150","130","32220","29570"
"In post","2021","Tax","East of England","Outside London","Male","115","105","36850","33120"
"In post","2021","Tax","London","London","Female","1030","960","41080","36160"
"In post","2021","Tax","London","London","Male","1270","1215","44810","39800"
"In post","2021","Tax","North East (England)","Outside London","Female","1085","1015","28110","25560"
"In post","2021","Tax","North East (England)","Outside London","Male","1070","1040","29930","25560"
"In post","2021","Tax","North West (England)","Outside London","Female","1580","1460","30840","28130"
"In post","2021","Tax","North West (England)","Outside London","Male","1710","1635","32890","31810"
"In post","2021","Tax","Northern Ireland","Outside London","Female","310","285","31400","31810"
"In post","2021","Tax","Northern Ireland","Outside London","Male","325","310","34130","31810"
"In post","2021","Tax","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Scotland","Outside London","Female","1035","940","30050","28130"
"In post","2021","Tax","Scotland","Outside London","Male","1045","1000","32250","31810"
"In post","2021","Tax","South East (England)","Outside London","Female","300","270","32440","31810"
"In post","2021","Tax","South East (England)","Outside London","Male","285","265","34270","31870"
"In post","2021","Tax","South West (England)","Outside London","Female","225","205","37720","31870"
"In post","2021","Tax","South West (England)","Outside London","Male","340","325","41170","35000"
"In post","2021","Tax","Wales","Outside London","Female","770","720","29370","25560"
"In post","2021","Tax","Wales","Outside London","Male","885","860","30740","25580"
"In post","2021","Tax","West Midlands (England)","Outside London","Female","610","565","32740","31810"
"In post","2021","Tax","West Midlands (England)","Outside London","Male","700","675","35680","31810"
"In post","2021","Tax","Yorkshire and The Humber","Outside London","Female","705","655","31230","31810"
"In post","2021","Tax","Yorkshire and The Humber","Outside London","Male","870","845","31770","28130"
"In post","2021","Unknown","East Midlands (England)","Outside London","Female","3175","2730","26190","27570"
"In post","2021","Unknown","East Midlands (England)","Outside London","Male","1695","1615","26900","27570"
"In post","2021","Unknown","East of England","Outside London","Female","3215","2790","28450","27570"
"In post","2021","Unknown","East of England","Outside London","Male","1705","1645","29750","27570"
"In post","2021","Unknown","London","London","Female","10705","10050","38680","31060"
"In post","2021","Unknown","London","London","Male","7430","7325","43890","34550"
"In post","2021","Unknown","North East (England)","Outside London","Female","6625","5645","26450","27570"
"In post","2021","Unknown","North East (England)","Outside London","Male","4010","3840","28380","27570"
"In post","2021","Unknown","North West (England)","Outside London","Female","12160","10580","26860","27570"
"In post","2021","Unknown","North West (England)","Outside London","Male","7220","6975","28560","27570"
"In post","2021","Unknown","Northern Ireland","Outside London","Female","65","65","29120","25560"
"In post","2021","Unknown","Northern Ireland","Outside London","Male","70","70","26390","25560"
"In post","2021","Unknown","Overseas","Overseas","Female","120","120","50110","52090"
"In post","2021","Unknown","Overseas","Overseas","Male","180","175","44610","33300"
"In post","2021","Unknown","Scotland","Outside London","Female","13025","11700","32850","27570"
"In post","2021","Unknown","Scotland","Outside London","Male","9025","8750","35360","29190"
"In post","2021","Unknown","South East (England)","Outside London","Female","4740","4160","27840","27570"
"In post","2021","Unknown","South East (England)","Outside London","Male","2480","2400","28900","27570"
"In post","2021","Unknown","South West (England)","Outside London","Female","4245","3585","27190","27570"
"In post","2021","Unknown","South West (England)","Outside London","Male","2480","2370","29920","27570"
"In post","2021","Unknown","Unknown","Unknown","Female","910","850","32270","28000"
"In post","2021","Unknown","Unknown","Unknown","Male","620","610","33710","29250"
"In post","2021","Unknown","Wales","Outside London","Female","4015","3485","25820","27570"
"In post","2021","Unknown","Wales","Outside London","Male","2065","1990","26400","27570"
"In post","2021","Unknown","West Midlands (England)","Outside London","Female","5370","4550","26320","27570"
"In post","2021","Unknown","West Midlands (England)","Outside London","Male","2825","2700","27350","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Outside London","Female","6465","5545","29080","27570"
"In post","2021","Unknown","Yorkshire and The Humber","Outside London","Male","3985","3825","31290","27570"
"In post","2021","Veterinarian","East Midlands (England)","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Veterinarian","East Midlands (England)","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Veterinarian","East of England","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Veterinarian","East of England","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Veterinarian","London","London","Female","20","20","[c]","[c]"
"In post","2021","Veterinarian","London","London","Male","25","25","[c]","[c]"
"In post","2021","Veterinarian","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Veterinarian","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Scotland","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Veterinarian","Scotland","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","Outside London","Male","25","20","[c]","[c]"
"In post","2021","Veterinarian","South West (England)","Outside London","Female","55","50","43720","37910"
"In post","2021","Veterinarian","South West (England)","Outside London","Male","30","30","[c]","[c]"
"In post","2021","Veterinarian","Wales","Outside London","Female","45","40","44740","37910"
"In post","2021","Veterinarian","Wales","Outside London","Male","35","35","45240","37910"
"In post","2021","Veterinarian","West Midlands (England)","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Veterinarian","West Midlands (England)","Outside London","Male","30","25","[c]","[c]"
"In post","2021","Veterinarian","Yorkshire and The Humber","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Veterinarian","Yorkshire and The Humber","Outside London","Male","15","15","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","Outside London","Female","25","[c]","[c]","[c]"
