"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","EO","Female","40","40","25440","25100"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","EO","Male","35","35","25730","25100"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","G6","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","G6","Male","20","20","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","G7","Female","25","25","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","G7","Male","35","35","52020","50460"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","HEO","Female","45","45","30320","29720"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","HEO","Male","30","30","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","SEO","Female","50","50","37130","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","Property","SEO","Male","40","40","38250","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","AA","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","AA","Male","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","AO","Female","175","165","22890","24370"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","AO","Male","70","65","23130","24370"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","EO","Female","155","140","26910","27960"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","EO","Male","110","110","26710","25880"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","G6","Female","20","20","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","G6","Male","35","35","62080","62310"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","G7","Female","60","55","51510","52290"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","G7","Male","110","105","51340","51020"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","HEO","Female","160","150","31260","30440"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","HEO","Male","140","135","31010","30220"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","SEO","Female","140","125","38470","37960"
"In post","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","SEO","Male","135","130","38940","38750"
"In post","2021","Department for Environment, Food and Rural Affairs","Social Research","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Social Research","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Social Research","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Social Research","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Social Research","G7","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Social Research","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Social Research","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Social Research","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Social Research","SEO","Female","10","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Social Research","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Statistics","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Statistics","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Statistics","EO","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Statistics","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Statistics","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Statistics","G7","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Statistics","G7","Male","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Statistics","HEO","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Statistics","HEO","Male","15","15","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Statistics","SEO","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Statistics","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Unknown","AO","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Unknown","AO","Male","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Unknown","G7","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","G6","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","G6","Male","15","15","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","G7","Female","50","50","52620","53950"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","G7","Male","45","45","55340","54510"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","SEO","Female","150","140","40620","37480"
"In post","2021","Department for Environment, Food and Rural Affairs","Veterinarian","SEO","Male","95","90","41470","37530"
"In post","2021","Department for International Trade","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Commercial","SEO","Female","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Commercial","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Communications","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Communications","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Communications","EO","Female","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Communications","EO","Male","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Communications","G6","Female","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Communications","G6","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Communications","G7","Female","20","20","[c]","[c]"
"In post","2021","Department for International Trade","Communications","G7","Male","20","20","[c]","[c]"
"In post","2021","Department for International Trade","Communications","HEO","Female","20","20","[c]","[c]"
"In post","2021","Department for International Trade","Communications","HEO","Male","15","15","[c]","[c]"
"In post","2021","Department for International Trade","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Communications","SEO","Female","20","20","[c]","[c]"
"In post","2021","Department for International Trade","Communications","SEO","Male","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Digital, Data and Technology","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Digital, Data and Technology","EO","Female","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Digital, Data and Technology","EO","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Digital, Data and Technology","G6","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Digital, Data and Technology","G7","Female","25","20","[c]","[c]"
"In post","2021","Department for International Trade","Digital, Data and Technology","G7","Male","15","15","[c]","[c]"
"In post","2021","Department for International Trade","Digital, Data and Technology","HEO","Female","15","10","[c]","[c]"
"In post","2021","Department for International Trade","Digital, Data and Technology","HEO","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Digital, Data and Technology","SEO","Female","15","15","[c]","[c]"
"In post","2021","Department for International Trade","Digital, Data and Technology","SEO","Male","20","20","[c]","[c]"
"In post","2021","Department for International Trade","Economics","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Economics","AO","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Economics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Economics","EO","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Economics","G6","Female","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Economics","G6","Male","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Economics","G7","Female","20","20","[c]","[c]"
"In post","2021","Department for International Trade","Economics","G7","Male","40","40","52010","51970"
"In post","2021","Department for International Trade","Economics","HEO","Female","20","20","[c]","[c]"
"In post","2021","Department for International Trade","Economics","HEO","Male","40","40","30610","31800"
"In post","2021","Department for International Trade","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Economics","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Economics","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Economics","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Finance","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Finance","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Finance","EO","Female","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Finance","EO","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Finance","G6","Female","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Finance","G6","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Finance","G7","Female","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Finance","G7","Male","15","15","[c]","[c]"
"In post","2021","Department for International Trade","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Finance","HEO","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Finance","SEO","Female","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Finance","SEO","Male","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Human Resources","EO","Female","15","15","[c]","[c]"
"In post","2021","Department for International Trade","Human Resources","EO","Male","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Human Resources","G6","Female","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Human Resources","G7","Female","25","20","[c]","[c]"
"In post","2021","Department for International Trade","Human Resources","G7","Male","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Human Resources","HEO","Female","20","20","[c]","[c]"
"In post","2021","Department for International Trade","Human Resources","HEO","Male","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Human Resources","SEO","Female","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","International Trade","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","International Trade","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","International Trade","EO","Female","35","35","26610","26510"
"In post","2021","Department for International Trade","International Trade","EO","Male","35","35","26890","26510"
"In post","2021","Department for International Trade","International Trade","G6","Female","65","65","62670","62170"
"In post","2021","Department for International Trade","International Trade","G6","Male","95","95","63710","62170"
"In post","2021","Department for International Trade","International Trade","G7","Female","185","180","51760","51970"
"In post","2021","Department for International Trade","International Trade","G7","Male","235","235","53250","51970"
"In post","2021","Department for International Trade","International Trade","HEO","Female","120","120","32480","32120"
"In post","2021","Department for International Trade","International Trade","HEO","Male","140","140","32460","32120"
"In post","2021","Department for International Trade","International Trade","SCS level","Female","50","50","79790","74600"
"In post","2021","Department for International Trade","International Trade","SCS level","Male","60","60","90610","76810"
"In post","2021","Department for International Trade","International Trade","SEO","Female","105","105","38670","38540"
"In post","2021","Department for International Trade","International Trade","SEO","Male","165","165","38690","38540"
"In post","2021","Department for International Trade","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Knowledge and Information Management","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Knowledge and Information Management","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Knowledge and Information Management","HEO","Female","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Knowledge and Information Management","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Knowledge and Information Management","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Knowledge and Information Management","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Legal","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Legal","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Legal","G7","Female","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Legal","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","AO","Female","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","AO","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","EO","Female","15","15","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","EO","Male","15","15","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","G7","Female","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","G7","Male","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","HEO","Female","15","15","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","HEO","Male","25","25","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","SEO","Female","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Operational Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Operational Research","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Operational Research","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Operational Research","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Operational Research","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Other","AO","Female","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Other","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Other","EO","Female","40","35","27990","27580"
"In post","2021","Department for International Trade","Other","EO","Male","15","15","[c]","[c]"
"In post","2021","Department for International Trade","Other","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Other","G6","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Other","G7","Female","20","20","[c]","[c]"
"In post","2021","Department for International Trade","Other","G7","Male","15","15","[c]","[c]"
"In post","2021","Department for International Trade","Other","HEO","Female","20","20","[c]","[c]"
"In post","2021","Department for International Trade","Other","HEO","Male","25","25","[c]","[c]"
"In post","2021","Department for International Trade","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Other","SEO","Female","15","15","[c]","[c]"
"In post","2021","Department for International Trade","Other","SEO","Male","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Planning","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Planning","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Planning","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Planning","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Planning","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Planning","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Planning","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Planning","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Planning","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Planning","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Policy","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Policy","EO","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Policy","G6","Female","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Policy","G6","Male","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Policy","G7","Female","25","25","[c]","[c]"
"In post","2021","Department for International Trade","Policy","G7","Male","35","30","53180","51970"
"In post","2021","Department for International Trade","Policy","HEO","Female","35","30","32760","32120"
"In post","2021","Department for International Trade","Policy","HEO","Male","35","35","33000","32120"
"In post","2021","Department for International Trade","Policy","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Policy","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Policy","SEO","Female","20","20","[c]","[c]"
"In post","2021","Department for International Trade","Policy","SEO","Male","25","25","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","G6","Female","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","G7","Female","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","G7","Male","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","HEO","Female","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","HEO","Male","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","SEO","Female","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Project Delivery","SEO","Male","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Property","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Property","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Property","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Property","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Property","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Property","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Property","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Property","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Security","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Security","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Security","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Security","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Security","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Security","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Security","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Security","G7","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Security","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Security","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Security","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Security","SEO","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Social Research","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Social Research","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Social Research","G7","Female","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Social Research","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Social Research","HEO","Female","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Social Research","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Social Research","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Social Research","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Statistics","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Statistics","G6","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Statistics","G7","Female","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Statistics","G7","Male","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Statistics","HEO","Female","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Statistics","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Statistics","SEO","Female","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Statistics","SEO","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Commercial","AA","Male","5","5","[c]","[c]"
"In post","2021","Department for Transport","Commercial","AO","Female","15","15","[c]","[c]"
"In post","2021","Department for Transport","Commercial","AO","Male","10","10","[c]","[c]"
"In post","2021","Department for Transport","Commercial","EO","Female","30","25","26540","26780"
"In post","2021","Department for Transport","Commercial","EO","Male","25","25","[c]","[c]"
"In post","2021","Department for Transport","Commercial","G6","Female","10","10","[c]","[c]"
"In post","2021","Department for Transport","Commercial","G6","Male","15","15","[c]","[c]"
"In post","2021","Department for Transport","Commercial","G7","Female","15","10","[c]","[c]"
"In post","2021","Department for Transport","Commercial","G7","Male","25","25","[c]","[c]"
