"Status","Year","Disability","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Outside London","Undeclared","40","40","35370","33290"
"In post","2021","Undeclared","Communications","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outside London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","London","Heterosexual / straight","55","55","48560","43050"
"In post","2021","Undeclared","Digital, Data and Technology","London","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","London","Undeclared","80","75","50400","47260"
"In post","2021","Undeclared","Digital, Data and Technology","London","Unknown","25","25","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Outside London","Heterosexual / straight","185","185","39320","36960"
"In post","2021","Undeclared","Digital, Data and Technology","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Outside London","Undeclared","315","305","38800","37890"
"In post","2021","Undeclared","Digital, Data and Technology","Outside London","Unknown","30","30","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Economics","London","Heterosexual / straight","35","35","44330","35050"
"In post","2021","Undeclared","Economics","London","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Economics","London","Undeclared","30","30","[c]","[c]"
"In post","2021","Undeclared","Economics","London","Unknown","40","40","45250","49530"
"In post","2021","Undeclared","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Economics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Economics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Economics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","London","Heterosexual / straight","60","60","45370","40330"
"In post","2021","Undeclared","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","London","Undeclared","65","60","49550","52120"
"In post","2021","Undeclared","Finance","London","Unknown","30","30","47930","44800"
"In post","2021","Undeclared","Finance","Outside London","Heterosexual / straight","150","145","35220","32760"
"In post","2021","Undeclared","Finance","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Finance","Outside London","Undeclared","175","165","37280","33590"
"In post","2021","Undeclared","Finance","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Undeclared","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","London","Heterosexual / straight","65","65","45970","42380"
"In post","2021","Undeclared","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","London","Undeclared","60","60","46680","42480"
"In post","2021","Undeclared","Human Resources","London","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Outside London","Heterosexual / straight","135","125","34860","31810"
"In post","2021","Undeclared","Human Resources","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Outside London","Undeclared","95","90","31120","30100"
"In post","2021","Undeclared","Human Resources","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Inspector of Education and Training","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Inspector of Education and Training","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Inspector of Education and Training","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","London","Heterosexual / straight","35","30","38850","36360"
"In post","2021","Undeclared","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","London","Undeclared","50","50","40820","38310"
"In post","2021","Undeclared","Intelligence Analysis","London","Unknown","10","5","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","Outside London","Heterosexual / straight","75","70","30510","27380"
"In post","2021","Undeclared","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","Outside London","Undeclared","90","85","31430","28350"
"In post","2021","Undeclared","Intelligence Analysis","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","London","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","International Trade","London","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","International Trade","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","International Trade","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","International Trade","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","London","Undeclared","20","20","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","Outside London","Heterosexual / straight","40","40","33340","33200"
"In post","2021","Undeclared","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","Outside London","Undeclared","65","65","38540","35340"
"In post","2021","Undeclared","Knowledge and Information Management","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","London","Heterosexual / straight","75","70","59370","60700"
"In post","2021","Undeclared","Legal","London","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Legal","London","Undeclared","110","105","52980","52060"
"In post","2021","Undeclared","Legal","London","Unknown","30","25","[c]","[c]"
"In post","2021","Undeclared","Legal","Outside London","Heterosexual / straight","95","85","39400","38160"
"In post","2021","Undeclared","Legal","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Legal","Outside London","Undeclared","190","175","38560","32100"
"In post","2021","Undeclared","Legal","Outside London","Unknown","20","15","[c]","[c]"
"In post","2021","Undeclared","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","London","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Undeclared","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","London","Undeclared","15","10","[c]","[c]"
"In post","2021","Undeclared","Medicine","London","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Medicine","Outside London","Heterosexual / straight","50","45","50110","37890"
"In post","2021","Undeclared","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","Outside London","Undeclared","40","35","57400","37890"
"In post","2021","Undeclared","Medicine","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Medicine","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Delivery","London","Heterosexual / straight","750","705","33610","30600"
"In post","2021","Undeclared","Operational Delivery","London","LGBO","55","55","35220","32330"
"In post","2021","Undeclared","Operational Delivery","London","Undeclared","695","655","35380","31520"
"In post","2021","Undeclared","Operational Delivery","London","Unknown","410","380","33580","34750"
"In post","2021","Undeclared","Operational Delivery","Outside London","Heterosexual / straight","4425","4040","28480","26810"
"In post","2021","Undeclared","Operational Delivery","Outside London","LGBO","350","340","28030","26550"
"In post","2021","Undeclared","Operational Delivery","Outside London","Undeclared","3815","3495","28690","26810"
"In post","2021","Undeclared","Operational Delivery","Outside London","Unknown","2240","1970","29760","31650"
"In post","2021","Undeclared","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Delivery","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","London","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Undeclared","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","Outside London","Undeclared","35","30","43320","46080"
"In post","2021","Undeclared","Operational Research","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Operational Research","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Operational Research","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other","London","Heterosexual / straight","75","70","34930","29980"
"In post","2021","Undeclared","Other","London","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Other","London","Undeclared","70","70","39040","35070"
"In post","2021","Undeclared","Other","London","Unknown","120","105","35940","32740"
"In post","2021","Undeclared","Other","Outside London","Heterosexual / straight","485","465","26470","21590"
"In post","2021","Undeclared","Other","Outside London","LGBO","30","30","26880","22350"
"In post","2021","Undeclared","Other","Outside London","Undeclared","490","470","29280","26670"
"In post","2021","Undeclared","Other","Outside London","Unknown","65","65","34250","26130"
"In post","2021","Undeclared","Other","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Planning Inspectors","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Policy","London","Heterosexual / straight","410","405","46850","42170"
"In post","2021","Undeclared","Policy","London","LGBO","75","75","45450","39600"
"In post","2021","Undeclared","Policy","London","Undeclared","485","475","49960","52530"
"In post","2021","Undeclared","Policy","London","Unknown","215","210","45770","42730"
"In post","2021","Undeclared","Policy","Outside London","Heterosexual / straight","180","175","37440","36200"
"In post","2021","Undeclared","Policy","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Policy","Outside London","Undeclared","165","160","41960","38240"
"In post","2021","Undeclared","Policy","Outside London","Unknown","35","30","35890","34170"
"In post","2021","Undeclared","Policy","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Undeclared","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Policy","Overseas","Undeclared","50","50","51880","54150"
"In post","2021","Undeclared","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","London","Heterosexual / straight","60","60","46160","42520"
"In post","2021","Undeclared","Project Delivery","London","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","London","Undeclared","80","75","51890","51150"
"In post","2021","Undeclared","Project Delivery","London","Unknown","80","80","47010","42470"
"In post","2021","Undeclared","Project Delivery","Outside London","Heterosexual / straight","260","250","38970","38630"
"In post","2021","Undeclared","Project Delivery","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Outside London","Undeclared","355","345","40560","38630"
"In post","2021","Undeclared","Project Delivery","Outside London","Unknown","50","50","42420","38950"
"In post","2021","Undeclared","Project Delivery","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Undeclared","Property","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","London","Undeclared","55","50","41790","37380"
"In post","2021","Undeclared","Property","London","Unknown","25","20","[c]","[c]"
"In post","2021","Undeclared","Property","Outside London","Heterosexual / straight","160","155","33250","31230"
"In post","2021","Undeclared","Property","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Outside London","Undeclared","185","175","36850","33300"
"In post","2021","Undeclared","Property","Outside London","Unknown","60","55","35060","31100"
"In post","2021","Undeclared","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Psychology","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Psychology","Outside London","Heterosexual / straight","65","60","37500","31180"
"In post","2021","Undeclared","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Psychology","Outside London","Undeclared","40","40","34010","31180"
"In post","2021","Undeclared","Psychology","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","London","Heterosexual / straight","45","45","40060","33950"
"In post","2021","Undeclared","Science and Engineering","London","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","London","Undeclared","30","30","48240","53120"
"In post","2021","Undeclared","Science and Engineering","London","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Outside London","Heterosexual / straight","275","265","37980","37110"
"In post","2021","Undeclared","Science and Engineering","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Outside London","Undeclared","530","505","38240","37320"
"In post","2021","Undeclared","Science and Engineering","Outside London","Unknown","125","120","40980","44000"
"In post","2021","Undeclared","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","London","Heterosexual / straight","30","30","40350","38770"
"In post","2021","Undeclared","Security","London","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Security","London","Undeclared","35","35","45970","43240"
"In post","2021","Undeclared","Security","London","Unknown","30","30","39730","35240"
"In post","2021","Undeclared","Security","Outside London","Heterosexual / straight","255","250","30450","26670"
"In post","2021","Undeclared","Security","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Undeclared","Security","Outside London","Undeclared","270","265","34030","38750"
"In post","2021","Undeclared","Security","Outside London","Unknown","30","30","[c]","[c]"
"In post","2021","Undeclared","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Research","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Research","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Social Research","London","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Social Research","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Research","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Undeclared","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","London","Undeclared","15","10","[c]","[c]"
"In post","2021","Undeclared","Statistics","London","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Statistics","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Undeclared","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Statistics","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Statistics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","London","Heterosexual / straight","45","40","47390","40780"
"In post","2021","Undeclared","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","London","Undeclared","80","75","45550","39800"
"In post","2021","Undeclared","Tax","London","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Tax","Outside London","Heterosexual / straight","185","180","32540","31810"
"In post","2021","Undeclared","Tax","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Undeclared","Tax","Outside London","Undeclared","465","430","38270","32630"
"In post","2021","Undeclared","Tax","Outside London","Unknown","55","50","37720","33260"
"In post","2021","Undeclared","Tax","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","London","Heterosexual / straight","340","330","38620","31060"
"In post","2021","Undeclared","Unknown","London","LGBO","30","30","41160","34590"
"In post","2021","Undeclared","Unknown","London","Undeclared","195","190","41650","34550"
"In post","2021","Undeclared","Unknown","London","Unknown","135","125","39000","31880"
"In post","2021","Undeclared","Unknown","Outside London","Heterosexual / straight","2215","2055","27620","27570"
"In post","2021","Undeclared","Unknown","Outside London","LGBO","195","190","27650","27570"
"In post","2021","Undeclared","Unknown","Outside London","Undeclared","950","900","28940","27570"
"In post","2021","Undeclared","Unknown","Outside London","Unknown","735","660","26610","27570"
"In post","2021","Undeclared","Unknown","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Overseas","Undeclared","20","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
