"Status","Year","Age","Ethnicity","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","White","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Inner London - West","Female","3825","3500","57100","57170"
"In post","2021","40-49","White","Inner London - West","Male","3670","3640","57760","56650"
"In post","2021","40-49","White","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Kent","Female","810","720","29610","27370"
"In post","2021","40-49","White","Kent","Male","805","795","30930","29290"
"In post","2021","40-49","White","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Lancashire","Female","1855","1645","29330","27570"
"In post","2021","40-49","White","Lancashire","Male","1070","1055","30470","27570"
"In post","2021","40-49","White","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Leicestershire, Rutland and Northamptonshire","Female","580","505","29410","27570"
"In post","2021","40-49","White","Leicestershire, Rutland and Northamptonshire","Male","320","315","31580","30210"
"In post","2021","40-49","White","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Lincolnshire","Female","280","255","26710","25400"
"In post","2021","40-49","White","Lincolnshire","Male","210","210","30520","27570"
"In post","2021","40-49","White","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Merseyside","Female","2385","2110","29150","26470"
"In post","2021","40-49","White","Merseyside","Male","1470","1450","31930","27570"
"In post","2021","40-49","White","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","North Eastern Scotland","Female","155","145","39260","33180"
"In post","2021","40-49","White","North Eastern Scotland","Male","155","155","41600","35330"
"In post","2021","40-49","White","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","North Yorkshire","Female","530","495","35600","31310"
"In post","2021","40-49","White","North Yorkshire","Male","400","395","37760","33300"
"In post","2021","40-49","White","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Northern Ireland","Female","390","350","29190","25560"
"In post","2021","40-49","White","Northern Ireland","Male","430","425","27630","25310"
"In post","2021","40-49","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Northumberland and Tyne and Wear","Female","2560","2220","29200","27230"
"In post","2021","40-49","White","Northumberland and Tyne and Wear","Male","1665","1640","32180","27570"
"In post","2021","40-49","White","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Outer London - East and North East","Female","160","150","31120","31060"
"In post","2021","40-49","White","Outer London - East and North East","Male","115","110","34470","34750"
"In post","2021","40-49","White","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Outer London - South","Female","600","540","43100","37920"
"In post","2021","40-49","White","Outer London - South","Male","625","620","44430","41760"
"In post","2021","40-49","White","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Outer London - West and North West","Female","435","390","37550","34180"
"In post","2021","40-49","White","Outer London - West and North West","Male","380","375","37120","35020"
"In post","2021","40-49","White","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Overseas","Female","320","320","53490","56090"
"In post","2021","40-49","White","Overseas","Male","470","470","51630","53470"
"In post","2021","40-49","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Shropshire and Staffordshire","Female","890","805","30510","27570"
"In post","2021","40-49","White","Shropshire and Staffordshire","Male","565","560","32380","30140"
"In post","2021","40-49","White","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","South Yorkshire","Female","1165","1000","32780","27570"
"In post","2021","40-49","White","South Yorkshire","Male","830","815","35730","31650"
"In post","2021","40-49","White","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Southern Scotland","Female","555","490","30720","27570"
"In post","2021","40-49","White","Southern Scotland","Male","365","360","33800","29190"
"In post","2021","40-49","White","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Surrey, East and West Sussex","Female","870","765","32220","28130"
"In post","2021","40-49","White","Surrey, East and West Sussex","Male","545","535","33070","28600"
"In post","2021","40-49","White","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Tees Valley and Durham","Female","1175","1040","28790","27130"
"In post","2021","40-49","White","Tees Valley and Durham","Male","685","670","30090","27570"
"In post","2021","40-49","White","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Unknown","Female","125","115","33200","27570"
"In post","2021","40-49","White","Unknown","Male","90","90","35080","29660"
"In post","2021","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","West Central Scotland","Female","1705","1540","32680","27570"
"In post","2021","40-49","White","West Central Scotland","Male","1295","1280","34190","30830"
"In post","2021","40-49","White","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","West Midlands","Female","1575","1395","34190","28130"
"In post","2021","40-49","White","West Midlands","Male","890","880","37930","32240"
"In post","2021","40-49","White","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","West Wales and The Valleys","Female","2155","1920","29530","27130"
"In post","2021","40-49","White","West Wales and The Valleys","Male","1325","1305","32100","27570"
"In post","2021","40-49","White","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","West Yorkshire","Female","1590","1420","33920","30840"
"In post","2021","40-49","White","West Yorkshire","Male","1040","1025","36270","31810"
"In post","2021","40-49","White","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Bedfordshire and Hertfordshire","Female","85","75","29780","27570"
"In post","2021","50-59","Asian","Bedfordshire and Hertfordshire","Male","30","30","33590","31880"
"In post","2021","50-59","Asian","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Berkshire, Buckinghamshire and Oxfordshire","Female","95","90","32840","29290"
"In post","2021","50-59","Asian","Berkshire, Buckinghamshire and Oxfordshire","Male","50","50","31140","29290"
"In post","2021","50-59","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Cheshire","Male","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Derbyshire and Nottinghamshire","Female","95","85","31750","27570"
"In post","2021","50-59","Asian","Derbyshire and Nottinghamshire","Male","55","55","32790","30700"
"In post","2021","50-59","Asian","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Devon","Male","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Dorset and Somerset","Female","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","East Anglia","Female","30","25","[c]","[c]"
"In post","2021","50-59","Asian","East Anglia","Male","30","25","[c]","[c]"
"In post","2021","50-59","Asian","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","East Wales","Female","20","20","[c]","[c]"
"In post","2021","50-59","Asian","East Wales","Male","20","15","[c]","[c]"
"In post","2021","50-59","Asian","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Essex","Female","25","25","[c]","[c]"
"In post","2021","50-59","Asian","Essex","Male","25","25","[c]","[c]"
"In post","2021","50-59","Asian","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Female","40","35","37390","32410"
"In post","2021","50-59","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Male","70","70","38360","36490"
"In post","2021","50-59","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Greater Manchester","Female","95","80","27260","25310"
"In post","2021","50-59","Asian","Greater Manchester","Male","85","80","33440","26560"
"In post","2021","50-59","Asian","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Hampshire and Isle of Wight","Female","40","35","28580","25850"
"In post","2021","50-59","Asian","Hampshire and Isle of Wight","Male","40","40","31740","26670"
"In post","2021","50-59","Asian","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Herefordshire, Worcestershire and Warwickshire","Female","25","20","[c]","[c]"
"In post","2021","50-59","Asian","Herefordshire, Worcestershire and Warwickshire","Male","15","10","[c]","[c]"
"In post","2021","50-59","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Inner London - East","Female","280","265","37280","32180"
"In post","2021","50-59","Asian","Inner London - East","Male","160","155","41580","36160"
"In post","2021","50-59","Asian","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Inner London - West","Female","575","550","41130","36160"
"In post","2021","50-59","Asian","Inner London - West","Male","400","395","44940","38970"
"In post","2021","50-59","Asian","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Kent","Female","25","25","[c]","[c]"
"In post","2021","50-59","Asian","Kent","Male","20","20","[c]","[c]"
"In post","2021","50-59","Asian","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Lancashire","Female","50","40","25520","21440"
"In post","2021","50-59","Asian","Lancashire","Male","80","75","27770","25560"
"In post","2021","50-59","Asian","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Leicestershire, Rutland and Northamptonshire","Female","185","155","24760","21770"
"In post","2021","50-59","Asian","Leicestershire, Rutland and Northamptonshire","Male","115","110","25860","21950"
"In post","2021","50-59","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Merseyside","Female","15","10","[c]","[c]"
"In post","2021","50-59","Asian","Merseyside","Male","20","15","[c]","[c]"
"In post","2021","50-59","Asian","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2021","50-59","Asian","North Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","50-59","Asian","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Northumberland and Tyne and Wear","Female","15","15","[c]","[c]"
"In post","2021","50-59","Asian","Northumberland and Tyne and Wear","Male","15","15","[c]","[c]"
"In post","2021","50-59","Asian","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Outer London - East and North East","Female","130","110","29930","30330"
"In post","2021","50-59","Asian","Outer London - East and North East","Male","50","50","30580","31060"
"In post","2021","50-59","Asian","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Outer London - South","Female","290","270","32770","29370"
"In post","2021","50-59","Asian","Outer London - South","Male","135","135","37520","31060"
"In post","2021","50-59","Asian","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Outer London - West and North West","Female","450","405","30890","31060"
"In post","2021","50-59","Asian","Outer London - West and North West","Male","235","225","31540","30200"
"In post","2021","50-59","Asian","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Overseas","Female","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Overseas","Male","15","15","[c]","[c]"
"In post","2021","50-59","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Shropshire and Staffordshire","Female","35","30","32330","27570"
"In post","2021","50-59","Asian","Shropshire and Staffordshire","Male","35","35","34260","32330"
"In post","2021","50-59","Asian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","South Yorkshire","Female","15","15","[c]","[c]"
"In post","2021","50-59","Asian","South Yorkshire","Male","25","25","[c]","[c]"
"In post","2021","50-59","Asian","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Southern Scotland","Female","10","5","[c]","[c]"
"In post","2021","50-59","Asian","Southern Scotland","Male","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Surrey, East and West Sussex","Female","45","40","30050","28350"
"In post","2021","50-59","Asian","Surrey, East and West Sussex","Male","35","35","26900","27570"
"In post","2021","50-59","Asian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Tees Valley and Durham","Female","15","10","[c]","[c]"
"In post","2021","50-59","Asian","Tees Valley and Durham","Male","10","5","[c]","[c]"
"In post","2021","50-59","Asian","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Female","30","25","27550","27570"
"In post","2021","50-59","Asian","Unknown","Male","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","West Central Scotland","Female","25","20","[c]","[c]"
"In post","2021","50-59","Asian","West Central Scotland","Male","20","15","[c]","[c]"
"In post","2021","50-59","Asian","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","West Midlands","Female","395","350","27850","26120"
"In post","2021","50-59","Asian","West Midlands","Male","255","250","27980","26950"
"In post","2021","50-59","Asian","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","West Wales and The Valleys","Female","5","5","[c]","[c]"
"In post","2021","50-59","Asian","West Wales and The Valleys","Male","5","5","[c]","[c]"
"In post","2021","50-59","Asian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","West Yorkshire","Female","120","105","30620","27570"
"In post","2021","50-59","Asian","West Yorkshire","Male","100","95","32660","27570"
"In post","2021","50-59","Asian","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Bedfordshire and Hertfordshire","Female","65","60","29670","29290"
"In post","2021","50-59","Black","Bedfordshire and Hertfordshire","Male","25","25","[c]","[c]"
"In post","2021","50-59","Black","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Berkshire, Buckinghamshire and Oxfordshire","Female","60","55","29490","27570"
"In post","2021","50-59","Black","Berkshire, Buckinghamshire and Oxfordshire","Male","40","40","33100","31430"
"In post","2021","50-59","Black","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Cheshire","Female","5","5","[c]","[c]"
"In post","2021","50-59","Black","Cheshire","Male","5","5","[c]","[c]"
"In post","2021","50-59","Black","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Derbyshire and Nottinghamshire","Female","70","65","29730","27570"
"In post","2021","50-59","Black","Derbyshire and Nottinghamshire","Male","45","45","29700","28130"
"In post","2021","50-59","Black","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Devon","Male","5","5","[c]","[c]"
"In post","2021","50-59","Black","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","East Anglia","Female","25","25","[c]","[c]"
"In post","2021","50-59","Black","East Anglia","Male","20","20","[c]","[c]"
"In post","2021","50-59","Black","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","East Wales","Female","15","15","[c]","[c]"
"In post","2021","50-59","Black","East Wales","Male","10","10","[c]","[c]"
"In post","2021","50-59","Black","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","East Yorkshire and Northern Lincolnshire","Male","5","5","[c]","[c]"
"In post","2021","50-59","Black","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2021","50-59","Black","Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2021","50-59","Black","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Essex","Female","45","45","30040","29290"
"In post","2021","50-59","Black","Essex","Male","25","25","[c]","[c]"
"In post","2021","50-59","Black","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Female","45","45","33100","27570"
"In post","2021","50-59","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Male","60","60","34410","33300"
"In post","2021","50-59","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Greater Manchester","Female","65","60","27800","25560"
"In post","2021","50-59","Black","Greater Manchester","Male","45","45","28350","25910"
"In post","2021","50-59","Black","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Hampshire and Isle of Wight","Female","20","15","[c]","[c]"
"In post","2021","50-59","Black","Hampshire and Isle of Wight","Male","15","15","[c]","[c]"
"In post","2021","50-59","Black","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Herefordshire, Worcestershire and Warwickshire","Female","10","10","[c]","[c]"
"In post","2021","50-59","Black","Herefordshire, Worcestershire and Warwickshire","Male","15","15","[c]","[c]"
"In post","2021","50-59","Black","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Inner London - East","Female","645","620","32240","31060"
"In post","2021","50-59","Black","Inner London - East","Male","300","295","36390","31880"
"In post","2021","50-59","Black","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Inner London - West","Female","975","950","37160","32790"
"In post","2021","50-59","Black","Inner London - West","Male","495","490","38980","34900"
"In post","2021","50-59","Black","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Kent","Female","35","30","34680","29290"
"In post","2021","50-59","Black","Kent","Male","25","25","[c]","[c]"
"In post","2021","50-59","Black","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Lancashire","Male","15","15","[c]","[c]"
"In post","2021","50-59","Black","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Leicestershire, Rutland and Northamptonshire","Female","45","35","25300","21150"
"In post","2021","50-59","Black","Leicestershire, Rutland and Northamptonshire","Male","20","20","[c]","[c]"
"In post","2021","50-59","Black","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Merseyside","Female","15","10","[c]","[c]"
"In post","2021","50-59","Black","Merseyside","Male","20","20","[c]","[c]"
"In post","2021","50-59","Black","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2021","50-59","Black","North Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","50-59","Black","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Northumberland and Tyne and Wear","Female","10","10","[c]","[c]"
"In post","2021","50-59","Black","Northumberland and Tyne and Wear","Male","10","10","[c]","[c]"
"In post","2021","50-59","Black","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Outer London - East and North East","Female","160","150","31290","31060"
"In post","2021","50-59","Black","Outer London - East and North East","Male","65","65","32240","31060"
"In post","2021","50-59","Black","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Outer London - South","Female","440","420","32820","30050"
"In post","2021","50-59","Black","Outer London - South","Male","185","180","35480","31120"
"In post","2021","50-59","Black","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Outer London - West and North West","Female","170","165","30920","31060"
"In post","2021","50-59","Black","Outer London - West and North West","Male","115","110","32750","30780"
"In post","2021","50-59","Black","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Overseas","Female","10","10","[c]","[c]"
"In post","2021","50-59","Black","Overseas","Male","5","5","[c]","[c]"
"In post","2021","50-59","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Shropshire and Staffordshire","Female","15","15","[c]","[c]"
"In post","2021","50-59","Black","Shropshire and Staffordshire","Male","20","20","[c]","[c]"
"In post","2021","50-59","Black","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","South Yorkshire","Female","30","30","29240","27570"
"In post","2021","50-59","Black","South Yorkshire","Male","20","20","[c]","[c]"
"In post","2021","50-59","Black","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Surrey, East and West Sussex","Female","30","30","30370","28200"
"In post","2021","50-59","Black","Surrey, East and West Sussex","Male","55","50","30910","29290"
"In post","2021","50-59","Black","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Tees Valley and Durham","Male","5","5","[c]","[c]"
"In post","2021","50-59","Black","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Female","15","15","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Male","10","10","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","West Central Scotland","Female","5","5","[c]","[c]"
"In post","2021","50-59","Black","West Central Scotland","Male","5","5","[c]","[c]"
"In post","2021","50-59","Black","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","West Midlands","Female","250","235","28340","26690"
"In post","2021","50-59","Black","West Midlands","Male","110","105","30430","27570"
"In post","2021","50-59","Black","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","West Wales and The Valleys","Female","10","10","[c]","[c]"
"In post","2021","50-59","Black","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","West Yorkshire","Female","55","50","29200","27570"
"In post","2021","50-59","Black","West Yorkshire","Male","50","45","30170","27570"
"In post","2021","50-59","Black","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Bedfordshire and Hertfordshire","Female","5","5","[c]","[c]"
