"Status","Year","Age","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","16-19","White","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Female","220","[c]","30340","28500"
"Leaver Dept.","2021","20-29","Asian","Male","135","[c]","31780","31060"
"Leaver Dept.","2021","20-29","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Female","80","[c]","30730","30270"
"Leaver Dept.","2021","20-29","Black","Male","50","[c]","32380","31950"
"Leaver Dept.","2021","20-29","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Female","70","[c]","32750","32000"
"Leaver Dept.","2021","20-29","Mixed","Male","65","[c]","33920","32060"
"Leaver Dept.","2021","20-29","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Male","70","[c]","30330","30570"
"Leaver Dept.","2021","20-29","Unknown","Female","775","[c]","32280","32000"
"Leaver Dept.","2021","20-29","Unknown","Male","675","[c]","32470","32000"
"Leaver Dept.","2021","20-29","White","Female","1200","[c]","31540","30580"
"Leaver Dept.","2021","20-29","White","Male","910","[c]","32150","31250"
"Leaver Dept.","2021","20-29","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Female","170","[c]","35800","32290"
"Leaver Dept.","2021","30-39","Asian","Male","175","[c]","35890","31060"
"Leaver Dept.","2021","30-39","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Female","90","[c]","32950","30850"
"Leaver Dept.","2021","30-39","Black","Male","45","[c]","32590","30850"
"Leaver Dept.","2021","30-39","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Female","60","[c]","42170","38160"
"Leaver Dept.","2021","30-39","Mixed","Male","50","[c]","40710","34620"
"Leaver Dept.","2021","30-39","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Female","50","[c]","37540","35720"
"Leaver Dept.","2021","30-39","Undeclared","Male","80","[c]","38860","37410"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Female","460","[c]","40110","36250"
"Leaver Dept.","2021","30-39","Unknown","Male","425","[c]","40670","38470"
"Leaver Dept.","2021","30-39","White","Female","1105","[c]","39420","34780"
"Leaver Dept.","2021","30-39","White","Male","945","[c]","39880","35620"
"Leaver Dept.","2021","30-39","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Female","110","[c]","42640","34960"
"Leaver Dept.","2021","40-49","Asian","Male","85","[c]","33710","31250"
"Leaver Dept.","2021","40-49","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Female","80","[c]","36490","32270"
"Leaver Dept.","2021","40-49","Black","Male","45","[c]","32560","27570"
"Leaver Dept.","2021","40-49","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Female","45","[c]","41590","37370"
"Leaver Dept.","2021","40-49","Undeclared","Male","45","[c]","42340","34760"
"Leaver Dept.","2021","40-49","Unknown","Female","235","[c]","44840","43160"
"Leaver Dept.","2021","40-49","Unknown","Male","200","[c]","46930","41340"
"Leaver Dept.","2021","40-49","White","Female","775","[c]","44330","36800"
"Leaver Dept.","2021","40-49","White","Male","510","[c]","44990","39510"
"Leaver Dept.","2021","40-49","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Female","55","[c]","38640","37090"
"Leaver Dept.","2021","50-59","Black","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Male","40","[c]","43690","37920"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Female","155","[c]","42190","36970"
"Leaver Dept.","2021","50-59","Unknown","Male","130","[c]","43290","39330"
"Leaver Dept.","2021","50-59","White","Female","525","[c]","38680","32090"
"Leaver Dept.","2021","50-59","White","Male","400","[c]","45240","37670"
"Leaver Dept.","2021","50-59","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Female","45","[c]","34160","28180"
"Leaver Dept.","2021","60-64","White","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","White","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","White","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Female","180","[c]","20880","20140"
"New entrant CS","2021","16-19","Unknown","Male","185","[c]","20370","20140"
"New entrant CS","2021","16-19","White","Female","260","[c]","21670","21010"
"New entrant CS","2021","16-19","White","Male","185","[c]","21730","21010"
"New entrant CS","2021","16-19","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Female","1070","[c]","27640","27570"
"New entrant CS","2021","20-29","Asian","Male","885","[c]","27630","27570"
"New entrant CS","2021","20-29","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Female","690","[c]","28460","28590"
"New entrant CS","2021","20-29","Black","Male","295","[c]","28300","27570"
"New entrant CS","2021","20-29","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Female","30","[c]","30030","27570"
"New entrant CS","2021","20-29","Chinese","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Female","495","[c]","27650","27570"
"New entrant CS","2021","20-29","Mixed","Male","265","[c]","28140","27570"
"New entrant CS","2021","20-29","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Female","85","[c]","29870","30350"
"New entrant CS","2021","20-29","Other ethnicity","Male","60","[c]","30690","31060"
"New entrant CS","2021","20-29","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Female","170","[c]","26280","26880"
"New entrant CS","2021","20-29","Undeclared","Male","210","[c]","27290","26770"
"New entrant CS","2021","20-29","Unknown","Female","4270","[c]","26110","25000"
"New entrant CS","2021","20-29","Unknown","Male","3505","[c]","26280","25000"
"New entrant CS","2021","20-29","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","Female","6900","[c]","26280","25560"
"New entrant CS","2021","20-29","White","Male","4950","[c]","26760","25850"
"New entrant CS","2021","20-29","White","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Female","575","[c]","30440","28590"
"New entrant CS","2021","30-39","Asian","Male","565","[c]","32470","29290"
"New entrant CS","2021","30-39","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Female","475","[c]","30210","30220"
"New entrant CS","2021","30-39","Black","Male","235","[c]","30300","30000"
"New entrant CS","2021","30-39","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Female","250","[c]","31940","28720"
"New entrant CS","2021","30-39","Mixed","Male","155","[c]","32780","29290"
"New entrant CS","2021","30-39","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Female","70","[c]","29700","26880"
"New entrant CS","2021","30-39","Other ethnicity","Male","50","[c]","33390","31060"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Female","95","[c]","33420","30620"
"New entrant CS","2021","30-39","Undeclared","Male","140","[c]","33180","29290"
"New entrant CS","2021","30-39","Unknown","Female","1990","[c]","30830","27570"
"New entrant CS","2021","30-39","Unknown","Male","1840","[c]","31820","27570"
"New entrant CS","2021","30-39","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Female","3980","[c]","30650","27570"
"New entrant CS","2021","30-39","White","Male","3125","[c]","30890","27570"
"New entrant CS","2021","30-39","White","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Female","330","[c]","32660","29290"
"New entrant CS","2021","40-49","Asian","Male","335","[c]","35220","29290"
"New entrant CS","2021","40-49","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Female","330","[c]","31760","31060"
"New entrant CS","2021","40-49","Black","Male","205","[c]","31700","29880"
"New entrant CS","2021","40-49","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Female","120","[c]","30470","27570"
"New entrant CS","2021","40-49","Mixed","Male","90","[c]","31210","27570"
"New entrant CS","2021","40-49","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Female","45","[c]","31520","29290"
"New entrant CS","2021","40-49","Other ethnicity","Male","30","[c]","33500","30750"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Female","85","[c]","32510","29970"
"New entrant CS","2021","40-49","Undeclared","Male","95","[c]","39470","31060"
"New entrant CS","2021","40-49","Unknown","Female","1305","[c]","33600","27570"
"New entrant CS","2021","40-49","Unknown","Male","1165","[c]","35830","27570"
"New entrant CS","2021","40-49","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","White","Female","2970","[c]","31360","27570"
"New entrant CS","2021","40-49","White","Male","2285","[c]","33680","27570"
"New entrant CS","2021","40-49","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Female","125","[c]","31020","27570"
"New entrant CS","2021","50-59","Asian","Male","135","[c]","34220","29290"
"New entrant CS","2021","50-59","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Female","235","[c]","30030","29290"
"New entrant CS","2021","50-59","Black","Male","120","[c]","33710","29290"
"New entrant CS","2021","50-59","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Female","75","[c]","31500","27570"
"New entrant CS","2021","50-59","Mixed","Male","50","[c]","34260","29290"
"New entrant CS","2021","50-59","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Female","75","[c]","30600","27570"
"New entrant CS","2021","50-59","Undeclared","Male","85","[c]","32580","27570"
"New entrant CS","2021","50-59","Unknown","Female","970","[c]","31540","26090"
"New entrant CS","2021","50-59","Unknown","Male","985","[c]","35980","27570"
"New entrant CS","2021","50-59","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Female","2535","[c]","29040","27570"
"New entrant CS","2021","50-59","White","Male","2260","[c]","32740","27570"
"New entrant CS","2021","50-59","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Female","145","[c]","29170","21050"
"New entrant CS","2021","60-64","Unknown","Male","175","[c]","33640","27570"
"New entrant CS","2021","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Female","435","[c]","28340","27570"
"New entrant CS","2021","60-64","White","Male","480","[c]","31640","27570"
"New entrant CS","2021","60-64","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Male","50","[c]","33470","25950"
"New entrant CS","2021","65+","White","Female","75","[c]","32110","27570"
"New entrant CS","2021","65+","White","Male","100","[c]","37650","28590"
"New entrant CS","2021","65+","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
