"Status","Year","Age","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","Male","305","270","41870","39280"
"In post","2021","60-64","Department for Digital, Culture, Media and Sport","Female","15","15","[c]","[c]"
"In post","2021","60-64","Department for Digital, Culture, Media and Sport","Male","20","20","[c]","[c]"
"In post","2021","60-64","Department for Education","Female","135","125","44200","40300"
"In post","2021","60-64","Department for Education","Male","135","130","47630","49860"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","Female","340","300","29930","25920"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","Male","305","280","38520","32160"
"In post","2021","60-64","Department for International Trade","Female","30","30","42520","33840"
"In post","2021","60-64","Department for International Trade","Male","50","50","51920","43930"
"In post","2021","60-64","Department for Transport","Female","620","445","25290","21590"
"In post","2021","60-64","Department for Transport","Male","840","735","33290","27680"
"In post","2021","60-64","Department for Work and Pensions","Female","6520","4875","26500","27570"
"In post","2021","60-64","Department for Work and Pensions","Male","2935","2455","28840","27570"
"In post","2021","60-64","Department of Health and Social Care","Female","385","315","49260","39540"
"In post","2021","60-64","Department of Health and Social Care","Male","225","205","63250","52610"
"In post","2021","60-64","ESTYN","Female","10","5","[c]","[c]"
"In post","2021","60-64","ESTYN","Male","10","5","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","Female","20","15","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","Male","90","85","31410","28770"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Female","145","135","46460","36290"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Male","240","225","51860","49290"
"In post","2021","60-64","HM Land Registry","Female","280","195","30860","27130"
"In post","2021","60-64","HM Land Registry","Male","215","160","34650","33840"
"In post","2021","60-64","HM Revenue and Customs","Female","3360","2470","27800","25560"
"In post","2021","60-64","HM Revenue and Customs","Male","2285","1820","33910","29570"
"In post","2021","60-64","HM Treasury","Female","35","30","42850","41420"
"In post","2021","60-64","HM Treasury","Male","45","40","54680","46500"
"In post","2021","60-64","Home Office","Female","1125","905","28330","25630"
"In post","2021","60-64","Home Office","Male","1075","865","32380","28350"
"In post","2021","60-64","Ministry of Defence","Female","1730","1560","28400","23580"
"In post","2021","60-64","Ministry of Defence","Male","4080","3830","34060","32670"
"In post","2021","60-64","Ministry of Housing, Communities and Local Government","Female","65","60","46030","43340"
"In post","2021","60-64","Ministry of Housing, Communities and Local Government","Male","95","85","48660","47660"
"In post","2021","60-64","Ministry of Justice","Female","3010","2505","26630","23130"
"In post","2021","60-64","Ministry of Justice","Male","2845","2325","30180","28830"
"In post","2021","60-64","National Crime Agency","Female","75","65","35830","34050"
"In post","2021","60-64","National Crime Agency","Male","220","205","43080","40210"
"In post","2021","60-64","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office for Standards in Education","Female","90","85","50250","51360"
"In post","2021","60-64","Office for Standards in Education","Male","40","35","61870","75500"
"In post","2021","60-64","Office of Gas and Electricity Markets","Female","10","10","[c]","[c]"
"In post","2021","60-64","Office of Gas and Electricity Markets","Male","20","20","[c]","[c]"
"In post","2021","60-64","Office of Qualifications and Examinations Regulation","Female","5","5","[c]","[c]"
"In post","2021","60-64","Office of Qualifications and Examinations Regulation","Male","5","5","[c]","[c]"
"In post","2021","60-64","Office of Rail and Road","Female","10","10","[c]","[c]"
"In post","2021","60-64","Office of Rail and Road","Male","15","10","[c]","[c]"
"In post","2021","60-64","Other Cabinet Office Agencies","Female","15","10","[c]","[c]"
"In post","2021","60-64","Other Cabinet Office Agencies","Male","20","15","[c]","[c]"
"In post","2021","60-64","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Scottish Government","Female","600","500","34310","28170"
"In post","2021","60-64","Scottish Government","Male","895","730","37460","33650"
"In post","2021","60-64","The National Archives","Female","20","15","[c]","[c]"
"In post","2021","60-64","The National Archives","Male","20","20","[c]","[c]"
"In post","2021","60-64","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","UK Export Finance","Male","20","20","[c]","[c]"
"In post","2021","60-64","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","United Kingdom Statistics Authority","Female","240","170","25440","19520"
"In post","2021","60-64","United Kingdom Statistics Authority","Male","190","145","26610","19520"
"In post","2021","60-64","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Water Services Regulation Authority","Male","5","5","[c]","[c]"
"In post","2021","60-64","Welsh Government","Female","220","185","40120","37410"
"In post","2021","60-64","Welsh Government","Male","185","165","48590","47000"
"In post","2021","65+","Attorney General's Departments","Female","65","55","40920","30110"
"In post","2021","65+","Attorney General's Departments","Male","70","55","49660","55610"
"In post","2021","65+","Cabinet Office","Female","25","20","[c]","[c]"
"In post","2021","65+","Cabinet Office","Male","30","25","[c]","[c]"
"In post","2021","65+","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Competition and Markets Authority","Male","5","5","[c]","[c]"
"In post","2021","65+","Department for Business, Energy and Industrial Strategy","Female","100","75","32010","26680"
"In post","2021","65+","Department for Business, Energy and Industrial Strategy","Male","125","100","42270","41840"
"In post","2021","65+","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Department for Education","Female","40","35","37590","34680"
"In post","2021","65+","Department for Education","Male","30","30","45900","43250"
"In post","2021","65+","Department for Environment, Food and Rural Affairs","Female","95","80","30310","26520"
"In post","2021","65+","Department for Environment, Food and Rural Affairs","Male","115","100","36540","32150"
"In post","2021","65+","Department for International Trade","Female","5","5","[c]","[c]"
"In post","2021","65+","Department for International Trade","Male","15","15","[c]","[c]"
"In post","2021","65+","Department for Transport","Female","150","105","25090","21590"
"In post","2021","65+","Department for Transport","Male","330","245","31470","26780"
"In post","2021","65+","Department for Work and Pensions","Female","1710","1185","25860","26120"
"In post","2021","65+","Department for Work and Pensions","Male","915","690","27550","27570"
"In post","2021","65+","Department of Health and Social Care","Female","145","115","46190","35350"
"In post","2021","65+","Department of Health and Social Care","Male","105","80","59370","54840"
"In post","2021","65+","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Food Standards Agency","Female","5","5","[c]","[c]"
"In post","2021","65+","Food Standards Agency","Male","40","30","32290","28800"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Female","45","35","38340","32630"
"In post","2021","65+","Foreign, Commonwealth and Development Office","Male","85","70","52670","56590"
"In post","2021","65+","HM Land Registry","Female","70","45","32100","27130"
"In post","2021","65+","HM Land Registry","Male","55","35","35170","33840"
"In post","2021","65+","HM Revenue and Customs","Female","740","520","26290","21440"
"In post","2021","65+","HM Revenue and Customs","Male","800","575","33600","28130"
"In post","2021","65+","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","HM Treasury","Male","10","10","[c]","[c]"
"In post","2021","65+","Home Office","Female","370","270","26430","25630"
"In post","2021","65+","Home Office","Male","385","290","29790","27370"
"In post","2021","65+","Ministry of Defence","Female","500","435","26730","21630"
"In post","2021","65+","Ministry of Defence","Male","1480","1310","32460","29200"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Female","25","20","[c]","[c]"
"In post","2021","65+","Ministry of Housing, Communities and Local Government","Male","65","45","55970","62480"
"In post","2021","65+","Ministry of Justice","Female","925","690","25130","22260"
"In post","2021","65+","Ministry of Justice","Male","985","745","27530","23500"
"In post","2021","65+","National Crime Agency","Female","15","10","[c]","[c]"
"In post","2021","65+","National Crime Agency","Male","30","30","43480","39840"
"In post","2021","65+","Office for Standards in Education","Female","20","15","[c]","[c]"
"In post","2021","65+","Office for Standards in Education","Male","10","10","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Gas and Electricity Markets","Male","5","5","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Office of Rail and Road","Male","5","5","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other Cabinet Office Agencies","Male","10","10","[c]","[c]"
"In post","2021","65+","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Government","Female","140","105","30970","24910"
"In post","2021","65+","Scottish Government","Male","280","215","35040","30160"
"In post","2021","65+","The National Archives","Female","10","10","[c]","[c]"
"In post","2021","65+","The National Archives","Male","15","10","[c]","[c]"
"In post","2021","65+","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Export Finance","Male","5","5","[c]","[c]"
"In post","2021","65+","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","United Kingdom Statistics Authority","Female","115","75","24180","19520"
"In post","2021","65+","United Kingdom Statistics Authority","Male","130","85","23870","19520"
"In post","2021","65+","Welsh Government","Female","85","65","35190","28850"
"In post","2021","65+","Welsh Government","Male","80","70","45270","37410"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Female","15","10","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Defence","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Justice","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Justice","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scottish Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Attorney General's Departments","Female","50","[c]","28650","24590"
"Leaver CS","2021","20-29","Attorney General's Departments","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cabinet Office","Female","85","[c]","28100","26000"
"Leaver CS","2021","20-29","Cabinet Office","Male","60","[c]","30830","27240"
"Leaver CS","2021","20-29","Chancellor's other departments","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chancellor's other departments","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Charity Commission","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Competition and Markets Authority","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Competition and Markets Authority","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Business, Energy and Industrial Strategy","Female","45","[c]","27450","24300"
"Leaver CS","2021","20-29","Department for Business, Energy and Industrial Strategy","Male","75","[c]","29570","28900"
"Leaver CS","2021","20-29","Department for Digital, Culture, Media and Sport","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education","Female","65","[c]","30710","28500"
"Leaver CS","2021","20-29","Department for Education","Male","45","[c]","35600","33460"
"Leaver CS","2021","20-29","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs","Female","110","[c]","24680","24370"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs","Male","75","[c]","24290","23660"
"Leaver CS","2021","20-29","Department for International Trade","Female","45","[c]","24240","18200"
"Leaver CS","2021","20-29","Department for International Trade","Male","30","[c]","24290","25070"
"Leaver CS","2021","20-29","Department for Transport","Female","65","[c]","23570","21590"
"Leaver CS","2021","20-29","Department for Transport","Male","65","[c]","24950","21590"
"Leaver CS","2021","20-29","Department for Work and Pensions","Female","370","[c]","24980","24180"
"Leaver CS","2021","20-29","Department for Work and Pensions","Male","300","[c]","24750","21010"
"Leaver CS","2021","20-29","Department of Health and Social Care","Female","155","[c]","25160","23450"
"Leaver CS","2021","20-29","Department of Health and Social Care","Male","60","[c]","27000","23610"
"Leaver CS","2021","20-29","Department of Health and Social Care","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Food Standards Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Land Registry","Female","35","[c]","25000","22350"
"Leaver CS","2021","20-29","HM Land Registry","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs","Female","280","[c]","24530","24500"
"Leaver CS","2021","20-29","HM Revenue and Customs","Male","330","[c]","25880","24500"
"Leaver CS","2021","20-29","HM Treasury","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office","Female","160","[c]","26040","24110"
"Leaver CS","2021","20-29","Home Office","Male","150","[c]","27060","24890"
"Leaver CS","2021","20-29","Ministry of Defence","Female","155","[c]","22860","20920"
"Leaver CS","2021","20-29","Ministry of Defence","Male","315","[c]","25070","24970"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice","Female","890","[c]","21650","19930"
"Leaver CS","2021","20-29","Ministry of Justice","Male","700","[c]","24360","21940"
"Leaver CS","2021","20-29","National Crime Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other Cabinet Office Agencies","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government","Female","80","[c]","24860","22820"
"Leaver CS","2021","20-29","Scottish Government","Male","70","[c]","24700","23340"
"Leaver CS","2021","20-29","The National Archives","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Supreme Court","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","Female","40","[c]","23190","19130"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","Male","55","[c]","22710","19130"
"Leaver CS","2021","20-29","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Welsh Government","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Attorney General's Departments","Female","50","[c]","44690","50540"
"Leaver CS","2021","30-39","Attorney General's Departments","Male","35","[c]","45060","50520"
"Leaver CS","2021","30-39","Cabinet Office","Female","40","[c]","50040","54470"
"Leaver CS","2021","30-39","Cabinet Office","Male","55","[c]","51200","55180"
"Leaver CS","2021","30-39","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chancellor's other departments","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Competition and Markets Authority","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Female","35","[c]","41350","39080"
"Leaver CS","2021","30-39","Department for Business, Energy and Industrial Strategy","Male","65","[c]","42570","39650"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Digital, Culture, Media and Sport","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Education","Female","50","[c]","45650","40860"
"Leaver CS","2021","30-39","Department for Education","Male","45","[c]","44630","42420"
"Leaver CS","2021","30-39","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Female","50","[c]","35790","32680"
"Leaver CS","2021","30-39","Department for Environment, Food and Rural Affairs","Male","35","[c]","34760","32640"
"Leaver CS","2021","30-39","Department for International Trade","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for International Trade","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Department for Transport","Female","50","[c]","25380","21590"
"Leaver CS","2021","30-39","Department for Transport","Male","60","[c]","32800","29930"
"Leaver CS","2021","30-39","Department for Work and Pensions","Female","330","[c]","25990","27570"
"Leaver CS","2021","30-39","Department for Work and Pensions","Male","230","[c]","26880","27570"
"Leaver CS","2021","30-39","Department of Health and Social Care","Female","155","[c]","35740","34460"
"Leaver CS","2021","30-39","Department of Health and Social Care","Male","65","[c]","38350","36330"
"Leaver CS","2021","30-39","Department of Health and Social Care","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Foreign, Commonwealth and Development Office","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Land Registry","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Female","285","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Revenue and Customs","Male","195","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","HM Treasury","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Home Office","Female","105","[c]","28370","25310"
"Leaver CS","2021","30-39","Home Office","Male","105","[c]","30400","25310"
"Leaver CS","2021","30-39","Ministry of Defence","Female","185","[c]","30910","29930"
"Leaver CS","2021","30-39","Ministry of Defence","Male","210","[c]","32750","30960"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Housing, Communities and Local Government","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Ministry of Justice","Female","505","[c]","25570","21300"
"Leaver CS","2021","30-39","Ministry of Justice","Male","545","[c]","28760","22680"
"Leaver CS","2021","30-39","National Crime Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","National Crime Agency","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office for Standards in Education","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other Cabinet Office Agencies","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Government","Female","80","[c]","30560","28140"
"Leaver CS","2021","30-39","Scottish Government","Male","75","[c]","32410","30790"
"Leaver CS","2021","30-39","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","The National Archives","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wales Office","Male","[c]","[c]","[c]","[c]"
