"Status","Year","Ethnicity","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","No function","Durham CC","55","50","29720","27130"
"In post","2021","Undeclared","No function","Ealing","5","5","[c]","[c]"
"In post","2021","Undeclared","No function","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","East Cumbria","15","15","[c]","[c]"
"In post","2021","Undeclared","No function","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","35","30","32190","33650"
"In post","2021","Undeclared","No function","East Kent","30","25","[c]","[c]"
"In post","2021","Undeclared","No function","East Lancashire","5","5","[c]","[c]"
"In post","2021","Undeclared","No function","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","East Merseyside","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","East Riding of Yorkshire","30","25","[c]","[c]"
"In post","2021","Undeclared","No function","East Surrey","25","25","[c]","[c]"
"In post","2021","Undeclared","No function","East Sussex CC","25","25","[c]","[c]"
"In post","2021","Undeclared","No function","Enfield","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Essex Thames Gateway","5","5","[c]","[c]"
"In post","2021","Undeclared","No function","Falkirk","30","30","33550","33650"
"In post","2021","Undeclared","No function","Flintshire and Wrexham","20","15","[c]","[c]"
"In post","2021","Undeclared","No function","Glasgow City","165","155","32480","33650"
"In post","2021","Undeclared","No function","Gloucestershire","35","35","30200","28040"
"In post","2021","Undeclared","No function","Greater Manchester North East","20","15","[c]","[c]"
"In post","2021","Undeclared","No function","Greater Manchester North West","15","10","[c]","[c]"
"In post","2021","Undeclared","No function","Greater Manchester South East","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Greater Manchester South West","85","80","29560","28130"
"In post","2021","Undeclared","No function","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Gwynedd","10","5","[c]","[c]"
"In post","2021","Undeclared","No function","Hackney and Newham","45","40","39720","36160"
"In post","2021","Undeclared","No function","Haringey and Islington","25","25","[c]","[c]"
"In post","2021","Undeclared","No function","Harrow and Hillingdon","20","20","[c]","[c]"
"In post","2021","Undeclared","No function","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2021","Undeclared","No function","Heart of Essex","25","25","[c]","[c]"
"In post","2021","Undeclared","No function","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Hertfordshire","25","25","[c]","[c]"
"In post","2021","Undeclared","No function","Hounslow and Richmond upon Thames","30","30","33830","33050"
"In post","2021","Undeclared","No function","Inverclyde, East Renfrewshire and Renfrewshire","20","20","[c]","[c]"
"In post","2021","Undeclared","No function","Inverness and Nairn and Moray, Badenoch and Strathspey","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Isle of Anglesey","5","5","[c]","[c]"
"In post","2021","Undeclared","No function","Isle of Wight","15","15","[c]","[c]"
"In post","2021","Undeclared","No function","Kensington & Chelsea and Hammersmith & Fulham","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Kent Thames Gateway","30","30","[c]","[c]"
"In post","2021","Undeclared","No function","Kingston upon Hull, City of","35","30","29690","27680"
"In post","2021","Undeclared","No function","Lambeth","200","180","45610","40810"
"In post","2021","Undeclared","No function","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2021","Undeclared","No function","Leeds","110","105","32590","26780"
"In post","2021","Undeclared","No function","Leicester","65","60","25580","22920"
"In post","2021","Undeclared","No function","Leicestershire CC and Rutland","35","35","30960","28200"
"In post","2021","Undeclared","No function","Lewisham and Southwark","35","30","36580","32090"
"In post","2021","Undeclared","No function","Lincolnshire","40","35","31290","27410"
"In post","2021","Undeclared","No function","Liverpool","100","95","33920","31730"
"In post","2021","Undeclared","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Luton","5","5","[c]","[c]"
"In post","2021","Undeclared","No function","Manchester","115","105","34140","31540"
"In post","2021","Undeclared","No function","Medway","20","20","[c]","[c]"
"In post","2021","Undeclared","No function","Merton, Kingston upon Thames and Sutton","5","5","[c]","[c]"
"In post","2021","Undeclared","No function","Mid Kent","25","25","[c]","[c]"
"In post","2021","Undeclared","No function","Mid Lancashire","105","95","27430","24780"
"In post","2021","Undeclared","No function","Milton Keynes","40","40","29380","27680"
"In post","2021","Undeclared","No function","Monmouthshire and Newport","45","45","35420","30300"
"In post","2021","Undeclared","No function","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","North and North East Lincolnshire","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","North and West Norfolk","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","North Hampshire","20","20","[c]","[c]"
"In post","2021","Undeclared","No function","North Lanarkshire","35","35","32910","33650"
"In post","2021","Undeclared","No function","North Northamptonshire","5","5","[c]","[c]"
"In post","2021","Undeclared","No function","North Nottinghamshire","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","North Yorkshire CC","20","20","[c]","[c]"
"In post","2021","Undeclared","No function","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Norwich and East Norfolk","20","20","[c]","[c]"
"In post","2021","Undeclared","No function","Nottingham","175","160","31580","30200"
"In post","2021","Undeclared","No function","Overseas","100","100","52020","53650"
"In post","2021","Undeclared","No function","Oxfordshire","70","65","36750","33520"
"In post","2021","Undeclared","No function","Perth and Kinross and Stirling","55","50","32650","33650"
"In post","2021","Undeclared","No function","Peterborough","40","35","30580","27680"
"In post","2021","Undeclared","No function","Plymouth","20","20","[c]","[c]"
"In post","2021","Undeclared","No function","Portsmouth","60","50","27940","27250"
"In post","2021","Undeclared","No function","Redbridge and Waltham Forest","15","15","[c]","[c]"
"In post","2021","Undeclared","No function","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Sefton","95","85","35980","29750"
"In post","2021","Undeclared","No function","Sheffield","50","45","33410","30200"
"In post","2021","Undeclared","No function","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Shropshire CC","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Somerset","40","40","32060","31290"
"In post","2021","Undeclared","No function","South and West Derbyshire","35","35","38490","34770"
"In post","2021","Undeclared","No function","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","South Hampshire","50","40","28650","23130"
"In post","2021","Undeclared","No function","South Lanarkshire","35","30","28260","21440"
"In post","2021","Undeclared","No function","South Nottinghamshire","20","20","[c]","[c]"
"In post","2021","Undeclared","No function","South Teesside","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","South West Wales","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Southampton","40","35","35340","33350"
"In post","2021","Undeclared","No function","Southend-on-Sea","20","20","[c]","[c]"
"In post","2021","Undeclared","No function","Staffordshire CC","50","50","28130","26810"
"In post","2021","Undeclared","No function","Stoke-on-Trent","15","15","[c]","[c]"
"In post","2021","Undeclared","No function","Suffolk","50","50","28150","28130"
"In post","2021","Undeclared","No function","Sunderland","90","75","24440","21440"
"In post","2021","Undeclared","No function","Swansea","235","215","24810","21590"
"In post","2021","Undeclared","No function","Swindon","5","5","[c]","[c]"
"In post","2021","Undeclared","No function","Telford and Wrekin","25","25","[c]","[c]"
"In post","2021","Undeclared","No function","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Tower Hamlets","75","70","46080","38230"
"In post","2021","Undeclared","No function","Tyneside","195","175","29720","21880"
"In post","2021","Undeclared","No function","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","No function","Wakefield","40","40","31090","31650"
"In post","2021","Undeclared","No function","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","No function","Wandsworth","15","15","[c]","[c]"
"In post","2021","Undeclared","No function","Warrington","60","60","32780","32770"
"In post","2021","Undeclared","No function","Warwickshire","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","West Cumbria","5","5","[c]","[c]"
"In post","2021","Undeclared","No function","West Essex","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","West Kent","25","25","[c]","[c]"
"In post","2021","Undeclared","No function","West Lothian","5","5","[c]","[c]"
"In post","2021","Undeclared","No function","West Northamptonshire","35","30","24600","21170"
"In post","2021","Undeclared","No function","West Surrey","50","50","31750","30130"
"In post","2021","Undeclared","No function","West Sussex (North East)","15","15","[c]","[c]"
"In post","2021","Undeclared","No function","West Sussex (South West)","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Westminster","845","830","47120","43890"
"In post","2021","Undeclared","No function","Wiltshire","220","215","39820","37320"
"In post","2021","Undeclared","No function","Wirral","15","10","[c]","[c]"
"In post","2021","Undeclared","No function","Wolverhampton","10","10","[c]","[c]"
"In post","2021","Undeclared","No function","Worcestershire","45","40","29670","31050"
"In post","2021","Undeclared","No function","York","35","30","35720","34590"
"In post","2021","Undeclared","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","510","500","41980","40900"
"In post","2021","Undeclared","Project Delivery","Berkshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Birmingham","15","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Bristol, City of","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Buckinghamshire CC","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Cambridgeshire CC","20","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Camden and City of London","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Central Bedfordshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Central Hampshire","60","60","40550","40580"
"In post","2021","Undeclared","Project Delivery","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","City of Edinburgh","10","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Clackmannanshire and Fife","15","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Croydon","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Devon CC","15","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Dorset CC","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","East Ayrshire and North Ayrshire mainland","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","East Cumbria","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Flintshire and Wrexham","20","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Glasgow City","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Greater Manchester South West","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Hackney and Newham","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Lincolnshire","20","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Liverpool","15","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Manchester","15","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Mid Lancashire","20","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","North and West Norfolk","10","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","North Yorkshire CC","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Nottingham","15","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Overseas","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Oxfordshire","15","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Plymouth","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Portsmouth","25","25","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Sefton","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Sheffield","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Somerset","30","25","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","South Hampshire","20","20","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","South Lanarkshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Southend-on-Sea","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Staffordshire CC","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Sunderland","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Swansea","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Swindon","30","30","45380","49090"
"In post","2021","Undeclared","Project Delivery","Telford and Wrekin","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Tower Hamlets","25","25","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Tyneside","45","40","41290","38630"
"In post","2021","Undeclared","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Warwickshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","West Cumbria","20","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","West Kent","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Westminster","165","160","52780","53380"
"In post","2021","Undeclared","Project Delivery","Wiltshire","105","105","43700","40580"
"In post","2021","Undeclared","Project Delivery","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","York","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","25","25","[c]","[c]"
"In post","2021","Undeclared","Property","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Birmingham","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","Brent","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Bristol, City of","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Cambridgeshire CC","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Central Hampshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","City of Edinburgh","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Clackmannanshire and Fife","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Croydon","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Devon CC","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Dumfries and Galloway","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Essex Haven Gateway","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Glasgow City","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Leeds","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Lincolnshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Manchester","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Milton Keynes","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","North Yorkshire CC","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Nottingham","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","Overseas","20","20","[c]","[c]"
"In post","2021","Undeclared","Property","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Plymouth","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Portsmouth","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Southampton","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Staffordshire CC","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Swansea","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Tower Hamlets","25","20","[c]","[c]"
"In post","2021","Undeclared","Property","Tyneside","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Westminster","35","35","51870","52850"
"In post","2021","Undeclared","Property","Wiltshire","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","York","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Aberdeen City and Aberdeenshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Security","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","[c]","[c]"
"In post","2021","Undeclared","Security","Berkshire","40","40","38180","41070"
"In post","2021","Undeclared","Security","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Central Hampshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Security","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Dorset CC","10","10","[c]","[c]"
"In post","2021","Undeclared","Security","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","40","40","35900","39070"
"In post","2021","Undeclared","Security","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2021","Undeclared","Security","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Essex Haven Gateway","15","15","[c]","[c]"
"In post","2021","Undeclared","Security","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Gloucestershire","5","5","[c]","[c]"
"In post","2021","Undeclared","Security","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Herefordshire, County of","5","5","[c]","[c]"
"In post","2021","Undeclared","Security","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Milton Keynes","20","20","[c]","[c]"
"In post","2021","Undeclared","Security","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","North and West Norfolk","5","5","[c]","[c]"
"In post","2021","Undeclared","Security","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","North Yorkshire CC","15","15","[c]","[c]"
"In post","2021","Undeclared","Security","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Overseas","5","5","[c]","[c]"
