"Status","Year","Age","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Undeclared","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Health and Safety Executive","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","HM Courts and Tribunals Service","Heterosexual / straight","65","55","23520","20420"
"In post","2021","60-64","Undeclared","HM Courts and Tribunals Service","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","HM Courts and Tribunals Service","Undeclared","55","45","22120","20280"
"In post","2021","60-64","Undeclared","HM Courts and Tribunals Service","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Undeclared","HM Land Registry","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","HM Land Registry","Undeclared","20","15","[c]","[c]"
"In post","2021","60-64","Undeclared","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","HM Prison and Probation Service","Heterosexual / straight","315","240","29250","30750"
"In post","2021","60-64","Undeclared","HM Prison and Probation Service","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Undeclared","HM Prison and Probation Service","Undeclared","140","110","30090","28860"
"In post","2021","60-64","Undeclared","HM Prison and Probation Service","Unknown","305","215","28850","31650"
"In post","2021","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","70","60","28990","26020"
"In post","2021","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","Undeclared","185","130","35020","28130"
"In post","2021","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","Unknown","40","30","29740","28130"
"In post","2021","60-64","Undeclared","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Home Office (incl. agencies)","Heterosexual / straight","35","30","28180","26160"
"In post","2021","60-64","Undeclared","Home Office (incl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Home Office (incl. agencies)","Undeclared","100","80","31150","27370"
"In post","2021","60-64","Undeclared","Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Legal Aid Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Maritime and Coastguard Agency","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Met Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Ministry of Defence (excl. agencies)","Heterosexual / straight","170","165","28610","23010"
"In post","2021","60-64","Undeclared","Ministry of Defence (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Ministry of Defence (excl. agencies)","Undeclared","185","175","31400","29200"
"In post","2021","60-64","Undeclared","Ministry of Defence (excl. agencies)","Unknown","15","15","[c]","[c]"
"In post","2021","60-64","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Ministry of Justice (excl. agencies)","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","60-64","Undeclared","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Ministry of Justice (excl. agencies)","Undeclared","10","10","[c]","[c]"
"In post","2021","60-64","Undeclared","Ministry of Justice (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","National Records of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Office of the Public Guardian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Office of the Public Guardian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Office of the Scottish Charity Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Office of the Scottish Charity Regulator","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Public Health England","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","60-64","Undeclared","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Public Health England","Undeclared","15","10","[c]","[c]"
"In post","2021","60-64","Undeclared","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Revenue Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Revenue Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Rural Payments Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scotland Office (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scottish Fiscal Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scottish Fiscal Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scottish Forestry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scottish Government (excl. agencies)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","Scottish Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scottish Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scottish Housing Regulator","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scottish Housing Regulator","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scottish Housing Regulator","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scottish Public Pensions Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Social Security Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Social Security Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Standards and Testing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Student Awards Agency for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Submarine Delivery Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Submarine Delivery Agency","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","Teaching Regulation Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Transport Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","UK Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","UK Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","UK Space Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","United Kingdom Statistics Authority","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","60-64","Undeclared","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Valuation Office Agency","Undeclared","15","10","[c]","[c]"
"In post","2021","60-64","Undeclared","Valuation Office Agency","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Undeclared","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Welsh Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Welsh Government (excl. agencies)","Undeclared","10","5","[c]","[c]"
"In post","2021","60-64","Undeclared","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","35","30","37390","34500"
"In post","2021","60-64","Unknown","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Advisory, Conciliation and Arbitration Service","Undeclared","20","15","[c]","[c]"
"In post","2021","60-64","Unknown","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Animal and Plant Health Agency","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Cabinet Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Cabinet Office (excl. agencies)","Unknown","60","50","53600","54700"
"In post","2021","60-64","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Unknown","15","10","[c]","[c]"
"In post","2021","60-64","Unknown","Charity Commission","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Charity Commission","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Companies House","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Companies House","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Companies House","Unknown","20","15","[c]","[c]"
"In post","2021","60-64","Unknown","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Crown Commercial Service","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","60-64","Unknown","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Crown Office and Procurator Fiscal Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Crown Office and Procurator Fiscal Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Crown Prosecution Service","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","60-64","Unknown","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Crown Prosecution Service","Unknown","30","25","[c]","[c]"
"In post","2021","60-64","Unknown","Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Debt Management Office","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Defence Electronics and Components Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Defence Electronics and Components Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Defence Equipment and Support","Heterosexual / straight","35","30","30730","29440"
"In post","2021","60-64","Unknown","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Defence Equipment and Support","Undeclared","15","15","[c]","[c]"
"In post","2021","60-64","Unknown","Defence Equipment and Support","Unknown","15","15","[c]","[c]"
"In post","2021","60-64","Unknown","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Defence Science and Technology Laboratory","Unknown","30","30","46170","46930"
"In post","2021","60-64","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Department for Education (excl. agencies)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Department for Education (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","25","20","[c]","[c]"
"In post","2021","60-64","Unknown","Department for International Trade","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Department for International Trade","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Department for Transport (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","60-64","Unknown","Department for Work and Pensions (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","90","85","26830","27570"
"In post","2021","60-64","Unknown","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","35","35","53130","49530"
"In post","2021","60-64","Unknown","Disclosure Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Disclosure Scotland","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Driver and Vehicle Licensing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Driver and Vehicle Licensing Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Driver and Vehicle Licensing Agency","Unknown","20","15","[c]","[c]"
"In post","2021","60-64","Unknown","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Driver and Vehicle Standards Agency","Unknown","35","30","26460","26700"
"In post","2021","60-64","Unknown","Education and Skills Funding Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Education Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
