"Status","Year","Disability","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Registers of Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Registers of Scotland","EO","Female","80","75","30010","30080"
"In post","2021","Declared non-disabled","Registers of Scotland","EO","Male","80","80","30080","30080"
"In post","2021","Declared non-disabled","Registers of Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Registers of Scotland","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Registers of Scotland","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Registers of Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Registers of Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Registers of Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Registers of Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Registers of Scotland","SEO/HEO","Female","95","90","38700","36780"
"In post","2021","Declared non-disabled","Registers of Scotland","SEO/HEO","Male","100","100","39280","36780"
"In post","2021","Declared non-disabled","Registers of Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Revenue Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","AA/AO","Female","520","445","21000","21050"
"In post","2021","Declared non-disabled","Rural Payments Agency","AA/AO","Male","355","345","21010","21050"
"In post","2021","Declared non-disabled","Rural Payments Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","EO","Female","325","280","25510","25190"
"In post","2021","Declared non-disabled","Rural Payments Agency","EO","Male","235","230","25460","25190"
"In post","2021","Declared non-disabled","Rural Payments Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","G6/G7","Female","45","40","53280","50230"
"In post","2021","Declared non-disabled","Rural Payments Agency","G6/G7","Male","45","45","52370","50000"
"In post","2021","Declared non-disabled","Rural Payments Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Rural Payments Agency","SEO/HEO","Female","215","195","32710","30950"
"In post","2021","Declared non-disabled","Rural Payments Agency","SEO/HEO","Male","190","185","33270","31650"
"In post","2021","Declared non-disabled","Rural Payments Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","AA/AO","Female","40","35","21280","20850"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","EO","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Fiscal Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","AA/AO","Female","30","25","23130","22920"
"In post","2021","Declared non-disabled","Scottish Forestry","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","EO","Female","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","EO","Male","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Forestry","SEO/HEO","Male","35","35","41560","42670"
"In post","2021","Declared non-disabled","Scottish Forestry","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","AA/AO","Female","265","245","23160","23340"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","AA/AO","Male","160","160","23970","23340"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","EO","Female","335","315","27990","27150"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","EO","Male","295","290","28510","28170"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","G6/G7","Female","725","675","62040","61010"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","G6/G7","Male","560","555","63400","61010"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","SCS level","Female","55","50","91730","83230"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","SCS level","Male","75","70","89920","83230"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","SEO/HEO","Female","1070","1005","38700","38540"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","SEO/HEO","Male","840","825","39600","38540"
"In post","2021","Declared non-disabled","Scottish Government (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Housing Regulator","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","EO","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","EO","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Prison Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","AA/AO","Female","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","EO","Female","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","EO","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Scottish Public Pensions Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","EO","Female","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","EO","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","G6/G7","Female","45","45","58620","56240"
"In post","2021","Declared non-disabled","Serious Fraud Office","G6/G7","Male","70","70","62010","58820"
"In post","2021","Declared non-disabled","Serious Fraud Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","SEO/HEO","Female","55","55","36190","34670"
"In post","2021","Declared non-disabled","Serious Fraud Office","SEO/HEO","Male","85","85","38260","40000"
"In post","2021","Declared non-disabled","Serious Fraud Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Serious Fraud Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Social Security Scotland","AA/AO","Female","105","100","20940","20060"
"In post","2021","Declared non-disabled","Social Security Scotland","AA/AO","Male","90","85","21310","20060"
"In post","2021","Declared non-disabled","Social Security Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Social Security Scotland","EO","Female","125","120","26740","26160"
"In post","2021","Declared non-disabled","Social Security Scotland","EO","Male","60","60","26980","26160"
"In post","2021","Declared non-disabled","Social Security Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Social Security Scotland","G6/G7","Female","35","35","57150","52930"
"In post","2021","Declared non-disabled","Social Security Scotland","G6/G7","Male","35","35","60580","61010"
"In post","2021","Declared non-disabled","Social Security Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Social Security Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Social Security Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Social Security Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Social Security Scotland","SEO/HEO","Female","105","100","35770","35110"
"In post","2021","Declared non-disabled","Social Security Scotland","SEO/HEO","Male","100","100","35930","33620"
"In post","2021","Declared non-disabled","Social Security Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","EO","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","SEO/HEO","Female","40","35","37140","36960"
"In post","2021","Declared non-disabled","Standards and Testing Agency","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Standards and Testing Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Student Awards Agency for Scotland","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Student Awards Agency for Scotland","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Student Awards Agency for Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Student Awards Agency for Scotland","EO","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Student Awards Agency for Scotland","EO","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Student Awards Agency for Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Student Awards Agency for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Student Awards Agency for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Student Awards Agency for Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Student Awards Agency for Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Student Awards Agency for Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Student Awards Agency for Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Student Awards Agency for Scotland","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Student Awards Agency for Scotland","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Student Awards Agency for Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","Unknown","Female","395","375","37950","34100"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","Unknown","Male","895","885","43000","40770"
"In post","2021","Declared non-disabled","Submarine Delivery Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","EO","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","EO","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Teaching Regulation Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","The National Archives","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","The National Archives","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","The National Archives","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","The National Archives","EO","Female","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","The National Archives","EO","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","The National Archives","G6/G7","Female","35","35","50430","48000"
"In post","2021","Declared non-disabled","The National Archives","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","The National Archives","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","The National Archives","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","The National Archives","SEO/HEO","Female","110","105","34160","34260"
"In post","2021","Declared non-disabled","The National Archives","SEO/HEO","Male","75","75","37440","36000"
"In post","2021","Declared non-disabled","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Transport Scotland","AA/AO","Female","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Transport Scotland","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Transport Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Transport Scotland","EO","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Transport Scotland","EO","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Transport Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Transport Scotland","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Transport Scotland","G6/G7","Male","55","55","64490","64030"
