"Status","Year","Age","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","60-64","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2021","60-64","Office of Gas and Electricity Markets","London","Female","10","5","[c]","[c]"
"In post","2021","60-64","Office of Gas and Electricity Markets","London","Male","15","15","[c]","[c]"
"In post","2021","60-64","Office of Gas and Electricity Markets","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of Gas and Electricity Markets","Scotland","Male","5","5","[c]","[c]"
"In post","2021","60-64","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","60-64","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","60-64","Office of Rail and Road","London","Female","5","5","[c]","[c]"
"In post","2021","60-64","Office of Rail and Road","London","Male","10","10","[c]","[c]"
"In post","2021","60-64","Office of Rail and Road","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of Rail and Road","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of Rail and Road","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of Rail and Road","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of Rail and Road","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of Rail and Road","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of Rail and Road","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of Rail and Road","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of the Public Guardian","East Midlands (England)","Female","15","10","[c]","[c]"
"In post","2021","60-64","Office of the Public Guardian","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","60-64","Office of the Public Guardian","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of the Public Guardian","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of the Public Guardian","West Midlands (England)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Office of the Public Guardian","West Midlands (England)","Male","20","15","[c]","[c]"
"In post","2021","60-64","Office of the Scottish Charity Regulator","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of the Scottish Charity Regulator","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Planning Inspectorate","South West (England)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Planning Inspectorate","South West (England)","Male","40","35","52280","58810"
"In post","2021","60-64","Planning Inspectorate","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Planning Inspectorate","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Public Health England","East Midlands (England)","Female","10","5","[c]","[c]"
"In post","2021","60-64","Public Health England","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Public Health England","East of England","Female","20","20","[c]","[c]"
"In post","2021","60-64","Public Health England","East of England","Male","10","10","[c]","[c]"
"In post","2021","60-64","Public Health England","London","Female","110","90","57890","44950"
"In post","2021","60-64","Public Health England","London","Male","60","55","66740","56940"
"In post","2021","60-64","Public Health England","North East (England)","Female","10","5","[c]","[c]"
"In post","2021","60-64","Public Health England","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Public Health England","North West (England)","Female","25","15","[c]","[c]"
"In post","2021","60-64","Public Health England","North West (England)","Male","5","5","[c]","[c]"
"In post","2021","60-64","Public Health England","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Public Health England","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Public Health England","South East (England)","Female","25","20","[c]","[c]"
"In post","2021","60-64","Public Health England","South East (England)","Male","15","15","[c]","[c]"
"In post","2021","60-64","Public Health England","South West (England)","Female","45","40","46860","36940"
"In post","2021","60-64","Public Health England","South West (England)","Male","30","30","[c]","[c]"
"In post","2021","60-64","Public Health England","West Midlands (England)","Female","30","20","[c]","[c]"
"In post","2021","60-64","Public Health England","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Public Health England","Yorkshire and The Humber","Female","25","20","[c]","[c]"
"In post","2021","60-64","Public Health England","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2021","60-64","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Queen Elizabeth II Centre","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Registers of Scotland","Scotland","Female","40","30","28790","30080"
"In post","2021","60-64","Registers of Scotland","Scotland","Male","30","25","[c]","[c]"
"In post","2021","60-64","Revenue Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Revenue Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Royal Fleet Auxiliary","Unknown","Male","115","115","40150","37300"
"In post","2021","60-64","Rural Payments Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Rural Payments Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Rural Payments Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Rural Payments Agency","East of England","Male","5","5","[c]","[c]"
"In post","2021","60-64","Rural Payments Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Rural Payments Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Rural Payments Agency","North East (England)","Female","15","10","[c]","[c]"
"In post","2021","60-64","Rural Payments Agency","North East (England)","Male","10","5","[c]","[c]"
"In post","2021","60-64","Rural Payments Agency","North West (England)","Female","50","40","23350","21050"
"In post","2021","60-64","Rural Payments Agency","North West (England)","Male","20","20","[c]","[c]"
"In post","2021","60-64","Rural Payments Agency","South East (England)","Female","10","10","[c]","[c]"
"In post","2021","60-64","Rural Payments Agency","South East (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Rural Payments Agency","South West (England)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Rural Payments Agency","South West (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Rural Payments Agency","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","60-64","Rural Payments Agency","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","60-64","Rural Payments Agency","Yorkshire and The Humber","Female","10","5","[c]","[c]"
"In post","2021","60-64","Rural Payments Agency","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2021","60-64","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Scottish Courts and Tribunals Service","Scotland","Female","120","95","25610","22820"
"In post","2021","60-64","Scottish Courts and Tribunals Service","Scotland","Male","80","65","29060","22820"
"In post","2021","60-64","Scottish Fiscal Commission","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Scottish Fiscal Commission","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Scottish Forestry","Scotland","Female","5","5","[c]","[c]"
"In post","2021","60-64","Scottish Forestry","Scotland","Male","5","5","[c]","[c]"
"In post","2021","60-64","Scottish Government (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Scottish Government (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Scottish Government (excl. agencies)","Scotland","Female","155","135","43910","35110"
"In post","2021","60-64","Scottish Government (excl. agencies)","Scotland","Male","220","200","44980","39660"
"In post","2021","60-64","Scottish Housing Regulator","Scotland","Female","5","5","[c]","[c]"
"In post","2021","60-64","Scottish Housing Regulator","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Scottish Prison Service","Scotland","Female","60","45","30810","25870"
"In post","2021","60-64","Scottish Prison Service","Scotland","Male","315","205","34550","33650"
"In post","2021","60-64","Scottish Public Pensions Agency","Scotland","Female","20","15","[c]","[c]"
"In post","2021","60-64","Scottish Public Pensions Agency","Scotland","Male","10","10","[c]","[c]"
"In post","2021","60-64","Serious Fraud Office","London","Female","5","5","[c]","[c]"
"In post","2021","60-64","Serious Fraud Office","London","Male","15","15","[c]","[c]"
"In post","2021","60-64","Social Security Scotland","Scotland","Female","10","10","[c]","[c]"
"In post","2021","60-64","Social Security Scotland","Scotland","Male","15","15","[c]","[c]"
"In post","2021","60-64","Standards and Testing Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Standards and Testing Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Standards and Testing Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Standards and Testing Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Student Awards Agency for Scotland","Scotland","Female","10","5","[c]","[c]"
"In post","2021","60-64","Student Awards Agency for Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Submarine Delivery Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Submarine Delivery Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Submarine Delivery Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Submarine Delivery Agency","North West (England)","Male","10","5","[c]","[c]"
"In post","2021","60-64","Submarine Delivery Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Submarine Delivery Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Submarine Delivery Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Submarine Delivery Agency","Scotland","Male","5","5","[c]","[c]"
"In post","2021","60-64","Submarine Delivery Agency","South West (England)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Submarine Delivery Agency","South West (England)","Male","60","50","50670","46420"
"In post","2021","60-64","Teaching Regulation Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Teaching Regulation Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","The National Archives","London","Female","20","15","[c]","[c]"
"In post","2021","60-64","The National Archives","London","Male","20","20","[c]","[c]"
"In post","2021","60-64","Transport Scotland","Scotland","Female","15","10","[c]","[c]"
"In post","2021","60-64","Transport Scotland","Scotland","Male","25","25","[c]","[c]"
"In post","2021","60-64","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","UK Export Finance","London","Male","20","20","[c]","[c]"
"In post","2021","60-64","UK Hydrographic Office","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","UK Hydrographic Office","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","UK Hydrographic Office","South West (England)","Female","15","15","[c]","[c]"
"In post","2021","60-64","UK Hydrographic Office","South West (England)","Male","30","25","36650","35340"
"In post","2021","60-64","UK Intellectual Property Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","UK Intellectual Property Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","UK Intellectual Property Office","Wales","Female","30","25","27980","25140"
"In post","2021","60-64","UK Intellectual Property Office","Wales","Male","40","30","41010","38260"
"In post","2021","60-64","UK Space Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","UK Space Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","UK Space Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","UK Space Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","UK Space Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","UK Space Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","United Kingdom Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","United Kingdom Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","United Kingdom Statistics Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","United Kingdom Statistics Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","United Kingdom Statistics Authority","South East (England)","Female","165","110","23340","19520"
"In post","2021","60-64","United Kingdom Statistics Authority","South East (England)","Male","145","105","22970","19520"
"In post","2021","60-64","United Kingdom Statistics Authority","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","United Kingdom Statistics Authority","Wales","Female","70","55","29020","24770"
"In post","2021","60-64","United Kingdom Statistics Authority","Wales","Male","45","35","37440","33020"
"In post","2021","60-64","Valuation Office Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","East of England","Female","10","10","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","East of England","Male","15","10","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","London","Female","30","30","32140","31030"
"In post","2021","60-64","Valuation Office Agency","London","Male","35","30","43850","37940"
"In post","2021","60-64","Valuation Office Agency","North East (England)","Female","20","15","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","North East (England)","Male","15","10","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","North West (England)","Female","10","10","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","North West (England)","Male","15","10","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","South East (England)","Female","5","5","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","South East (England)","Male","15","10","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","South West (England)","Female","25","20","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","South West (England)","Male","25","20","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","Wales","Female","5","5","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","Wales","Male","15","10","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","West Midlands (England)","Female","15","10","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","West Midlands (England)","Male","15","10","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","Yorkshire and The Humber","Female","20","15","[c]","[c]"
"In post","2021","60-64","Valuation Office Agency","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2021","60-64","Vehicle Certification Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Vehicle Certification Agency","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","60-64","Vehicle Certification Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Vehicle Certification Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Vehicle Certification Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Vehicle Certification Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Vehicle Certification Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Vehicle Certification Agency","South West (England)","Male","5","5","[c]","[c]"
"In post","2021","60-64","Veterinary Medicines Directorate","South East (England)","Female","5","5","[c]","[c]"
"In post","2021","60-64","Veterinary Medicines Directorate","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Wales Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Wales Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Wales Office","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Wales Office","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Water Services Regulation Authority","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Water Services Regulation Authority","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","60-64","Welsh Government (excl. agencies)","Wales","Female","220","185","40120","37410"
"In post","2021","60-64","Welsh Government (excl. agencies)","Wales","Male","180","165","48580","47000"
"In post","2021","60-64","Welsh Revenue Authority","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Welsh Revenue Authority","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Wilton Park","South East (England)","Female","5","5","[c]","[c]"
"In post","2021","60-64","Wilton Park","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Accountant in Bankruptcy","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Accountant in Bankruptcy","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Advisory, Conciliation and Arbitration Service","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Advisory, Conciliation and Arbitration Service","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Advisory, Conciliation and Arbitration Service","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Advisory, Conciliation and Arbitration Service","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Advisory, Conciliation and Arbitration Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Advisory, Conciliation and Arbitration Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Advisory, Conciliation and Arbitration Service","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Advisory, Conciliation and Arbitration Service","Scotland","Male","10","5","[c]","[c]"
"In post","2021","65+","Advisory, Conciliation and Arbitration Service","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Advisory, Conciliation and Arbitration Service","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Advisory, Conciliation and Arbitration Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Advisory, Conciliation and Arbitration Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Advisory, Conciliation and Arbitration Service","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Advisory, Conciliation and Arbitration Service","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","South East (England)","Female","10","5","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","South East (England)","Male","10","10","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","South West (England)","Male","10","5","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Animal and Plant Health Agency","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2021","65+","Cabinet Office (excl. agencies)","London","Female","15","15","[c]","[c]"
"In post","2021","65+","Cabinet Office (excl. agencies)","London","Male","20","15","[c]","[c]"
"In post","2021","65+","Cabinet Office (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Cabinet Office (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Cabinet Office (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Cabinet Office (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Cabinet Office (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Cabinet Office (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Cabinet Office (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Cabinet Office (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Centre for Environment, Fisheries and Aquaculture Science","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Centre for Environment, Fisheries and Aquaculture Science","East of England","Male","5","5","[c]","[c]"
"In post","2021","65+","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Charity Commission","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Charity Commission","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Charity Commission","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Charity Commission","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Companies House","Wales","Female","25","20","[c]","[c]"
"In post","2021","65+","Companies House","Wales","Male","10","10","[c]","[c]"
"In post","2021","65+","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Competition and Markets Authority","London","Male","5","5","[c]","[c]"
"In post","2021","65+","Criminal Injuries Compensation Authority","Scotland","Female","5","5","[c]","[c]"
"In post","2021","65+","Criminal Injuries Compensation Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Crown Commercial Service","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Crown Commercial Service","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Crown Commercial Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Crown Commercial Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Crown Commercial Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Crown Commercial Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Crown Office and Procurator Fiscal Service","Scotland","Female","20","15","[c]","[c]"
"In post","2021","65+","Crown Office and Procurator Fiscal Service","Scotland","Male","20","15","[c]","[c]"
"In post","2021","65+","Crown Prosecution Service","East of England","Female","5","0","[c]","[c]"
"In post","2021","65+","Crown Prosecution Service","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Crown Prosecution Service","London","Female","20","15","[c]","[c]"
"In post","2021","65+","Crown Prosecution Service","London","Male","20","15","[c]","[c]"
"In post","2021","65+","Crown Prosecution Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Crown Prosecution Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Crown Prosecution Service","North West (England)","Female","5","5","[c]","[c]"
"In post","2021","65+","Crown Prosecution Service","North West (England)","Male","5","5","[c]","[c]"
"In post","2021","65+","Crown Prosecution Service","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Crown Prosecution Service","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Crown Prosecution Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Crown Prosecution Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Crown Prosecution Service","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Crown Prosecution Service","Wales","Male","5","5","[c]","[c]"
"In post","2021","65+","Crown Prosecution Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Crown Prosecution Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Crown Prosecution Service","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2021","65+","Crown Prosecution Service","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2021","65+","Debt Management Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Debt Management Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Defence Electronics and Components Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Defence Electronics and Components Agency","Wales","Male","15","10","[c]","[c]"
"In post","2021","65+","Defence Electronics and Components Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Defence Electronics and Components Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Defence Equipment and Support","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Defence Equipment and Support","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","65+","Defence Equipment and Support","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Defence Equipment and Support","East of England","Male","15","10","[c]","[c]"
"In post","2021","65+","Defence Equipment and Support","London","Female","5","5","[c]","[c]"
"In post","2021","65+","Defence Equipment and Support","London","Male","20","20","[c]","[c]"
"In post","2021","65+","Defence Equipment and Support","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Defence Equipment and Support","North West (England)","Male","10","5","[c]","[c]"
"In post","2021","65+","Defence Equipment and Support","Northern Ireland","Female","[c]","[c]","[c]","[c]"
