"Status","Year","Age","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Asian","Commercial","South East (England)","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Commercial","South West (England)","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Commercial","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Communications","London","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Counter Fraud","London","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Digital, Data and Technology","East of England","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Digital, Data and Technology","London","80","80","48830","42720"
"In post","2021","50-59","Asian","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Digital, Data and Technology","South West (England)","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Digital, Data and Technology","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Digital, Data and Technology","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Economics","London","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Economics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Economics","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Finance","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Finance","East of England","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Finance","London","90","90","43820","37820"
"In post","2021","50-59","Asian","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Finance","South East (England)","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Finance","South West (England)","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Finance","West Midlands (England)","15","15","[c]","[c]"
"In post","2021","50-59","Asian","Finance","Yorkshire and The Humber","10","5","[c]","[c]"
"In post","2021","50-59","Asian","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Human Resources","London","50","50","42960","36660"
"In post","2021","50-59","Asian","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Human Resources","North West (England)","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Inspector of Education and Training","London","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Intelligence Analysis","London","25","25","[c]","[c]"
"In post","2021","50-59","Asian","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Intelligence Analysis","North West (England)","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Internal Audit","London","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","International Trade","London","10","10","[c]","[c]"
"In post","2021","50-59","Asian","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Knowledge and Information Management","London","20","15","[c]","[c]"
"In post","2021","50-59","Asian","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Legal","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Legal","London","80","80","56860","61420"
"In post","2021","50-59","Asian","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Legal","North West (England)","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Legal","South East (England)","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Legal","West Midlands (England)","15","10","[c]","[c]"
"In post","2021","50-59","Asian","Legal","Yorkshire and The Humber","10","5","[c]","[c]"
"In post","2021","50-59","Asian","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Medicine","East of England","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Medicine","London","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Medicine","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Medicine","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Medicine","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Medicine","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Operational Delivery","East Midlands (England)","215","200","25160","21950"
"In post","2021","50-59","Asian","Operational Delivery","East of England","100","95","29310","25630"
"In post","2021","50-59","Asian","Operational Delivery","London","950","890","31440","29080"
"In post","2021","50-59","Asian","Operational Delivery","North East (England)","20","20","[c]","[c]"
"In post","2021","50-59","Asian","Operational Delivery","North West (England)","140","125","27130","23770"
"In post","2021","50-59","Asian","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Operational Delivery","Scotland","20","20","[c]","[c]"
"In post","2021","50-59","Asian","Operational Delivery","South East (England)","125","120","28600","25840"
"In post","2021","50-59","Asian","Operational Delivery","South West (England)","20","15","[c]","[c]"
"In post","2021","50-59","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Operational Delivery","Wales","15","15","[c]","[c]"
"In post","2021","50-59","Asian","Operational Delivery","West Midlands (England)","265","250","26580","24700"
"In post","2021","50-59","Asian","Operational Delivery","Yorkshire and The Humber","105","95","28600","25560"
"In post","2021","50-59","Asian","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Operational Research","London","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Other","East of England","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Other","London","105","100","32090","27510"
"In post","2021","50-59","Asian","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Other","South East (England)","25","25","[c]","[c]"
"In post","2021","50-59","Asian","Other","South West (England)","15","10","[c]","[c]"
"In post","2021","50-59","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Other","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Other","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Planning","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Planning","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Planning","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Planning","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Policy","London","210","205","46420","40550"
"In post","2021","50-59","Asian","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Policy","North West (England)","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Policy","Overseas","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Policy","Wales","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Policy","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Policy","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Project Delivery","East of England","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Project Delivery","London","90","90","45330","41800"
"In post","2021","50-59","Asian","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Project Delivery","North West (England)","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Project Delivery","South East (England)","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Project Delivery","South West (England)","15","15","[c]","[c]"
"In post","2021","50-59","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Project Delivery","West Midlands (England)","15","15","[c]","[c]"
"In post","2021","50-59","Asian","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Property","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Property","London","40","35","37250","32740"
"In post","2021","50-59","Asian","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Psychology","East of England","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Psychology","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Psychology","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Science and Engineering","London","30","30","40280","40270"
"In post","2021","50-59","Asian","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Science and Engineering","South East (England)","15","15","[c]","[c]"
"In post","2021","50-59","Asian","Science and Engineering","South West (England)","15","15","[c]","[c]"
"In post","2021","50-59","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Security","East of England","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Security","London","40","40","29370","25630"
"In post","2021","50-59","Asian","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Security","South East (England)","20","20","[c]","[c]"
"In post","2021","50-59","Asian","Security","South West (England)","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Social Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Social Research","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Statistics","London","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Statistics","Wales","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Tax","East Midlands (England)","25","25","[c]","[c]"
