"Status","Year","Disability","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Female","80","[c]","27250","21580"
"Leaver CS","2021","Declared disabled","Other","Male","80","[c]","29460","27340"
"Leaver CS","2021","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Science and Engineering","Male","45","[c]","27260","26480"
"Leaver CS","2021","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Male","40","[c]","31090","30190"
"Leaver CS","2021","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Female","890","[c]","26830","26890"
"Leaver CS","2021","Declared disabled","Unknown","Male","590","[c]","28250","26890"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Female","50","[c]","41640","38000"
"Leaver CS","2021","Declared non-disabled","Commercial","Male","65","[c]","43130","40250"
"Leaver CS","2021","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Female","70","[c]","37810","35860"
"Leaver CS","2021","Declared non-disabled","Communications","Male","60","[c]","37410","32700"
"Leaver CS","2021","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Female","65","[c]","40540","37060"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Male","155","[c]","44730","40290"
"Leaver CS","2021","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Economics","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Economics","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Female","80","[c]","39980","34860"
"Leaver CS","2021","Declared non-disabled","Finance","Male","90","[c]","46640","44790"
"Leaver CS","2021","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Female","115","[c]","37370","32460"
"Leaver CS","2021","Declared non-disabled","Human Resources","Male","70","[c]","40790","36820"
"Leaver CS","2021","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Inspector of Education and Training","Female","40","[c]","64150","63050"
"Leaver CS","2021","Declared non-disabled","Inspector of Education and Training","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Intelligence Analysis","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Intelligence Analysis","Male","35","[c]","35830","33300"
"Leaver CS","2021","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","International Trade","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","International Trade","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Knowledge and Information Management","Female","55","[c]","33150","30460"
"Leaver CS","2021","Declared non-disabled","Knowledge and Information Management","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Female","160","[c]","52620","51390"
"Leaver CS","2021","Declared non-disabled","Legal","Male","120","[c]","56750","55610"
"Leaver CS","2021","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Medicine","Female","110","[c]","46650","36330"
"Leaver CS","2021","Declared non-disabled","Medicine","Male","45","[c]","68850","74070"
"Leaver CS","2021","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Operational Delivery","Female","2275","[c]","26450","22350"
"Leaver CS","2021","Declared non-disabled","Operational Delivery","Male","2200","[c]","30530","25880"
"Leaver CS","2021","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Operational Research","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Operational Research","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other","Female","305","[c]","27180","21580"
"Leaver CS","2021","Declared non-disabled","Other","Male","445","[c]","31560","29930"
"Leaver CS","2021","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Policy","Female","215","[c]","46420","40780"
"Leaver CS","2021","Declared non-disabled","Policy","Male","220","[c]","51330","46200"
"Leaver CS","2021","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Female","130","[c]","39550","33850"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Male","165","[c]","45910","40000"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Female","70","[c]","32380","26210"
"Leaver CS","2021","Declared non-disabled","Property","Male","175","[c]","35180","33250"
"Leaver CS","2021","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","Female","175","[c]","31140","28380"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","Male","300","[c]","33930","31950"
"Leaver CS","2021","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Female","35","[c]","31940","26670"
"Leaver CS","2021","Declared non-disabled","Security","Male","180","[c]","30670","27250"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Female","4180","[c]","27600","25120"
"Leaver CS","2021","Declared non-disabled","Unknown","Male","2700","[c]","31550","27150"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Female","270","[c]","26940","22450"
"Leaver CS","2021","Undeclared","Operational Delivery","Male","390","[c]","30830","26780"
"Leaver CS","2021","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Male","45","[c]","28480","26290"
"Leaver CS","2021","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","Female","35","[c]","28250","28090"
"Leaver CS","2021","Undeclared","Science and Engineering","Male","45","[c]","35410","35550"
"Leaver CS","2021","Undeclared","Security","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Female","340","[c]","29050","26890"
"Leaver CS","2021","Undeclared","Unknown","Male","295","[c]","32280","27570"
"Leaver CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Female","55","[c]","34600","32940"
"Leaver CS","2021","Unknown","Communications","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Female","45","[c]","42800","37760"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Male","115","[c]","41650","38450"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Male","30","[c]","24680","19130"
"Leaver CS","2021","Unknown","Finance","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Female","45","[c]","39700","29890"
"Leaver CS","2021","Unknown","Human Resources","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Female","50","[c]","52880","55000"
"Leaver CS","2021","Unknown","Legal","Male","35","[c]","50750","55000"
"Leaver CS","2021","Unknown","Medicine","Female","55","[c]","44950","31370"
"Leaver CS","2021","Unknown","Medicine","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Female","1140","[c]","25960","21870"
"Leaver CS","2021","Unknown","Operational Delivery","Male","1125","[c]","28950","24250"
"Leaver CS","2021","Unknown","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Female","160","[c]","30360","28650"
"Leaver CS","2021","Unknown","Other","Male","320","[c]","32700","29930"
"Leaver CS","2021","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Female","145","[c]","37790","32650"
"Leaver CS","2021","Unknown","Policy","Male","155","[c]","43950","38750"
"Leaver CS","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Female","40","[c]","30920","28000"
"Leaver CS","2021","Unknown","Project Delivery","Male","45","[c]","37840","38760"
"Leaver CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Female","45","[c]","26530","24360"
"Leaver CS","2021","Unknown","Property","Male","70","[c]","27870","25500"
"Leaver CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Psychology","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Female","85","[c]","33260","28660"
"Leaver CS","2021","Unknown","Science and Engineering","Male","90","[c]","33460","28540"
"Leaver CS","2021","Unknown","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Male","95","[c]","28240","24610"
"Leaver CS","2021","Unknown","Social Research","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","1815","[c]","31520","27570"
"Leaver CS","2021","Unknown","Unknown","Male","1390","[c]","34880","27570"
"Leaver CS","2021","Unknown","Unknown","Unknown","60","[c]","44710","40010"
"Leaver CS","2021","Unknown","Veterinarian","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","International Trade","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","International Trade","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","Female","85","[c]","29190","25170"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","Male","75","[c]","28080","24310"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
