"Status","Year","Age","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","North West (England)","Male","490","[c]","31080","27570"
"New entrant CS","2021","40-49","Northern Ireland","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Northern Ireland","Male","35","[c]","22980","20310"
"New entrant CS","2021","40-49","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland","Female","460","[c]","30440","27570"
"New entrant CS","2021","40-49","Scotland","Male","395","[c]","30560","26550"
"New entrant CS","2021","40-49","South East (England)","Female","550","[c]","29500","27570"
"New entrant CS","2021","40-49","South East (England)","Male","455","[c]","31560","27850"
"New entrant CS","2021","40-49","South West (England)","Female","485","[c]","31430","27570"
"New entrant CS","2021","40-49","South West (England)","Male","445","[c]","35070","29180"
"New entrant CS","2021","40-49","Unknown","Female","90","[c]","34250","27570"
"New entrant CS","2021","40-49","Unknown","Male","60","[c]","40710","31990"
"New entrant CS","2021","40-49","Wales","Female","235","[c]","28390","24620"
"New entrant CS","2021","40-49","Wales","Male","190","[c]","30720","26960"
"New entrant CS","2021","40-49","West Midlands (England)","Female","385","[c]","31240","27570"
"New entrant CS","2021","40-49","West Midlands (England)","Male","255","[c]","31280","27570"
"New entrant CS","2021","40-49","Yorkshire and The Humber","Female","415","[c]","31210","27570"
"New entrant CS","2021","40-49","Yorkshire and The Humber","Male","350","[c]","32770","27570"
"New entrant CS","2021","50-59","East Midlands (England)","Female","230","[c]","26590","27570"
"New entrant CS","2021","50-59","East Midlands (England)","Male","190","[c]","28550","27570"
"New entrant CS","2021","50-59","East of England","Female","295","[c]","27410","27570"
"New entrant CS","2021","50-59","East of England","Male","255","[c]","29150","27570"
"New entrant CS","2021","50-59","London","Female","715","[c]","39230","31060"
"New entrant CS","2021","50-59","London","Male","635","[c]","45530","37560"
"New entrant CS","2021","50-59","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","North East (England)","Female","225","[c]","24120","21010"
"New entrant CS","2021","50-59","North East (England)","Male","195","[c]","26230","21010"
"New entrant CS","2021","50-59","North West (England)","Female","440","[c]","26460","22350"
"New entrant CS","2021","50-59","North West (England)","Male","380","[c]","30140","26550"
"New entrant CS","2021","50-59","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland","Male","35","[c]","25900","24880"
"New entrant CS","2021","50-59","Overseas","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland","Female","345","[c]","28820","26160"
"New entrant CS","2021","50-59","Scotland","Male","345","[c]","30780","26160"
"New entrant CS","2021","50-59","South East (England)","Female","555","[c]","27920","27570"
"New entrant CS","2021","50-59","South East (England)","Male","520","[c]","31150","27570"
"New entrant CS","2021","50-59","South West (England)","Female","400","[c]","28740","27570"
"New entrant CS","2021","50-59","South West (England)","Male","370","[c]","35130","29000"
"New entrant CS","2021","50-59","Unknown","Female","85","[c]","32950","27570"
"New entrant CS","2021","50-59","Unknown","Male","65","[c]","45870","30000"
"New entrant CS","2021","50-59","Wales","Female","155","[c]","27250","22380"
"New entrant CS","2021","50-59","Wales","Male","155","[c]","28910","23320"
"New entrant CS","2021","50-59","West Midlands (England)","Female","245","[c]","27670","27570"
"New entrant CS","2021","50-59","West Midlands (England)","Male","230","[c]","34070","27570"
"New entrant CS","2021","50-59","Yorkshire and The Humber","Female","340","[c]","29720","27570"
"New entrant CS","2021","50-59","Yorkshire and The Humber","Male","275","[c]","31620","27570"
"New entrant CS","2021","60-64","East Midlands (England)","Female","35","[c]","25810","27570"
"New entrant CS","2021","60-64","East Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","Female","50","[c]","25870","27570"
"New entrant CS","2021","60-64","East of England","Male","50","[c]","29470","27570"
"New entrant CS","2021","60-64","London","Female","90","[c]","41940","31260"
"New entrant CS","2021","60-64","London","Male","105","[c]","45510","37030"
"New entrant CS","2021","60-64","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","Female","50","[c]","26540","21010"
"New entrant CS","2021","60-64","North East (England)","Male","40","[c]","23740","21010"
"New entrant CS","2021","60-64","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Female","85","[c]","25420","21010"
"New entrant CS","2021","60-64","North West (England)","Male","85","[c]","27300","21010"
"New entrant CS","2021","60-64","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","Female","40","[c]","27750","21010"
"New entrant CS","2021","60-64","Scotland","Male","50","[c]","29660","25280"
"New entrant CS","2021","60-64","South East (England)","Female","95","[c]","25960","27570"
"New entrant CS","2021","60-64","South East (England)","Male","120","[c]","27420","27570"
"New entrant CS","2021","60-64","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South West (England)","Female","70","[c]","28560","27570"
"New entrant CS","2021","60-64","South West (England)","Male","85","[c]","33260","27570"
"New entrant CS","2021","60-64","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Wales","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Wales","Male","30","[c]","29660","25630"
"New entrant CS","2021","60-64","West Midlands (England)","Female","35","[c]","24970","23140"
"New entrant CS","2021","60-64","West Midlands (England)","Male","45","[c]","30970","27570"
"New entrant CS","2021","60-64","Yorkshire and The Humber","Female","40","[c]","28750","22360"
"New entrant CS","2021","60-64","Yorkshire and The Humber","Male","45","[c]","30400","27570"
"New entrant CS","2021","65+","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East of England","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","East of England","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","Female","30","[c]","36480","28790"
"New entrant CS","2021","65+","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","65+","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","North West (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","South East (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","65+","South East (England)","Male","35","[c]","27670","26670"
"New entrant CS","2021","65+","South West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","South West (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
