"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","West Wales and The Valleys","Conwy and Denbighshire","G6","15","15","72380","74730"
"In post","2021","West Wales and The Valleys","Conwy and Denbighshire","G7","55","55","58840","60830"
"In post","2021","West Wales and The Valleys","Conwy and Denbighshire","HEO","140","135","36160","37410"
"In post","2021","West Wales and The Valleys","Conwy and Denbighshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Conwy and Denbighshire","SEO","100","95","46120","47000"
"In post","2021","West Wales and The Valleys","Conwy and Denbighshire","Unknown","70","70","30100","28200"
"In post","2021","West Wales and The Valleys","Gwent Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Gwent Valleys","AO","340","290","20930","21010"
"In post","2021","West Wales and The Valleys","Gwent Valleys","EO","465","430","27490","27570"
"In post","2021","West Wales and The Valleys","Gwent Valleys","G6","10","10","[c]","[c]"
"In post","2021","West Wales and The Valleys","Gwent Valleys","G7","20","20","58670","60830"
"In post","2021","West Wales and The Valleys","Gwent Valleys","HEO","110","105","35290","37410"
"In post","2021","West Wales and The Valleys","Gwent Valleys","SCS level","5","5","[c]","[c]"
"In post","2021","West Wales and The Valleys","Gwent Valleys","SEO","55","50","44790","47000"
"In post","2021","West Wales and The Valleys","Gwent Valleys","Unknown","80","75","29330","28670"
"In post","2021","West Wales and The Valleys","Gwynedd","AA","5","5","[c]","[c]"
"In post","2021","West Wales and The Valleys","Gwynedd","AO","410","365","21190","21010"
"In post","2021","West Wales and The Valleys","Gwynedd","EO","185","175","27520","27570"
"In post","2021","West Wales and The Valleys","Gwynedd","G6","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Gwynedd","G7","5","5","[c]","[c]"
"In post","2021","West Wales and The Valleys","Gwynedd","HEO","55","55","32900","33170"
"In post","2021","West Wales and The Valleys","Gwynedd","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Gwynedd","SEO","20","20","40250","38420"
"In post","2021","West Wales and The Valleys","Gwynedd","Unknown","60","60","27640","24320"
"In post","2021","West Wales and The Valleys","Isle of Anglesey","AA","10","10","[c]","[c]"
"In post","2021","West Wales and The Valleys","Isle of Anglesey","AO","65","60","22560","21430"
"In post","2021","West Wales and The Valleys","Isle of Anglesey","EO","125","115","26910","27370"
"In post","2021","West Wales and The Valleys","Isle of Anglesey","G7","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Isle of Anglesey","HEO","35","35","33590","33300"
"In post","2021","West Wales and The Valleys","Isle of Anglesey","SEO","10","10","40880","40840"
"In post","2021","West Wales and The Valleys","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","South West Wales","AA","35","35","19110","19560"
"In post","2021","West Wales and The Valleys","South West Wales","AO","445","405","21780","21050"
"In post","2021","West Wales and The Valleys","South West Wales","EO","440","400","27590","27570"
"In post","2021","West Wales and The Valleys","South West Wales","G6","10","10","[c]","[c]"
"In post","2021","West Wales and The Valleys","South West Wales","G7","65","65","57040","60830"
"In post","2021","West Wales and The Valleys","South West Wales","HEO","250","235","35270","37410"
"In post","2021","West Wales and The Valleys","South West Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","South West Wales","SEO","155","145","44050","47000"
"In post","2021","West Wales and The Valleys","South West Wales","Unknown","75","70","27930","24020"
"In post","2021","West Wales and The Valleys","Swansea","AA","1365","1075","18430","18060"
"In post","2021","West Wales and The Valleys","Swansea","AO","3770","3320","21930","21590"
"In post","2021","West Wales and The Valleys","Swansea","EO","1690","1555","27010","26780"
"In post","2021","West Wales and The Valleys","Swansea","G6","110","105","77200","74730"
"In post","2021","West Wales and The Valleys","Swansea","G7","330","320","56440","55120"
"In post","2021","West Wales and The Valleys","Swansea","HEO","900","845","33190","32180"
"In post","2021","West Wales and The Valleys","Swansea","SCS level","10","10","90900","83650"
"In post","2021","West Wales and The Valleys","Swansea","SEO","710","685","43000","41230"
"In post","2021","West Wales and The Valleys","Swansea","Unknown","180","165","29730","28750"
"In post","2021","West Yorkshire","Bradford","AA","65","55","18810","20070"
"In post","2021","West Yorkshire","Bradford","AO","1265","1065","20570","20140"
"In post","2021","West Yorkshire","Bradford","EO","955","855","26690","27570"
"In post","2021","West Yorkshire","Bradford","G6","40","40","64310","64670"
"In post","2021","West Yorkshire","Bradford","G7","135","130","51980","52580"
"In post","2021","West Yorkshire","Bradford","HEO","325","300","31580","31810"
"In post","2021","West Yorkshire","Bradford","SCS level","10","10","[c]","[c]"
"In post","2021","West Yorkshire","Bradford","SEO","180","175","38700","38630"
"In post","2021","West Yorkshire","Bradford","Unknown","125","115","30150","30210"
"In post","2021","West Yorkshire","Calderdale and Kirklees","AA","25","20","18920","19850"
"In post","2021","West Yorkshire","Calderdale and Kirklees","AO","210","170","20760","21010"
"In post","2021","West Yorkshire","Calderdale and Kirklees","EO","610","550","27310","27570"
"In post","2021","West Yorkshire","Calderdale and Kirklees","G6","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Calderdale and Kirklees","G7","10","10","52970","52520"
"In post","2021","West Yorkshire","Calderdale and Kirklees","HEO","65","60","32080","32110"
"In post","2021","West Yorkshire","Calderdale and Kirklees","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Calderdale and Kirklees","SEO","25","25","39150","37590"
"In post","2021","West Yorkshire","Calderdale and Kirklees","Unknown","110","100","28530","28200"
"In post","2021","West Yorkshire","Leeds","AA","275","250","19730","20600"
"In post","2021","West Yorkshire","Leeds","AO","2470","2285","22120","21010"
"In post","2021","West Yorkshire","Leeds","EO","3010","2820","26470","26160"
"In post","2021","West Yorkshire","Leeds","G6","430","410","65030","64500"
"In post","2021","West Yorkshire","Leeds","G7","1250","1195","52200","52070"
"In post","2021","West Yorkshire","Leeds","HEO","2195","2085","31790","31810"
"In post","2021","West Yorkshire","Leeds","SCS level","155","145","86350","78660"
"In post","2021","West Yorkshire","Leeds","SEO","1405","1340","39180","38420"
"In post","2021","West Yorkshire","Leeds","Unknown","225","205","30510","30210"
"In post","2021","West Yorkshire","Wakefield","AA","145","140","20740","20600"
"In post","2021","West Yorkshire","Wakefield","AO","615","550","26740","26300"
"In post","2021","West Yorkshire","Wakefield","EO","505","465","29400","27570"
"In post","2021","West Yorkshire","Wakefield","G6","10","10","84540","82800"
"In post","2021","West Yorkshire","Wakefield","G7","30","30","59480","59620"
"In post","2021","West Yorkshire","Wakefield","HEO","210","195","35800","36480"
"In post","2021","West Yorkshire","Wakefield","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Wakefield","SEO","75","70","46790","45510"
"In post","2021","West Yorkshire","Wakefield","Unknown","90","85","31330","31000"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","AO","40","[c]","23020","21940"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","EO","15","[c]","26790","27160"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Bedford","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Central Bedfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","AO","95","[c]","23090","23590"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","EO","60","[c]","28990","29290"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","HEO","40","[c]","37740","36860"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","SEO","25","[c]","45000","41000"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Hertfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Luton","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Luton","AO","35","[c]","20470","20100"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Luton","EO","40","[c]","25900","26410"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Luton","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Luton","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Luton","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Luton","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA","15","[c]","18700","18760"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AO","65","[c]","25680","23540"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","40","[c]","31440","29290"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","AO","65","[c]","21530","21010"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","EO","50","[c]","29830","29930"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AO","75","[c]","22070","21010"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","25","[c]","27740","27120"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G7","15","[c]","49990","55490"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","HEO","20","[c]","35270","34770"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","AA","40","[c]","19380","19560"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","AO","80","[c]","21520","21000"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","EO","35","[c]","21110","25970"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","HEO","20","[c]","32780","33300"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","SEO","15","[c]","40980","40800"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire East","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire East","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire East","EO","15","[c]","26710","26520"
"Leaver CS","2021","Cheshire","Cheshire East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire West and Chester","AO","10","[c]","20880","21010"
"Leaver CS","2021","Cheshire","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire West and Chester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire West and Chester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Warrington","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Warrington","AO","55","[c]","20520","20500"
"Leaver CS","2021","Cheshire","Warrington","EO","25","[c]","29120","27570"
"Leaver CS","2021","Cheshire","Warrington","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Warrington","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Warrington","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Warrington","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AO","35","[c]","20890","21010"
"Leaver CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","30","[c]","26760","26670"
"Leaver CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","East Cumbria","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","East Cumbria","AO","15","[c]","23120","21050"
"Leaver CS","2021","Cumbria","East Cumbria","EO","25","[c]","20380","18330"
"Leaver CS","2021","Cumbria","East Cumbria","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","West Cumbria","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","West Cumbria","AO","20","[c]","21050","21010"
"Leaver CS","2021","Cumbria","West Cumbria","EO","20","[c]","25970","26890"
"Leaver CS","2021","Cumbria","West Cumbria","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","West Cumbria","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","West Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","West Cumbria","Unknown","20","[c]","41280","37900"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Derby","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Derby","AO","35","[c]","22450","21010"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Derby","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Derby","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Derby","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Derby","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","East Derbyshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","East Derbyshire","AO","15","[c]","20360","20420"
"Leaver CS","2021","Derbyshire and Nottinghamshire","East Derbyshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","East Derbyshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","East Derbyshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Nottingham","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Nottingham","AO","160","[c]","20170","20180"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Nottingham","EO","90","[c]","24710","25500"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Nottingham","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Nottingham","G7","20","[c]","55890","55000"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Nottingham","HEO","40","[c]","31220","31900"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Nottingham","SEO","35","[c]","42210","42480"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Nottingham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","15","[c]","27280","27570"
"Leaver CS","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Devon CC","AA","50","[c]","18680","18800"
"Leaver CS","2021","Devon","Devon CC","AO","180","[c]","20770","21010"
"Leaver CS","2021","Devon","Devon CC","EO","85","[c]","25880","26910"
"Leaver CS","2021","Devon","Devon CC","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Devon CC","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Devon CC","HEO","50","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Devon CC","SEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Plymouth","AA","20","[c]","19620","19560"
"Leaver CS","2021","Devon","Plymouth","AO","40","[c]","22870","21370"
"Leaver CS","2021","Devon","Plymouth","EO","40","[c]","27580","27130"
"Leaver CS","2021","Devon","Plymouth","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Plymouth","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Plymouth","HEO","35","[c]","34430","33770"
"Leaver CS","2021","Devon","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Plymouth","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Plymouth","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Torbay","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Torbay","AO","10","[c]","20640","21010"
"Leaver CS","2021","Devon","Torbay","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Torbay","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Bournemouth and Poole","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Bournemouth and Poole","AO","10","[c]","20530","21010"
"Leaver CS","2021","Dorset and Somerset","Bournemouth and Poole","EO","15","[c]","26440","27570"
"Leaver CS","2021","Dorset and Somerset","Bournemouth and Poole","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Bournemouth and Poole","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Bournemouth and Poole","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Bournemouth and Poole","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Dorset CC","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Dorset CC","AO","65","[c]","21360","21130"
"Leaver CS","2021","Dorset and Somerset","Dorset CC","EO","40","[c]","27600","26930"
"Leaver CS","2021","Dorset and Somerset","Dorset CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Dorset CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Dorset CC","HEO","25","[c]","34440","33840"
"Leaver CS","2021","Dorset and Somerset","Dorset CC","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Somerset","AO","40","[c]","20570","21010"
"Leaver CS","2021","Dorset and Somerset","Somerset","EO","35","[c]","25970","26760"
"Leaver CS","2021","Dorset and Somerset","Somerset","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Somerset","HEO","35","[c]","32830","33290"
"Leaver CS","2021","Dorset and Somerset","Somerset","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Somerset","SEO","20","[c]","42180","42510"
"Leaver CS","2021","Dorset and Somerset","Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Breckland and South Norfolk","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Breckland and South Norfolk","AO","40","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Breckland and South Norfolk","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Breckland and South Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Breckland and South Norfolk","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Cambridgeshire CC","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Cambridgeshire CC","AO","70","[c]","23570","21570"
"Leaver CS","2021","East Anglia","Cambridgeshire CC","EO","40","[c]","27000","26890"
"Leaver CS","2021","East Anglia","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Cambridgeshire CC","G7","15","[c]","58470","55000"
"Leaver CS","2021","East Anglia","Cambridgeshire CC","HEO","30","[c]","32490","32430"
"Leaver CS","2021","East Anglia","Cambridgeshire CC","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Cambridgeshire CC","SEO","20","[c]","40920","40580"
"Leaver CS","2021","East Anglia","Cambridgeshire CC","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","North and West Norfolk","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","North and West Norfolk","AO","20","[c]","23980","21580"
"Leaver CS","2021","East Anglia","North and West Norfolk","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","North and West Norfolk","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","North and West Norfolk","SEO","[c]","[c]","[c]","[c]"
