"Status","Year","Function_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Debt","Liverpool","Male","140","135","22500","20140"
"In post","2021","Debt","Manchester","Female","5","5","[c]","[c]"
"In post","2021","Debt","Manchester","Male","5","5","[c]","[c]"
"In post","2021","Debt","Mid Kent","Female","5","5","[c]","[c]"
"In post","2021","Debt","Mid Kent","Male","5","5","[c]","[c]"
"In post","2021","Debt","Mid Lancashire","Female","5","5","[c]","[c]"
"In post","2021","Debt","Mid Lancashire","Male","10","10","[c]","[c]"
"In post","2021","Debt","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","North Lanarkshire","Female","290","230","22690","20640"
"In post","2021","Debt","North Lanarkshire","Male","140","135","21680","20140"
"In post","2021","Debt","Nottingham","Female","130","115","21640","20140"
"In post","2021","Debt","Nottingham","Male","115","110","21210","20140"
"In post","2021","Debt","Peterborough","Female","5","5","[c]","[c]"
"In post","2021","Debt","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Portsmouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Portsmouth","Male","10","5","[c]","[c]"
"In post","2021","Debt","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","South Lanarkshire","Female","180","155","21820","20140"
"In post","2021","Debt","South Lanarkshire","Male","125","120","21680","20140"
"In post","2021","Debt","Southend-on-Sea","Female","40","30","23220","21440"
"In post","2021","Debt","Southend-on-Sea","Male","20","15","[c]","[c]"
"In post","2021","Debt","Suffolk","Female","20","15","[c]","[c]"
"In post","2021","Debt","Suffolk","Male","15","15","[c]","[c]"
"In post","2021","Debt","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Telford and Wrekin","Female","20","15","[c]","[c]"
"In post","2021","Debt","Telford and Wrekin","Male","5","5","[c]","[c]"
"In post","2021","Debt","Tower Hamlets","Female","40","35","29550","27600"
"In post","2021","Debt","Tower Hamlets","Male","40","40","32770","30620"
"In post","2021","Debt","Tyneside","Female","320","280","21310","20140"
"In post","2021","Debt","Tyneside","Male","255","250","21800","20140"
"In post","2021","Debt","West Lothian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","West Lothian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","West Sussex (South West)","Female","40","30","27380","28130"
"In post","2021","Debt","West Sussex (South West)","Male","35","30","28210","28130"
"In post","2021","Debt","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Barnet","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Barnet","Male","35","35","49620","48810"
"In post","2021","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","55","45","32280","29000"
"In post","2021","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","95","95","39780","39510"
"In post","2021","Digital, Data & Technology","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bedford","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Belfast","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Berkshire","Female","45","45","39690","38630"
"In post","2021","Digital, Data & Technology","Berkshire","Male","80","80","41300","37330"
"In post","2021","Digital, Data & Technology","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Birmingham","Female","80","75","41430","37740"
"In post","2021","Digital, Data & Technology","Birmingham","Male","160","160","41270","37000"
"In post","2021","Digital, Data & Technology","Blackpool","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Blackpool","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bournemouth and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bournemouth and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bradford","Female","120","115","35870","31810"
"In post","2021","Digital, Data & Technology","Bradford","Male","160","155","37290","31840"
"In post","2021","Digital, Data & Technology","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Brent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Brent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Bristol, City of","Female","155","145","39760","37300"
"In post","2021","Digital, Data & Technology","Bristol, City of","Male","220","220","41830","39250"
"In post","2021","Digital, Data & Technology","Buckinghamshire CC","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cambridgeshire CC","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cambridgeshire CC","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Camden and City of London","Female","45","45","49960","54700"
"In post","2021","Digital, Data & Technology","Camden and City of London","Male","105","105","52910","54700"
"In post","2021","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Female","135","130","35090","34950"
"In post","2021","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Male","255","250","38990","38000"
"In post","2021","Digital, Data & Technology","Central Bedfordshire","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Central Bedfordshire","Male","25","25","[c]","[c]"
"In post","2021","Digital, Data & Technology","Central Hampshire","Female","25","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","Central Hampshire","Male","40","35","30320","27190"
"In post","2021","Digital, Data & Technology","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Central Valleys","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cheshire East","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cheshire East","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","City of Edinburgh","Female","70","65","38030","34170"
"In post","2021","Digital, Data & Technology","City of Edinburgh","Male","190","190","39710","35720"
"In post","2021","Digital, Data & Technology","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cornwall and Isles of Scilly","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Coventry","Female","110","105","40630","36960"
"In post","2021","Digital, Data & Technology","Coventry","Male","140","140","40320","37100"
"In post","2021","Digital, Data & Technology","Croydon","Female","30","30","[c]","[c]"
"In post","2021","Digital, Data & Technology","Croydon","Male","35","35","44320","37290"
"In post","2021","Digital, Data & Technology","Darlington","Female","40","35","33900","30900"
"In post","2021","Digital, Data & Technology","Darlington","Male","40","40","40280","37780"
"In post","2021","Digital, Data & Technology","Devon CC","Female","245","220","37780","39650"
"In post","2021","Digital, Data & Technology","Devon CC","Male","605","585","41250","39750"
"In post","2021","Digital, Data & Technology","Dorset CC","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Dorset CC","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Durham CC","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Durham CC","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Cumbria","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Lancashire","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Riding of Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Sussex CC","Female","30","25","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Sussex CC","Male","25","25","[c]","[c]"
"In post","2021","Digital, Data & Technology","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Falkirk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Flintshire and Wrexham","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Flintshire and Wrexham","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Glasgow City","Female","25","25","[c]","[c]"
"In post","2021","Digital, Data & Technology","Glasgow City","Male","90","90","37330","35640"
"In post","2021","Digital, Data & Technology","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Gloucestershire","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Greater Manchester South West","Female","40","40","40410","38630"
"In post","2021","Digital, Data & Technology","Greater Manchester South West","Male","70","70","38490","38630"
"In post","2021","Digital, Data & Technology","Hackney and Newham","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Hackney and Newham","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Herefordshire, County of","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Herefordshire, County of","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Hertfordshire","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Hertfordshire","Male","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","Hounslow and Richmond upon Thames","Female","45","40","38570","35530"
"In post","2021","Digital, Data & Technology","Hounslow and Richmond upon Thames","Male","65","65","40160","40000"
"In post","2021","Digital, Data & Technology","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Lambeth","Female","50","50","44250","40170"
"In post","2021","Digital, Data & Technology","Lambeth","Male","70","70","48710","45620"
"In post","2021","Digital, Data & Technology","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Leeds","Female","50","45","37240","31810"
"In post","2021","Digital, Data & Technology","Leeds","Male","80","80","40550","36820"
"In post","2021","Digital, Data & Technology","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Leicester","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Leicestershire CC and Rutland","Female","25","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","Leicestershire CC and Rutland","Male","35","35","35340","33000"
"In post","2021","Digital, Data & Technology","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Lincolnshire","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Liverpool","Female","50","45","40660","38630"
"In post","2021","Digital, Data & Technology","Liverpool","Male","75","75","37930","33300"
"In post","2021","Digital, Data & Technology","Manchester","Female","90","90","41950","38630"
"In post","2021","Digital, Data & Technology","Manchester","Male","160","155","40040","36780"
"In post","2021","Digital, Data & Technology","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Medway","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Mid Lancashire","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Mid Lancashire","Male","30","30","33870","31810"
"In post","2021","Digital, Data & Technology","Milton Keynes","Female","25","25","[c]","[c]"
"In post","2021","Digital, Data & Technology","Milton Keynes","Male","80","80","44570","40670"
"In post","2021","Digital, Data & Technology","Monmouthshire and Newport","Female","215","210","40500","37240"
"In post","2021","Digital, Data & Technology","Monmouthshire and Newport","Male","425","420","41960","39120"
"In post","2021","Digital, Data & Technology","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","North and West Norfolk","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","North Hampshire","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","North Hampshire","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","North Lanarkshire","Male","10","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","North Yorkshire CC","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","North Yorkshire CC","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Northumberland","Female","10","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Norwich and East Norfolk","Female","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","Norwich and East Norfolk","Male","40","40","35110","31830"
"In post","2021","Digital, Data & Technology","Nottingham","Female","70","70","42420","39970"
"In post","2021","Digital, Data & Technology","Nottingham","Male","120","120","38140","32820"
"In post","2021","Digital, Data & Technology","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Overseas","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Oxfordshire","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Perth and Kinross and Stirling","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Peterborough","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Peterborough","Male","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","Plymouth","Female","170","155","36870","38450"
"In post","2021","Digital, Data & Technology","Plymouth","Male","355","345","38650","38450"
"In post","2021","Digital, Data & Technology","Portsmouth","Female","10","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Portsmouth","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Powys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Powys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Sefton","Female","60","55","35870","31810"
"In post","2021","Digital, Data & Technology","Sefton","Male","80","80","37610","31960"
"In post","2021","Digital, Data & Technology","Sheffield","Female","85","80","42450","38290"
"In post","2021","Digital, Data & Technology","Sheffield","Male","140","140","44740","43960"
"In post","2021","Digital, Data & Technology","Shropshire CC","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Shropshire CC","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Solihull","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Solihull","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Somerset","Female","40","40","37310","33650"
"In post","2021","Digital, Data & Technology","Somerset","Male","165","165","39110","35340"
"In post","2021","Digital, Data & Technology","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","South Hampshire","Female","55","55","39610","36030"
"In post","2021","Digital, Data & Technology","South Hampshire","Male","110","105","39830","36190"
"In post","2021","Digital, Data & Technology","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","South Lanarkshire","Female","95","90","37490","33930"
"In post","2021","Digital, Data & Technology","South Lanarkshire","Male","165","160","39960","36030"
"In post","2021","Digital, Data & Technology","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","South Teesside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Southampton","Female","35","35","36010","31040"
"In post","2021","Digital, Data & Technology","Southampton","Male","55","55","41310","38650"
"In post","2021","Digital, Data & Technology","Southend-on-Sea","Female","80","75","38830","35000"
"In post","2021","Digital, Data & Technology","Southend-on-Sea","Male","210","195","37310","34620"
"In post","2021","Digital, Data & Technology","Staffordshire CC","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Staffordshire CC","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Suffolk","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Suffolk","Male","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","Sunderland","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Sunderland","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Swansea","Female","230","215","34470","31860"
"In post","2021","Digital, Data & Technology","Swansea","Male","575","570","41660","39770"
"In post","2021","Digital, Data & Technology","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Telford and Wrekin","Female","165","155","39050","38630"
"In post","2021","Digital, Data & Technology","Telford and Wrekin","Male","175","175","45370","38630"
"In post","2021","Digital, Data & Technology","Torbay","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Torbay","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tower Hamlets","Female","500","490","48750","51190"
"In post","2021","Digital, Data & Technology","Tower Hamlets","Male","645","640","53870","54700"
"In post","2021","Digital, Data & Technology","Tyneside","Female","245","230","39850","38180"
"In post","2021","Digital, Data & Technology","Tyneside","Male","405","395","38960","38630"
"In post","2021","Digital, Data & Technology","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Wakefield","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Wakefield","Male","25","25","[c]","[c]"
"In post","2021","Digital, Data & Technology","Walsall","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Walsall","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Warrington","Female","50","45","39710","36740"
"In post","2021","Digital, Data & Technology","Warrington","Male","75","75","43380","45990"
"In post","2021","Digital, Data & Technology","Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Cumbria","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Northamptonshire","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Surrey","Female","15","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Surrey","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Sussex (North East)","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Sussex (North East)","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Sussex (South West)","Female","70","65","35920","31810"
"In post","2021","Digital, Data & Technology","West Sussex (South West)","Male","110","110","38680","38630"
"In post","2021","Digital, Data & Technology","Westminster","Female","700","675","47230","43780"
"In post","2021","Digital, Data & Technology","Westminster","Male","1035","1025","49310","44850"
"In post","2021","Digital, Data & Technology","Wiltshire","Female","70","70","34370","33000"
"In post","2021","Digital, Data & Technology","Wiltshire","Male","115","110","37620","33300"
"In post","2021","Digital, Data & Technology","Wirral","Female","20","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Wirral","Male","10","10","[c]","[c]"
