"Status","Year","Age","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AO","190","180","30350","28890"
"In post","2021","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","130","125","30610","27570"
"In post","2021","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G7","10","10","[c]","[c]"
"In post","2021","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","HEO","40","40","37420","35230"
"In post","2021","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","SEO","20","20","45500","44810"
"In post","2021","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","20","20","43420","44660"
"In post","2021","40-49","East Kent","Outside London","AA","10","10","18880","19560"
"In post","2021","40-49","East Kent","Outside London","AO","165","140","23170","24180"
"In post","2021","40-49","East Kent","Outside London","EO","650","610","27020","27020"
"In post","2021","40-49","East Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East Kent","Outside London","G7","35","35","54090","52280"
"In post","2021","40-49","East Kent","Outside London","HEO","160","155","32750","31760"
"In post","2021","40-49","East Kent","Outside London","SEO","55","55","38770","37890"
"In post","2021","40-49","East Kent","Outside London","Unknown","15","15","33700","37170"
"In post","2021","40-49","East Lancashire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East Lancashire","Outside London","AO","40","30","20540","21010"
"In post","2021","40-49","East Lancashire","Outside London","EO","55","50","27220","27570"
"In post","2021","40-49","East Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East Lancashire","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","40-49","East Lancashire","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","40-49","East Lancashire","Outside London","Unknown","20","20","28540","24320"
"In post","2021","40-49","East Lothian and Midlothian","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East Lothian and Midlothian","Outside London","EO","25","20","27290","27570"
"In post","2021","40-49","East Lothian and Midlothian","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East Lothian and Midlothian","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East Merseyside","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East Merseyside","Outside London","AO","70","60","20590","20180"
"In post","2021","40-49","East Merseyside","Outside London","EO","130","125","27550","27570"
"In post","2021","40-49","East Merseyside","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East Merseyside","Outside London","G7","5","5","[c]","[c]"
"In post","2021","40-49","East Merseyside","Outside London","HEO","20","15","32900","32470"
"In post","2021","40-49","East Merseyside","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","40-49","East Merseyside","Outside London","Unknown","25","20","29200","28200"
"In post","2021","40-49","East Riding of Yorkshire","Outside London","AA","25","25","20870","20600"
"In post","2021","40-49","East Riding of Yorkshire","Outside London","AO","145","140","26720","26300"
"In post","2021","40-49","East Riding of Yorkshire","Outside London","EO","120","115","28910","27570"
"In post","2021","40-49","East Riding of Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East Riding of Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East Riding of Yorkshire","Outside London","HEO","25","20","35610","37280"
"In post","2021","40-49","East Riding of Yorkshire","Outside London","SEO","25","25","47240","45040"
"In post","2021","40-49","East Riding of Yorkshire","Outside London","Unknown","15","15","34250","33360"
"In post","2021","40-49","East Surrey","Outside London","AA","15","15","24080","24660"
"In post","2021","40-49","East Surrey","Outside London","AO","75","75","32010","33590"
"In post","2021","40-49","East Surrey","Outside London","EO","40","40","32090","30110"
"In post","2021","40-49","East Surrey","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East Surrey","Outside London","G7","10","10","[c]","[c]"
"In post","2021","40-49","East Surrey","Outside London","HEO","25","25","38120","39670"
"In post","2021","40-49","East Surrey","Outside London","SEO","20","20","49680","49700"
"In post","2021","40-49","East Surrey","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","East Sussex CC","Outside London","AA","15","15","20970","20410"
"In post","2021","40-49","East Sussex CC","Outside London","AO","155","135","22340","21010"
"In post","2021","40-49","East Sussex CC","Outside London","EO","185","165","27580","27570"
"In post","2021","40-49","East Sussex CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","East Sussex CC","Outside London","G7","20","15","53430","51860"
"In post","2021","40-49","East Sussex CC","Outside London","HEO","50","50","32650","31990"
"In post","2021","40-49","East Sussex CC","Outside London","SEO","25","25","41980","39710"
"In post","2021","40-49","East Sussex CC","Outside London","Unknown","15","10","29780","32470"
"In post","2021","40-49","Enfield","London","AO","10","10","23700","23240"
"In post","2021","40-49","Enfield","London","EO","40","35","30860","31060"
"In post","2021","40-49","Enfield","London","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Enfield","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Enfield","London","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Essex Haven Gateway","Outside London","AA","10","10","[c]","[c]"
"In post","2021","40-49","Essex Haven Gateway","Outside London","AO","65","60","27190","22130"
"In post","2021","40-49","Essex Haven Gateway","Outside London","EO","115","105","30050","29290"
"In post","2021","40-49","Essex Haven Gateway","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Essex Haven Gateway","Outside London","G7","10","10","[c]","[c]"
"In post","2021","40-49","Essex Haven Gateway","Outside London","HEO","45","45","35290","33300"
"In post","2021","40-49","Essex Haven Gateway","Outside London","SEO","15","15","45820","42810"
"In post","2021","40-49","Essex Haven Gateway","Outside London","Unknown","10","10","31840","32690"
"In post","2021","40-49","Essex Thames Gateway","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Essex Thames Gateway","Outside London","AO","65","55","23560","24180"
"In post","2021","40-49","Essex Thames Gateway","Outside London","EO","95","85","29060","29290"
"In post","2021","40-49","Essex Thames Gateway","Outside London","HEO","15","10","35050","35120"
"In post","2021","40-49","Essex Thames Gateway","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Essex Thames Gateway","Outside London","Unknown","25","20","29850","30210"
"In post","2021","40-49","Falkirk","Outside London","AA","10","10","20380","20810"
"In post","2021","40-49","Falkirk","Outside London","AO","195","160","21440","21010"
"In post","2021","40-49","Falkirk","Outside London","EO","180","165","29020","27570"
"In post","2021","40-49","Falkirk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Falkirk","Outside London","G7","5","5","[c]","[c]"
"In post","2021","40-49","Falkirk","Outside London","HEO","40","40","34940","33290"
"In post","2021","40-49","Falkirk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Falkirk","Outside London","SEO","20","15","43880","44200"
"In post","2021","40-49","Fermanagh and Omagh","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Fermanagh and Omagh","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Flintshire and Wrexham","Outside London","AA","25","20","20740","20600"
"In post","2021","40-49","Flintshire and Wrexham","Outside London","AO","150","140","22570","21010"
"In post","2021","40-49","Flintshire and Wrexham","Outside London","EO","170","160","28100","27570"
"In post","2021","40-49","Flintshire and Wrexham","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Flintshire and Wrexham","Outside London","G7","15","15","55290","55300"
"In post","2021","40-49","Flintshire and Wrexham","Outside London","HEO","45","40","33700","32120"
"In post","2021","40-49","Flintshire and Wrexham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Flintshire and Wrexham","Outside London","SEO","30","30","45160","45250"
"In post","2021","40-49","Flintshire and Wrexham","Outside London","Unknown","35","35","31980","32100"
"In post","2021","40-49","Glasgow City","Outside London","AA","115","110","20440","20060"
"In post","2021","40-49","Glasgow City","Outside London","AO","655","585","21210","21010"
"In post","2021","40-49","Glasgow City","Outside London","EO","665","630","27620","27570"
"In post","2021","40-49","Glasgow City","Outside London","G6","145","145","69890","69160"
"In post","2021","40-49","Glasgow City","Outside London","G7","270","265","56440","56120"
"In post","2021","40-49","Glasgow City","Outside London","HEO","420","405","32520","31990"
"In post","2021","40-49","Glasgow City","Outside London","SCS level","20","20","84390","80290"
"In post","2021","40-49","Glasgow City","Outside London","SEO","365","350","42920","42190"
"In post","2021","40-49","Gloucestershire","Outside London","AA","5","5","[c]","[c]"
"In post","2021","40-49","Gloucestershire","Outside London","AO","75","70","24560","21130"
"In post","2021","40-49","Gloucestershire","Outside London","EO","120","105","27170","27570"
"In post","2021","40-49","Gloucestershire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Gloucestershire","Outside London","G7","10","10","58720","58010"
"In post","2021","40-49","Gloucestershire","Outside London","HEO","40","35","33010","33840"
"In post","2021","40-49","Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Gloucestershire","Outside London","SEO","30","30","40710","39100"
"In post","2021","40-49","Gloucestershire","Outside London","Unknown","20","15","30580","28730"
"In post","2021","40-49","Greater Manchester North East","Outside London","AA","10","10","[c]","[c]"
"In post","2021","40-49","Greater Manchester North East","Outside London","AO","50","45","23770","21010"
"In post","2021","40-49","Greater Manchester North East","Outside London","EO","140","135","27780","27570"
"In post","2021","40-49","Greater Manchester North East","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Greater Manchester North East","Outside London","HEO","20","20","33220","31990"
"In post","2021","40-49","Greater Manchester North East","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Greater Manchester North East","Outside London","Unknown","35","30","30820","31420"
"In post","2021","40-49","Greater Manchester North West","Outside London","AA","10","10","[c]","[c]"
"In post","2021","40-49","Greater Manchester North West","Outside London","AO","245","210","21390","21010"
"In post","2021","40-49","Greater Manchester North West","Outside London","EO","165","150","27560","27570"
"In post","2021","40-49","Greater Manchester North West","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Greater Manchester North West","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Greater Manchester North West","Outside London","HEO","25","25","32500","31990"
"In post","2021","40-49","Greater Manchester North West","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Greater Manchester North West","Outside London","SEO","10","10","41010","37380"
"In post","2021","40-49","Greater Manchester North West","Outside London","Unknown","40","35","32310","34340"
"In post","2021","40-49","Greater Manchester South East","Outside London","AA","5","5","[c]","[c]"
"In post","2021","40-49","Greater Manchester South East","Outside London","AO","140","125","21080","21010"
"In post","2021","40-49","Greater Manchester South East","Outside London","EO","80","80","27200","27570"
"In post","2021","40-49","Greater Manchester South East","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Greater Manchester South East","Outside London","G7","5","5","[c]","[c]"
"In post","2021","40-49","Greater Manchester South East","Outside London","HEO","20","15","33270","33300"
"In post","2021","40-49","Greater Manchester South East","Outside London","SEO","15","15","39540","40580"
"In post","2021","40-49","Greater Manchester South East","Outside London","Unknown","35","30","33310","34340"
"In post","2021","40-49","Greater Manchester South West","Outside London","AA","20","15","19430","20070"
"In post","2021","40-49","Greater Manchester South West","Outside London","AO","295","260","20620","20440"
"In post","2021","40-49","Greater Manchester South West","Outside London","EO","345","325","25840","25560"
"In post","2021","40-49","Greater Manchester South West","Outside London","G6","65","60","66790","64670"
"In post","2021","40-49","Greater Manchester South West","Outside London","G7","145","145","52260","52580"
"In post","2021","40-49","Greater Manchester South West","Outside London","HEO","255","245","31720","31810"
"In post","2021","40-49","Greater Manchester South West","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","40-49","Greater Manchester South West","Outside London","SEO","175","170","38570","38630"
"In post","2021","40-49","Greater Manchester South West","Outside London","Unknown","60","55","32580","32690"
"In post","2021","40-49","Gwent Valleys","Outside London","AO","65","55","20860","21010"
"In post","2021","40-49","Gwent Valleys","Outside London","EO","115","105","27440","27570"
"In post","2021","40-49","Gwent Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Gwent Valleys","Outside London","G7","10","10","[c]","[c]"
"In post","2021","40-49","Gwent Valleys","Outside London","HEO","35","30","35380","37410"
"In post","2021","40-49","Gwent Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Gwent Valleys","Outside London","SEO","20","20","44530","47000"
"In post","2021","40-49","Gwent Valleys","Outside London","Unknown","25","20","32170","32690"
"In post","2021","40-49","Gwynedd","Outside London","AO","90","80","21210","21010"
"In post","2021","40-49","Gwynedd","Outside London","EO","45","45","27210","27570"
"In post","2021","40-49","Gwynedd","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Gwynedd","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Gwynedd","Outside London","HEO","20","20","34070","34490"
"In post","2021","40-49","Gwynedd","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Gwynedd","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Gwynedd","Outside London","Unknown","15","15","31570","34340"
"In post","2021","40-49","Hackney and Newham","London","AA","5","5","[c]","[c]"
"In post","2021","40-49","Hackney and Newham","London","AO","170","145","24150","25060"
"In post","2021","40-49","Hackney and Newham","London","EO","205","185","30630","31060"
"In post","2021","40-49","Hackney and Newham","London","G6","10","10","70200","71290"
"In post","2021","40-49","Hackney and Newham","London","G7","50","50","57260","59160"
"In post","2021","40-49","Hackney and Newham","London","HEO","110","105","36690","36160"
"In post","2021","40-49","Hackney and Newham","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Hackney and Newham","London","SEO","55","55","42570","41800"
"In post","2021","40-49","Hackney and Newham","London","Unknown","20","20","30660","26810"
"In post","2021","40-49","Haringey and Islington","London","AA","15","15","23070","25450"
"In post","2021","40-49","Haringey and Islington","London","AO","120","115","29000","26440"
"In post","2021","40-49","Haringey and Islington","London","EO","130","120","31320","31060"
"In post","2021","40-49","Haringey and Islington","London","G7","5","5","[c]","[c]"
"In post","2021","40-49","Haringey and Islington","London","HEO","30","30","37410","36650"
"In post","2021","40-49","Haringey and Islington","London","SEO","10","10","46560","46420"
"In post","2021","40-49","Haringey and Islington","London","Unknown","30","30","35850","36580"
"In post","2021","40-49","Harrow and Hillingdon","London","AA","10","10","[c]","[c]"
"In post","2021","40-49","Harrow and Hillingdon","London","AO","115","105","25400","25630"
"In post","2021","40-49","Harrow and Hillingdon","London","EO","490","450","29350","29080"
"In post","2021","40-49","Harrow and Hillingdon","London","G6","5","5","[c]","[c]"
"In post","2021","40-49","Harrow and Hillingdon","London","G7","25","20","59090","57670"
"In post","2021","40-49","Harrow and Hillingdon","London","HEO","135","130","35130","35200"
"In post","2021","40-49","Harrow and Hillingdon","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Harrow and Hillingdon","London","SEO","45","45","42720","42410"
"In post","2021","40-49","Harrow and Hillingdon","London","Unknown","15","10","33280","34330"
"In post","2021","40-49","Hartlepool and Stockton-on-Tees","Outside London","AA","15","15","20640","20630"
"In post","2021","40-49","Hartlepool and Stockton-on-Tees","Outside London","AO","145","130","24080","22030"
"In post","2021","40-49","Hartlepool and Stockton-on-Tees","Outside London","EO","115","105","28270","27570"
"In post","2021","40-49","Hartlepool and Stockton-on-Tees","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Hartlepool and Stockton-on-Tees","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Hartlepool and Stockton-on-Tees","Outside London","HEO","30","30","33950","31990"
"In post","2021","40-49","Hartlepool and Stockton-on-Tees","Outside London","SEO","10","10","50740","51050"
"In post","2021","40-49","Hartlepool and Stockton-on-Tees","Outside London","Unknown","20","20","34120","37170"
"In post","2021","40-49","Heart of Essex","Outside London","AA","15","15","19950","20600"
"In post","2021","40-49","Heart of Essex","Outside London","AO","90","85","26290","25840"
"In post","2021","40-49","Heart of Essex","Outside London","EO","70","65","29120","29290"
"In post","2021","40-49","Heart of Essex","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Heart of Essex","Outside London","G7","30","25","57250","54580"
"In post","2021","40-49","Heart of Essex","Outside London","HEO","25","25","33420","33480"
"In post","2021","40-49","Heart of Essex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Heart of Essex","Outside London","SEO","25","25","45170","44000"
"In post","2021","40-49","Heart of Essex","Outside London","Unknown","15","10","31730","37170"
"In post","2021","40-49","Herefordshire, County of","Outside London","AA","10","10","[c]","[c]"
"In post","2021","40-49","Herefordshire, County of","Outside London","AO","40","35","25310","20920"
"In post","2021","40-49","Herefordshire, County of","Outside London","EO","30","30","27310","27570"
"In post","2021","40-49","Herefordshire, County of","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Herefordshire, County of","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","40-49","Herefordshire, County of","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Herefordshire, County of","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Hertfordshire","Outside London","AA","20","20","21330","21500"
"In post","2021","40-49","Hertfordshire","Outside London","AO","95","85","26090","25110"
"In post","2021","40-49","Hertfordshire","Outside London","EO","205","195","30020","29290"
"In post","2021","40-49","Hertfordshire","Outside London","G6","20","20","68150","67110"
"In post","2021","40-49","Hertfordshire","Outside London","G7","80","75","57370","55260"
"In post","2021","40-49","Hertfordshire","Outside London","HEO","80","80","37130","37000"
"In post","2021","40-49","Hertfordshire","Outside London","SCS level","10","10","81980","78560"
"In post","2021","40-49","Hertfordshire","Outside London","SEO","85","80","44030","43010"
"In post","2021","40-49","Hertfordshire","Outside London","Unknown","25","25","31620","32690"
"In post","2021","40-49","Hounslow and Richmond upon Thames","London","AA","25","25","22350","22210"
"In post","2021","40-49","Hounslow and Richmond upon Thames","London","AO","150","135","27780","25630"
"In post","2021","40-49","Hounslow and Richmond upon Thames","London","EO","190","180","29820","29250"
"In post","2021","40-49","Hounslow and Richmond upon Thames","London","G6","15","15","67260","68200"
"In post","2021","40-49","Hounslow and Richmond upon Thames","London","G7","35","35","51220","51130"
"In post","2021","40-49","Hounslow and Richmond upon Thames","London","HEO","105","100","34920","35200"
"In post","2021","40-49","Hounslow and Richmond upon Thames","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Hounslow and Richmond upon Thames","London","SEO","90","85","42520","42170"
"In post","2021","40-49","Hounslow and Richmond upon Thames","London","Unknown","10","10","38140","34100"
"In post","2021","40-49","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","AO","50","45","21600","21010"
"In post","2021","40-49","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","EO","100","95","28400","27570"
"In post","2021","40-49","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","G7","5","5","[c]","[c]"
"In post","2021","40-49","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","HEO","30","30","34280","31990"
"In post","2021","40-49","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","SEO","25","25","47990","46970"
"In post","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AA","25","25","19280","19560"
"In post","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AO","65","60","22360","21130"
"In post","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","80","75","28750","27570"
"In post","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","G7","10","10","58150","56800"
"In post","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","HEO","40","40","35390","35680"
"In post","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO","30","30","43220","42430"
"In post","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Isle of Anglesey","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Isle of Anglesey","Outside London","AO","15","15","22300","21070"
"In post","2021","40-49","Isle of Anglesey","Outside London","EO","35","35","26650","26670"
"In post","2021","40-49","Isle of Anglesey","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Isle of Anglesey","Outside London","HEO","15","15","33820","33300"
"In post","2021","40-49","Isle of Anglesey","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Isle of Wight","Outside London","AA","20","20","20430","20600"
"In post","2021","40-49","Isle of Wight","Outside London","AO","90","80","26550","25790"
"In post","2021","40-49","Isle of Wight","Outside London","EO","45","40","27730","27570"
"In post","2021","40-49","Isle of Wight","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Isle of Wight","Outside London","HEO","15","15","34920","33680"
"In post","2021","40-49","Isle of Wight","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Isle of Wight","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Kensington & Chelsea and Hammersmith & Fulham","London","AA","20","15","25720","25450"
"In post","2021","40-49","Kensington & Chelsea and Hammersmith & Fulham","London","AO","65","60","31840","33260"
"In post","2021","40-49","Kensington & Chelsea and Hammersmith & Fulham","London","EO","50","50","32480","31060"
"In post","2021","40-49","Kensington & Chelsea and Hammersmith & Fulham","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Kensington & Chelsea and Hammersmith & Fulham","London","HEO","10","10","42160","42280"
"In post","2021","40-49","Kensington & Chelsea and Hammersmith & Fulham","London","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","10","10","36740","36580"
"In post","2021","40-49","Kent Thames Gateway","Outside London","AA","30","30","21530","21500"
"In post","2021","40-49","Kent Thames Gateway","Outside London","AO","155","145","29120","31300"
"In post","2021","40-49","Kent Thames Gateway","Outside London","EO","95","90","30650","29290"
"In post","2021","40-49","Kent Thames Gateway","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Kent Thames Gateway","Outside London","G7","5","5","[c]","[c]"
"In post","2021","40-49","Kent Thames Gateway","Outside London","HEO","35","35","35190","35310"
"In post","2021","40-49","Kent Thames Gateway","Outside London","SEO","20","20","50240","50500"
"In post","2021","40-49","Kent Thames Gateway","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Kingston upon Hull, City of","Outside London","AA","10","10","20610","20630"
"In post","2021","40-49","Kingston upon Hull, City of","Outside London","AO","155","135","23410","21420"
"In post","2021","40-49","Kingston upon Hull, City of","Outside London","EO","160","145","27530","27570"
"In post","2021","40-49","Kingston upon Hull, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Kingston upon Hull, City of","Outside London","G7","10","10","55360","54900"
"In post","2021","40-49","Kingston upon Hull, City of","Outside London","HEO","50","45","33450","32580"
"In post","2021","40-49","Kingston upon Hull, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Kingston upon Hull, City of","Outside London","SEO","20","20","42940","41340"
"In post","2021","40-49","Kingston upon Hull, City of","Outside London","Unknown","35","35","32200","34340"
"In post","2021","40-49","Lambeth","London","AA","5","5","[c]","[c]"
"In post","2021","40-49","Lambeth","London","AO","80","80","28490","27220"
"In post","2021","40-49","Lambeth","London","EO","225","210","32570","31090"
"In post","2021","40-49","Lambeth","London","G6","100","95","69680","67810"
"In post","2021","40-49","Lambeth","London","G7","185","175","55660","54250"
"In post","2021","40-49","Lambeth","London","HEO","195","180","40450","41310"
"In post","2021","40-49","Lambeth","London","SCS level","60","55","93980","90900"
"In post","2021","40-49","Lambeth","London","SEO","170","155","45260","45820"
"In post","2021","40-49","Lambeth","London","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Lancaster and Wyre","Outside London","AA","10","10","21590","19560"
"In post","2021","40-49","Lancaster and Wyre","Outside London","AO","70","65","24850","22100"
"In post","2021","40-49","Lancaster and Wyre","Outside London","EO","90","85","27810","26930"
"In post","2021","40-49","Lancaster and Wyre","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Lancaster and Wyre","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Lancaster and Wyre","Outside London","HEO","30","30","34210","33300"
"In post","2021","40-49","Lancaster and Wyre","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Lancaster and Wyre","Outside London","SEO","15","15","42580","40580"
"In post","2021","40-49","Lancaster and Wyre","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Leeds","Outside London","AA","40","40","20080","20600"
"In post","2021","40-49","Leeds","Outside London","AO","425","380","22230","21010"
"In post","2021","40-49","Leeds","Outside London","EO","625","585","26550","26780"
"In post","2021","40-49","Leeds","Outside London","G6","140","135","64900","63470"
"In post","2021","40-49","Leeds","Outside London","G7","420","400","52240","51540"
"In post","2021","40-49","Leeds","Outside London","HEO","480","460","31880","31810"
"In post","2021","40-49","Leeds","Outside London","SCS level","55","50","81240","74000"
"In post","2021","40-49","Leeds","Outside London","SEO","460","440","39470","38630"
"In post","2021","40-49","Leeds","Outside London","Unknown","75","65","33730","37170"
"In post","2021","40-49","Leicester","Outside London","AA","25","20","18690","18250"
"In post","2021","40-49","Leicester","Outside London","AO","250","215","21130","20640"
"In post","2021","40-49","Leicester","Outside London","EO","185","165","26830","27570"
"In post","2021","40-49","Leicester","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Leicester","Outside London","G7","40","35","53080","51470"
"In post","2021","40-49","Leicester","Outside London","HEO","65","65","32300","31990"
"In post","2021","40-49","Leicester","Outside London","SEO","40","40","39550","38630"
"In post","2021","40-49","Leicester","Outside London","Unknown","55","50","31420","35750"
"In post","2021","40-49","Leicestershire CC and Rutland","Outside London","AA","20","20","20150","20600"
"In post","2021","40-49","Leicestershire CC and Rutland","Outside London","AO","140","130","24240","22730"
"In post","2021","40-49","Leicestershire CC and Rutland","Outside London","EO","140","130","27410","27370"
"In post","2021","40-49","Leicestershire CC and Rutland","Outside London","G6","5","5","[c]","[c]"
"In post","2021","40-49","Leicestershire CC and Rutland","Outside London","G7","15","15","60970","59080"
"In post","2021","40-49","Leicestershire CC and Rutland","Outside London","HEO","65","60","35730","36740"
"In post","2021","40-49","Leicestershire CC and Rutland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Leicestershire CC and Rutland","Outside London","SEO","55","50","44340","44500"
"In post","2021","40-49","Leicestershire CC and Rutland","Outside London","Unknown","15","15","33650","34340"
"In post","2021","40-49","Lewisham and Southwark","London","AA","5","5","[c]","[c]"
"In post","2021","40-49","Lewisham and Southwark","London","AO","40","35","27070","25630"
"In post","2021","40-49","Lewisham and Southwark","London","EO","130","125","30220","31060"
"In post","2021","40-49","Lewisham and Southwark","London","G6","[c]","[c]","[c]","[c]"
