"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","White","Operational Delivery","Wales","Unknown","885","830","29820","28750"
"In post","2021","White","Operational Delivery","West Midlands (England)","AA/AO","3840","3535","22990","21440"
"In post","2021","White","Operational Delivery","West Midlands (England)","EO","1915","1795","27590","26780"
"In post","2021","White","Operational Delivery","West Midlands (England)","G6/G7","375","365","56400","52580"
"In post","2021","White","Operational Delivery","West Midlands (England)","SCS level","30","30","95780","92640"
"In post","2021","White","Operational Delivery","West Midlands (England)","SEO/HEO","1625","1555","36420","36060"
"In post","2021","White","Operational Delivery","West Midlands (England)","Unknown","860","790","29810","28200"
"In post","2021","White","Operational Delivery","Yorkshire and The Humber","AA/AO","5130","4595","23540","21550"
"In post","2021","White","Operational Delivery","Yorkshire and The Humber","EO","2695","2490","27340","26160"
"In post","2021","White","Operational Delivery","Yorkshire and The Humber","G6/G7","365","355","57020","52580"
"In post","2021","White","Operational Delivery","Yorkshire and The Humber","SCS level","25","25","[c]","[c]"
"In post","2021","White","Operational Delivery","Yorkshire and The Humber","SEO/HEO","2010","1905","36160","35000"
"In post","2021","White","Operational Delivery","Yorkshire and The Humber","Unknown","1090","985","29840","30210"
"In post","2021","White","Operational Research","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","East Midlands (England)","SEO/HEO","15","10","[c]","[c]"
"In post","2021","White","Operational Research","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","London","EO","15","15","[c]","[c]"
"In post","2021","White","Operational Research","London","G6/G7","105","100","63570","61400"
"In post","2021","White","Operational Research","London","SCS level","15","15","[c]","[c]"
"In post","2021","White","Operational Research","London","SEO/HEO","135","130","40370","40430"
"In post","2021","White","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","North West (England)","G6/G7","30","25","[c]","[c]"
"In post","2021","White","Operational Research","North West (England)","SEO/HEO","35","35","36550","38630"
"In post","2021","White","Operational Research","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","South East (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","White","Operational Research","South East (England)","EO","5","5","[c]","[c]"
"In post","2021","White","Operational Research","South East (England)","G6/G7","200","190","50310","46130"
"In post","2021","White","Operational Research","South East (England)","SEO/HEO","170","165","33700","34610"
"In post","2021","White","Operational Research","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","South West (England)","EO","10","10","[c]","[c]"
"In post","2021","White","Operational Research","South West (England)","G6/G7","50","50","51910","48400"
"In post","2021","White","Operational Research","South West (England)","SEO/HEO","30","30","36390","37320"
"In post","2021","White","Operational Research","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2021","White","Operational Research","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","White","Operational Research","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","White","Operational Research","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2021","White","Operational Research","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","Yorkshire and The Humber","G6/G7","15","15","[c]","[c]"
"In post","2021","White","Operational Research","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","Yorkshire and The Humber","SEO/HEO","10","10","[c]","[c]"
"In post","2021","White","Operational Research","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Other","East Midlands (England)","AA/AO","525","505","20580","20920"
"In post","2021","White","Other","East Midlands (England)","EO","80","80","26880","26670"
"In post","2021","White","Other","East Midlands (England)","G6/G7","25","25","[c]","[c]"
"In post","2021","White","Other","East Midlands (England)","SEO/HEO","95","90","33920","33300"
"In post","2021","White","Other","East Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2021","White","Other","East of England","AA/AO","690","660","20870","20920"
"In post","2021","White","Other","East of England","EO","180","160","27810","26670"
"In post","2021","White","Other","East of England","G6/G7","15","15","[c]","[c]"
"In post","2021","White","Other","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Other","East of England","SEO/HEO","120","120","34830","33300"
"In post","2021","White","Other","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Other","London","AA/AO","355","340","24450","24490"
"In post","2021","White","Other","London","EO","550","510","28260","28670"
"In post","2021","White","Other","London","G6/G7","600","580","64860","60800"
"In post","2021","White","Other","London","SCS level","125","120","96630","88920"
"In post","2021","White","Other","London","SEO/HEO","685","670","37440","36800"
"In post","2021","White","Other","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Other","North East (England)","AA/AO","110","105","20490","21020"
"In post","2021","White","Other","North East (England)","EO","15","15","[c]","[c]"
"In post","2021","White","Other","North East (England)","G6/G7","15","15","[c]","[c]"
"In post","2021","White","Other","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Other","North East (England)","SEO/HEO","45","40","35870","37560"
"In post","2021","White","Other","North West (England)","AA/AO","300","275","20920","21160"
"In post","2021","White","Other","North West (England)","EO","205","195","24520","24890"
"In post","2021","White","Other","North West (England)","G6/G7","55","50","57070","55110"
"In post","2021","White","Other","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Other","North West (England)","SEO/HEO","150","145","34180","33300"
"In post","2021","White","Other","Northern Ireland","AA/AO","255","245","21090","21670"
"In post","2021","White","Other","Northern Ireland","EO","30","30","26720","27100"
"In post","2021","White","Other","Northern Ireland","G6/G7","10","10","[c]","[c]"
"In post","2021","White","Other","Northern Ireland","SEO/HEO","10","10","[c]","[c]"
"In post","2021","White","Other","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2021","White","Other","Overseas","EO","15","15","[c]","[c]"
"In post","2021","White","Other","Overseas","G6/G7","60","60","66880","67370"
"In post","2021","White","Other","Overseas","SCS level","20","20","[c]","[c]"
"In post","2021","White","Other","Overseas","SEO/HEO","55","55","42890","41600"
"In post","2021","White","Other","Scotland","AA/AO","605","575","21160","20920"
"In post","2021","White","Other","Scotland","EO","360","345","25160","24890"
"In post","2021","White","Other","Scotland","G6/G7","105","100","58530","55110"
"In post","2021","White","Other","Scotland","SCS level","10","10","[c]","[c]"
"In post","2021","White","Other","Scotland","SEO/HEO","295","285","35170","34000"
"In post","2021","White","Other","Scotland","Unknown","10","10","[c]","[c]"
"In post","2021","White","Other","South East (England)","AA/AO","1150","1090","20730","20920"
"In post","2021","White","Other","South East (England)","EO","615","600","26630","26670"
"In post","2021","White","Other","South East (England)","G6/G7","85","80","71480","75270"
"In post","2021","White","Other","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Other","South East (England)","SEO/HEO","455","445","35330","33300"
"In post","2021","White","Other","South East (England)","Unknown","70","65","47590","42580"
"In post","2021","White","Other","South West (England)","AA/AO","1070","1020","20670","20920"
"In post","2021","White","Other","South West (England)","EO","955","895","24530","25880"
"In post","2021","White","Other","South West (England)","G6/G7","315","310","55660","54500"
"In post","2021","White","Other","South West (England)","SCS level","35","35","103310","91450"
"In post","2021","White","Other","South West (England)","SEO/HEO","1410","1355","34090","33300"
"In post","2021","White","Other","South West (England)","Unknown","35","35","48130","46000"
"In post","2021","White","Other","Unknown","AA/AO","15","15","[c]","[c]"
"In post","2021","White","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Other","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Other","Wales","AA/AO","290","280","21110","20920"
"In post","2021","White","Other","Wales","EO","140","135","27780","28850"
"In post","2021","White","Other","Wales","G6/G7","120","115","61820","60830"
"In post","2021","White","Other","Wales","SCS level","15","15","[c]","[c]"
"In post","2021","White","Other","Wales","SEO/HEO","430","405","39240","37410"
"In post","2021","White","Other","Wales","Unknown","10","10","[c]","[c]"
"In post","2021","White","Other","West Midlands (England)","AA/AO","420","395","20620","20920"
"In post","2021","White","Other","West Midlands (England)","EO","350","340","26050","26670"
"In post","2021","White","Other","West Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","White","Other","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Other","West Midlands (England)","SEO/HEO","135","130","34850","33300"
"In post","2021","White","Other","West Midlands (England)","Unknown","40","40","35210","34320"
"In post","2021","White","Other","Yorkshire and The Humber","AA/AO","540","520","20580","20920"
"In post","2021","White","Other","Yorkshire and The Humber","EO","365","350","27010","26670"
"In post","2021","White","Other","Yorkshire and The Humber","G6/G7","35","35","58040","55000"
"In post","2021","White","Other","Yorkshire and The Humber","SEO/HEO","120","120","34960","33300"
"In post","2021","White","Planning","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","London","EO","5","5","[c]","[c]"
"In post","2021","White","Planning","London","G6/G7","35","35","58500","54710"
"In post","2021","White","Planning","London","SCS level","10","10","[c]","[c]"
"In post","2021","White","Planning","London","SEO/HEO","25","25","[c]","[c]"
"In post","2021","White","Planning","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","South West (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","White","Planning","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","South West (England)","SEO/HEO","25","20","[c]","[c]"
"In post","2021","White","Planning","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","Wales","SEO/HEO","20","15","[c]","[c]"
"In post","2021","White","Planning","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","White","Planning","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning Inspectors","South West (England)","G6/G7","280","245","58180","58810"
"In post","2021","White","Planning Inspectors","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning Inspectors","Wales","G6/G7","20","15","[c]","[c]"
"In post","2021","White","Policy","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Policy","East Midlands (England)","EO","25","25","[c]","[c]"
"In post","2021","White","Policy","East Midlands (England)","G6/G7","60","55","55420","51950"
"In post","2021","White","Policy","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Policy","East Midlands (England)","SEO/HEO","105","95","35900","36340"
"In post","2021","White","Policy","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Policy","East of England","EO","15","15","[c]","[c]"
"In post","2021","White","Policy","East of England","G6/G7","50","45","56710","53670"
"In post","2021","White","Policy","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Policy","East of England","SEO/HEO","75","70","37710","38630"
"In post","2021","White","Policy","London","AA/AO","120","115","26050","25390"
"In post","2021","White","Policy","London","EO","770","755","29380","28890"
"In post","2021","White","Policy","London","G6/G7","5695","5515","59610","57680"
"In post","2021","White","Policy","London","SCS level","1080","1035","85340","77360"
"In post","2021","White","Policy","London","SEO/HEO","4545","4465","37830","37560"
"In post","2021","White","Policy","London","Unknown","5","5","[c]","[c]"
"In post","2021","White","Policy","North East (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","White","Policy","North East (England)","EO","45","40","25820","26000"
"In post","2021","White","Policy","North East (England)","G6/G7","90","90","53300","50630"
"In post","2021","White","Policy","North East (England)","SCS level","10","10","[c]","[c]"
"In post","2021","White","Policy","North East (England)","SEO/HEO","155","145","35040","36500"
"In post","2021","White","Policy","North West (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","White","Policy","North West (England)","EO","85","80","26090","26000"
"In post","2021","White","Policy","North West (England)","G6/G7","255","245","54200","52580"
"In post","2021","White","Policy","North West (England)","SCS level","20","20","[c]","[c]"
"In post","2021","White","Policy","North West (England)","SEO/HEO","395","380","35260","36500"
"In post","2021","White","Policy","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Policy","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Policy","Northern Ireland","G6/G7","15","15","[c]","[c]"
"In post","2021","White","Policy","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Policy","Northern Ireland","SEO/HEO","35","35","35740","37350"
"In post","2021","White","Policy","Overseas","AA/AO","10","10","[c]","[c]"
"In post","2021","White","Policy","Overseas","EO","25","25","[c]","[c]"
"In post","2021","White","Policy","Overseas","G6/G7","605","600","59130","57360"
"In post","2021","White","Policy","Overseas","SCS level","175","175","87080","76690"
"In post","2021","White","Policy","Overseas","SEO/HEO","470","470","35570","34260"
"In post","2021","White","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Policy","Scotland","AA/AO","55","55","20990","20920"
"In post","2021","White","Policy","Scotland","EO","30","25","[c]","[c]"
"In post","2021","White","Policy","Scotland","G6/G7","100","95","58270","55990"
"In post","2021","White","Policy","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Policy","Scotland","SEO/HEO","125","120","44590","36940"
"In post","2021","White","Policy","South East (England)","AA/AO","20","20","[c]","[c]"
"In post","2021","White","Policy","South East (England)","EO","55","55","27140","26670"
"In post","2021","White","Policy","South East (England)","G6/G7","85","85","56800","54540"
"In post","2021","White","Policy","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2021","White","Policy","South East (England)","SEO/HEO","190","185","36580","35300"
"In post","2021","White","Policy","South West (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","White","Policy","South West (England)","EO","35","35","25590","25100"
"In post","2021","White","Policy","South West (England)","G6/G7","180","170","54000","50690"
"In post","2021","White","Policy","South West (England)","SCS level","15","15","[c]","[c]"
"In post","2021","White","Policy","South West (England)","SEO/HEO","345","325","34670","35900"
"In post","2021","White","Policy","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2021","White","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Policy","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","White","Policy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Policy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Policy","Wales","AA/AO","180","170","22860","23830"
"In post","2021","White","Policy","Wales","EO","310","290","28290","28850"
"In post","2021","White","Policy","Wales","G6/G7","350","335","59840","60830"
"In post","2021","White","Policy","Wales","SCS level","70","65","88680","78730"
"In post","2021","White","Policy","Wales","SEO/HEO","850","810","39820","37410"
"In post","2021","White","Policy","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Policy","West Midlands (England)","AA/AO","25","25","[c]","[c]"
"In post","2021","White","Policy","West Midlands (England)","EO","30","25","[c]","[c]"
"In post","2021","White","Policy","West Midlands (England)","G6/G7","105","105","57210","54630"
"In post","2021","White","Policy","West Midlands (England)","SCS level","25","20","[c]","[c]"
"In post","2021","White","Policy","West Midlands (England)","SEO/HEO","180","175","36470","36340"
"In post","2021","White","Policy","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2021","White","Policy","Yorkshire and The Humber","EO","70","70","25200","25000"
"In post","2021","White","Policy","Yorkshire and The Humber","G6/G7","380","365","54610","51620"
"In post","2021","White","Policy","Yorkshire and The Humber","SCS level","35","30","83740","74390"
"In post","2021","White","Policy","Yorkshire and The Humber","SEO/HEO","560","540","34700","36030"
"In post","2021","White","Policy","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","East Midlands (England)","AA/AO","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","East Midlands (England)","EO","50","50","26840","26670"
"In post","2021","White","Project Delivery","East Midlands (England)","G6/G7","75","75","53890","52580"
"In post","2021","White","Project Delivery","East Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2021","White","Project Delivery","East Midlands (England)","SEO/HEO","150","145","36570","35450"
"In post","2021","White","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","East of England","AA/AO","20","15","[c]","[c]"
"In post","2021","White","Project Delivery","East of England","EO","70","65","27090","26670"
"In post","2021","White","Project Delivery","East of England","G6/G7","80","80","56670","54540"
"In post","2021","White","Project Delivery","East of England","SCS level","5","5","[c]","[c]"
"In post","2021","White","Project Delivery","East of England","SEO/HEO","280","275","37100","36860"
"In post","2021","White","Project Delivery","London","AA/AO","30","30","24070","23580"
"In post","2021","White","Project Delivery","London","EO","135","130","29000","29080"
"In post","2021","White","Project Delivery","London","G6/G7","920","895","61660","59540"
"In post","2021","White","Project Delivery","London","SCS level","210","205","94330","93000"
"In post","2021","White","Project Delivery","London","SEO/HEO","795","780","39510","39530"
"In post","2021","White","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","North East (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","North East (England)","EO","50","45","25950","25560"
"In post","2021","White","Project Delivery","North East (England)","G6/G7","225","220","53160","52580"
"In post","2021","White","Project Delivery","North East (England)","SCS level","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","North East (England)","SEO/HEO","400","380","35260","36520"
"In post","2021","White","Project Delivery","North West (England)","AA/AO","30","30","21350","21440"
"In post","2021","White","Project Delivery","North West (England)","EO","120","115","25980","26180"
"In post","2021","White","Project Delivery","North West (England)","G6/G7","295","290","54450","52580"
"In post","2021","White","Project Delivery","North West (England)","SCS level","20","20","[c]","[c]"
"In post","2021","White","Project Delivery","North West (England)","SEO/HEO","600","575","35600","36740"
"In post","2021","White","Project Delivery","North West (England)","Unknown","40","40","46480","47070"
"In post","2021","White","Project Delivery","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Northern Ireland","EO","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","Northern Ireland","G6/G7","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Northern Ireland","SEO/HEO","35","35","34580","34050"
"In post","2021","White","Project Delivery","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Overseas","EO","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","Overseas","G6/G7","35","35","58340","55620"
"In post","2021","White","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Overseas","SEO/HEO","60","60","41510","41500"
"In post","2021","White","Project Delivery","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","White","Project Delivery","Scotland","AA/AO","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","Scotland","EO","65","65","26720","26670"
"In post","2021","White","Project Delivery","Scotland","G6/G7","130","130","55380","53670"
"In post","2021","White","Project Delivery","Scotland","SCS level","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","Scotland","SEO/HEO","315","305","36210","34570"
"In post","2021","White","Project Delivery","Scotland","Unknown","35","35","37130","38780"
"In post","2021","White","Project Delivery","South East (England)","AA/AO","45","40","21220","20920"
"In post","2021","White","Project Delivery","South East (England)","EO","190","185","26670","26670"
"In post","2021","White","Project Delivery","South East (England)","G6/G7","295","285","55690","54540"
"In post","2021","White","Project Delivery","South East (England)","SCS level","20","20","[c]","[c]"
"In post","2021","White","Project Delivery","South East (England)","SEO/HEO","850","825","36680","36030"
"In post","2021","White","Project Delivery","South East (England)","Unknown","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","South West (England)","AA/AO","40","35","21030","20920"
"In post","2021","White","Project Delivery","South West (England)","EO","495","480","25250","26350"
"In post","2021","White","Project Delivery","South West (England)","G6/G7","870","850","55210","54540"
"In post","2021","White","Project Delivery","South West (England)","SCS level","60","55","96690","86760"
"In post","2021","White","Project Delivery","South West (England)","SEO/HEO","2075","1990","36620","37320"
"In post","2021","White","Project Delivery","South West (England)","Unknown","360","350","43170","40420"
"In post","2021","White","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","White","Project Delivery","Wales","AA/AO","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","Wales","EO","60","55","26820","26670"
"In post","2021","White","Project Delivery","Wales","G6/G7","130","125","55390","52580"
"In post","2021","White","Project Delivery","Wales","SCS level","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","Wales","SEO/HEO","225","215","36920","36840"
"In post","2021","White","Project Delivery","West Midlands (England)","AA/AO","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","West Midlands (England)","EO","85","80","26610","26670"
"In post","2021","White","Project Delivery","West Midlands (England)","G6/G7","140","135","55380","52810"
"In post","2021","White","Project Delivery","West Midlands (England)","SCS level","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","West Midlands (England)","SEO/HEO","285","275","36480","36460"
"In post","2021","White","Project Delivery","Yorkshire and The Humber","AA/AO","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","Yorkshire and The Humber","EO","60","60","26100","26670"
"In post","2021","White","Project Delivery","Yorkshire and The Humber","G6/G7","120","115","53850","52580"
"In post","2021","White","Project Delivery","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Yorkshire and The Humber","SEO/HEO","220","215","35010","35380"
"In post","2021","White","Property","East Midlands (England)","AA/AO","75","70","18780","18760"
"In post","2021","White","Property","East Midlands (England)","EO","55","50","26380","26500"
"In post","2021","White","Property","East Midlands (England)","G6/G7","60","60","55840","54770"
"In post","2021","White","Property","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","East Midlands (England)","SEO/HEO","135","130","36840","36520"
"In post","2021","White","Property","East of England","AA/AO","80","80","19410","18800"
"In post","2021","White","Property","East of England","EO","75","75","26410","26500"
"In post","2021","White","Property","East of England","G6/G7","40","35","56900","54540"
"In post","2021","White","Property","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","East of England","SEO/HEO","200","190","36830","34610"
"In post","2021","White","Property","London","AA/AO","50","50","22910","24160"
"In post","2021","White","Property","London","EO","95","90","30360","30000"
"In post","2021","White","Property","London","G6/G7","205","200","63440","63530"
"In post","2021","White","Property","London","SCS level","25","25","[c]","[c]"
"In post","2021","White","Property","London","SEO/HEO","200","190","41020","39910"
"In post","2021","White","Property","London","Unknown","5","5","[c]","[c]"
"In post","2021","White","Property","North East (England)","AA/AO","30","30","18890","17230"
"In post","2021","White","Property","North East (England)","EO","40","35","25900","26000"
"In post","2021","White","Property","North East (England)","G6/G7","40","35","55560","54990"
"In post","2021","White","Property","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","North East (England)","SEO/HEO","105","100","36070","35900"
"In post","2021","White","Property","North West (England)","AA/AO","35","35","19500","20970"
"In post","2021","White","Property","North West (England)","EO","100","90","26100","26000"
"In post","2021","White","Property","North West (England)","G6/G7","85","85","56580","55240"
"In post","2021","White","Property","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2021","White","Property","North West (England)","SEO/HEO","155","150","35360","33300"
"In post","2021","White","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Northern Ireland","AA/AO","45","45","18470","17980"
"In post","2021","White","Property","Northern Ireland","EO","10","10","[c]","[c]"
"In post","2021","White","Property","Northern Ireland","G6/G7","5","5","[c]","[c]"
"In post","2021","White","Property","Northern Ireland","SEO/HEO","30","30","38180","37210"
"In post","2021","White","Property","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Overseas","EO","20","20","[c]","[c]"
"In post","2021","White","Property","Overseas","G6/G7","20","20","[c]","[c]"
"In post","2021","White","Property","Overseas","SEO/HEO","110","110","38300","39260"
"In post","2021","White","Property","Scotland","AA/AO","85","85","19050","18760"
"In post","2021","White","Property","Scotland","EO","35","35","26950","26670"
"In post","2021","White","Property","Scotland","G6/G7","20","20","[c]","[c]"
"In post","2021","White","Property","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Scotland","SEO/HEO","145","140","36540","34610"
"In post","2021","White","Property","South East (England)","AA/AO","125","120","19210","18760"
"In post","2021","White","Property","South East (England)","EO","180","170","26690","26670"
"In post","2021","White","Property","South East (England)","G6/G7","115","115","57130","54990"
"In post","2021","White","Property","South East (England)","SCS level","10","10","[c]","[c]"
"In post","2021","White","Property","South East (England)","SEO/HEO","365","355","37770","36100"
"In post","2021","White","Property","South East (England)","Unknown","30","30","25940","21600"
"In post","2021","White","Property","South West (England)","AA/AO","85","80","19230","18800"
"In post","2021","White","Property","South West (England)","EO","120","115","26470","26500"
"In post","2021","White","Property","South West (England)","G6/G7","100","100","55480","54540"
