"Status","Year","Age","Disability","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","16-19","Declared disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","AA/AO","Heterosexual / straight","35","[c]","20640","21010"
"Leaver CS","2021","16-19","Declared non-disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","AA/AO","Heterosexual / straight","115","[c]","21100","21010"
"Leaver CS","2021","20-29","Declared disabled","AA/AO","LGBO","50","[c]","20640","21010"
"Leaver CS","2021","20-29","Declared disabled","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","EO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","AA/AO","Heterosexual / straight","1215","[c]","21470","21010"
"Leaver CS","2021","20-29","Declared non-disabled","AA/AO","LGBO","130","[c]","20900","21010"
"Leaver CS","2021","20-29","Declared non-disabled","AA/AO","Undeclared","50","[c]","20350","20260"
"Leaver CS","2021","20-29","Declared non-disabled","AA/AO","Unknown","180","[c]","20690","20920"
"Leaver CS","2021","20-29","Declared non-disabled","EO","Heterosexual / straight","385","[c]","26000","26670"
"Leaver CS","2021","20-29","Declared non-disabled","EO","LGBO","40","[c]","26010","26550"
"Leaver CS","2021","20-29","Declared non-disabled","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","EO","Unknown","85","[c]","25820","26390"
"Leaver CS","2021","20-29","Declared non-disabled","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","SEO/HEO","Heterosexual / straight","275","[c]","34040","33390"
"Leaver CS","2021","20-29","Declared non-disabled","SEO/HEO","LGBO","35","[c]","34620","33570"
"Leaver CS","2021","20-29","Declared non-disabled","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","SEO/HEO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","AA/AO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","AA/AO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","AA/AO","Heterosexual / straight","85","[c]","21250","21010"
"Leaver CS","2021","20-29","Unknown","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","AA/AO","Unknown","1150","[c]","20720","20810"
"Leaver CS","2021","20-29","Unknown","EO","Heterosexual / straight","35","[c]","26220","26730"
"Leaver CS","2021","20-29","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","EO","Unknown","450","[c]","25430","26410"
"Leaver CS","2021","20-29","Unknown","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","SEO/HEO","Unknown","265","[c]","33400","32240"
"Leaver CS","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","180","[c]","27560","28420"
"Leaver CS","2021","30-39","Declared disabled","AA/AO","Heterosexual / straight","70","[c]","21760","21010"
"Leaver CS","2021","30-39","Declared disabled","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","EO","Heterosexual / straight","40","[c]","27490","27570"
"Leaver CS","2021","30-39","Declared disabled","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SEO/HEO","Heterosexual / straight","35","[c]","36490","35050"
"Leaver CS","2021","30-39","Declared disabled","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","AA/AO","Heterosexual / straight","635","[c]","21460","21010"
"Leaver CS","2021","30-39","Declared non-disabled","AA/AO","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","AA/AO","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","AA/AO","Unknown","180","[c]","22260","21010"
"Leaver CS","2021","30-39","Declared non-disabled","EO","Heterosexual / straight","285","[c]","26860","27570"
"Leaver CS","2021","30-39","Declared non-disabled","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","EO","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","EO","Unknown","90","[c]","28190","27570"
"Leaver CS","2021","30-39","Declared non-disabled","G6/G7","Heterosexual / straight","220","[c]","56900","54440"
"Leaver CS","2021","30-39","Declared non-disabled","G6/G7","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","G6/G7","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","G6/G7","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","SEO/HEO","Heterosexual / straight","350","[c]","36940","37000"
"Leaver CS","2021","30-39","Declared non-disabled","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","SEO/HEO","Unknown","70","[c]","36920","36870"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","AA/AO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","AA/AO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","AA/AO","Unknown","505","[c]","21350","21010"
"Leaver CS","2021","30-39","Unknown","EO","Heterosexual / straight","30","[c]","28350","27970"
"Leaver CS","2021","30-39","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","EO","Unknown","245","[c]","28410","27570"
"Leaver CS","2021","30-39","Unknown","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G6/G7","Unknown","125","[c]","57700","55460"
"Leaver CS","2021","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SEO/HEO","Heterosexual / straight","65","[c]","36070","36960"
"Leaver CS","2021","30-39","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SEO/HEO","Unknown","205","[c]","35970","36030"
"Leaver CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","AA/AO","Heterosexual / straight","65","[c]","20570","20920"
"Leaver CS","2021","40-49","Declared disabled","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","AA/AO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","EO","Heterosexual / straight","45","[c]","27250","27130"
"Leaver CS","2021","40-49","Declared disabled","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","SEO/HEO","Heterosexual / straight","40","[c]","34530","33300"
"Leaver CS","2021","40-49","Declared disabled","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","AA/AO","Heterosexual / straight","400","[c]","21250","21010"
"Leaver CS","2021","40-49","Declared non-disabled","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","AA/AO","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","AA/AO","Unknown","240","[c]","21030","21010"
"Leaver CS","2021","40-49","Declared non-disabled","EO","Heterosexual / straight","245","[c]","27720","27570"
"Leaver CS","2021","40-49","Declared non-disabled","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","EO","Unknown","100","[c]","27180","27570"
"Leaver CS","2021","40-49","Declared non-disabled","G6/G7","Heterosexual / straight","165","[c]","60380","57380"
"Leaver CS","2021","40-49","Declared non-disabled","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","G6/G7","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","SCS level","Heterosexual / straight","55","[c]","92560","89930"
"Leaver CS","2021","40-49","Declared non-disabled","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","SEO/HEO","Heterosexual / straight","245","[c]","37210","37140"
"Leaver CS","2021","40-49","Declared non-disabled","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","SEO/HEO","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","AA/AO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
