"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Undeclared","Finance","170","165","40880","36880"
"In post","2021","Undeclared","Undeclared","Human Resources","95","90","38530","33320"
"In post","2021","Undeclared","Undeclared","Intelligence Analysis","110","105","35890","33230"
"In post","2021","Undeclared","Undeclared","Internal Audit","15","15","[c]","[c]"
"In post","2021","Undeclared","Undeclared","International Trade","20","20","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Knowledge and Information Management","70","70","40000","37340"
"In post","2021","Undeclared","Undeclared","Legal","215","205","41060","36160"
"In post","2021","Undeclared","Undeclared","Medicine","30","25","72380","77080"
"In post","2021","Undeclared","Undeclared","Operational Delivery","2690","2490","30200","27370"
"In post","2021","Undeclared","Undeclared","Operational Research","45","45","44500","46080"
"In post","2021","Undeclared","Undeclared","Other","385","375","30830","27330"
"In post","2021","Undeclared","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Planning Inspectors","10","10","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Policy","505","495","48720","47550"
"In post","2021","Undeclared","Undeclared","Project Delivery","370","360","42720","40580"
"In post","2021","Undeclared","Undeclared","Property","200","190","38350","35480"
"In post","2021","Undeclared","Undeclared","Psychology","10","10","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Science and Engineering","410","395","40480","39550"
"In post","2021","Undeclared","Undeclared","Security","210","205","35010","37640"
"In post","2021","Undeclared","Undeclared","Social Research","5","5","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Statistics","20","20","[c]","[c]"
"In post","2021","Undeclared","Undeclared","Tax","450","420","40050","36160"
"In post","2021","Undeclared","Undeclared","Unknown","860","815","31910","27570"
"In post","2021","Undeclared","Undeclared","Veterinarian","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Commercial","30","30","[c]","[c]"
"In post","2021","Undeclared","Unknown","Communications","45","45","48500","43360"
"In post","2021","Undeclared","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Digital, Data and Technology","45","45","41340","35060"
"In post","2021","Undeclared","Unknown","Economics","45","45","44780","47630"
"In post","2021","Undeclared","Unknown","Finance","45","40","44640","42470"
"In post","2021","Undeclared","Unknown","Human Resources","35","35","42010","39350"
"In post","2021","Undeclared","Unknown","Intelligence Analysis","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","International Trade","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Legal","30","30","39180","35000"
"In post","2021","Undeclared","Unknown","Medicine","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Operational Delivery","855","780","28570","26840"
"In post","2021","Undeclared","Unknown","Operational Research","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Other","140","130","36470","32740"
"In post","2021","Undeclared","Unknown","Policy","255","250","44020","42470"
"In post","2021","Undeclared","Unknown","Project Delivery","95","95","43530","40580"
"In post","2021","Undeclared","Unknown","Property","70","65","37290","32680"
"In post","2021","Undeclared","Unknown","Psychology","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","Science and Engineering","30","30","42070","42910"
"In post","2021","Undeclared","Unknown","Security","40","40","36040","35060"
"In post","2021","Undeclared","Unknown","Social Research","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Statistics","20","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","Tax","35","30","38130","32100"
"In post","2021","Undeclared","Unknown","Unknown","145","135","35250","30270"
"In post","2021","Undeclared","Unknown","Veterinarian","5","5","[c]","[c]"
"In post","2021","Undeclared","White","Commercial","210","200","43140","40210"
"In post","2021","Undeclared","White","Communications","95","90","40660","35660"
"In post","2021","Undeclared","White","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Counter Fraud","50","50","39070","36680"
"In post","2021","Undeclared","White","Digital, Data and Technology","330","320","40060","37910"
"In post","2021","Undeclared","White","Economics","40","40","44470","34540"
"In post","2021","Undeclared","White","Finance","245","230","38330","34440"
"In post","2021","Undeclared","White","Human Resources","235","225","38380","35090"
"In post","2021","Undeclared","White","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","White","Intelligence Analysis","155","150","33090","30450"
"In post","2021","Undeclared","White","Internal Audit","30","30","43860","38940"
"In post","2021","Undeclared","White","International Trade","20","20","[c]","[c]"
"In post","2021","Undeclared","White","Knowledge and Information Management","80","80","38150","34840"
"In post","2021","Undeclared","White","Legal","215","200","48410","46190"
"In post","2021","Undeclared","White","Medicine","75","65","58390","40580"
"In post","2021","Undeclared","White","Operational Delivery","8125","7375","29580","30080"
"In post","2021","Undeclared","White","Operational Research","50","45","45770","46080"
"In post","2021","Undeclared","White","Other","755","720","28000","23830"
"In post","2021","Undeclared","White","Planning","5","5","[c]","[c]"
"In post","2021","Undeclared","White","Planning Inspectors","10","5","[c]","[c]"
"In post","2021","Undeclared","White","Policy","690","675","46560","40640"
"In post","2021","Undeclared","White","Project Delivery","405","390","41180","38630"
"In post","2021","Undeclared","White","Property","235","225","35690","33300"
"In post","2021","Undeclared","White","Psychology","105","95","37920","31180"
"In post","2021","Undeclared","White","Science and Engineering","555","525","37580","33740"
"In post","2021","Undeclared","White","Security","410","405","33850","33320"
"In post","2021","Undeclared","White","Social Research","20","20","[c]","[c]"
"In post","2021","Undeclared","White","Statistics","45","45","44330","41760"
"In post","2021","Undeclared","White","Tax","310","290","35850","31810"
"In post","2021","Undeclared","White","Unknown","3170","2945","28640","27570"
"In post","2021","Undeclared","White","Veterinarian","30","30","[c]","[c]"
"In post","2021","Unknown","Asian","Commercial","20","20","[c]","[c]"
"In post","2021","Unknown","Asian","Communications","30","30","[c]","[c]"
"In post","2021","Unknown","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Digital, Data and Technology","135","135","40890","37870"
"In post","2021","Unknown","Asian","Economics","25","25","[c]","[c]"
"In post","2021","Unknown","Asian","Finance","65","65","38810","36490"
"In post","2021","Unknown","Asian","Human Resources","50","50","34960","31470"
"In post","2021","Unknown","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Intelligence Analysis","10","10","[c]","[c]"
"In post","2021","Unknown","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","International Trade","25","25","[c]","[c]"
"In post","2021","Unknown","Asian","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2021","Unknown","Asian","Legal","120","115","44180","48080"
"In post","2021","Unknown","Asian","Medicine","60","55","87150","85730"
"In post","2021","Unknown","Asian","Operational Delivery","745","690","28370","25560"
"In post","2021","Unknown","Asian","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Other","115","110","35450","28880"
"In post","2021","Unknown","Asian","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Policy","180","175","42810","37640"
"In post","2021","Unknown","Asian","Project Delivery","65","65","43670","38630"
"In post","2021","Unknown","Asian","Property","15","15","[c]","[c]"
"In post","2021","Unknown","Asian","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Science and Engineering","95","90","38310","35560"
"In post","2021","Unknown","Asian","Security","35","35","31860","25680"
"In post","2021","Unknown","Asian","Social Research","5","5","[c]","[c]"
"In post","2021","Unknown","Asian","Statistics","15","15","[c]","[c]"
"In post","2021","Unknown","Asian","Tax","165","155","34040","32520"
"In post","2021","Unknown","Asian","Unknown","155","145","35120","31060"
"In post","2021","Unknown","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Commercial","10","10","[c]","[c]"
"In post","2021","Unknown","Black","Communications","25","25","[c]","[c]"
"In post","2021","Unknown","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Digital, Data and Technology","45","45","41100","38000"
"In post","2021","Unknown","Black","Economics","10","10","[c]","[c]"
"In post","2021","Unknown","Black","Finance","25","25","[c]","[c]"
"In post","2021","Unknown","Black","Human Resources","25","25","[c]","[c]"
"In post","2021","Unknown","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","International Trade","10","10","[c]","[c]"
"In post","2021","Unknown","Black","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","Unknown","Black","Legal","50","45","43620","40000"
"In post","2021","Unknown","Black","Medicine","20","20","[c]","[c]"
"In post","2021","Unknown","Black","Operational Delivery","325","310","29430","26810"
"In post","2021","Unknown","Black","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Other","45","45","31820","27580"
"In post","2021","Unknown","Black","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Policy","95","95","41970","39110"
"In post","2021","Unknown","Black","Project Delivery","35","35","43330","40170"
"In post","2021","Unknown","Black","Property","5","5","[c]","[c]"
"In post","2021","Unknown","Black","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Science and Engineering","40","40","39920","40450"
"In post","2021","Unknown","Black","Security","15","15","[c]","[c]"
"In post","2021","Unknown","Black","Social Research","5","5","[c]","[c]"
"In post","2021","Unknown","Black","Statistics","5","5","[c]","[c]"
"In post","2021","Unknown","Black","Tax","45","45","32730","32520"
"In post","2021","Unknown","Black","Unknown","75","75","33330","31060"
"In post","2021","Unknown","Black","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2021","Unknown","Chinese","Economics","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Legal","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","Medicine","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","Operational Delivery","25","25","[c]","[c]"
"In post","2021","Unknown","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Other","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Policy","15","15","[c]","[c]"
"In post","2021","Unknown","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Science and Engineering","15","15","[c]","[c]"
"In post","2021","Unknown","Chinese","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Tax","10","10","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Commercial","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Communications","15","15","[c]","[c]"
"In post","2021","Unknown","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Digital, Data and Technology","25","25","[c]","[c]"
"In post","2021","Unknown","Mixed","Economics","15","15","[c]","[c]"
"In post","2021","Unknown","Mixed","Finance","10","10","[c]","[c]"
"In post","2021","Unknown","Mixed","Human Resources","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Legal","35","30","45440","50520"
"In post","2021","Unknown","Mixed","Medicine","10","10","[c]","[c]"
"In post","2021","Unknown","Mixed","Operational Delivery","205","195","30920","27660"
"In post","2021","Unknown","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Other","25","25","[c]","[c]"
"In post","2021","Unknown","Mixed","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Policy","85","80","45490","45200"
"In post","2021","Unknown","Mixed","Project Delivery","20","20","[c]","[c]"
"In post","2021","Unknown","Mixed","Property","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Science and Engineering","25","25","[c]","[c]"
"In post","2021","Unknown","Mixed","Security","10","10","[c]","[c]"
"In post","2021","Unknown","Mixed","Social Research","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Statistics","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Tax","25","20","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","70","65","40180","35110"
"In post","2021","Unknown","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Legal","10","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Medicine","10","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Operational Delivery","65","60","33940","29490"
"In post","2021","Unknown","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Other","15","15","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Policy","35","35","46290","42890"
"In post","2021","Unknown","Other ethnicity","Project Delivery","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Science and Engineering","30","25","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Tax","10","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","15","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Commercial","45","45","36450","35290"
"In post","2021","Unknown","Undeclared","Communications","15","15","[c]","[c]"
"In post","2021","Unknown","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Digital, Data and Technology","90","85","40420","38630"
"In post","2021","Unknown","Undeclared","Economics","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Finance","40","40","40720","39100"
"In post","2021","Unknown","Undeclared","Human Resources","15","15","[c]","[c]"
"In post","2021","Unknown","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Intelligence Analysis","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Knowledge and Information Management","45","35","39470","35110"
"In post","2021","Unknown","Undeclared","Legal","60","60","41090","38310"
"In post","2021","Unknown","Undeclared","Medicine","25","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","Operational Delivery","870","810","32220","30930"
"In post","2021","Unknown","Undeclared","Operational Research","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Other","145","135","35020","30800"
"In post","2021","Unknown","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Policy","140","135","48860","49080"
"In post","2021","Unknown","Undeclared","Project Delivery","100","100","44180","40930"
"In post","2021","Unknown","Undeclared","Property","30","30","[c]","[c]"
"In post","2021","Unknown","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Science and Engineering","280","265","44470","42560"
"In post","2021","Unknown","Undeclared","Security","50","50","37410","39070"
"In post","2021","Unknown","Undeclared","Statistics","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Tax","95","90","37030","32520"
"In post","2021","Unknown","Undeclared","Unknown","95","95","38770","32140"
"In post","2021","Unknown","Unknown","Commercial","450","435","39400","36820"
"In post","2021","Unknown","Unknown","Communications","575","565","42280","38630"
"In post","2021","Unknown","Unknown","Corporate Finance","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Counter Fraud","115","110","40830","35070"
"In post","2021","Unknown","Unknown","Digital, Data and Technology","1885","1860","40850","37320"
"In post","2021","Unknown","Unknown","Economics","350","350","42380","36160"
"In post","2021","Unknown","Unknown","Finance","795","755","37180","32790"
"In post","2021","Unknown","Unknown","Human Resources","545","525","35100","31810"
"In post","2021","Unknown","Unknown","Inspector of Education and Training","10","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Intelligence Analysis","250","245","44650","44500"
"In post","2021","Unknown","Unknown","Internal Audit","25","20","[c]","[c]"
"In post","2021","Unknown","Unknown","International Trade","370","365","44980","38630"
"In post","2021","Unknown","Unknown","Knowledge and Information Management","125","120","38100","36330"
"In post","2021","Unknown","Unknown","Legal","1400","1330","43310","36800"
"In post","2021","Unknown","Unknown","Medicine","300","265","46570","37890"
"In post","2021","Unknown","Unknown","Operational Delivery","20905","19565","25770","22920"
"In post","2021","Unknown","Unknown","Operational Research","95","95","40480","37130"
"In post","2021","Unknown","Unknown","Other","3395","3325","35900","32700"
"In post","2021","Unknown","Unknown","Planning","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Planning Inspectors","25","20","[c]","[c]"
"In post","2021","Unknown","Unknown","Policy","3480","3405","45930","40650"
"In post","2021","Unknown","Unknown","Project Delivery","1030","1005","42200","38630"
"In post","2021","Unknown","Unknown","Property","620","595","33100","29860"
"In post","2021","Unknown","Unknown","Psychology","125","120","32760","29750"
"In post","2021","Unknown","Unknown","Science and Engineering","590","580","32470","28650"
"In post","2021","Unknown","Unknown","Security","825","820","30860","27680"
"In post","2021","Unknown","Unknown","Social Research","105","100","37590","36160"
"In post","2021","Unknown","Unknown","Statistics","210","205","38930","36160"
"In post","2021","Unknown","Unknown","Tax","4730","4540","26770","25560"
"In post","2021","Unknown","Unknown","Unknown","10825","10520","36730","29250"
"In post","2021","Unknown","Unknown","Veterinarian","35","30","42010","37240"
"In post","2021","Unknown","White","Commercial","445","430","38290","35470"
"In post","2021","Unknown","White","Communications","295","280","41230","37640"
"In post","2021","Unknown","White","Corporate Finance","10","5","[c]","[c]"
"In post","2021","Unknown","White","Counter Fraud","20","20","[c]","[c]"
"In post","2021","Unknown","White","Digital, Data and Technology","950","930","40910","38000"
"In post","2021","Unknown","White","Economics","120","120","43630","35050"
"In post","2021","Unknown","White","Finance","480","450","39970","34600"
"In post","2021","Unknown","White","Human Resources","525","495","34670","29540"
"In post","2021","Unknown","White","Inspector of Education and Training","60","60","57210","51360"
"In post","2021","Unknown","White","Intelligence Analysis","130","125","44140","40580"
"In post","2021","Unknown","White","Internal Audit","15","15","[c]","[c]"
"In post","2021","Unknown","White","International Trade","120","120","48110","42460"
"In post","2021","Unknown","White","Knowledge and Information Management","155","145","39900","37380"
"In post","2021","Unknown","White","Legal","810","765","44520","40800"
"In post","2021","Unknown","White","Medicine","275","250","64540","44500"
"In post","2021","Unknown","White","Operational Delivery","9790","8980","30560","27400"
"In post","2021","Unknown","White","Operational Research","50","50","47890","46090"
"In post","2021","Unknown","White","Other","1590","1520","31150","26670"
"In post","2021","Unknown","White","Planning","5","5","[c]","[c]"
"In post","2021","Unknown","White","Planning Inspectors","35","30","59810","58810"
"In post","2021","Unknown","White","Policy","1240","1215","46890","40840"
"In post","2021","Unknown","White","Project Delivery","890","855","42290","39850"
"In post","2021","Unknown","White","Property","360","350","31110","29200"
"In post","2021","Unknown","White","Psychology","20","15","[c]","[c]"
"In post","2021","Unknown","White","Science and Engineering","1265","1195","42080","40580"
"In post","2021","Unknown","White","Security","855","840","31180","30890"
"In post","2021","Unknown","White","Social Research","145","140","35700","36030"
"In post","2021","Unknown","White","Statistics","170","165","40520","37020"
"In post","2021","Unknown","White","Tax","740","680","34510","31810"
"In post","2021","Unknown","White","Unknown","2635","2500","40120","35110"
"In post","2021","Unknown","White","Veterinarian","5","5","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Operational Delivery","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","65","[c]","28050","27570"
"Leaver CS","2021","Declared disabled","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Medicine","[c]","[c]","[c]","[c]"
