"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Operational Research","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","West Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","EO","Heterosexual / straight","30","[c]","30320","29930"
"Leaver CS","2021","Other","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","EO","Heterosexual / straight","35","[c]","26730","27350"
"Leaver CS","2021","Other","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","North East (England)","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","North East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North East (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Northern Ireland","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Northern Ireland","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Northern Ireland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","HEO","Heterosexual / straight","30","[c]","35420","36960"
"Leaver CS","2021","Other","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","AA","Heterosexual / straight","30","[c]","19300","19050"
"Leaver CS","2021","Other","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","AO","Heterosexual / straight","45","[c]","21270","21130"
"Leaver CS","2021","Other","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","EO","Heterosexual / straight","65","[c]","28840","29930"
"Leaver CS","2021","Other","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","AO","Heterosexual / straight","50","[c]","21160","21130"
"Leaver CS","2021","Other","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","EO","Heterosexual / straight","50","[c]","24210","25930"
"Leaver CS","2021","Other","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","HEO","Heterosexual / straight","30","[c]","33180","33000"
"Leaver CS","2021","Other","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","Unknown","Unknown","145","[c]","35020","32400"
"Leaver CS","2021","Other","Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","EO","Heterosexual / straight","30","[c]","31440","30690"
"Leaver CS","2021","Other","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","AO","Heterosexual / straight","20","[c]","[c]","[c]"
