"Status","Year","Disability","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Planning Inspectorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","Female","Unknown","50","45","35940","32780"
"In post","2021","Unknown","Planning Inspectorate","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","Male","Unknown","50","50","42320","41020"
"In post","2021","Unknown","Planning Inspectorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Planning Inspectorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Public Health England","Female","Heterosexual / straight","320","295","46080","40070"
"In post","2021","Unknown","Public Health England","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Public Health England","Female","Undeclared","60","55","53200","48890"
"In post","2021","Unknown","Public Health England","Female","Unknown","655","590","48030","40560"
"In post","2021","Unknown","Public Health England","Male","Heterosexual / straight","150","145","55600","50840"
"In post","2021","Unknown","Public Health England","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Public Health England","Male","Undeclared","35","30","55530","44670"
"In post","2021","Unknown","Public Health England","Male","Unknown","345","340","54900","50420"
"In post","2021","Unknown","Public Health England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Public Health England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Queen Elizabeth II Centre","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","Female","Unknown","190","170","31600","30080"
"In post","2021","Unknown","Registers of Scotland","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","Male","Unknown","185","180","31690","30080"
"In post","2021","Unknown","Registers of Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Revenue Scotland","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Revenue Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Revenue Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Revenue Scotland","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Revenue Scotland","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Revenue Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Revenue Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Revenue Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Revenue Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Revenue Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Royal Fleet Auxiliary","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Royal Fleet Auxiliary","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Royal Fleet Auxiliary","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Royal Fleet Auxiliary","Female","Unknown","165","165","33120","32700"
"In post","2021","Unknown","Royal Fleet Auxiliary","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Royal Fleet Auxiliary","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Royal Fleet Auxiliary","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Royal Fleet Auxiliary","Male","Unknown","1670","1670","38060","34460"
"In post","2021","Unknown","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","Unknown","30","30","44100","36800"
"In post","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Courts and Tribunals Service","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Scottish Courts and Tribunals Service","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Courts and Tribunals Service","Female","Undeclared","1120","990","27460","22820"
"In post","2021","Unknown","Scottish Courts and Tribunals Service","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Courts and Tribunals Service","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Scottish Courts and Tribunals Service","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Courts and Tribunals Service","Male","Undeclared","530","500","28110","22820"
"In post","2021","Unknown","Scottish Courts and Tribunals Service","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Fiscal Commission","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Fiscal Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Fiscal Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Fiscal Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Fiscal Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Fiscal Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Fiscal Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Fiscal Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Fiscal Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Fiscal Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Forestry","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Forestry","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Forestry","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Forestry","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Forestry","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Forestry","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Forestry","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Forestry","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Forestry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Forestry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Female","Heterosexual / straight","620","580","42920","39660"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Female","Undeclared","40","35","47740","42190"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Female","Unknown","705","665","39670","33620"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Male","Heterosexual / straight","495","490","43370","39660"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Male","LGBO","35","35","42890","38540"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Male","Undeclared","30","30","[c]","[c]"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Male","Unknown","675","660","40460","35110"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Housing Regulator","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Scottish Housing Regulator","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Housing Regulator","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Housing Regulator","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Scottish Housing Regulator","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Housing Regulator","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Housing Regulator","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Housing Regulator","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Housing Regulator","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Housing Regulator","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Prison Service","Female","Heterosexual / straight","365","340","32190","33650"
"In post","2021","Unknown","Scottish Prison Service","Female","LGBO","40","40","30450","30930"
"In post","2021","Unknown","Scottish Prison Service","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Scottish Prison Service","Female","Unknown","935","885","28600","25870"
"In post","2021","Unknown","Scottish Prison Service","Male","Heterosexual / straight","940","875","34150","33650"
"In post","2021","Unknown","Scottish Prison Service","Male","LGBO","25","20","[c]","[c]"
"In post","2021","Unknown","Scottish Prison Service","Male","Undeclared","35","30","34290","33650"
"In post","2021","Unknown","Scottish Prison Service","Male","Unknown","1660","1555","31220","33650"
"In post","2021","Unknown","Scottish Prison Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Prison Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Public Pensions Agency","Female","Heterosexual / straight","30","25","25330","24110"
"In post","2021","Unknown","Scottish Public Pensions Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Public Pensions Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Public Pensions Agency","Female","Unknown","35","30","27850","24110"
"In post","2021","Unknown","Scottish Public Pensions Agency","Male","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Unknown","Scottish Public Pensions Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Public Pensions Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Public Pensions Agency","Male","Unknown","35","30","30310","24110"
"In post","2021","Unknown","Scottish Public Pensions Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Public Pensions Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Serious Fraud Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Serious Fraud Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Serious Fraud Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Serious Fraud Office","Female","Unknown","55","55","49180","42070"
"In post","2021","Unknown","Serious Fraud Office","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Serious Fraud Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Serious Fraud Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Serious Fraud Office","Male","Unknown","55","55","45540","40270"
"In post","2021","Unknown","Serious Fraud Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Serious Fraud Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Security Scotland","Female","Heterosexual / straight","60","60","36340","30650"
"In post","2021","Unknown","Social Security Scotland","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Social Security Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Security Scotland","Female","Unknown","115","110","30150","26160"
"In post","2021","Unknown","Social Security Scotland","Male","Heterosexual / straight","35","35","41230","30650"
"In post","2021","Unknown","Social Security Scotland","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Social Security Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Security Scotland","Male","Unknown","95","90","30060","26160"
"In post","2021","Unknown","Social Security Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Security Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Standards and Testing Agency","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Standards and Testing Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Standards and Testing Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Standards and Testing Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Standards and Testing Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Standards and Testing Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Standards and Testing Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Standards and Testing Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Standards and Testing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Standards and Testing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Student Awards Agency for Scotland","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Student Awards Agency for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Student Awards Agency for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Student Awards Agency for Scotland","Female","Unknown","70","65","26240","22230"
"In post","2021","Unknown","Student Awards Agency for Scotland","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Student Awards Agency for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Student Awards Agency for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Student Awards Agency for Scotland","Male","Unknown","55","55","25970","22230"
"In post","2021","Unknown","Student Awards Agency for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Student Awards Agency for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Submarine Delivery Agency","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","Submarine Delivery Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Submarine Delivery Agency","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Submarine Delivery Agency","Female","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","Submarine Delivery Agency","Male","Heterosexual / straight","65","60","49760","47930"
"In post","2021","Unknown","Submarine Delivery Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Submarine Delivery Agency","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Submarine Delivery Agency","Male","Unknown","65","65","37010","32710"
"In post","2021","Unknown","Submarine Delivery Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Teaching Regulation Agency","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Teaching Regulation Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Teaching Regulation Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Teaching Regulation Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Teaching Regulation Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Teaching Regulation Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Teaching Regulation Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Teaching Regulation Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Teaching Regulation Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Teaching Regulation Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","Female","Unknown","65","60","36020","31310"
"In post","2021","Unknown","The National Archives","Male","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Unknown","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","Male","Unknown","60","60","35320","31750"
"In post","2021","Unknown","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Transport Scotland","Female","Heterosexual / straight","35","35","45840","46600"
"In post","2021","Unknown","Transport Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Transport Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Transport Scotland","Female","Unknown","30","30","38960","37390"
"In post","2021","Unknown","Transport Scotland","Male","Heterosexual / straight","45","45","49760","50850"
"In post","2021","Unknown","Transport Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Transport Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Transport Scotland","Male","Unknown","70","65","43370","43040"
"In post","2021","Unknown","Transport Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Transport Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Hydrographic Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Hydrographic Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Hydrographic Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Hydrographic Office","Female","Unknown","45","40","31820","29290"
"In post","2021","Unknown","UK Hydrographic Office","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","UK Hydrographic Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Hydrographic Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Hydrographic Office","Male","Unknown","135","130","35130","33290"
"In post","2021","Unknown","UK Hydrographic Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Hydrographic Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Intellectual Property Office","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","UK Intellectual Property Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Intellectual Property Office","Female","Undeclared","10","5","[c]","[c]"
"In post","2021","Unknown","UK Intellectual Property Office","Female","Unknown","140","135","29010","23320"
"In post","2021","Unknown","UK Intellectual Property Office","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","UK Intellectual Property Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Intellectual Property Office","Male","Undeclared","30","30","41130","40640"
"In post","2021","Unknown","UK Intellectual Property Office","Male","Unknown","185","185","32840","27620"
"In post","2021","Unknown","UK Intellectual Property Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Intellectual Property Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Space Agency","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","UK Space Agency","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","UK Space Agency","Female","Undeclared","30","25","[c]","[c]"
"In post","2021","Unknown","UK Space Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Space Agency","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","UK Space Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Space Agency","Male","Undeclared","30","30","[c]","[c]"
"In post","2021","Unknown","UK Space Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Space Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Space Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","Female","Heterosexual / straight","600","540","30340","29540"
"In post","2021","Unknown","United Kingdom Statistics Authority","Female","LGBO","45","45","30670","29540"
"In post","2021","Unknown","United Kingdom Statistics Authority","Female","Undeclared","30","25","29840","29540"
"In post","2021","Unknown","United Kingdom Statistics Authority","Female","Unknown","520","465","28650","25660"
"In post","2021","Unknown","United Kingdom Statistics Authority","Male","Heterosexual / straight","455","415","32240","29540"
"In post","2021","Unknown","United Kingdom Statistics Authority","Male","LGBO","30","30","32100","29540"
"In post","2021","Unknown","United Kingdom Statistics Authority","Male","Undeclared","30","30","29940","27960"
"In post","2021","Unknown","United Kingdom Statistics Authority","Male","Unknown","545","510","32210","29540"
