"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Wilton Park","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Wilton Park","Property","EO","[c]","[c]","[c]","[c]"
"In post","2021","Wilton Park","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Operational Delivery","EO","30","[c]","24470","24250"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Operational Delivery","SEO/HEO","15","[c]","36680","34810"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Operational Delivery","AA/AO","45","[c]","21650","21050"
"Leaver CS","2021","Animal and Plant Health Agency","Operational Delivery","EO","20","[c]","25630","25620"
"Leaver CS","2021","Animal and Plant Health Agency","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Operational Delivery","SEO/HEO","10","[c]","35770","35900"
"Leaver CS","2021","Animal and Plant Health Agency","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Science and Engineering","AA/AO","30","[c]","23410","24370"
"Leaver CS","2021","Animal and Plant Health Agency","Science and Engineering","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Veterinarian","SEO/HEO","10","[c]","44460","44690"
"Leaver CS","2021","Attorney General's Office","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","AA/AO","80","[c]","20730","20450"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","EO","25","[c]","26160","26000"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","G6/G7","110","[c]","62510","58430"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","SCS level","45","[c]","106050","96990"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","110","[c]","34230","33680"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","SEO/HEO","15","[c]","34460","36580"
"Leaver CS","2021","Charity Commission","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Unknown","SEO/HEO","15","[c]","35060","32290"
"Leaver CS","2021","Companies House","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Digital, Data and Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Operational Delivery","AA/AO","10","[c]","21400","21740"
"Leaver CS","2021","Companies House","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Project Delivery","G6/G7","10","[c]","67450","72190"
"Leaver CS","2021","Competition and Markets Authority","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Legal","SEO/HEO","15","[c]","49200","52490"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","AA/AO","45","[c]","21510","21490"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Legal","G6/G7","130","[c]","57780","55610"
"Leaver CS","2021","Crown Prosecution Service","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Legal","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","AA/AO","75","[c]","22070","21950"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","EO","20","[c]","27880","28430"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Commercial","EO","15","[c]","21530","21000"
"Leaver CS","2021","Defence Equipment and Support","Commercial","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Commercial","SEO/HEO","20","[c]","35370","37820"
"Leaver CS","2021","Defence Equipment and Support","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Digital, Data and Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Finance","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Other","EO","80","[c]","19970","19040"
"Leaver CS","2021","Defence Equipment and Support","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Other","SEO/HEO","65","[c]","33570","32620"
"Leaver CS","2021","Defence Equipment and Support","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Project Delivery","EO","15","[c]","21620","21470"
"Leaver CS","2021","Defence Equipment and Support","Project Delivery","G6/G7","15","[c]","56100","54280"
"Leaver CS","2021","Defence Equipment and Support","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Project Delivery","SEO/HEO","55","[c]","35490","37370"
"Leaver CS","2021","Defence Equipment and Support","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Property","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","EO","35","[c]","22460","20700"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","G6/G7","10","[c]","57510","54980"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Science and Engineering","SEO/HEO","80","[c]","37680","37080"
"Leaver CS","2021","Defence Equipment and Support","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Security","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Research","AA/AO","15","[c]","17180","17180"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Research","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Research","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Project Delivery","SEO/HEO","15","[c]","32880","31960"
"Leaver CS","2021","Defence Science and Technology Laboratory","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Science and Engineering","AA/AO","50","[c]","17450","17180"
"Leaver CS","2021","Defence Science and Technology Laboratory","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Science and Engineering","G6/G7","15","[c]","55440","48420"
"Leaver CS","2021","Defence Science and Technology Laboratory","Science and Engineering","SEO/HEO","50","[c]","31220","28650"
"Leaver CS","2021","Defence Science and Technology Laboratory","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","AA/AO","10","[c]","24300","24300"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
