"Status","Year","Age","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Black","Security","30","30","34650","35250"
"In post","2021","40-49","Black","Social Research","10","10","[c]","[c]"
"In post","2021","40-49","Black","Statistics","15","15","[c]","[c]"
"In post","2021","40-49","Black","Tax","100","100","30860","31810"
"In post","2021","40-49","Black","Unknown","1010","950","30610","30130"
"In post","2021","40-49","Black","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Communications","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Digital, Data and Technology","20","20","[c]","[c]"
"In post","2021","40-49","Chinese","Economics","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Finance","15","15","[c]","[c]"
"In post","2021","40-49","Chinese","Human Resources","10","10","[c]","[c]"
"In post","2021","40-49","Chinese","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Intelligence Analysis","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Legal","10","10","[c]","[c]"
"In post","2021","40-49","Chinese","Medicine","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","Operational Delivery","115","105","29930","26280"
"In post","2021","40-49","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Other","10","10","[c]","[c]"
"In post","2021","40-49","Chinese","Planning","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Policy","30","30","[c]","[c]"
"In post","2021","40-49","Chinese","Project Delivery","10","10","[c]","[c]"
"In post","2021","40-49","Chinese","Property","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Science and Engineering","15","15","[c]","[c]"
"In post","2021","40-49","Chinese","Security","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Statistics","10","10","[c]","[c]"
"In post","2021","40-49","Chinese","Tax","10","10","[c]","[c]"
"In post","2021","40-49","Chinese","Unknown","60","55","33920","29290"
"In post","2021","40-49","Chinese","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Commercial","20","15","[c]","[c]"
"In post","2021","40-49","Mixed","Communications","20","20","[c]","[c]"
"In post","2021","40-49","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Digital, Data and Technology","55","55","45590","42190"
"In post","2021","40-49","Mixed","Economics","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","Finance","40","35","45550","44000"
"In post","2021","40-49","Mixed","Human Resources","25","25","[c]","[c]"
"In post","2021","40-49","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Intelligence Analysis","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","Internal Audit","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","International Trade","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","Legal","85","75","54820","51960"
"In post","2021","40-49","Mixed","Medicine","15","15","[c]","[c]"
"In post","2021","40-49","Mixed","Operational Delivery","595","555","31960","29080"
"In post","2021","40-49","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Other","55","55","35740","29080"
"In post","2021","40-49","Mixed","Planning","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Policy","155","150","52470","53450"
"In post","2021","40-49","Mixed","Project Delivery","60","60","46690","44070"
"In post","2021","40-49","Mixed","Property","25","20","[c]","[c]"
"In post","2021","40-49","Mixed","Psychology","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Science and Engineering","45","40","40920","38530"
"In post","2021","40-49","Mixed","Security","20","20","[c]","[c]"
"In post","2021","40-49","Mixed","Social Research","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Statistics","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","Tax","40","35","38120","32670"
"In post","2021","40-49","Mixed","Unknown","445","410","33130","27570"
"In post","2021","40-49","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Commercial","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Digital, Data and Technology","25","20","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Finance","20","20","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Human Resources","15","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Legal","35","30","59800","62120"
"In post","2021","40-49","Other ethnicity","Medicine","10","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Operational Delivery","200","190","30490","27370"
"In post","2021","40-49","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Other","30","30","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Policy","60","60","52440","53250"
"In post","2021","40-49","Other ethnicity","Project Delivery","20","20","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Property","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Science and Engineering","30","25","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Security","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Statistics","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Tax","15","15","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","125","115","32170","27570"
"In post","2021","40-49","Other ethnicity","Veterinarian","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","55","55","40500","37320"
"In post","2021","40-49","Undeclared","Communications","30","30","42530","41330"
"In post","2021","40-49","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Counter Fraud","15","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Digital, Data and Technology","170","170","43130","40580"
"In post","2021","40-49","Undeclared","Economics","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Finance","120","115","43930","39980"
"In post","2021","40-49","Undeclared","Human Resources","55","55","38780","33640"
"In post","2021","40-49","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Intelligence Analysis","55","55","36980","33300"
"In post","2021","40-49","Undeclared","Internal Audit","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","International Trade","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Knowledge and Information Management","55","55","41770","38230"
"In post","2021","40-49","Undeclared","Legal","130","125","45710","40800"
"In post","2021","40-49","Undeclared","Medicine","30","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Operational Delivery","1720","1625","30810","27680"
"In post","2021","40-49","Undeclared","Operational Research","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Other","190","185","35170","29550"
"In post","2021","40-49","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Policy","275","265","50910","53130"
"In post","2021","40-49","Undeclared","Project Delivery","225","220","43540","40580"
"In post","2021","40-49","Undeclared","Property","80","75","37470","33750"
"In post","2021","40-49","Undeclared","Psychology","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Science and Engineering","250","245","44960","42380"
"In post","2021","40-49","Undeclared","Security","110","110","34810","39070"
"In post","2021","40-49","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Statistics","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Tax","170","165","39150","36160"
"In post","2021","40-49","Undeclared","Unknown","1175","1075","29650","27570"
"In post","2021","40-49","Undeclared","Veterinarian","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Commercial","135","130","44760","39820"
"In post","2021","40-49","Unknown","Communications","155","150","51180","49170"
"In post","2021","40-49","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Counter Fraud","35","30","40460","37120"
"In post","2021","40-49","Unknown","Digital, Data and Technology","550","540","44830","41870"
"In post","2021","40-49","Unknown","Economics","25","25","[c]","[c]"
"In post","2021","40-49","Unknown","Finance","215","210","42240","40480"
"In post","2021","40-49","Unknown","Human Resources","165","155","37550","35120"
"In post","2021","40-49","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Intelligence Analysis","55","50","50080","53360"
"In post","2021","40-49","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","International Trade","60","55","51210","51970"
"In post","2021","40-49","Unknown","Knowledge and Information Management","45","40","42770","39440"
"In post","2021","40-49","Unknown","Legal","415","385","49810","51120"
"In post","2021","40-49","Unknown","Medicine","110","100","51600","43110"
"In post","2021","40-49","Unknown","Operational Delivery","4535","4200","27680","24920"
"In post","2021","40-49","Unknown","Operational Research","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","Other","825","805","39050","34460"
"In post","2021","40-49","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Planning Inspectors","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Policy","750","720","54490","53360"
"In post","2021","40-49","Unknown","Project Delivery","310","300","45210","40640"
"In post","2021","40-49","Unknown","Property","180","170","36500","31960"
"In post","2021","40-49","Unknown","Psychology","25","25","[c]","[c]"
"In post","2021","40-49","Unknown","Science and Engineering","170","160","42500","40610"
"In post","2021","40-49","Unknown","Security","175","175","34370","38630"
"In post","2021","40-49","Unknown","Social Research","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","Statistics","35","35","48330","48650"
"In post","2021","40-49","Unknown","Tax","750","715","28190","25560"
"In post","2021","40-49","Unknown","Unknown","2915","2730","39770","30650"
"In post","2021","40-49","Unknown","Veterinarian","20","20","[c]","[c]"
"In post","2021","40-49","White","Commercial","990","950","43590","40580"
"In post","2021","40-49","White","Communications","755","710","45160","41000"
"In post","2021","40-49","White","Corporate Finance","40","40","48850","46080"
"In post","2021","40-49","White","Counter Fraud","145","140","38290","36060"
"In post","2021","40-49","White","Digital, Data and Technology","2510","2445","44930","41320"
"In post","2021","40-49","White","Economics","150","140","67250","65160"
"In post","2021","40-49","White","Finance","1705","1630","44320","40480"
"In post","2021","40-49","White","Human Resources","1635","1545","42230","38630"
"In post","2021","40-49","White","Inspector of Education and Training","245","240","66140","70500"
"In post","2021","40-49","White","Intelligence Analysis","640","610","35160","30980"
"In post","2021","40-49","White","Internal Audit","130","130","46430","43280"
"In post","2021","40-49","White","International Trade","135","130","53490","51970"
"In post","2021","40-49","White","Knowledge and Information Management","435","410","40260","37470"
"In post","2021","40-49","White","Legal","2375","2180","51150","52490"
"In post","2021","40-49","White","Medicine","475","420","53650","44500"
"In post","2021","40-49","White","Operational Delivery","28420","26385","30660","27250"
"In post","2021","40-49","White","Operational Research","185","170","50540","47140"
"In post","2021","40-49","White","Other","3335","3200","34010","26910"
"In post","2021","40-49","White","Planning","50","45","50790","53130"
"In post","2021","40-49","White","Planning Inspectors","85","80","54960","58810"
"In post","2021","40-49","White","Policy","4600","4390","54340","53870"
"In post","2021","40-49","White","Project Delivery","3185","3095","45400","40580"
"In post","2021","40-49","White","Property","1140","1100","37900","33300"
"In post","2021","40-49","White","Psychology","250","230","44820","46160"
"In post","2021","40-49","White","Science and Engineering","2380","2260","43540","41900"
"In post","2021","40-49","White","Security","1275","1260","33180","33000"
"In post","2021","40-49","White","Social Research","190","175","49140","47000"
"In post","2021","40-49","White","Statistics","315","300","50730","50090"
"In post","2021","40-49","White","Tax","2015","1920","37070","31810"
"In post","2021","40-49","White","Unknown","20450","18665","32120","27570"
"In post","2021","40-49","White","Veterinarian","135","130","44050","38390"
"In post","2021","50-59","Asian","Commercial","50","45","44970","41070"
"In post","2021","50-59","Asian","Communications","15","15","[c]","[c]"
"In post","2021","50-59","Asian","Corporate Finance","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Counter Fraud","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Digital, Data and Technology","120","120","44090","40670"
"In post","2021","50-59","Asian","Economics","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Finance","140","140","41860","37650"
"In post","2021","50-59","Asian","Human Resources","80","75","39050","35060"
"In post","2021","50-59","Asian","Inspector of Education and Training","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Intelligence Analysis","30","30","30100","29250"
"In post","2021","50-59","Asian","Internal Audit","15","15","[c]","[c]"
"In post","2021","50-59","Asian","International Trade","15","15","[c]","[c]"
"In post","2021","50-59","Asian","Knowledge and Information Management","25","25","[c]","[c]"
"In post","2021","50-59","Asian","Legal","135","130","54150","55610"
"In post","2021","50-59","Asian","Medicine","45","40","95610","102450"
"In post","2021","50-59","Asian","Operational Delivery","1985","1835","29240","26780"
"In post","2021","50-59","Asian","Operational Research","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Other","175","165","31240","26350"
"In post","2021","50-59","Asian","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Policy","260","255","46400","40620"
"In post","2021","50-59","Asian","Project Delivery","160","160","43820","40580"
"In post","2021","50-59","Asian","Property","60","60","37160","31050"
"In post","2021","50-59","Asian","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Science and Engineering","80","80","40690","40470"
"In post","2021","50-59","Asian","Security","85","85","26890","22210"
"In post","2021","50-59","Asian","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Statistics","15","15","[c]","[c]"
"In post","2021","50-59","Asian","Tax","250","240","35100","34580"
"In post","2021","50-59","Asian","Unknown","1725","1555","29320","27570"
"In post","2021","50-59","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Commercial","65","65","40270","39710"
"In post","2021","50-59","Black","Communications","35","35","40540","35610"
"In post","2021","50-59","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Counter Fraud","5","5","[c]","[c]"
"In post","2021","50-59","Black","Digital, Data and Technology","125","125","42320","39410"
"In post","2021","50-59","Black","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Finance","130","130","41750","39870"
"In post","2021","50-59","Black","Human Resources","95","95","39920","35400"
"In post","2021","50-59","Black","Inspector of Education and Training","10","10","[c]","[c]"
"In post","2021","50-59","Black","Intelligence Analysis","20","20","[c]","[c]"
"In post","2021","50-59","Black","Internal Audit","15","15","[c]","[c]"
"In post","2021","50-59","Black","International Trade","15","15","[c]","[c]"
"In post","2021","50-59","Black","Knowledge and Information Management","15","15","[c]","[c]"
"In post","2021","50-59","Black","Legal","155","150","53810","55610"
"In post","2021","50-59","Black","Medicine","25","25","[c]","[c]"
"In post","2021","50-59","Black","Operational Delivery","2140","2050","30080","28200"
"In post","2021","50-59","Black","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Other","170","165","31660","28950"
"In post","2021","50-59","Black","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Policy","335","335","39670","35200"
"In post","2021","50-59","Black","Project Delivery","130","125","43120","38600"
"In post","2021","50-59","Black","Property","50","50","36920","34470"
"In post","2021","50-59","Black","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Science and Engineering","55","55","42340","39310"
"In post","2021","50-59","Black","Security","35","35","27180","22650"
"In post","2021","50-59","Black","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Statistics","10","10","[c]","[c]"
"In post","2021","50-59","Black","Tax","140","140","35150","35000"
"In post","2021","50-59","Black","Unknown","1440","1375","30330","30330"
"In post","2021","50-59","Black","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Legal","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Operational Delivery","70","65","27240","25560"
"In post","2021","50-59","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Other","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Policy","15","15","[c]","[c]"
"In post","2021","50-59","Chinese","Project Delivery","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Science and Engineering","15","15","[c]","[c]"
"In post","2021","50-59","Chinese","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Tax","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","45","45","28470","26160"
"In post","2021","50-59","Chinese","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","20","20","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","15","15","[c]","[c]"
"In post","2021","50-59","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Counter Fraud","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","Digital, Data and Technology","40","40","43830","38200"
"In post","2021","50-59","Mixed","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Finance","30","30","[c]","[c]"
"In post","2021","50-59","Mixed","Human Resources","30","25","[c]","[c]"
"In post","2021","50-59","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Intelligence Analysis","15","10","[c]","[c]"
"In post","2021","50-59","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","International Trade","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","Legal","75","70","54270","57480"
"In post","2021","50-59","Mixed","Medicine","10","10","[c]","[c]"
"In post","2021","50-59","Mixed","Operational Delivery","580","540","31660","29060"
"In post","2021","50-59","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Other","60","55","35240","32820"
"In post","2021","50-59","Mixed","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Policy","80","75","47230","43640"
"In post","2021","50-59","Mixed","Project Delivery","55","50","44340","42200"
"In post","2021","50-59","Mixed","Property","25","25","[c]","[c]"
"In post","2021","50-59","Mixed","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Science and Engineering","25","25","[c]","[c]"
"In post","2021","50-59","Mixed","Security","25","25","[c]","[c]"
"In post","2021","50-59","Mixed","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Tax","30","30","41980","35000"
"In post","2021","50-59","Mixed","Unknown","400","375","31660","27570"
"In post","2021","50-59","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Commercial","5","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Digital, Data and Technology","25","25","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Finance","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Human Resources","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Inspector of Education and Training","5","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Legal","30","25","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Medicine","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Operational Delivery","205","190","33220","29080"
"In post","2021","50-59","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Other","25","25","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Policy","40","40","51050","54470"
"In post","2021","50-59","Other ethnicity","Project Delivery","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Property","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Science and Engineering","20","20","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Security","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Tax","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","165","155","30770","27570"
"In post","2021","50-59","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Commercial","75","75","42970","41450"
"In post","2021","50-59","Undeclared","Communications","35","35","39210","34610"
"In post","2021","50-59","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Counter Fraud","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","Digital, Data and Technology","270","260","42580","40150"
"In post","2021","50-59","Undeclared","Economics","5","5","[c]","[c]"
"In post","2021","50-59","Undeclared","Finance","130","125","39750","36460"
"In post","2021","50-59","Undeclared","Human Resources","95","90","36690","33300"
"In post","2021","50-59","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Intelligence Analysis","80","80","35220","31520"
"In post","2021","50-59","Undeclared","Internal Audit","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","International Trade","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","Knowledge and Information Management","70","65","37620","33670"
"In post","2021","50-59","Undeclared","Legal","170","160","43850","40000"
"In post","2021","50-59","Undeclared","Medicine","20","20","[c]","[c]"
"In post","2021","50-59","Undeclared","Operational Delivery","2585","2425","30960","28130"
"In post","2021","50-59","Undeclared","Operational Research","20","20","[c]","[c]"
"In post","2021","50-59","Undeclared","Other","415","405","31730","26900"
"In post","2021","50-59","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Planning Inspectors","5","5","[c]","[c]"
"In post","2021","50-59","Undeclared","Policy","335","330","49980","47000"
"In post","2021","50-59","Undeclared","Project Delivery","330","320","44010","40580"
"In post","2021","50-59","Undeclared","Property","190","185","39960","36460"
"In post","2021","50-59","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Science and Engineering","355","345","43140","42560"
"In post","2021","50-59","Undeclared","Security","175","170","34990","39070"
"In post","2021","50-59","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Statistics","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","Tax","315","305","39850","36160"
"In post","2021","50-59","Undeclared","Unknown","2120","1920","29210","27570"
"In post","2021","50-59","Undeclared","Veterinarian","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Commercial","100","100","41970","39630"
"In post","2021","50-59","Unknown","Communications","80","80","44560","40770"
"In post","2021","50-59","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Counter Fraud","50","50","45930","39490"
"In post","2021","50-59","Unknown","Digital, Data and Technology","335","330","45260","40580"
"In post","2021","50-59","Unknown","Economics","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Finance","175","165","40130","35000"
"In post","2021","50-59","Unknown","Human Resources","130","125","40250","36270"
"In post","2021","50-59","Unknown","Inspector of Education and Training","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Intelligence Analysis","35","35","44230","45160"
"In post","2021","50-59","Unknown","Internal Audit","10","5","[c]","[c]"
"In post","2021","50-59","Unknown","International Trade","60","60","49480","39440"
