"Status","Year","Age","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Unknown","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Asian","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Asian","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Asian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Asian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","London","Female","135","[c]","32860","31770"
"Leaver Dept.","2021","20-29","Asian","London","Male","75","[c]","34430","32270"
"Leaver Dept.","2021","20-29","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Outside London","Female","75","[c]","24350","24570"
"Leaver Dept.","2021","20-29","Asian","Outside London","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","London","Female","65","[c]","31470","31060"
"Leaver Dept.","2021","20-29","Black","London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","London","Female","50","[c]","34460","32000"
"Leaver Dept.","2021","20-29","Mixed","London","Male","45","[c]","35510","33750"
"Leaver Dept.","2021","20-29","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","London","Female","365","[c]","36060","33510"
"Leaver Dept.","2021","20-29","Unknown","London","Male","310","[c]","36300","33510"
"Leaver Dept.","2021","20-29","Unknown","Outside London","Female","240","[c]","25040","21590"
"Leaver Dept.","2021","20-29","Unknown","Outside London","Male","225","[c]","26360","24960"
"Leaver Dept.","2021","20-29","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Female","165","[c]","31260","32000"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Male","135","[c]","31280","32000"
"Leaver Dept.","2021","20-29","White","London","Female","580","[c]","36530","33960"
"Leaver Dept.","2021","20-29","White","London","Male","460","[c]","36250","33610"
"Leaver Dept.","2021","20-29","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Outside London","Female","535","[c]","25430","24110"
"Leaver Dept.","2021","20-29","White","Outside London","Male","390","[c]","26240","24890"
"Leaver Dept.","2021","20-29","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Unknown","Female","85","[c]","33200","32000"
"Leaver Dept.","2021","20-29","White","Unknown","Male","50","[c]","35020","32000"
"Leaver Dept.","2021","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","London","Female","100","[c]","41490","39250"
"Leaver Dept.","2021","30-39","Asian","London","Male","85","[c]","42470","39290"
"Leaver Dept.","2021","30-39","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Outside London","Female","65","[c]","25040","24880"
"Leaver Dept.","2021","30-39","Asian","Outside London","Male","85","[c]","26960","25900"
"Leaver Dept.","2021","30-39","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","London","Female","55","[c]","35930","34500"
"Leaver Dept.","2021","30-39","Black","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","London","Female","40","[c]","46310","49720"
"Leaver Dept.","2021","30-39","Mixed","London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Outside London","Male","40","[c]","35630","35250"
"Leaver Dept.","2021","30-39","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","London","Female","215","[c]","46910","48900"
"Leaver Dept.","2021","30-39","Unknown","London","Male","215","[c]","46180","47860"
"Leaver Dept.","2021","30-39","Unknown","Outside London","Female","195","[c]","31580","29000"
"Leaver Dept.","2021","30-39","Unknown","Outside London","Male","160","[c]","31790","29570"
"Leaver Dept.","2021","30-39","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Female","35","[c]","38150","32000"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Male","45","[c]","35620","32000"
"Leaver Dept.","2021","30-39","White","London","Female","435","[c]","50380","52300"
"Leaver Dept.","2021","30-39","White","London","Male","410","[c]","48990","51580"
"Leaver Dept.","2021","30-39","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Outside London","Female","625","[c]","30390","27570"
"Leaver Dept.","2021","30-39","White","Outside London","Male","495","[c]","30940","27570"
"Leaver Dept.","2021","30-39","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Unknown","Female","35","[c]","43670","35450"
"Leaver Dept.","2021","30-39","White","Unknown","Male","30","[c]","43970","32910"
"Leaver Dept.","2021","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","London","Female","65","[c]","50480","48900"
"Leaver Dept.","2021","40-49","Asian","London","Male","40","[c]","38260","36800"
"Leaver Dept.","2021","40-49","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Outside London","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Outside London","Male","40","[c]","28240","27570"
"Leaver Dept.","2021","40-49","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","London","Female","55","[c]","39580","35000"
"Leaver Dept.","2021","40-49","Black","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","London","Female","110","[c]","54320","55420"
"Leaver Dept.","2021","40-49","Unknown","London","Male","75","[c]","60980","56780"
"Leaver Dept.","2021","40-49","Unknown","Outside London","Female","115","[c]","35310","30080"
"Leaver Dept.","2021","40-49","Unknown","Outside London","Male","110","[c]","35830","33510"
