"Status","Year","Age","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Human Resources","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","AO","15","15","21290","21130"
"In post","2021","60-64","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","10","10","33790","33300"
"In post","2021","60-64","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","10","33770","30810"
"In post","2021","60-64","Human Resources","Greater Manchester","AO","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Greater Manchester","HEO","10","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Greater Manchester","SEO","10","10","[c]","[c]"
"In post","2021","60-64","Human Resources","Hampshire and Isle of Wight","AO","10","10","[c]","[c]"
"In post","2021","60-64","Human Resources","Hampshire and Isle of Wight","EO","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Hampshire and Isle of Wight","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Herefordshire, Worcestershire and Warwickshire","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Inner London - East","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Inner London - East","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Inner London - East","G7","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Inner London - East","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Inner London - West","EO","15","15","29730","30140"
"In post","2021","60-64","Human Resources","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Inner London - West","G7","20","15","60200","58990"
"In post","2021","60-64","Human Resources","Inner London - West","HEO","10","10","37100","36960"
"In post","2021","60-64","Human Resources","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Inner London - West","SEO","25","25","43880","43860"
"In post","2021","60-64","Human Resources","Kent","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Lancashire","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Lancashire","AO","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Merseyside","AO","10","5","21290","21440"
"In post","2021","60-64","Human Resources","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Northumberland and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Northumberland and Tyne and Wear","AO","25","15","20880","20800"
"In post","2021","60-64","Human Resources","Northumberland and Tyne and Wear","EO","10","10","26580","25800"
"In post","2021","60-64","Human Resources","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Surrey, East and West Sussex","AO","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Surrey, East and West Sussex","EO","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","West Central Scotland","AO","40","30","21300","21440"
"In post","2021","60-64","Human Resources","West Central Scotland","EO","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","West Central Scotland","HEO","10","10","[c]","[c]"
"In post","2021","60-64","Human Resources","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","West Midlands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","West Wales and The Valleys","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","West Yorkshire","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Inner London - East","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Inner London - West","G7","5","5","[c]","[c]"
"In post","2021","60-64","Internal Audit","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Inner London - West","SEO","10","5","[c]","[c]"
"In post","2021","60-64","Internal Audit","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","West Midlands","SEO","5","5","[c]","[c]"
"In post","2021","60-64","Internal Audit","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Bedfordshire and Hertfordshire","G7","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Berkshire, Buckinghamshire and Oxfordshire","G7","20","15","58260","57760"
"In post","2021","60-64","Legal","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Cheshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Derbyshire and Nottinghamshire","EO","10","5","[c]","[c]"
"In post","2021","60-64","Legal","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Devon","G7","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","East Anglia","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","East Anglia","G7","5","5","[c]","[c]"
"In post","2021","60-64","Legal","East Anglia","SEO","5","5","[c]","[c]"
"In post","2021","60-64","Legal","East Wales","AO","5","5","[c]","[c]"
"In post","2021","60-64","Legal","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","East Wales","G7","10","10","57980","55610"
"In post","2021","60-64","Legal","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","East Wales","SEO","5","5","[c]","[c]"
"In post","2021","60-64","Legal","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Eastern Scotland","AA","25","20","20070","20070"
"In post","2021","60-64","Legal","Eastern Scotland","AO","35","30","22550","22820"
"In post","2021","60-64","Legal","Eastern Scotland","EO","20","20","27270","29350"
"In post","2021","60-64","Legal","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Eastern Scotland","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Eastern Scotland","SEO","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Essex","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Essex","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Essex","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","G7","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Greater Manchester","G7","15","15","54920","55610"
"In post","2021","60-64","Legal","Greater Manchester","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Greater Manchester","SEO","10","5","[c]","[c]"
"In post","2021","60-64","Legal","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Hampshire and Isle of Wight","G7","10","10","61660","62370"
"In post","2021","60-64","Legal","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Hampshire and Isle of Wight","SEO","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Inner London - East","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Inner London - East","G6","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Inner London - East","G7","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Inner London - West","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Inner London - West","AO","45","40","24250","23520"
"In post","2021","60-64","Legal","Inner London - West","EO","35","30","29080","30000"
"In post","2021","60-64","Legal","Inner London - West","G6","45","35","74240","75200"
"In post","2021","60-64","Legal","Inner London - West","G7","70","65","62760","62150"
"In post","2021","60-64","Legal","Inner London - West","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Inner London - West","SCS level","20","20","97920","92780"
"In post","2021","60-64","Legal","Inner London - West","SEO","10","10","49150","50300"
"In post","2021","60-64","Legal","Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Lancashire","EO","10","5","[c]","[c]"
"In post","2021","60-64","Legal","Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Leicestershire, Rutland and Northamptonshire","AO","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Leicestershire, Rutland and Northamptonshire","G7","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Merseyside","G7","10","10","55270","55610"
"In post","2021","60-64","Legal","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","North Eastern Scotland","AA","5","5","[c]","[c]"
"In post","2021","60-64","Legal","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","North Yorkshire","G7","15","10","58360","55610"
"In post","2021","60-64","Legal","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Northumberland and Tyne and Wear","AO","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Northumberland and Tyne and Wear","G7","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Outer London - South","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Southern Scotland","AA","10","10","[c]","[c]"
"In post","2021","60-64","Legal","Southern Scotland","AO","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Surrey, East and West Sussex","EO","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Surrey, East and West Sussex","G7","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Surrey, East and West Sussex","SEO","5","5","[c]","[c]"
"In post","2021","60-64","Legal","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","Tees Valley and Durham","G7","5","5","[c]","[c]"
