"Status","Year","Organisation","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Commercial","Male","50","50","37390","36670"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Communications","Female","60","60","46080","45880"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Communications","Male","45","45","43570","42150"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Digital, Data and Technology","Female","330","320","46450","43960"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Digital, Data and Technology","Male","540","535","49200","47590"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Economics","Female","15","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Economics","Male","35","30","44320","33930"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Finance","Female","275","265","41830","38990"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Finance","Male","255","250","47730","45100"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Human Resources","Female","475","455","41770","37380"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Human Resources","Male","205","200","42080","37170"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Knowledge and Information Management","Female","25","25","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Knowledge and Information Management","Male","15","15","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Legal","Female","40","35","56750","55490"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Legal","Male","30","30","56200","55490"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Delivery","Female","895","865","35420","31480"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Delivery","Male","490","485","35880","31730"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Research","Female","40","40","47080","40480"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Operational Research","Male","60","60","47950","46550"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Other","Female","40","40","33880","31150"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Other","Male","25","25","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Policy","Female","435","420","42270","36800"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Policy","Male","240","235","45830","38480"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Project Delivery","Female","150","145","41260","36800"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Project Delivery","Male","100","95","43930","39530"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Property","Female","60","55","38910","35140"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Property","Male","80","80","43560","36270"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Social Research","Female","50","45","48650","44570"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Social Research","Male","15","15","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Statistics","Female","55","50","46280","42200"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Statistics","Male","50","50","44370","40480"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Female","55","50","39550","34030"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Male","55","55","39560","39870"
"In post","2021","National Crime Agency","National Crime Agency","Commercial","Female","10","10","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Commercial","Male","10","10","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Communications","Female","20","20","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Communications","Male","10","10","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Digital, Data and Technology","Female","110","105","38090","36740"
"In post","2021","National Crime Agency","National Crime Agency","Digital, Data and Technology","Male","150","150","43230","40810"
"In post","2021","National Crime Agency","National Crime Agency","Finance","Female","30","30","35990","36740"
"In post","2021","National Crime Agency","National Crime Agency","Finance","Male","15","15","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Human Resources","Female","115","105","40250","40060"
"In post","2021","National Crime Agency","National Crime Agency","Human Resources","Male","70","70","40030","38730"
"In post","2021","National Crime Agency","National Crime Agency","Legal","Female","30","30","55070","59160"
"In post","2021","National Crime Agency","National Crime Agency","Legal","Male","20","20","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Operational Delivery","Female","2045","1965","36770","36200"
"In post","2021","National Crime Agency","National Crime Agency","Operational Delivery","Male","2675","2660","41940","40170"
"In post","2021","National Crime Agency","National Crime Agency","Project Delivery","Female","50","45","43790","40520"
"In post","2021","National Crime Agency","National Crime Agency","Project Delivery","Male","45","45","49780","48900"
"In post","2021","National Crime Agency","National Crime Agency","Property","Female","15","10","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Property","Male","15","15","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Security","Female","25","25","[c]","[c]"
"In post","2021","National Crime Agency","National Crime Agency","Security","Male","15","15","[c]","[c]"
"In post","2021","National Infrastructure Commission","HM Treasury","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","HM Treasury","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","HM Treasury","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","HM Treasury","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","HM Treasury","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","HM Treasury","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","HM Treasury","Policy","Female","15","10","[c]","[c]"
"In post","2021","National Infrastructure Commission","HM Treasury","Policy","Male","20","20","[c]","[c]"
"In post","2021","National Records of Scotland","Scottish Government","Unknown","Female","235","215","34740","32140"
"In post","2021","National Records of Scotland","Scottish Government","Unknown","Male","200","195","34260","31150"
"In post","2021","National Savings and Investments","Chancellor's other departments","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Communications","Female","15","15","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Communications","Male","5","5","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Digital, Data and Technology","Male","5","5","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Finance","Female","15","15","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Finance","Male","15","15","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Human Resources","Female","5","5","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Other","Female","55","55","46870","42420"
"In post","2021","National Savings and Investments","Chancellor's other departments","Other","Male","40","40","63040","48580"
"In post","2021","National Savings and Investments","Chancellor's other departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Project Delivery","Male","10","10","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Communications","Female","10","10","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Economics","Male","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Finance","Female","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Human Resources","Female","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Other","Female","10","10","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Policy","Female","45","45","46600","40640"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Policy","Male","50","50","46600","41770"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","HM Treasury","Economics","Female","15","15","[c]","[c]"
"In post","2021","Office for Budget Responsibility","HM Treasury","Economics","Male","20","20","[c]","[c]"
"In post","2021","Office for Budget Responsibility","HM Treasury","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","HM Treasury","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Commercial","Female","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Communications","Female","30","25","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Communications","Male","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Digital, Data and Technology","Female","30","30","45100","39850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Digital, Data and Technology","Male","50","50","45020","39850"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Finance","Female","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Finance","Male","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Human Resources","Female","35","35","40910","32010"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Human Resources","Male","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Inspector of Education and Training","Female","575","560","62970","51360"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Inspector of Education and Training","Male","220","220","73180","75500"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Legal","Female","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Operational Delivery","Female","150","130","28460","21160"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Operational Delivery","Male","75","75","28960","25880"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Other","Female","180","170","28140","25880"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Other","Male","75","75","29470","25880"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Policy","Female","40","40","50580","40960"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Policy","Male","25","25","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Project Delivery","Female","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Project Delivery","Male","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Property","Female","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Property","Male","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Social Research","Female","35","35","42190","35010"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Social Research","Male","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Statistics","Female","50","45","38980","32010"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Statistics","Male","65","65","39530","39850"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Communications","Female","20","20","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Communications","Male","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Corporate Finance","Female","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Corporate Finance","Male","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Counter Fraud","Female","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Digital, Data and Technology","Female","30","30","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Digital, Data and Technology","Male","70","70","51730","49530"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Economics","Female","20","20","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Economics","Male","35","35","44820","41850"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Finance","Female","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Finance","Male","25","25","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Human Resources","Female","20","20","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Legal","Female","50","50","59400","62300"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Legal","Male","30","30","71410","68680"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Operational Delivery","Female","75","75","31760","27010"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Operational Delivery","Male","90","90","34690","28280"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Other","Female","250","240","41370","35760"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Other","Male","280","280","46750","41000"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Policy","Female","25","25","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Policy","Male","55","55","37250","34540"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Project Delivery","Female","15","15","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Project Delivery","Male","10","10","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Science and Engineering","Male","15","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Communications","Female","20","20","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Communications","Male","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Female","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Male","15","15","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Finance","Female","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Human Resources","Female","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Legal","Female","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Legal","Male","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Operational Delivery","Female","55","50","41510","38000"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Operational Delivery","Male","30","30","51210","43800"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Operational Research","Female","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Operational Research","Male","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Policy","Female","20","20","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Policy","Male","15","15","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Project Delivery","Female","20","20","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Project Delivery","Male","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Statistics","Male","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Communications","Female","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Communications","Male","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Digital, Data and Technology","Male","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Economics","Female","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Economics","Male","20","15","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Human Resources","Female","10","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Legal","Female","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Operational Delivery","Female","55","55","45370","43090"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Operational Delivery","Male","80","80","58740","59750"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Policy","Female","30","30","54660","53400"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Policy","Male","35","35","59570","57710"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Science and Engineering","Male","20","20","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Statistics","Female","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Statistics","Male","15","15","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Legal","Female","10","10","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Legal","Male","5","5","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Operational Delivery","Female","760","685","21720","19930"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Operational Delivery","Male","590","565","21800","19930"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Project Delivery","Male","5","5","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Property","Male","5","5","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Scottish Government","Unknown","Female","30","30","38960","35110"
"In post","2021","Office of the Scottish Charity Regulator","Scottish Government","Unknown","Male","20","20","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Commercial","Female","5","5","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Communications","Male","5","5","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","Female","15","15","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","Male","30","30","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Finance","Female","15","10","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Finance","Male","10","10","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Human Resources","Female","15","15","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Human Resources","Male","5","5","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","Female","10","10","[c]","[c]"
