"Status","Year","Age","Disability","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Declared non-disabled","Finance","125","105","30800","27970"
"In post","2021","65+","Declared non-disabled","Grants Management","35","30","23610","21050"
"In post","2021","65+","Declared non-disabled","Human Resources","85","65","34180","28240"
"In post","2021","65+","Declared non-disabled","Internal Audit","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Legal","165","125","48060","52220"
"In post","2021","65+","Declared non-disabled","No function","2720","1995","30440","26120"
"In post","2021","65+","Declared non-disabled","Project Delivery","365","305","39590","36460"
"In post","2021","65+","Declared non-disabled","Property","260","225","32600","30520"
"In post","2021","65+","Declared non-disabled","Security","140","120","25330","21010"
"In post","2021","65+","Declared non-disabled","Unknown","3380","2565","28060","26120"
"In post","2021","65+","Undeclared","Analysis","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Commercial","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Counter Fraud","20","15","[c]","[c]"
"In post","2021","65+","Undeclared","Debt","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Digital, Data & Technology","15","15","[c]","[c]"
"In post","2021","65+","Undeclared","Finance","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Human Resources","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Legal","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","No function","440","310","28820","26140"
"In post","2021","65+","Undeclared","Project Delivery","50","40","35850","32490"
"In post","2021","65+","Undeclared","Property","30","25","31910","29200"
"In post","2021","65+","Undeclared","Security","20","15","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","210","180","27530","25630"
"In post","2021","65+","Unknown","Analysis","15","10","[c]","[c]"
"In post","2021","65+","Unknown","Commercial","25","25","[c]","[c]"
"In post","2021","65+","Unknown","Communications","25","20","[c]","[c]"
"In post","2021","65+","Unknown","Counter Fraud","40","30","33800","28990"
"In post","2021","65+","Unknown","Debt","25","20","[c]","[c]"
"In post","2021","65+","Unknown","Digital, Data & Technology","40","35","40130","36490"
"In post","2021","65+","Unknown","Finance","25","20","[c]","[c]"
"In post","2021","65+","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Human Resources","15","15","[c]","[c]"
"In post","2021","65+","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Legal","95","70","33800","23250"
"In post","2021","65+","Unknown","No function","675","495","32270","25630"
"In post","2021","65+","Unknown","Project Delivery","60","50","42310","35970"
"In post","2021","65+","Unknown","Property","60","55","23550","18740"
"In post","2021","65+","Unknown","Security","35","30","26690","20270"
"In post","2021","65+","Unknown","Unknown","260","225","35540","29200"
"In post","2021","Unknown","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","No function","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","No function","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Unknown","20","15","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","No function","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","No function","20","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","No function","20","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Analysis","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","No function","145","[c]","22690","19930"
"Leaver CS","2021","20-29","Declared disabled","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Security","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","115","[c]","26980","24180"
"Leaver CS","2021","20-29","Declared non-disabled","Analysis","75","[c]","28720","26410"
"Leaver CS","2021","20-29","Declared non-disabled","Commercial","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Communications","35","[c]","30820","31180"
"Leaver CS","2021","20-29","Declared non-disabled","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Digital, Data & Technology","40","[c]","31850","30510"
"Leaver CS","2021","20-29","Declared non-disabled","Finance","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Human Resources","30","[c]","26130","21990"
"Leaver CS","2021","20-29","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Legal","55","[c]","27570","26410"
"Leaver CS","2021","20-29","Declared non-disabled","No function","1170","[c]","24240","21590"
"Leaver CS","2021","20-29","Declared non-disabled","Project Delivery","115","[c]","27490","26440"
"Leaver CS","2021","20-29","Declared non-disabled","Property","50","[c]","25480","24500"
"Leaver CS","2021","20-29","Declared non-disabled","Security","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","1000","[c]","25650","24110"
"Leaver CS","2021","20-29","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","No function","90","[c]","26890","21720"
"Leaver CS","2021","20-29","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","75","[c]","28000","27570"
"Leaver CS","2021","20-29","Unknown","Analysis","80","[c]","23710","21170"
"Leaver CS","2021","20-29","Unknown","Commercial","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Communications","35","[c]","27520","24900"
"Leaver CS","2021","20-29","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Digital, Data & Technology","55","[c]","29800","26050"
"Leaver CS","2021","20-29","Unknown","Finance","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Grants Management","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Legal","65","[c]","28220","25480"
"Leaver CS","2021","20-29","Unknown","No function","1035","[c]","23370","21590"
"Leaver CS","2021","20-29","Unknown","Project Delivery","45","[c]","21210","19170"
"Leaver CS","2021","20-29","Unknown","Property","60","[c]","24480","24500"
"Leaver CS","2021","20-29","Unknown","Security","30","[c]","24100","23540"
"Leaver CS","2021","20-29","Unknown","Unknown","795","[c]","26960","27570"
"Leaver CS","2021","30-39","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Legal","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","No function","105","[c]","29670","26360"
"Leaver CS","2021","30-39","Declared disabled","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Property","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","110","[c]","27580","27570"
"Leaver CS","2021","30-39","Declared non-disabled","Analysis","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Commercial","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Communications","35","[c]","42500","41590"
"Leaver CS","2021","30-39","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Digital, Data & Technology","55","[c]","47810","45000"
"Leaver CS","2021","30-39","Declared non-disabled","Finance","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Human Resources","35","[c]","38660","32430"
"Leaver CS","2021","30-39","Declared non-disabled","Legal","65","[c]","44410","50000"
"Leaver CS","2021","30-39","Declared non-disabled","No function","910","[c]","33870","29510"
"Leaver CS","2021","30-39","Declared non-disabled","Project Delivery","75","[c]","40930","38790"
"Leaver CS","2021","30-39","Declared non-disabled","Property","30","[c]","31410","27390"
"Leaver CS","2021","30-39","Declared non-disabled","Security","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","885","[c]","30430","27570"
"Leaver CS","2021","30-39","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","No function","125","[c]","31570","29960"
"Leaver CS","2021","30-39","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","70","[c]","32070","29290"
"Leaver CS","2021","30-39","Unknown","Analysis","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Commercial","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Communications","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Digital, Data & Technology","40","[c]","42780","40150"
"Leaver CS","2021","30-39","Unknown","Finance","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Grants Management","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Legal","40","[c]","39260","30850"
"Leaver CS","2021","30-39","Unknown","No function","525","[c]","32820","30500"
"Leaver CS","2021","30-39","Unknown","Project Delivery","30","[c]","35810","31170"
"Leaver CS","2021","30-39","Unknown","Property","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Security","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","625","[c]","30660","28170"
"Leaver CS","2021","40-49","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","No function","110","[c]","28380","25710"
"Leaver CS","2021","40-49","Declared disabled","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Property","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","175","[c]","28250","26780"
"Leaver CS","2021","40-49","Declared non-disabled","Analysis","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Commercial","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Communications","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Digital, Data & Technology","35","[c]","50640","40000"
"Leaver CS","2021","40-49","Declared non-disabled","Finance","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Human Resources","35","[c]","44840","40860"
"Leaver CS","2021","40-49","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Legal","40","[c]","48250","46440"
"Leaver CS","2021","40-49","Declared non-disabled","No function","625","[c]","38570","32700"
"Leaver CS","2021","40-49","Declared non-disabled","Project Delivery","55","[c]","42980","41000"
"Leaver CS","2021","40-49","Declared non-disabled","Property","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Security","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","905","[c]","32290","27570"
"Leaver CS","2021","40-49","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","No function","95","[c]","34200","25890"
"Leaver CS","2021","40-49","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","90","[c]","32520","26890"
"Leaver CS","2021","40-49","Unknown","Analysis","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Commercial","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Communications","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Digital, Data & Technology","35","[c]","50590","50670"
"Leaver CS","2021","40-49","Unknown","Finance","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Grants Management","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Human Resources","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Legal","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","No function","325","[c]","34900","26470"
"Leaver CS","2021","40-49","Unknown","Project Delivery","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Property","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Security","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","565","[c]","33490","28230"
"Leaver CS","2021","50-59","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Finance","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Legal","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","No function","225","[c]","30610","26130"
"Leaver CS","2021","50-59","Declared disabled","Project Delivery","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Property","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Security","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","570","[c]","30790","27570"
"Leaver CS","2021","50-59","Declared non-disabled","Analysis","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Commercial","35","[c]","59580","45580"
"Leaver CS","2021","50-59","Declared non-disabled","Communications","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Digital, Data & Technology","30","[c]","46550","37480"
"Leaver CS","2021","50-59","Declared non-disabled","Finance","40","[c]","44200","41080"
"Leaver CS","2021","50-59","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Human Resources","40","[c]","44470","40980"
"Leaver CS","2021","50-59","Declared non-disabled","Internal Audit","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Legal","80","[c]","58700","55610"
"Leaver CS","2021","50-59","Declared non-disabled","No function","855","[c]","37920","28590"
"Leaver CS","2021","50-59","Declared non-disabled","Project Delivery","105","[c]","47730","40860"
"Leaver CS","2021","50-59","Declared non-disabled","Property","75","[c]","34560","30660"
"Leaver CS","2021","50-59","Declared non-disabled","Security","45","[c]","34540","38120"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","2240","[c]","31130","27570"
"Leaver CS","2021","50-59","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","No function","215","[c]","37730","33720"
"Leaver CS","2021","50-59","Undeclared","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Property","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Security","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Unknown","245","[c]","32330","27570"
"Leaver CS","2021","50-59","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Commercial","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Communications","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Finance","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Grants Management","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Legal","45","[c]","38170","31910"
"Leaver CS","2021","50-59","Unknown","No function","365","[c]","38230","33650"
"Leaver CS","2021","50-59","Unknown","Project Delivery","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Property","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Security","40","[c]","31820","33250"
"Leaver CS","2021","50-59","Unknown","Unknown","800","[c]","34860","29290"
"Leaver CS","2021","60-64","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Finance","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Legal","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","No function","160","[c]","28080","21590"
"Leaver CS","2021","60-64","Declared disabled","Project Delivery","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Property","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Security","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared disabled","Unknown","355","[c]","30010","27570"
"Leaver CS","2021","60-64","Declared non-disabled","Analysis","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Commercial","35","[c]","46140","41290"
"Leaver CS","2021","60-64","Declared non-disabled","Communications","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Counter Fraud","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Digital, Data & Technology","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Declared non-disabled","Finance","35","[c]","46140","45150"
