"Status","Year","Parent_department","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Justice","Lambeth","London","Female","200","195","32190","30320"
"In post","2021","Ministry of Justice","Lambeth","London","Male","185","180","33890","33260"
"In post","2021","Ministry of Justice","Lancaster and Wyre","Outside London","Female","155","145","27510","25340"
"In post","2021","Ministry of Justice","Lancaster and Wyre","Outside London","Male","195","190","28990","27680"
"In post","2021","Ministry of Justice","Leeds","Outside London","Female","1310","1205","28330","25300"
"In post","2021","Ministry of Justice","Leeds","Outside London","Male","1100","1065","29120","26300"
"In post","2021","Ministry of Justice","Leicester","Outside London","Female","500","450","25890","22850"
"In post","2021","Ministry of Justice","Leicester","Outside London","Male","290","280","26810","22920"
"In post","2021","Ministry of Justice","Leicestershire CC and Rutland","Outside London","Female","545","485","26680","24120"
"In post","2021","Ministry of Justice","Leicestershire CC and Rutland","Outside London","Male","570","555","29880","27380"
"In post","2021","Ministry of Justice","Lewisham and Southwark","London","Female","320","310","33400","30200"
"In post","2021","Ministry of Justice","Lewisham and Southwark","London","Male","165","160","32330","26810"
"In post","2021","Ministry of Justice","Lincolnshire","Outside London","Female","435","405","26770","23240"
"In post","2021","Ministry of Justice","Lincolnshire","Outside London","Male","500","480","29580","27380"
"In post","2021","Ministry of Justice","Liverpool","Outside London","Female","735","670","25990","22920"
"In post","2021","Ministry of Justice","Liverpool","Outside London","Male","610","570","28740","26550"
"In post","2021","Ministry of Justice","Luton","Outside London","Female","175","155","24250","22570"
"In post","2021","Ministry of Justice","Luton","Outside London","Male","30","30","23010","20530"
"In post","2021","Ministry of Justice","Manchester","Outside London","Female","900","830","26760","22920"
"In post","2021","Ministry of Justice","Manchester","Outside London","Male","775","735","28610","26300"
"In post","2021","Ministry of Justice","Medway","Outside London","Female","445","420","29130","28200"
"In post","2021","Ministry of Justice","Medway","Outside London","Male","400","395","31850","30400"
"In post","2021","Ministry of Justice","Merton, Kingston upon Thames and Sutton","London","Female","155","140","27460","24940"
"In post","2021","Ministry of Justice","Merton, Kingston upon Thames and Sutton","London","Male","50","50","27930","22730"
"In post","2021","Ministry of Justice","Mid Kent","Outside London","Female","290","260","27620","24020"
"In post","2021","Ministry of Justice","Mid Kent","Outside London","Male","235","230","30260","28840"
"In post","2021","Ministry of Justice","Mid Lancashire","Outside London","Female","500","450","28360","24440"
"In post","2021","Ministry of Justice","Mid Lancashire","Outside London","Male","460","430","31090","31420"
"In post","2021","Ministry of Justice","Milton Keynes","Outside London","Female","295","280","28300","27380"
"In post","2021","Ministry of Justice","Milton Keynes","Outside London","Male","370","365","31380","31810"
"In post","2021","Ministry of Justice","Monmouthshire and Newport","Outside London","Female","300","270","27250","24000"
"In post","2021","Ministry of Justice","Monmouthshire and Newport","Outside London","Male","215","195","31130","30990"
"In post","2021","Ministry of Justice","North and North East Lincolnshire","Outside London","Female","105","90","26550","22920"
"In post","2021","Ministry of Justice","North and North East Lincolnshire","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Ministry of Justice","North and West Norfolk","Outside London","Female","170","145","27170","25790"
"In post","2021","Ministry of Justice","North and West Norfolk","Outside London","Male","210","205","30100","30880"
"In post","2021","Ministry of Justice","North Hampshire","Outside London","Female","100","90","25540","22920"
"In post","2021","Ministry of Justice","North Hampshire","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Ministry of Justice","North Northamptonshire","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Ministry of Justice","North Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","North Nottinghamshire","Outside London","Female","315","295","28690","26330"
"In post","2021","Ministry of Justice","North Nottinghamshire","Outside London","Male","345","335","28820","27150"
"In post","2021","Ministry of Justice","North Yorkshire CC","Outside London","Female","115","100","28060","23840"
"In post","2021","Ministry of Justice","North Yorkshire CC","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Ministry of Justice","Northumberland","Outside London","Female","45","40","29070","30210"
"In post","2021","Ministry of Justice","Northumberland","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Ministry of Justice","Norwich and East Norfolk","Outside London","Female","310","275","26420","23230"
"In post","2021","Ministry of Justice","Norwich and East Norfolk","Outside London","Male","340","330","27830","25300"
"In post","2021","Ministry of Justice","Nottingham","Outside London","Female","875","790","24660","21170"
"In post","2021","Ministry of Justice","Nottingham","Outside London","Male","695","665","26450","24000"
"In post","2021","Ministry of Justice","Oxfordshire","Outside London","Female","460","415","28050","26320"
"In post","2021","Ministry of Justice","Oxfordshire","Outside London","Male","495","485","32080","31300"
"In post","2021","Ministry of Justice","Peterborough","Outside London","Female","170","155","29700","25690"
"In post","2021","Ministry of Justice","Peterborough","Outside London","Male","70","70","35590","32040"
"In post","2021","Ministry of Justice","Plymouth","Outside London","Female","120","105","26860","23840"
"In post","2021","Ministry of Justice","Plymouth","Outside London","Male","45","45","28050","22920"
"In post","2021","Ministry of Justice","Portsmouth","Outside London","Female","145","125","27020","22640"
"In post","2021","Ministry of Justice","Portsmouth","Outside London","Male","35","30","26480","22570"
"In post","2021","Ministry of Justice","Powys","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Powys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Redbridge and Waltham Forest","London","Female","150","135","27600","26150"
"In post","2021","Ministry of Justice","Redbridge and Waltham Forest","London","Male","35","30","26640","26810"
"In post","2021","Ministry of Justice","Sandwell","Outside London","Female","50","45","25870","22920"
"In post","2021","Ministry of Justice","Sandwell","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Ministry of Justice","Sefton","Outside London","Female","60","50","28250","23840"
"In post","2021","Ministry of Justice","Sefton","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Ministry of Justice","Sheffield","Outside London","Female","315","275","27720","22920"
"In post","2021","Ministry of Justice","Sheffield","Outside London","Male","135","135","38230","32690"
"In post","2021","Ministry of Justice","Shropshire CC","Outside London","Female","160","150","28260","24790"
"In post","2021","Ministry of Justice","Shropshire CC","Outside London","Male","235","230","29540","28220"
"In post","2021","Ministry of Justice","Somerset","Outside London","Female","120","105","24620","22260"
"In post","2021","Ministry of Justice","Somerset","Outside London","Male","35","35","26570","21530"
"In post","2021","Ministry of Justice","South and West Derbyshire","Outside London","Female","275","250","29680","26810"
"In post","2021","Ministry of Justice","South and West Derbyshire","Outside London","Male","200","190","30490","29060"
"In post","2021","Ministry of Justice","South Ayrshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South Ayrshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South Hampshire","Outside London","Female","55","50","26480","23840"
"In post","2021","Ministry of Justice","South Hampshire","Outside London","Male","25","20","[c]","[c]"
"In post","2021","Ministry of Justice","South Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South Nottinghamshire","Outside London","Female","200","185","29230","26330"
"In post","2021","Ministry of Justice","South Nottinghamshire","Outside London","Male","230","215","29690","28800"
"In post","2021","Ministry of Justice","South Teesside","Outside London","Female","230","195","25980","22260"
"In post","2021","Ministry of Justice","South Teesside","Outside London","Male","60","60","24790","21330"
"In post","2021","Ministry of Justice","South West Wales","Outside London","Female","85","80","26390","22920"
"In post","2021","Ministry of Justice","South West Wales","Outside London","Male","30","30","28930","22920"
"In post","2021","Ministry of Justice","Southampton","Outside London","Female","165","140","25280","21180"
"In post","2021","Ministry of Justice","Southampton","Outside London","Male","35","35","25380","20910"
"In post","2021","Ministry of Justice","Southend-on-Sea","Outside London","Female","30","25","21910","19570"
"In post","2021","Ministry of Justice","Southend-on-Sea","Outside London","Male","15","10","[c]","[c]"
"In post","2021","Ministry of Justice","Staffordshire CC","Outside London","Female","1175","1090","28340","24990"
"In post","2021","Ministry of Justice","Staffordshire CC","Outside London","Male","1190","1150","29630","27150"
"In post","2021","Ministry of Justice","Stoke-on-Trent","Outside London","Female","415","375","21580","18880"
"In post","2021","Ministry of Justice","Stoke-on-Trent","Outside London","Male","160","150","21950","18880"
"In post","2021","Ministry of Justice","Suffolk","Outside London","Female","670","615","27610","24620"
"In post","2021","Ministry of Justice","Suffolk","Outside London","Male","620","600","30600","30810"
"In post","2021","Ministry of Justice","Sunderland","Outside London","Female","60","55","26170","22920"
"In post","2021","Ministry of Justice","Sunderland","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Ministry of Justice","Swansea","Outside London","Female","330","290","27110","24800"
"In post","2021","Ministry of Justice","Swansea","Outside London","Male","300","270","29140","27680"
"In post","2021","Ministry of Justice","Swindon","Outside London","Female","90","80","24150","20100"
"In post","2021","Ministry of Justice","Swindon","Outside London","Male","30","30","24370","21170"
"In post","2021","Ministry of Justice","Telford and Wrekin","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Ministry of Justice","Telford and Wrekin","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Torbay","Outside London","Female","50","40","29550","22920"
"In post","2021","Ministry of Justice","Torbay","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Ministry of Justice","Tower Hamlets","London","Female","730","695","38480","34400"
"In post","2021","Ministry of Justice","Tower Hamlets","London","Male","605","595","43830","40480"
"In post","2021","Ministry of Justice","Tyneside","Outside London","Female","620","545","25220","21740"
"In post","2021","Ministry of Justice","Tyneside","Outside London","Male","300","295","26330","22920"
"In post","2021","Ministry of Justice","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Wakefield","Outside London","Female","560","510","29090","26810"
"In post","2021","Ministry of Justice","Wakefield","Outside London","Male","540","505","30300","31650"
"In post","2021","Ministry of Justice","Walsall","Outside London","Female","85","75","27600","24260"
"In post","2021","Ministry of Justice","Walsall","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Ministry of Justice","Wandsworth","London","Female","350","330","31380","30220"
"In post","2021","Ministry of Justice","Wandsworth","London","Male","425","420","34260","33260"
"In post","2021","Ministry of Justice","Warrington","Outside London","Female","340","315","27320","24920"
"In post","2021","Ministry of Justice","Warrington","Outside London","Male","385","365","30170","30450"
"In post","2021","Ministry of Justice","Warwickshire","Outside London","Female","240","220","30050","24740"
"In post","2021","Ministry of Justice","Warwickshire","Outside London","Male","135","130","34590","31650"
"In post","2021","Ministry of Justice","West Cumbria","Outside London","Female","170","150","25980","23330"
"In post","2021","Ministry of Justice","West Cumbria","Outside London","Male","115","110","29690","28220"
"In post","2021","Ministry of Justice","West Essex","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Ministry of Justice","West Essex","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Northamptonshire","Outside London","Female","510","450","24660","21170"
"In post","2021","Ministry of Justice","West Northamptonshire","Outside London","Male","305","295","26780","24000"
"In post","2021","Ministry of Justice","West Surrey","Outside London","Female","390","355","29850","28200"
"In post","2021","Ministry of Justice","West Surrey","Outside London","Male","290","280","31460","31300"
"In post","2021","Ministry of Justice","West Sussex (North East)","Outside London","Female","30","25","[c]","[c]"
"In post","2021","Ministry of Justice","West Sussex (North East)","Outside London","Male","10","5","[c]","[c]"
"In post","2021","Ministry of Justice","West Sussex (South West)","Outside London","Female","125","120","27760","23970"
"In post","2021","Ministry of Justice","West Sussex (South West)","Outside London","Male","115","115","29570","28220"
"In post","2021","Ministry of Justice","Westminster","London","Female","2695","2590","41180","36800"
"In post","2021","Ministry of Justice","Westminster","London","Male","1860","1840","44270","37800"
"In post","2021","Ministry of Justice","Wiltshire","Outside London","Female","195","180","26520","25850"
"In post","2021","Ministry of Justice","Wiltshire","Outside London","Male","175","170","29700","28400"
"In post","2021","Ministry of Justice","Wirral","Outside London","Female","100","90","27560","23700"
"In post","2021","Ministry of Justice","Wirral","Outside London","Male","20","15","[c]","[c]"
"In post","2021","Ministry of Justice","Wolverhampton","Outside London","Female","150","135","23520","20420"
"In post","2021","Ministry of Justice","Wolverhampton","Outside London","Male","50","45","26020","22920"
"In post","2021","Ministry of Justice","Worcestershire","Outside London","Female","675","635","27120","23970"
"In post","2021","Ministry of Justice","Worcestershire","Outside London","Male","735","720","29220","27150"
"In post","2021","Ministry of Justice","York","Outside London","Female","165","145","29750","24690"
"In post","2021","Ministry of Justice","York","Outside London","Male","80","75","30320","28200"
"In post","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","225","215","33520","32770"
"In post","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","190","185","38830","36740"
"In post","2021","National Crime Agency","Bedford","Outside London","Female","20","15","[c]","[c]"
"In post","2021","National Crime Agency","Bedford","Outside London","Male","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Belfast","Outside London","Female","55","55","39180","39480"
"In post","2021","National Crime Agency","Belfast","Outside London","Male","55","55","40580","36740"
"In post","2021","National Crime Agency","Berkshire","Outside London","Female","50","45","37880","37760"
"In post","2021","National Crime Agency","Berkshire","Outside London","Male","65","60","40710","39820"
"In post","2021","National Crime Agency","Birmingham","Outside London","Female","180","170","34930","34140"
"In post","2021","National Crime Agency","Birmingham","Outside London","Male","235","235","39810","36740"
"In post","2021","National Crime Agency","Bridgend and Neath Port Talbot","Outside London","Female","25","25","[c]","[c]"
"In post","2021","National Crime Agency","Bridgend and Neath Port Talbot","Outside London","Male","35","35","38810","36410"
"In post","2021","National Crime Agency","Bromley","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Bromley","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Central Hampshire","Outside London","Female","25","25","[c]","[c]"
"In post","2021","National Crime Agency","Central Hampshire","Outside London","Male","45","40","38500","36630"
"In post","2021","National Crime Agency","Chorley and West Lancashire","Outside London","Female","35","35","34010","32770"
"In post","2021","National Crime Agency","Chorley and West Lancashire","Outside London","Male","40","40","37890","36410"
"In post","2021","National Crime Agency","Coventry","Outside London","Female","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Coventry","Outside London","Male","30","30","[c]","[c]"
"In post","2021","National Crime Agency","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Devon CC","Outside London","Female","20","20","[c]","[c]"
"In post","2021","National Crime Agency","Devon CC","Outside London","Male","25","25","[c]","[c]"
"In post","2021","National Crime Agency","East Kent","Outside London","Female","35","35","33680","34340"
"In post","2021","National Crime Agency","East Kent","Outside London","Male","40","40","36610","34540"
"In post","2021","National Crime Agency","Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Gloucestershire","Outside London","Male","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Heart of Essex","Outside London","Female","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Heart of Essex","Outside London","Male","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Hertfordshire","Outside London","Female","35","35","38240","37250"
"In post","2021","National Crime Agency","Hertfordshire","Outside London","Male","50","50","41800","41510"
"In post","2021","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Female","20","20","[c]","[c]"
"In post","2021","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Male","35","35","38110","36410"
"In post","2021","National Crime Agency","Lambeth","London","Female","725","695","41830","39840"
"In post","2021","National Crime Agency","Lambeth","London","Male","840","835","45820","43630"
"In post","2021","National Crime Agency","Leicestershire CC and Rutland","Outside London","Female","30","25","[c]","[c]"
"In post","2021","National Crime Agency","Leicestershire CC and Rutland","Outside London","Male","55","55","37730","38540"
"In post","2021","National Crime Agency","Lincolnshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Lincolnshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Liverpool","Outside London","Female","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Liverpool","Outside London","Male","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Medway","Outside London","Female","40","40","41720","40170"
"In post","2021","National Crime Agency","Medway","Outside London","Male","80","80","45060","43880"
"In post","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","London","Female","25","20","[c]","[c]"
"In post","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","London","Male","55","55","42140","41170"
"In post","2021","National Crime Agency","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","North Yorkshire CC","Outside London","Male","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Norwich and East Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Nottingham","Outside London","Female","15","15","[c]","[c]"
"In post","2021","National Crime Agency","Nottingham","Outside London","Male","25","25","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","Overseas","Female","20","20","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","Overseas","Male","110","110","67570","64330"
"In post","2021","National Crime Agency","Sheffield","Outside London","Female","50","50","34400","32870"
"In post","2021","National Crime Agency","Sheffield","Outside London","Male","40","40","36070","34140"
"In post","2021","National Crime Agency","South Nottinghamshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","National Crime Agency","South Nottinghamshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","National Crime Agency","Staffordshire CC","Outside London","Female","25","25","[c]","[c]"
"In post","2021","National Crime Agency","Staffordshire CC","Outside London","Male","25","25","[c]","[c]"
"In post","2021","National Crime Agency","Suffolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Suffolk","Outside London","Male","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Sunderland","Outside London","Female","40","35","33000","34140"
"In post","2021","National Crime Agency","Sunderland","Outside London","Male","65","65","36900","36410"
"In post","2021","National Crime Agency","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","Unknown","Female","40","35","41750","40620"
"In post","2021","National Crime Agency","Unknown","Unknown","Male","65","65","47110","46340"
"In post","2021","National Crime Agency","Wakefield","Outside London","Female","60","60","35070","36410"
"In post","2021","National Crime Agency","Wakefield","Outside London","Male","100","100","38790","36740"
"In post","2021","National Crime Agency","Warrington","Outside London","Female","580","560","34720","32770"
"In post","2021","National Crime Agency","Warrington","Outside London","Male","610","605","37800","36410"
"In post","2021","National Crime Agency","West Sussex (North East)","Outside London","Female","30","30","39710","38810"
"In post","2021","National Crime Agency","West Sussex (North East)","Outside London","Male","45","45","42510","40170"
"In post","2021","Northern Ireland Office","Belfast","Outside London","Female","50","50","36720","34990"
"In post","2021","Northern Ireland Office","Belfast","Outside London","Male","35","35","40190","36910"
"In post","2021","Northern Ireland Office","Westminster","London","Female","40","40","49940","45730"
"In post","2021","Northern Ireland Office","Westminster","London","Male","35","35","50800","47650"
"In post","2021","Office for Standards in Education","Birmingham","Outside London","Female","100","100","52200","51360"
"In post","2021","Office for Standards in Education","Birmingham","Outside London","Male","50","50","61070","74280"
"In post","2021","Office for Standards in Education","Bristol, City of","Outside London","Female","180","165","43000","39850"
"In post","2021","Office for Standards in Education","Bristol, City of","Outside London","Male","100","100","43020","32010"
"In post","2021","Office for Standards in Education","Cambridgeshire CC","Outside London","Female","70","65","58660","51360"
"In post","2021","Office for Standards in Education","Cambridgeshire CC","Outside London","Male","30","30","[c]","[c]"
"In post","2021","Office for Standards in Education","Manchester","Outside London","Female","320","300","39450","32010"
"In post","2021","Office for Standards in Education","Manchester","Outside London","Male","180","180","40000","32010"
"In post","2021","Office for Standards in Education","Nottingham","Outside London","Female","120","110","42850","39850"
"In post","2021","Office for Standards in Education","Nottingham","Outside London","Male","50","45","48780","39850"
"In post","2021","Office for Standards in Education","Westminster","London","Female","300","290","55970","51360"
"In post","2021","Office for Standards in Education","Westminster","London","Male","150","145","58650","51360"
"In post","2021","Office for Standards in Education","York","Outside London","Female","95","90","62410","64500"
"In post","2021","Office for Standards in Education","York","Outside London","Male","35","35","68910","75500"
"In post","2021","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Glasgow City","Outside London","Female","240","235","34900","31720"
"In post","2021","Office of Gas and Electricity Markets","Glasgow City","Outside London","Male","265","265","37700","32480"
"In post","2021","Office of Gas and Electricity Markets","Tower Hamlets","London","Female","300","290","49510","46160"
"In post","2021","Office of Gas and Electricity Markets","Tower Hamlets","London","Male","370","370","52470","48040"
"In post","2021","Office of Qualifications and Examinations Regulation","Coventry","Outside London","Female","155","145","43160","39250"
"In post","2021","Office of Qualifications and Examinations Regulation","Coventry","Outside London","Male","105","105","48970","46660"
"In post","2021","Office of Rail and Road","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Birmingham","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Office of Rail and Road","Bristol, City of","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Bristol, City of","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Office of Rail and Road","Glasgow City","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Office of Rail and Road","Glasgow City","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Office of Rail and Road","Manchester","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Manchester","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Office of Rail and Road","Tower Hamlets","London","Female","90","85","50940","49580"
"In post","2021","Office of Rail and Road","Tower Hamlets","London","Male","120","115","58950","57110"
"In post","2021","Office of Rail and Road","York","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","York","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Birmingham","Outside London","Female","30","30","35050","34800"
"In post","2021","Other Cabinet Office Agencies","Birmingham","Outside London","Male","35","35","41250","34480"
"In post","2021","Other Cabinet Office Agencies","Bristol, City of","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Bristol, City of","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Leeds","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Leeds","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Liverpool","Outside London","Female","225","220","36320","34800"
"In post","2021","Other Cabinet Office Agencies","Liverpool","Outside London","Male","175","175","40710","35040"
"In post","2021","Other Cabinet Office Agencies","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Manchester","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Monmouthshire and Newport","Outside London","Female","50","50","33860","31680"
"In post","2021","Other Cabinet Office Agencies","Monmouthshire and Newport","Outside London","Male","55","55","33490","31300"
"In post","2021","Other Cabinet Office Agencies","Norwich and East Norfolk","Outside London","Female","80","75","34840","34800"
"In post","2021","Other Cabinet Office Agencies","Norwich and East Norfolk","Outside London","Male","90","90","35510","32960"
"In post","2021","Other Cabinet Office Agencies","Nottingham","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Nottingham","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Tower Hamlets","London","Female","30","30","49280","45650"
"In post","2021","Other Cabinet Office Agencies","Tower Hamlets","London","Male","40","40","51190","49300"
"In post","2021","Other Cabinet Office Agencies","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Westminster","London","Female","30","30","47740","43400"
"In post","2021","Other Cabinet Office Agencies","Westminster","London","Male","50","50","52650","54700"
"In post","2021","Scotland Office","City of Edinburgh","Outside London","Female","50","50","47490","48930"
"In post","2021","Scotland Office","City of Edinburgh","Outside London","Male","30","30","48790","46600"
"In post","2021","Scotland Office","Westminster","London","Female","20","20","[c]","[c]"
"In post","2021","Scotland Office","Westminster","London","Male","15","15","[c]","[c]"
"In post","2021","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","Female","585","540","32080","29190"
"In post","2021","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","Male","535","515","35110","33370"
"In post","2021","Scottish Government","Angus and Dundee City","Outside London","Female","365","340","31960","27150"
"In post","2021","Scottish Government","Angus and Dundee City","Outside London","Male","210","205","31710","27150"
"In post","2021","Scottish Government","Caithness and Sutherland and Ross and Cromarty","Outside London","Female","60","55","26300","25140"
"In post","2021","Scottish Government","Caithness and Sutherland and Ross and Cromarty","Outside London","Male","75","70","30990","29190"
"In post","2021","Scottish Government","Camden and City of London","London","Female","10","10","[c]","[c]"
"In post","2021","Scottish Government","Camden and City of London","London","Male","10","10","[c]","[c]"
"In post","2021","Scottish Government","City of Edinburgh","Outside London","Female","5155","4835","39610","35110"
"In post","2021","Scottish Government","City of Edinburgh","Outside London","Male","4490","4375","40330","35110"
"In post","2021","Scottish Government","Clackmannanshire and Fife","Outside London","Female","255","235","29050","25870"
"In post","2021","Scottish Government","Clackmannanshire and Fife","Outside London","Male","290","275","31840","33650"
"In post","2021","Scottish Government","Dumfries and Galloway","Outside London","Female","185","165","28310","25870"
