"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Security","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","Berkshire","10","10","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","Milton Keynes","5","5","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","North Hampshire","5","5","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","Oxfordshire","5","5","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","Portsmouth","5","5","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","West Surrey","10","10","[c]","[c]"
"In post","2021","Asian","Security","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Yorkshire and The Humber","North Yorkshire CC","5","5","[c]","[c]"
"In post","2021","Asian","Security","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","East Midlands (England)","Derby","90","80","24500","27570"
"In post","2021","Asian","Unknown","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","East Midlands (England)","Leicester","400","350","24060","21010"
"In post","2021","Asian","Unknown","East Midlands (England)","Leicestershire CC and Rutland","45","45","28970","27370"
"In post","2021","Asian","Unknown","East Midlands (England)","Lincolnshire","10","5","[c]","[c]"
"In post","2021","Asian","Unknown","East Midlands (England)","North Northamptonshire","20","20","[c]","[c]"
"In post","2021","Asian","Unknown","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","East Midlands (England)","Nottingham","45","35","24740","27570"
"In post","2021","Asian","Unknown","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","East Midlands (England)","South Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Asian","Unknown","East Midlands (England)","West Northamptonshire","15","15","[c]","[c]"
"In post","2021","Asian","Unknown","East of England","Bedford","50","45","26940","27570"
"In post","2021","Asian","Unknown","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","East of England","Cambridgeshire CC","20","20","[c]","[c]"
"In post","2021","Asian","Unknown","East of England","Central Bedfordshire","5","5","[c]","[c]"
"In post","2021","Asian","Unknown","East of England","Essex Haven Gateway","10","10","[c]","[c]"
"In post","2021","Asian","Unknown","East of England","Essex Thames Gateway","35","30","27510","26060"
"In post","2021","Asian","Unknown","East of England","Heart of Essex","15","10","[c]","[c]"
"In post","2021","Asian","Unknown","East of England","Hertfordshire","185","175","32570","29290"
"In post","2021","Asian","Unknown","East of England","Luton","85","75","26250","27570"
"In post","2021","Asian","Unknown","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","East of England","Peterborough","200","160","23040","21430"
"In post","2021","Asian","Unknown","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","East of England","Suffolk","20","20","[c]","[c]"
"In post","2021","Asian","Unknown","East of England","Thurrock","15","15","[c]","[c]"
"In post","2021","Asian","Unknown","East of England","West Essex","50","50","29600","29170"
"In post","2021","Asian","Unknown","London","Barking & Dagenham and Havering","130","120","30970","31060"
"In post","2021","Asian","Unknown","London","Barnet","145","130","34890","31060"
"In post","2021","Asian","Unknown","London","Bexley and Greenwich","60","55","30640","31060"
"In post","2021","Asian","Unknown","London","Brent","75","70","30300","31060"
"In post","2021","Asian","Unknown","London","Bromley","15","15","[c]","[c]"
"In post","2021","Asian","Unknown","London","Camden and City of London","105","100","31780","29400"
"In post","2021","Asian","Unknown","London","Croydon","1160","1080","34070","29370"
"In post","2021","Asian","Unknown","London","Ealing","160","145","31430","31060"
"In post","2021","Asian","Unknown","London","Enfield","65","55","30770","31060"
"In post","2021","Asian","Unknown","London","Hackney and Newham","385","340","29230","31060"
"In post","2021","Asian","Unknown","London","Haringey and Islington","70","60","30500","31060"
"In post","2021","Asian","Unknown","London","Harrow and Hillingdon","1120","1020","30010","29080"
"In post","2021","Asian","Unknown","London","Hounslow and Richmond upon Thames","425","390","30290","29080"
"In post","2021","Asian","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","45","45","31270","31060"
"In post","2021","Asian","Unknown","London","Lambeth","65","60","33130","31060"
"In post","2021","Asian","Unknown","London","Lewisham and Southwark","100","100","30400","30150"
"In post","2021","Asian","Unknown","London","Merton, Kingston upon Thames and Sutton","55","50","30460","31060"
"In post","2021","Asian","Unknown","London","Redbridge and Waltham Forest","345","305","28800","31060"
"In post","2021","Asian","Unknown","London","Tower Hamlets","325","305","36720","31060"
"In post","2021","Asian","Unknown","London","Wandsworth","45","40","27540","25110"
"In post","2021","Asian","Unknown","London","Westminster","1030","990","39920","35200"
"In post","2021","Asian","Unknown","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","North East (England)","Durham CC","30","20","[c]","[c]"
"In post","2021","Asian","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","10","10","[c]","[c]"
"In post","2021","Asian","Unknown","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","North East (England)","South Teesside","15","15","[c]","[c]"
"In post","2021","Asian","Unknown","North East (England)","Sunderland","20","15","[c]","[c]"
"In post","2021","Asian","Unknown","North East (England)","Tyneside","100","95","29700","21220"
"In post","2021","Asian","Unknown","North West (England)","Blackburn with Darwen","115","95","25230","27570"
"In post","2021","Asian","Unknown","North West (England)","Blackpool","80","80","29150","27570"
"In post","2021","Asian","Unknown","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","North West (England)","East Lancashire","55","45","25160","27570"
"In post","2021","Asian","Unknown","North West (England)","East Merseyside","5","5","[c]","[c]"
"In post","2021","Asian","Unknown","North West (England)","Greater Manchester North East","95","85","26770","27570"
"In post","2021","Asian","Unknown","North West (England)","Greater Manchester North West","75","65","24620","25110"
"In post","2021","Asian","Unknown","North West (England)","Greater Manchester South East","55","50","23860","21010"
"In post","2021","Asian","Unknown","North West (England)","Greater Manchester South West","140","130","26920","24890"
"In post","2021","Asian","Unknown","North West (England)","Lancaster and Wyre","15","10","[c]","[c]"
"In post","2021","Asian","Unknown","North West (England)","Liverpool","50","45","24490","21430"
"In post","2021","Asian","Unknown","North West (England)","Manchester","205","195","29420","27570"
"In post","2021","Asian","Unknown","North West (England)","Mid Lancashire","250","225","22990","21010"
"In post","2021","Asian","Unknown","North West (England)","Sefton","25","25","[c]","[c]"
"In post","2021","Asian","Unknown","North West (England)","Warrington","15","15","[c]","[c]"
"In post","2021","Asian","Unknown","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","North West (England)","Wirral","5","5","[c]","[c]"
"In post","2021","Asian","Unknown","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Overseas","Overseas","45","40","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","Aberdeen City and Aberdeenshire","15","10","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","Angus and Dundee City","30","30","23610","21010"
"In post","2021","Asian","Unknown","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","City of Edinburgh","75","70","36780","33270"
"In post","2021","Asian","Unknown","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","Falkirk","10","10","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","Glasgow City","115","105","28650","25690"
"In post","2021","Asian","Unknown","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","South East (England)","Berkshire","150","140","27920","29290"
"In post","2021","Asian","Unknown","South East (England)","Brighton and Hove","5","5","[c]","[c]"
"In post","2021","Asian","Unknown","South East (England)","Buckinghamshire CC","45","40","28180","27570"
"In post","2021","Asian","Unknown","South East (England)","Central Hampshire","15","15","[c]","[c]"
"In post","2021","Asian","Unknown","South East (England)","East Kent","30","30","26630","25150"
"In post","2021","Asian","Unknown","South East (England)","East Surrey","15","10","[c]","[c]"
"In post","2021","Asian","Unknown","South East (England)","East Sussex CC","10","10","[c]","[c]"
"In post","2021","Asian","Unknown","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","South East (England)","Kent Thames Gateway","30","25","29550","29290"
"In post","2021","Asian","Unknown","South East (England)","Medway","15","10","[c]","[c]"
"In post","2021","Asian","Unknown","South East (England)","Mid Kent","15","15","[c]","[c]"
"In post","2021","Asian","Unknown","South East (England)","Milton Keynes","35","30","26160","27570"
"In post","2021","Asian","Unknown","South East (England)","North Hampshire","30","30","27150","26670"
"In post","2021","Asian","Unknown","South East (England)","Oxfordshire","30","25","[c]","[c]"
"In post","2021","Asian","Unknown","South East (England)","Portsmouth","15","15","[c]","[c]"
"In post","2021","Asian","Unknown","South East (England)","South Hampshire","10","5","[c]","[c]"
"In post","2021","Asian","Unknown","South East (England)","Southampton","15","15","[c]","[c]"
"In post","2021","Asian","Unknown","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","South East (England)","West Surrey","75","70","29790","29290"
"In post","2021","Asian","Unknown","South East (England)","West Sussex (North East)","75","65","27090","26750"
"In post","2021","Asian","Unknown","South East (England)","West Sussex (South West)","10","5","[c]","[c]"
"In post","2021","Asian","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","30","30","31980","27570"
"In post","2021","Asian","Unknown","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","South West (England)","Bristol, City of","35","30","25830","27570"
"In post","2021","Asian","Unknown","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","South West (England)","Dorset CC","5","5","[c]","[c]"
"In post","2021","Asian","Unknown","South West (England)","Gloucestershire","15","15","[c]","[c]"
"In post","2021","Asian","Unknown","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","South West (England)","Swindon","10","10","[c]","[c]"
"In post","2021","Asian","Unknown","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","South West (England)","Wiltshire","20","20","[c]","[c]"
"In post","2021","Asian","Unknown","Unknown","Unknown","135","120","27810","27570"
"In post","2021","Asian","Unknown","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Wales","Cardiff and Vale of Glamorgan","85","80","31820","27570"
"In post","2021","Asian","Unknown","Wales","Central Valleys","5","5","[c]","[c]"
"In post","2021","Asian","Unknown","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Wales","Monmouthshire and Newport","15","15","[c]","[c]"
"In post","2021","Asian","Unknown","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Wales","South West Wales","5","5","[c]","[c]"
"In post","2021","Asian","Unknown","Wales","Swansea","10","10","[c]","[c]"
"In post","2021","Asian","Unknown","West Midlands (England)","Birmingham","675","605","25820","27570"
"In post","2021","Asian","Unknown","West Midlands (England)","Coventry","130","120","27100","27570"
"In post","2021","Asian","Unknown","West Midlands (England)","Dudley","70","65","24210","21010"
"In post","2021","Asian","Unknown","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","West Midlands (England)","Sandwell","80","75","26190","27570"
"In post","2021","Asian","Unknown","West Midlands (England)","Shropshire CC","5","5","[c]","[c]"
"In post","2021","Asian","Unknown","West Midlands (England)","Solihull","245","225","26210","25260"
"In post","2021","Asian","Unknown","West Midlands (England)","Staffordshire CC","35","35","30880","27570"
"In post","2021","Asian","Unknown","West Midlands (England)","Stoke-on-Trent","20","20","[c]","[c]"
"In post","2021","Asian","Unknown","West Midlands (England)","Telford and Wrekin","25","25","[c]","[c]"
"In post","2021","Asian","Unknown","West Midlands (England)","Walsall","95","85","24130","21010"
"In post","2021","Asian","Unknown","West Midlands (England)","Warwickshire","110","95","25270","21760"
"In post","2021","Asian","Unknown","West Midlands (England)","Wolverhampton","130","115","24250","26120"
"In post","2021","Asian","Unknown","West Midlands (England)","Worcestershire","15","10","[c]","[c]"
"In post","2021","Asian","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","15","15","[c]","[c]"
"In post","2021","Asian","Unknown","Yorkshire and The Humber","Bradford","295","265","24660","27570"
"In post","2021","Asian","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","120","110","26810","27570"
"In post","2021","Asian","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Yorkshire and The Humber","Leeds","370","340","27660","27570"
"In post","2021","Asian","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","5","5","[c]","[c]"
"In post","2021","Asian","Unknown","Yorkshire and The Humber","North Yorkshire CC","15","15","[c]","[c]"
"In post","2021","Asian","Unknown","Yorkshire and The Humber","Sheffield","300","280","25920","21430"
"In post","2021","Asian","Unknown","Yorkshire and The Humber","Wakefield","10","10","[c]","[c]"
"In post","2021","Asian","Unknown","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","East of England","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","London","Camden and City of London","5","5","[c]","[c]"
"In post","2021","Black","Analysis","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","London","Tower Hamlets","20","20","[c]","[c]"
"In post","2021","Black","Analysis","London","Westminster","100","100","38600","36160"
"In post","2021","Black","Analysis","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","North West (England)","Manchester","5","5","[c]","[c]"
"In post","2021","Black","Analysis","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Analysis","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
