"Status","Year","Age","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Department for Work and Pensions","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Finance","Female","5","5","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Finance","Male","5","5","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Human Resources","Female","15","15","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Human Resources","Male","5","5","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Operational Delivery","Female","345","310","38500","31960"
"In post","2021","50-59","Department for Work and Pensions","Operational Delivery","Male","345","340","53190","53360"
"In post","2021","50-59","Department for Work and Pensions","Policy","Female","25","25","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Policy","Male","15","15","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Project Delivery","Female","15","15","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Project Delivery","Male","10","10","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Property","Female","5","5","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Science and Engineering","Female","65","55","45890","45870"
"In post","2021","50-59","Department for Work and Pensions","Science and Engineering","Male","90","85","47330","45870"
"In post","2021","50-59","Department for Work and Pensions","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department for Work and Pensions","Unknown","Female","22185","19435","27490","27570"
"In post","2021","50-59","Department for Work and Pensions","Unknown","Male","9970","9620","29410","27570"
"In post","2021","50-59","Department of Health and Social Care","Commercial","Female","20","20","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Commercial","Male","25","25","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Communications","Female","35","35","44210","40650"
"In post","2021","50-59","Department of Health and Social Care","Communications","Male","25","25","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Digital, Data and Technology","Female","35","35","42130","38600"
"In post","2021","50-59","Department of Health and Social Care","Digital, Data and Technology","Male","50","45","46540","41890"
"In post","2021","50-59","Department of Health and Social Care","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Finance","Female","60","60","40980","36820"
"In post","2021","50-59","Department of Health and Social Care","Finance","Male","40","40","51620","49530"
"In post","2021","50-59","Department of Health and Social Care","Human Resources","Female","45","45","50790","50420"
"In post","2021","50-59","Department of Health and Social Care","Human Resources","Male","15","15","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Intelligence Analysis","Female","15","15","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Intelligence Analysis","Male","10","10","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Knowledge and Information Management","Female","105","90","38730","37190"
"In post","2021","50-59","Department of Health and Social Care","Knowledge and Information Management","Male","45","40","46300","46020"
"In post","2021","50-59","Department of Health and Social Care","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Medicine","Female","120","110","105440","109790"
"In post","2021","50-59","Department of Health and Social Care","Medicine","Male","70","65","109590","113170"
"In post","2021","50-59","Department of Health and Social Care","Operational Delivery","Female","610","560","42180","37480"
"In post","2021","50-59","Department of Health and Social Care","Operational Delivery","Male","225","215","54150","51480"
"In post","2021","50-59","Department of Health and Social Care","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Operational Research","Male","5","5","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Other","Female","30","30","51030","49810"
"In post","2021","50-59","Department of Health and Social Care","Other","Male","45","45","52230","47700"
"In post","2021","50-59","Department of Health and Social Care","Policy","Female","195","190","50530","49530"
"In post","2021","50-59","Department of Health and Social Care","Policy","Male","115","115","57140","53910"
"In post","2021","50-59","Department of Health and Social Care","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Property","Female","10","5","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Property","Male","10","10","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Science and Engineering","Female","335","300","48650","45750"
"In post","2021","50-59","Department of Health and Social Care","Science and Engineering","Male","190","190","54210","50390"
"In post","2021","50-59","Department of Health and Social Care","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Statistics","Male","15","15","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Unknown","Female","10","10","[c]","[c]"
"In post","2021","50-59","Department of Health and Social Care","Unknown","Male","15","15","[c]","[c]"
"In post","2021","50-59","ESTYN","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","ESTYN","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","ESTYN","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","ESTYN","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","ESTYN","Inspector of Education and Training","Female","15","15","[c]","[c]"
"In post","2021","50-59","ESTYN","Inspector of Education and Training","Male","20","20","[c]","[c]"
"In post","2021","50-59","ESTYN","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","ESTYN","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","ESTYN","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","ESTYN","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","ESTYN","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","ESTYN","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","ESTYN","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","ESTYN","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Communications","Female","5","5","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Counter Fraud","Female","5","5","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Counter Fraud","Male","20","20","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Digital, Data and Technology","Female","5","5","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Finance","Female","5","5","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Finance","Male","10","10","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Human Resources","Female","10","10","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Legal","Male","5","5","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Operational Delivery","Female","40","40","36470","30810"
"In post","2021","50-59","Food Standards Agency","Operational Delivery","Male","215","215","30330","26750"
"In post","2021","50-59","Food Standards Agency","Policy","Female","15","15","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Policy","Male","25","25","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Project Delivery","Male","5","5","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Science and Engineering","Female","5","5","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Science and Engineering","Male","5","5","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Veterinarian","Female","10","10","[c]","[c]"
"In post","2021","50-59","Food Standards Agency","Veterinarian","Male","10","10","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Commercial","Female","25","25","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Commercial","Male","30","30","50510","51420"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Communications","Female","5","5","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Female","15","15","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Male","60","60","49340","44770"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Economics","Male","10","10","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Finance","Female","30","30","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Finance","Male","30","30","44970","44350"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Human Resources","Female","60","60","47740","46670"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Human Resources","Male","25","25","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Intelligence Analysis","Female","15","15","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Intelligence Analysis","Male","20","20","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Internal Audit","Female","10","10","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Internal Audit","Male","10","10","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Female","25","25","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Male","20","20","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Legal","Female","10","5","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Legal","Male","10","10","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Medicine","Female","10","10","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Operational Delivery","Female","115","105","35280","29700"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Operational Delivery","Male","60","55","39580","33810"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Operational Research","Female","5","5","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Operational Research","Male","15","10","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Other","Female","35","35","69740","73070"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Other","Male","40","40","73770","73070"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Policy","Female","400","390","53090","52700"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Policy","Male","490","490","59330","58470"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Project Delivery","Female","65","60","39760","38600"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Project Delivery","Male","45","45","45850","43330"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Property","Female","25","25","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Property","Male","120","120","47430","44230"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Science and Engineering","Female","5","5","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Science and Engineering","Male","10","10","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Security","Female","30","30","36620","33680"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Security","Male","110","110","41160","34700"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Unknown","Female","20","20","[c]","[c]"
"In post","2021","50-59","Foreign, Commonwealth and Development Office","Unknown","Male","30","30","62620","63830"
"In post","2021","50-59","HM Land Registry","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Land Registry","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Land Registry","Communications","Female","5","5","[c]","[c]"
"In post","2021","50-59","HM Land Registry","Communications","Male","5","5","[c]","[c]"
"In post","2021","50-59","HM Land Registry","Digital, Data and Technology","Female","90","80","38250","38450"
"In post","2021","50-59","HM Land Registry","Digital, Data and Technology","Male","105","100","42140","38450"
"In post","2021","50-59","HM Land Registry","Finance","Female","15","15","[c]","[c]"
"In post","2021","50-59","HM Land Registry","Finance","Male","10","10","[c]","[c]"
"In post","2021","50-59","HM Land Registry","Human Resources","Female","15","15","[c]","[c]"
"In post","2021","50-59","HM Land Registry","Human Resources","Male","10","5","[c]","[c]"
"In post","2021","50-59","HM Land Registry","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Land Registry","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Land Registry","Legal","Female","55","50","45450","33840"
"In post","2021","50-59","HM Land Registry","Legal","Male","40","35","53460","54740"
"In post","2021","50-59","HM Land Registry","Operational Delivery","Female","1300","1120","29630","27130"
"In post","2021","50-59","HM Land Registry","Operational Delivery","Male","725","690","31450","30600"
"In post","2021","50-59","HM Land Registry","Other","Female","5","5","[c]","[c]"
"In post","2021","50-59","HM Land Registry","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Land Registry","Project Delivery","Female","20","20","[c]","[c]"
"In post","2021","50-59","HM Land Registry","Project Delivery","Male","20","20","[c]","[c]"
"In post","2021","50-59","HM Land Registry","Property","Female","5","5","[c]","[c]"
"In post","2021","50-59","HM Land Registry","Property","Male","5","5","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","Commercial","Female","15","15","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","Commercial","Male","15","15","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","Communications","Female","45","40","45010","41660"
"In post","2021","50-59","HM Revenue and Customs","Communications","Male","25","25","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","Digital, Data and Technology","Female","225","215","44100","38630"
"In post","2021","50-59","HM Revenue and Customs","Digital, Data and Technology","Male","345","335","42140","38630"
"In post","2021","50-59","HM Revenue and Customs","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","Economics","Male","5","5","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","Finance","Female","450","380","31110","25560"
"In post","2021","50-59","HM Revenue and Customs","Finance","Male","215","205","38800","35000"
"In post","2021","50-59","HM Revenue and Customs","Human Resources","Female","185","170","42210","38630"
"In post","2021","50-59","HM Revenue and Customs","Human Resources","Male","95","90","40700","36160"
"In post","2021","50-59","HM Revenue and Customs","Intelligence Analysis","Female","15","15","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","Intelligence Analysis","Male","20","20","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","Internal Audit","Female","20","20","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","Internal Audit","Male","10","10","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","International Trade","Female","20","20","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","International Trade","Male","15","15","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","Knowledge and Information Management","Female","15","15","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","Knowledge and Information Management","Male","10","10","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","Legal","Female","475","440","33890","31810"
"In post","2021","50-59","HM Revenue and Customs","Legal","Male","630","625","36610","33310"
"In post","2021","50-59","HM Revenue and Customs","Operational Delivery","Female","6170","5205","26210","21440"
"In post","2021","50-59","HM Revenue and Customs","Operational Delivery","Male","3275","3105","27180","24120"
"In post","2021","50-59","HM Revenue and Customs","Operational Research","Female","10","10","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","Operational Research","Male","15","15","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","Other","Female","95","85","38410","33430"
"In post","2021","50-59","HM Revenue and Customs","Other","Male","90","85","42750","38630"
"In post","2021","50-59","HM Revenue and Customs","Policy","Female","240","230","50750","52580"
"In post","2021","50-59","HM Revenue and Customs","Policy","Male","250","245","55000","54230"
"In post","2021","50-59","HM Revenue and Customs","Project Delivery","Female","555","530","45030","39370"
"In post","2021","50-59","HM Revenue and Customs","Project Delivery","Male","400","395","46720","41760"
"In post","2021","50-59","HM Revenue and Customs","Property","Female","375","345","35990","31810"
"In post","2021","50-59","HM Revenue and Customs","Property","Male","440","430","41610","42000"
"In post","2021","50-59","HM Revenue and Customs","Security","Female","30","30","38070","38630"
"In post","2021","50-59","HM Revenue and Customs","Security","Male","50","45","45400","41700"
"In post","2021","50-59","HM Revenue and Customs","Social Research","Female","10","10","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","Statistics","Female","10","10","[c]","[c]"
"In post","2021","50-59","HM Revenue and Customs","Statistics","Male","35","35","48230","43290"
"In post","2021","50-59","HM Revenue and Customs","Tax","Female","2355","2195","35490","31870"
"In post","2021","50-59","HM Revenue and Customs","Tax","Male","2210","2160","38800","35000"
"In post","2021","50-59","HM Revenue and Customs","Unknown","Female","300","285","36850","31810"
"In post","2021","50-59","HM Revenue and Customs","Unknown","Male","295","290","37950","31810"
"In post","2021","50-59","HM Treasury","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Counter Fraud","Female","5","5","[c]","[c]"
"In post","2021","50-59","HM Treasury","Counter Fraud","Male","10","10","[c]","[c]"
"In post","2021","50-59","HM Treasury","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Digital, Data and Technology","Male","15","15","[c]","[c]"
"In post","2021","50-59","HM Treasury","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Finance","Female","10","10","[c]","[c]"
"In post","2021","50-59","HM Treasury","Finance","Male","5","5","[c]","[c]"
"In post","2021","50-59","HM Treasury","Human Resources","Female","15","15","[c]","[c]"
"In post","2021","50-59","HM Treasury","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Internal Audit","Female","65","60","49860","49750"
"In post","2021","50-59","HM Treasury","Internal Audit","Male","75","75","55360","51290"
"In post","2021","50-59","HM Treasury","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Operational Delivery","Female","35","35","32600","29900"
"In post","2021","50-59","HM Treasury","Operational Delivery","Male","15","15","[c]","[c]"
"In post","2021","50-59","HM Treasury","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Policy","Female","25","20","[c]","[c]"
"In post","2021","50-59","HM Treasury","Policy","Male","45","45","67250","63540"
"In post","2021","50-59","HM Treasury","Project Delivery","Female","5","5","[c]","[c]"
"In post","2021","50-59","HM Treasury","Project Delivery","Male","5","5","[c]","[c]"
"In post","2021","50-59","HM Treasury","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","HM Treasury","Unknown","Female","10","10","[c]","[c]"
"In post","2021","50-59","HM Treasury","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Home Office","Commercial","Female","10","10","[c]","[c]"
"In post","2021","50-59","Home Office","Commercial","Male","20","20","[c]","[c]"
"In post","2021","50-59","Home Office","Communications","Female","15","15","[c]","[c]"
"In post","2021","50-59","Home Office","Communications","Male","10","10","[c]","[c]"
"In post","2021","50-59","Home Office","Counter Fraud","Female","35","35","25170","25310"
"In post","2021","50-59","Home Office","Counter Fraud","Male","20","20","[c]","[c]"
"In post","2021","50-59","Home Office","Digital, Data and Technology","Female","100","100","52690","52060"
"In post","2021","50-59","Home Office","Digital, Data and Technology","Male","240","235","53680","48470"
"In post","2021","50-59","Home Office","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Home Office","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Home Office","Finance","Female","50","50","43930","41170"
"In post","2021","50-59","Home Office","Finance","Male","50","50","54410","46980"
"In post","2021","50-59","Home Office","Human Resources","Female","105","95","43180","37510"
"In post","2021","50-59","Home Office","Human Resources","Male","75","75","42770","37610"
"In post","2021","50-59","Home Office","Intelligence Analysis","Female","190","180","29640","27370"
"In post","2021","50-59","Home Office","Intelligence Analysis","Male","225","220","31120","28280"
"In post","2021","50-59","Home Office","Knowledge and Information Management","Female","25","20","[c]","[c]"
"In post","2021","50-59","Home Office","Knowledge and Information Management","Male","15","15","[c]","[c]"
"In post","2021","50-59","Home Office","Operational Delivery","Female","3515","3155","28460","26160"
"In post","2021","50-59","Home Office","Operational Delivery","Male","3390","3175","30280","27370"
"In post","2021","50-59","Home Office","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Home Office","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Home Office","Other","Female","250","235","34040","30460"
"In post","2021","50-59","Home Office","Other","Male","180","150","35120","34630"
"In post","2021","50-59","Home Office","Policy","Female","150","145","50360","46070"
"In post","2021","50-59","Home Office","Policy","Male","155","155","56540","57460"
"In post","2021","50-59","Home Office","Project Delivery","Female","210","205","48250","42290"
"In post","2021","50-59","Home Office","Project Delivery","Male","170","165","49950","42500"
"In post","2021","50-59","Home Office","Property","Female","5","5","[c]","[c]"
"In post","2021","50-59","Home Office","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Home Office","Science and Engineering","Female","15","15","[c]","[c]"
"In post","2021","50-59","Home Office","Science and Engineering","Male","20","15","[c]","[c]"
"In post","2021","50-59","Home Office","Security","Female","40","35","34510","30840"
"In post","2021","50-59","Home Office","Security","Male","70","70","30480","25690"
"In post","2021","50-59","Home Office","Social Research","Female","5","5","[c]","[c]"
"In post","2021","50-59","Home Office","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Home Office","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Home Office","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Home Office","Unknown","Female","20","20","[c]","[c]"
"In post","2021","50-59","Home Office","Unknown","Male","50","50","[c]","[c]"
"In post","2021","50-59","Ministry of Defence","Commercial","Female","275","265","40040","37320"
"In post","2021","50-59","Ministry of Defence","Commercial","Male","255","250","45270","41460"
"In post","2021","50-59","Ministry of Defence","Communications","Female","70","65","34070","30750"
"In post","2021","50-59","Ministry of Defence","Communications","Male","110","110","35870","31200"
"In post","2021","50-59","Ministry of Defence","Corporate Finance","Female","10","10","[c]","[c]"
"In post","2021","50-59","Ministry of Defence","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Defence","Digital, Data and Technology","Female","145","140","32820","32420"
"In post","2021","50-59","Ministry of Defence","Digital, Data and Technology","Male","290","285","39140","36460"
"In post","2021","50-59","Ministry of Defence","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Defence","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Defence","Finance","Female","405","390","37890","33300"
"In post","2021","50-59","Ministry of Defence","Finance","Male","285","285","43540","40580"
"In post","2021","50-59","Ministry of Defence","Human Resources","Female","495","460","31110","26670"
"In post","2021","50-59","Ministry of Defence","Human Resources","Male","210","210","34300","30890"
"In post","2021","50-59","Ministry of Defence","Intelligence Analysis","Female","60","55","36180","33300"
"In post","2021","50-59","Ministry of Defence","Intelligence Analysis","Male","140","140","39250","36150"
"In post","2021","50-59","Ministry of Defence","Internal Audit","Female","40","35","38150","38060"
"In post","2021","50-59","Ministry of Defence","Internal Audit","Male","35","35","42360","37920"
"In post","2021","50-59","Ministry of Defence","Knowledge and Information Management","Female","150","145","31940","29250"
"In post","2021","50-59","Ministry of Defence","Knowledge and Information Management","Male","185","185","38900","35480"
"In post","2021","50-59","Ministry of Defence","Legal","Female","10","10","[c]","[c]"
"In post","2021","50-59","Ministry of Defence","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Ministry of Defence","Medicine","Female","325","290","45750","37890"
"In post","2021","50-59","Ministry of Defence","Medicine","Male","155","145","57160","44500"
