"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Medicine","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","15","15","[c]","[c]"
"In post","2021","Medicine","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Female","10","5","[c]","[c]"
"In post","2021","Medicine","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","15","15","[c]","[c]"
"In post","2021","Medicine","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","5","5","[c]","[c]"
"In post","2021","Medicine","Inner London - East","Lambeth","Female","60","50","106090","103770"
"In post","2021","Medicine","Inner London - East","Lambeth","Male","35","30","100290","103660"
"In post","2021","Medicine","Inner London - East","Lewisham and Southwark","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Inner London - East","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Inner London - East","Tower Hamlets","Female","100","95","62680","67040"
"In post","2021","Medicine","Inner London - East","Tower Hamlets","Male","65","60","68140","68210"
"In post","2021","Medicine","Inner London - West","Westminster","Female","40","35","60050","55120"
"In post","2021","Medicine","Inner London - West","Westminster","Male","15","15","[c]","[c]"
"In post","2021","Medicine","Kent","East Kent","Female","10","10","[c]","[c]"
"In post","2021","Medicine","Kent","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Kent","Medway","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Kent","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Kent","Mid Kent","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Kent","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Lancashire","Lancaster and Wyre","Female","10","5","[c]","[c]"
"In post","2021","Medicine","Lancashire","Lancaster and Wyre","Male","10","10","[c]","[c]"
"In post","2021","Medicine","Lancashire","Mid Lancashire","Female","15","15","[c]","[c]"
"In post","2021","Medicine","Lancashire","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","90","85","38640","37890"
"In post","2021","Medicine","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","25","25","[c]","[c]"
"In post","2021","Medicine","Lincolnshire","Lincolnshire","Female","35","30","39710","37890"
"In post","2021","Medicine","Lincolnshire","Lincolnshire","Male","15","15","[c]","[c]"
"In post","2021","Medicine","Merseyside","Liverpool","Female","10","5","[c]","[c]"
"In post","2021","Medicine","Merseyside","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","North Yorkshire","North Yorkshire CC","Female","95","85","40540","30620"
"In post","2021","Medicine","North Yorkshire","North Yorkshire CC","Male","40","35","52600","39730"
"In post","2021","Medicine","North Yorkshire","York","Female","5","5","[c]","[c]"
"In post","2021","Medicine","North Yorkshire","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Northern Ireland","Antrim and Newtownabbey","Female","10","10","[c]","[c]"
"In post","2021","Medicine","Northern Ireland","Antrim and Newtownabbey","Male","5","5","[c]","[c]"
"In post","2021","Medicine","Northern Ireland","Ards and North Down","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Northern Ireland","Lisburn and Castlereagh","Female","15","10","[c]","[c]"
"In post","2021","Medicine","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Northumberland and Tyne and Wear","Northumberland","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Northumberland and Tyne and Wear","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Northumberland and Tyne and Wear","Tyneside","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Northumberland and Tyne and Wear","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Outer London - East and North East","Bexley and Greenwich","Female","10","10","[c]","[c]"
"In post","2021","Medicine","Outer London - East and North East","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Outer London - West and North West","Barnet","Female","25","20","[c]","[c]"
"In post","2021","Medicine","Outer London - West and North West","Barnet","Male","15","15","[c]","[c]"
"In post","2021","Medicine","Outer London - West and North West","Harrow and Hillingdon","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Outer London - West and North West","Harrow and Hillingdon","Male","5","5","[c]","[c]"
"In post","2021","Medicine","Overseas","Overseas","Female","35","35","50390","44500"
"In post","2021","Medicine","Overseas","Overseas","Male","20","20","[c]","[c]"
"In post","2021","Medicine","Shropshire and Staffordshire","Shropshire CC","Female","25","25","[c]","[c]"
"In post","2021","Medicine","Shropshire and Staffordshire","Shropshire CC","Male","5","5","[c]","[c]"
"In post","2021","Medicine","Shropshire and Staffordshire","Staffordshire CC","Female","35","35","46500","39890"
"In post","2021","Medicine","Shropshire and Staffordshire","Staffordshire CC","Male","10","10","[c]","[c]"
"In post","2021","Medicine","Shropshire and Staffordshire","Telford and Wrekin","Female","20","15","[c]","[c]"
"In post","2021","Medicine","Shropshire and Staffordshire","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","South Yorkshire","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","South Yorkshire","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Southern Scotland","South Lanarkshire","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Southern Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Surrey, East and West Sussex","East Surrey","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Surrey, East and West Sussex","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Surrey, East and West Sussex","West Surrey","Female","30","25","[c]","[c]"
"In post","2021","Medicine","Surrey, East and West Sussex","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Surrey, East and West Sussex","West Sussex (North East)","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Surrey, East and West Sussex","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Surrey, East and West Sussex","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Surrey, East and West Sussex","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Tees Valley and Durham","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Tees Valley and Durham","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","15","15","[c]","[c]"
"In post","2021","Medicine","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","West Central Scotland","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","West Central Scotland","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","West Midlands","Birmingham","Female","25","20","[c]","[c]"
"In post","2021","Medicine","West Midlands","Birmingham","Male","15","10","[c]","[c]"
"In post","2021","Medicine","West Wales and The Valleys","Central Valleys","Female","10","10","[c]","[c]"
"In post","2021","Medicine","West Wales and The Valleys","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","West Wales and The Valleys","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","West Wales and The Valleys","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","West Wales and The Valleys","Isle of Anglesey","Female","5","5","[c]","[c]"
"In post","2021","Medicine","West Wales and The Valleys","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","West Wales and The Valleys","South West Wales","Female","5","5","[c]","[c]"
"In post","2021","Medicine","West Wales and The Valleys","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","West Wales and The Valleys","Swansea","Female","35","30","74720","86300"
"In post","2021","Medicine","West Wales and The Valleys","Swansea","Male","15","15","[c]","[c]"
"In post","2021","Medicine","West Yorkshire","Leeds","Female","10","5","[c]","[c]"
"In post","2021","Medicine","West Yorkshire","Leeds","Male","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Bedfordshire and Hertfordshire","Bedford","Female","310","290","28760","26410"
"In post","2021","Operational Delivery","Bedfordshire and Hertfordshire","Bedford","Male","285","275","32040","30400"
"In post","2021","Operational Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","20","20","[c]","[c]"
"In post","2021","Operational Delivery","Bedfordshire and Hertfordshire","Hertfordshire","Female","600","550","29560","27510"
"In post","2021","Operational Delivery","Bedfordshire and Hertfordshire","Hertfordshire","Male","480","470","32480","31810"
"In post","2021","Operational Delivery","Bedfordshire and Hertfordshire","Luton","Female","210","185","24300","22920"
"In post","2021","Operational Delivery","Bedfordshire and Hertfordshire","Luton","Male","145","125","27380","26700"
"In post","2021","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","445","410","28480","25630"
"In post","2021","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","320","315","31280","27680"
"In post","2021","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Female","325","300","28750","27850"
"In post","2021","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Male","340","330","31570","31810"
"In post","2021","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","430","405","27110","25560"
"In post","2021","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","515","510","29130","29920"
"In post","2021","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Female","550","485","28610","26120"
"In post","2021","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Male","500","485","31590","30400"
"In post","2021","Operational Delivery","Cheshire","Cheshire East","Female","320","300","28700","26300"
"In post","2021","Operational Delivery","Cheshire","Cheshire East","Male","200","190","29060","26630"
"In post","2021","Operational Delivery","Cheshire","Cheshire West and Chester","Female","105","90","26450","23840"
"In post","2021","Operational Delivery","Cheshire","Cheshire West and Chester","Male","35","35","25370","23640"
"In post","2021","Operational Delivery","Cheshire","Warrington","Female","870","830","31410","30640"
"In post","2021","Operational Delivery","Cheshire","Warrington","Male","935","915","34380","32850"
"In post","2021","Operational Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","140","120","25280","22260"
"In post","2021","Operational Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","120","115","28640","26750"
"In post","2021","Operational Delivery","Cumbria","East Cumbria","Female","345","295","25330","22160"
"In post","2021","Operational Delivery","Cumbria","East Cumbria","Male","200","190","26450","21050"
"In post","2021","Operational Delivery","Cumbria","West Cumbria","Female","490","420","24360","21050"
"In post","2021","Operational Delivery","Cumbria","West Cumbria","Male","265","260","26320","24920"
"In post","2021","Operational Delivery","Derbyshire and Nottinghamshire","Derby","Female","205","180","24900","22260"
"In post","2021","Operational Delivery","Derbyshire and Nottinghamshire","Derby","Male","80","75","26700","26780"
"In post","2021","Operational Delivery","Derbyshire and Nottinghamshire","East Derbyshire","Female","55","45","26580","23840"
"In post","2021","Operational Delivery","Derbyshire and Nottinghamshire","East Derbyshire","Male","20","15","[c]","[c]"
"In post","2021","Operational Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","275","255","27090","24440"
"In post","2021","Operational Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","345","330","28360","27150"
"In post","2021","Operational Delivery","Derbyshire and Nottinghamshire","Nottingham","Female","2070","1860","26800","25000"
"In post","2021","Operational Delivery","Derbyshire and Nottinghamshire","Nottingham","Male","1470","1410","27510","25560"
"In post","2021","Operational Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","300","270","29540","26410"
"In post","2021","Operational Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","230","220","30480","27970"
"In post","2021","Operational Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","190","175","29420","26300"
"In post","2021","Operational Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","290","270","32020","29930"
"In post","2021","Operational Delivery","Devon","Devon CC","Female","750","675","27130","24340"
"In post","2021","Operational Delivery","Devon","Devon CC","Male","1050","995","30310","27380"
"In post","2021","Operational Delivery","Devon","Plymouth","Female","625","545","26150","22350"
"In post","2021","Operational Delivery","Devon","Plymouth","Male","380","360","28270","24890"
"In post","2021","Operational Delivery","Devon","Torbay","Female","45","40","28610","22920"
"In post","2021","Operational Delivery","Devon","Torbay","Male","20","20","[c]","[c]"
"In post","2021","Operational Delivery","Dorset and Somerset","Bournemouth and Poole","Female","180","155","25980","22920"
"In post","2021","Operational Delivery","Dorset and Somerset","Bournemouth and Poole","Male","135","125","26180","26410"
"In post","2021","Operational Delivery","Dorset and Somerset","Dorset CC","Female","560","500","26820","25810"
"In post","2021","Operational Delivery","Dorset and Somerset","Dorset CC","Male","655","630","28980","27380"
"In post","2021","Operational Delivery","Dorset and Somerset","Somerset","Female","345","305","28650","27150"
"In post","2021","Operational Delivery","Dorset and Somerset","Somerset","Male","430","420","31690","31330"
"In post","2021","Operational Delivery","East Anglia","Breckland and South Norfolk","Female","150","140","26690","23970"
"In post","2021","Operational Delivery","East Anglia","Breckland and South Norfolk","Male","260","250","28300","26300"
"In post","2021","Operational Delivery","East Anglia","Cambridgeshire CC","Female","670","615","28490","25850"
"In post","2021","Operational Delivery","East Anglia","Cambridgeshire CC","Male","825","785","31120","31220"
"In post","2021","Operational Delivery","East Anglia","North and West Norfolk","Female","155","130","26450","24620"
"In post","2021","Operational Delivery","East Anglia","North and West Norfolk","Male","215","205","29680","28860"
"In post","2021","Operational Delivery","East Anglia","Norwich and East Norfolk","Female","385","345","26330","23240"
"In post","2021","Operational Delivery","East Anglia","Norwich and East Norfolk","Male","430","410","28500","26300"
"In post","2021","Operational Delivery","East Anglia","Peterborough","Female","600","510","24820","22350"
"In post","2021","Operational Delivery","East Anglia","Peterborough","Male","335","310","26960","24890"
"In post","2021","Operational Delivery","East Anglia","Suffolk","Female","900","820","26520","24020"
"In post","2021","Operational Delivery","East Anglia","Suffolk","Male","880","860","28970","27850"
"In post","2021","Operational Delivery","East Wales","Cardiff and Vale of Glamorgan","Female","2665","2350","27730","24500"
"In post","2021","Operational Delivery","East Wales","Cardiff and Vale of Glamorgan","Male","2085","1990","28860","25560"
"In post","2021","Operational Delivery","East Wales","Flintshire and Wrexham","Female","485","465","26110","23970"
"In post","2021","Operational Delivery","East Wales","Flintshire and Wrexham","Male","505","500","27880","25300"
"In post","2021","Operational Delivery","East Wales","Monmouthshire and Newport","Female","1570","1405","26960","23320"
"In post","2021","Operational Delivery","East Wales","Monmouthshire and Newport","Male","940","895","29290","27080"
"In post","2021","Operational Delivery","East Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","East Wales","Powys","Female","100","90","29290","28850"
"In post","2021","Operational Delivery","East Wales","Powys","Male","60","55","35840","28850"
"In post","2021","Operational Delivery","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","445","410","26350","24550"
"In post","2021","Operational Delivery","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","785","745","30410","28220"
"In post","2021","Operational Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","575","505","26640","25930"
"In post","2021","Operational Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","615","590","28210","27130"
"In post","2021","Operational Delivery","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","160","140","25610","22920"
"In post","2021","Operational Delivery","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","115","110","26750","25130"
"In post","2021","Operational Delivery","Eastern Scotland","Angus and Dundee City","Female","210","180","24290","21490"
"In post","2021","Operational Delivery","Eastern Scotland","Angus and Dundee City","Male","145","135","22700","21400"
"In post","2021","Operational Delivery","Eastern Scotland","City of Edinburgh","Female","1700","1570","27780","25560"
"In post","2021","Operational Delivery","Eastern Scotland","City of Edinburgh","Male","1615","1560","29580","26480"
"In post","2021","Operational Delivery","Eastern Scotland","Clackmannanshire and Fife","Female","215","195","27260","25870"
"In post","2021","Operational Delivery","Eastern Scotland","Clackmannanshire and Fife","Male","255","240","31590","33650"
"In post","2021","Operational Delivery","Eastern Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Eastern Scotland","East Lothian and Midlothian","Male","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Eastern Scotland","Falkirk","Female","170","160","28300","26570"
"In post","2021","Operational Delivery","Eastern Scotland","Falkirk","Male","295","270","31300","33650"
"In post","2021","Operational Delivery","Eastern Scotland","Perth and Kinross and Stirling","Female","235","220","29320","28410"
"In post","2021","Operational Delivery","Eastern Scotland","Perth and Kinross and Stirling","Male","385","365","31720","33650"
"In post","2021","Operational Delivery","Eastern Scotland","West Lothian","Female","50","45","25730","22820"
"In post","2021","Operational Delivery","Eastern Scotland","West Lothian","Male","50","45","29520","27680"
"In post","2021","Operational Delivery","Essex","Essex Haven Gateway","Female","115","105","26730","25310"
"In post","2021","Operational Delivery","Essex","Essex Haven Gateway","Male","125","120","30400","26700"
"In post","2021","Operational Delivery","Essex","Essex Thames Gateway","Female","145","130","25180","22920"
"In post","2021","Operational Delivery","Essex","Essex Thames Gateway","Male","60","55","24970","24970"
"In post","2021","Operational Delivery","Essex","Heart of Essex","Female","415","375","27350","25840"
"In post","2021","Operational Delivery","Essex","Heart of Essex","Male","385","375","31580","30680"
"In post","2021","Operational Delivery","Essex","Southend-on-Sea","Female","260","225","25580","21440"
"In post","2021","Operational Delivery","Essex","Southend-on-Sea","Male","100","90","25970","24770"
"In post","2021","Operational Delivery","Essex","Thurrock","Female","100","90","24800","24890"
"In post","2021","Operational Delivery","Essex","Thurrock","Male","180","175","25710","25130"
"In post","2021","Operational Delivery","Essex","West Essex","Female","230","205","29250","27370"
"In post","2021","Operational Delivery","Essex","West Essex","Male","225","205","29850","27370"
"In post","2021","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","755","685","29480","27250"
"In post","2021","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","550","535","32350","30980"
"In post","2021","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","1110","1005","28470","24920"
"In post","2021","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","930","895","31000","26470"
"In post","2021","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Female","360","310","27060","27130"
"In post","2021","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Male","190","175","29300","27130"
"In post","2021","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","90","80","23670","20100"
"In post","2021","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","50","45","25850","25270"
"In post","2021","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","580","530","31560","28650"
"In post","2021","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","385","370","36260","31220"
"In post","2021","Operational Delivery","Greater Manchester","Greater Manchester North East","Female","225","215","28460","26780"
"In post","2021","Operational Delivery","Greater Manchester","Greater Manchester North East","Male","190","180","29130","27680"
"In post","2021","Operational Delivery","Greater Manchester","Greater Manchester North West","Female","295","270","25620","23240"
"In post","2021","Operational Delivery","Greater Manchester","Greater Manchester North West","Male","250","240","28660","26810"
"In post","2021","Operational Delivery","Greater Manchester","Greater Manchester South East","Female","175","160","25850","22920"
"In post","2021","Operational Delivery","Greater Manchester","Greater Manchester South East","Male","90","85","26210","23840"
"In post","2021","Operational Delivery","Greater Manchester","Greater Manchester South West","Female","1405","1250","26430","24890"
"In post","2021","Operational Delivery","Greater Manchester","Greater Manchester South West","Male","1180","1135","26730","25560"
"In post","2021","Operational Delivery","Greater Manchester","Manchester","Female","1865","1710","27890","24920"
"In post","2021","Operational Delivery","Greater Manchester","Manchester","Male","1630","1560","28560","25560"
"In post","2021","Operational Delivery","Hampshire and Isle of Wight","Central Hampshire","Female","275","260","28970","27850"
"In post","2021","Operational Delivery","Hampshire and Isle of Wight","Central Hampshire","Male","320","315","33790","32150"
"In post","2021","Operational Delivery","Hampshire and Isle of Wight","Isle of Wight","Female","205","185","25610","23240"
"In post","2021","Operational Delivery","Hampshire and Isle of Wight","Isle of Wight","Male","420","400","29140","27380"
"In post","2021","Operational Delivery","Hampshire and Isle of Wight","North Hampshire","Female","165","150","28240","25260"
"In post","2021","Operational Delivery","Hampshire and Isle of Wight","North Hampshire","Male","85","85","35200","31420"
"In post","2021","Operational Delivery","Hampshire and Isle of Wight","Portsmouth","Female","635","535","24860","22260"
"In post","2021","Operational Delivery","Hampshire and Isle of Wight","Portsmouth","Male","540","510","27410","25310"
"In post","2021","Operational Delivery","Hampshire and Isle of Wight","South Hampshire","Female","1120","875","25040","22920"
"In post","2021","Operational Delivery","Hampshire and Isle of Wight","South Hampshire","Male","890","705","25280","22130"
"In post","2021","Operational Delivery","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Hampshire and Isle of Wight","Southampton","Female","260","230","26200","22660"
"In post","2021","Operational Delivery","Hampshire and Isle of Wight","Southampton","Male","230","220","34210","27370"
"In post","2021","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","25","20","[c]","[c]"
"In post","2021","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","15","15","[c]","[c]"
"In post","2021","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Female","220","200","25830","22920"
"In post","2021","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Male","155","150","28060","26670"
"In post","2021","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Female","785","730","26030","23910"
"In post","2021","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Male","815","795","28400","26490"
"In post","2021","Operational Delivery","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Female","15","15","[c]","[c]"
"In post","2021","Operational Delivery","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","105","95","27020","25870"
"In post","2021","Operational Delivery","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","130","125","30300","29770"
"In post","2021","Operational Delivery","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","20","15","[c]","[c]"
"In post","2021","Operational Delivery","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","10","5","[c]","[c]"
"In post","2021","Operational Delivery","Highlands and Islands","Na h-Eileanan Siar","Female","15","10","[c]","[c]"
"In post","2021","Operational Delivery","Highlands and Islands","Na h-Eileanan Siar","Male","25","20","[c]","[c]"
"In post","2021","Operational Delivery","Highlands and Islands","Orkney Islands","Female","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Highlands and Islands","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Highlands and Islands","Shetland Islands","Female","15","10","[c]","[c]"
"In post","2021","Operational Delivery","Highlands and Islands","Shetland Islands","Male","15","10","[c]","[c]"
"In post","2021","Operational Delivery","Inner London - East","Hackney and Newham","Female","465","415","29910","26810"
"In post","2021","Operational Delivery","Inner London - East","Hackney and Newham","Male","245","240","32880","29430"
"In post","2021","Operational Delivery","Inner London - East","Haringey and Islington","Female","525","495","29350","26810"
"In post","2021","Operational Delivery","Inner London - East","Haringey and Islington","Male","470","465","32260","34320"
"In post","2021","Operational Delivery","Inner London - East","Lambeth","Female","1550","1450","41040","37890"
"In post","2021","Operational Delivery","Inner London - East","Lambeth","Male","1225","1195","44450","40170"
"In post","2021","Operational Delivery","Inner London - East","Lewisham and Southwark","Female","450","430","33150","29080"
"In post","2021","Operational Delivery","Inner London - East","Lewisham and Southwark","Male","320","315","31680","28850"
"In post","2021","Operational Delivery","Inner London - East","Tower Hamlets","Female","660","625","35100","32090"
"In post","2021","Operational Delivery","Inner London - East","Tower Hamlets","Male","405","395","41160","36160"
"In post","2021","Operational Delivery","Inner London - West","Camden and City of London","Female","970","905","29220","26410"
"In post","2021","Operational Delivery","Inner London - West","Camden and City of London","Male","660","645","30610","26410"
"In post","2021","Operational Delivery","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","255","245","32210","32680"
"In post","2021","Operational Delivery","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","315","305","33740","33260"
"In post","2021","Operational Delivery","Inner London - West","Wandsworth","Female","340","325","30670","30220"
"In post","2021","Operational Delivery","Inner London - West","Wandsworth","Male","415","410","33830","33260"
"In post","2021","Operational Delivery","Inner London - West","Westminster","Female","3345","3175","37260","30850"
"In post","2021","Operational Delivery","Inner London - West","Westminster","Male","2420","2395","40890","34430"
"In post","2021","Operational Delivery","Inner London - West","Westminster","Unknown","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Kent","East Kent","Female","1110","975","26620","25310"
"In post","2021","Operational Delivery","Kent","East Kent","Male","1455","1360","27630","26330"
"In post","2021","Operational Delivery","Kent","Kent Thames Gateway","Female","480","450","27660","26350"
"In post","2021","Operational Delivery","Kent","Kent Thames Gateway","Male","735","710","31430","31650"
"In post","2021","Operational Delivery","Kent","Medway","Female","485","450","29050","27920"
"In post","2021","Operational Delivery","Kent","Medway","Male","505","495","33000","31180"
"In post","2021","Operational Delivery","Kent","Mid Kent","Female","335","300","28420","25350"
"In post","2021","Operational Delivery","Kent","Mid Kent","Male","290","280","30400","29730"
"In post","2021","Operational Delivery","Kent","West Kent","Female","25","25","[c]","[c]"
"In post","2021","Operational Delivery","Kent","West Kent","Male","20","20","[c]","[c]"
"In post","2021","Operational Delivery","Lancashire","Blackburn with Darwen","Female","80","75","25720","22920"
"In post","2021","Operational Delivery","Lancashire","Blackburn with Darwen","Male","45","45","27400","26780"
