"Status","Year","Age","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Asian","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Security","Security","60","60","27120","20490"
"In post","2021","50-59","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Digital, Data and Technology","35","35","50930","46960"
"In post","2021","50-59","Asian","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Finance","20","20","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Human Resources","20","20","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Intelligence Analysis","25","25","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Medicine","15","10","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Operational Delivery","620","575","29100","28760"
"In post","2021","50-59","Asian","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Other","105","105","27670","25630"
"In post","2021","50-59","Asian","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Policy","40","40","46410","40230"
"In post","2021","50-59","Asian","Unknown","Project Delivery","30","30","45610","41970"
"In post","2021","50-59","Asian","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Science and Engineering","20","20","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Security","20","20","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Unknown","1640","1475","28420","27570"
"In post","2021","50-59","Asian","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Analysis","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Analysis","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Analysis","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Analysis","Operational Delivery","5","5","[c]","[c]"
"In post","2021","50-59","Black","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Analysis","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Analysis","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Analysis","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Analysis","Statistics","10","10","[c]","[c]"
"In post","2021","50-59","Black","Analysis","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Commercial","Commercial","55","55","39240","39440"
"In post","2021","50-59","Black","Commercial","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Commercial","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Commercial","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","50-59","Black","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Commercial","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Commercial","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Commercial","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Black","Commercial","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Communications","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Communications","Communications","30","30","[c]","[c]"
"In post","2021","50-59","Black","Communications","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Communications","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Communications","Operational Delivery","5","5","[c]","[c]"
"In post","2021","50-59","Black","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Communications","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Communications","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Communications","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Communications","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Counter Fraud","Counter Fraud","5","5","[c]","[c]"
"In post","2021","50-59","Black","Counter Fraud","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Counter Fraud","Legal","25","25","[c]","[c]"
"In post","2021","50-59","Black","Counter Fraud","Operational Delivery","40","40","29440","29570"
"In post","2021","50-59","Black","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Counter Fraud","Other","5","5","[c]","[c]"
"In post","2021","50-59","Black","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Counter Fraud","Tax","20","20","[c]","[c]"
"In post","2021","50-59","Black","Counter Fraud","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Black","Debt","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Debt","Operational Delivery","50","50","26480","25630"
"In post","2021","50-59","Black","Debt","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Digital, Data & Technology","Digital, Data and Technology","85","85","40310","37210"
"In post","2021","50-59","Black","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Digital, Data & Technology","Operational Delivery","5","5","[c]","[c]"
"In post","2021","50-59","Black","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Digital, Data & Technology","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Black","Finance","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Finance","Finance","105","105","42250","40450"
"In post","2021","50-59","Black","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Finance","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Finance","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Finance","Operational Delivery","10","10","[c]","[c]"
"In post","2021","50-59","Black","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Finance","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Finance","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Grants Management","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Human Resources","Human Resources","75","75","39210","34640"
"In post","2021","50-59","Black","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Human Resources","Operational Delivery","5","5","[c]","[c]"
"In post","2021","50-59","Black","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Human Resources","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Human Resources","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Human Resources","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Black","Internal Audit","Internal Audit","15","15","[c]","[c]"
"In post","2021","50-59","Black","Internal Audit","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Legal","Legal","130","125","58230","60390"
"In post","2021","50-59","Black","Legal","Operational Delivery","95","90","28720","28430"
"In post","2021","50-59","Black","Legal","Other","20","20","[c]","[c]"
"In post","2021","50-59","Black","Legal","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Legal","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Finance","5","5","[c]","[c]"
"In post","2021","50-59","Black","No function","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Inspector of Education and Training","10","10","[c]","[c]"
"In post","2021","50-59","Black","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","International Trade","15","15","[c]","[c]"
"In post","2021","50-59","Black","No function","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","50-59","Black","No function","Legal","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Medicine","10","10","[c]","[c]"
"In post","2021","50-59","Black","No function","Operational Delivery","1395","1345","30560","27490"
"In post","2021","50-59","Black","No function","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Other","25","20","[c]","[c]"
"In post","2021","50-59","Black","No function","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Policy","245","240","38370","34020"
"In post","2021","50-59","Black","No function","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Science and Engineering","40","35","44890","42780"
"In post","2021","50-59","Black","No function","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","No function","Tax","105","100","35270","35580"
"In post","2021","50-59","Black","No function","Unknown","30","30","38480","35590"
"In post","2021","50-59","Black","No function","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Operational Delivery","10","10","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Other","10","10","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Policy","35","35","49920","57650"
"In post","2021","50-59","Black","Project Delivery","Project Delivery","85","85","42200","38610"
"In post","2021","50-59","Black","Project Delivery","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Science and Engineering","10","10","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Property","Operational Delivery","5","5","[c]","[c]"
"In post","2021","50-59","Black","Property","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Property","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Property","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Property","Property","45","45","36250","33840"
"In post","2021","50-59","Black","Property","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Security","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Security","Intelligence Analysis","5","5","[c]","[c]"
"In post","2021","50-59","Black","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Security","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Security","Security","25","25","[c]","[c]"
"In post","2021","50-59","Black","Security","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Digital, Data and Technology","30","30","48890","43750"
"In post","2021","50-59","Black","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Finance","10","10","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Human Resources","15","15","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Intelligence Analysis","10","10","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Medicine","10","10","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Operational Delivery","500","470","29070","28760"
"In post","2021","50-59","Black","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Other","105","100","31090","28670"
"In post","2021","50-59","Black","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Policy","50","50","39460","36570"
"In post","2021","50-59","Black","Unknown","Project Delivery","35","35","46190","41950"
"In post","2021","50-59","Black","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Science and Engineering","5","5","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Security","10","10","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Unknown","1355","1290","29410","30330"
"In post","2021","50-59","Black","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Analysis","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Analysis","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Analysis","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Analysis","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Analysis","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Analysis","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Analysis","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Analysis","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Commercial","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Commercial","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Commercial","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Commercial","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Commercial","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Commercial","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Communications","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Communications","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Communications","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Communications","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Communications","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Communications","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Communications","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Communications","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Counter Fraud","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Debt","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Debt","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","Finance","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","Policy","[c]","[c]","[c]","[c]"
