"Status","Year","Profession_of_post","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Security","Shropshire and Staffordshire","Outside London","Female","50","50","31130","28130"
"In post","2021","Security","Shropshire and Staffordshire","Outside London","Male","115","115","28290","24620"
"In post","2021","Security","South Yorkshire","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Security","South Yorkshire","Outside London","Male","75","75","36510","40190"
"In post","2021","Security","Southern Scotland","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Security","Southern Scotland","Outside London","Male","50","45","25100","19810"
"In post","2021","Security","Surrey, East and West Sussex","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Security","Surrey, East and West Sussex","Outside London","Male","30","30","28060","19560"
"In post","2021","Security","Tees Valley and Durham","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Security","Tees Valley and Durham","Outside London","Male","30","30","[c]","[c]"
"In post","2021","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Security","West Central Scotland","Outside London","Female","170","165","29090","26010"
"In post","2021","Security","West Central Scotland","Outside London","Male","910","885","30710","28210"
"In post","2021","Security","West Midlands","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Security","West Midlands","Outside London","Male","40","40","26500","20490"
"In post","2021","Security","West Wales and The Valleys","Outside London","Female","40","35","30100","28760"
"In post","2021","Security","West Wales and The Valleys","Outside London","Male","125","120","27490","25390"
"In post","2021","Security","West Yorkshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Security","West Yorkshire","Outside London","Male","35","35","35120","31950"
"In post","2021","Social Research","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","East Wales","Outside London","Female","225","210","39610","37410"
"In post","2021","Social Research","East Wales","Outside London","Male","105","105","39840","37020"
"In post","2021","Social Research","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Greater Manchester","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Social Research","Greater Manchester","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Social Research","Hampshire and Isle of Wight","Outside London","Female","120","110","37220","37020"
"In post","2021","Social Research","Hampshire and Isle of Wight","Outside London","Male","90","85","37740","36030"
"In post","2021","Social Research","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Inner London - East","London","Female","65","60","49400","45740"
"In post","2021","Social Research","Inner London - East","London","Male","25","25","[c]","[c]"
"In post","2021","Social Research","Inner London - West","London","Female","250","240","46340","42710"
"In post","2021","Social Research","Inner London - West","London","Male","95","95","48490","44930"
"In post","2021","Social Research","Inner London - West","London","Unknown","5","5","[c]","[c]"
"In post","2021","Social Research","Merseyside","Outside London","Female","15","10","[c]","[c]"
"In post","2021","Social Research","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North Yorkshire","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Social Research","Northumberland and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Northumberland and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Outer London - South","London","Female","10","10","[c]","[c]"
"In post","2021","Social Research","Outer London - South","London","Male","5","5","[c]","[c]"
"In post","2021","Social Research","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Midlands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","West Wales and The Valleys","Outside London","Female","65","60","44960","47000"
"In post","2021","Social Research","West Wales and The Valleys","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Social Research","West Yorkshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Social Research","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Statistics","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Derbyshire and Nottinghamshire","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Statistics","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East Wales","Outside London","Female","180","175","39800","37020"
"In post","2021","Statistics","East Wales","Outside London","Male","195","190","42120","37020"
"In post","2021","Statistics","East Wales","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Statistics","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Eastern Scotland","Outside London","Female","15","10","[c]","[c]"
"In post","2021","Statistics","Eastern Scotland","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Statistics","Essex","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Statistics","Essex","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","80","75","40450","39100"
"In post","2021","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","90","90","39390","36150"
"In post","2021","Statistics","Greater Manchester","Outside London","Female","35","30","36110","32060"
"In post","2021","Statistics","Greater Manchester","Outside London","Male","45","45","36370","31810"
"In post","2021","Statistics","Hampshire and Isle of Wight","Outside London","Female","85","80","40610","37020"
"In post","2021","Statistics","Hampshire and Isle of Wight","Outside London","Male","70","70","41190","37020"
"In post","2021","Statistics","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Inner London - East","London","Female","70","65","51220","53800"
"In post","2021","Statistics","Inner London - East","London","Male","100","95","48080","42800"
"In post","2021","Statistics","Inner London - West","London","Female","310","300","46320","42660"
"In post","2021","Statistics","Inner London - West","London","Male","370","365","47050","42890"
"In post","2021","Statistics","Inner London - West","London","Unknown","5","5","[c]","[c]"
"In post","2021","Statistics","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Merseyside","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Statistics","Merseyside","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Statistics","North Yorkshire","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Statistics","North Yorkshire","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Statistics","Northumberland and Tyne and Wear","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Statistics","Northumberland and Tyne and Wear","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Statistics","Outer London - South","London","Female","15","15","[c]","[c]"
"In post","2021","Statistics","Outer London - South","London","Male","30","30","[c]","[c]"
"In post","2021","Statistics","Outer London - West and North West","London","Female","5","5","[c]","[c]"
"In post","2021","Statistics","Outer London - West and North West","London","Male","10","10","[c]","[c]"
"In post","2021","Statistics","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Southern Scotland","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Statistics","Southern Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Statistics","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Surrey, East and West Sussex","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Statistics","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","West Midlands","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Statistics","West Midlands","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Statistics","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","West Yorkshire","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Statistics","West Yorkshire","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Tax","Bedfordshire and Hertfordshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Tax","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","95","85","36970","35000"
"In post","2021","Tax","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","85","80","38160","35000"
"In post","2021","Tax","Derbyshire and Nottinghamshire","Outside London","Female","570","530","32700","31810"
"In post","2021","Tax","Derbyshire and Nottinghamshire","Outside London","Male","705","680","33460","31810"
"In post","2021","Tax","East Anglia","Outside London","Female","70","65","34340","31870"
"In post","2021","Tax","East Anglia","Outside London","Male","70","65","39070","35000"
"In post","2021","Tax","East Wales","Outside London","Female","760","710","29240","25560"
"In post","2021","Tax","East Wales","Outside London","Male","880","855","30680","25560"
"In post","2021","Tax","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tax","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Eastern Scotland","Outside London","Female","515","475","28700","25560"
"In post","2021","Tax","Eastern Scotland","Outside London","Male","540","525","30140","28130"
"In post","2021","Tax","Essex","Outside London","Female","70","55","30050","28130"
"In post","2021","Tax","Essex","Outside London","Male","45","40","33310","31810"
"In post","2021","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","225","205","37720","31870"
"In post","2021","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","340","325","41170","35000"
"In post","2021","Tax","Greater Manchester","Outside London","Female","745","700","32260","31810"
"In post","2021","Tax","Greater Manchester","Outside London","Male","920","895","33740","31810"
"In post","2021","Tax","Hampshire and Isle of Wight","Outside London","Female","195","170","30150","28130"
"In post","2021","Tax","Hampshire and Isle of Wight","Outside London","Male","180","170","32380","31810"
"In post","2021","Tax","Inner London - East","London","Female","380","355","38980","36160"
"In post","2021","Tax","Inner London - East","London","Male","405","385","42550","39800"
"In post","2021","Tax","Inner London - West","London","Female","270","250","46770","36920"
"In post","2021","Tax","Inner London - West","London","Male","360","345","49950","43460"
"In post","2021","Tax","Kent","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Tax","Kent","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Tax","Lancashire","Outside London","Female","85","70","28110","20140"
"In post","2021","Tax","Lancashire","Outside London","Male","75","65","27670","20140"
"In post","2021","Tax","Leicestershire, Rutland and Northamptonshire","Outside London","Female","45","40","30880","31810"
"In post","2021","Tax","Leicestershire, Rutland and Northamptonshire","Outside London","Male","60","55","30330","31810"
"In post","2021","Tax","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Merseyside","Outside London","Female","750","690","29740","25560"
"In post","2021","Tax","Merseyside","Outside London","Male","710","675","32350","31810"
"In post","2021","Tax","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tax","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Northern Ireland","Outside London","Female","310","285","31400","31810"
"In post","2021","Tax","Northern Ireland","Outside London","Male","325","310","34130","31810"
"In post","2021","Tax","Northumberland and Tyne and Wear","Outside London","Female","1040","970","28120","25560"
"In post","2021","Tax","Northumberland and Tyne and Wear","Outside London","Male","1035","1010","29940","25560"
"In post","2021","Tax","Outer London - South","London","Female","360","335","39330","36160"
"In post","2021","Tax","Outer London - South","London","Male","495","475","43020","39800"
"In post","2021","Tax","Outer London - West and North West","London","Female","15","15","[c]","[c]"
"In post","2021","Tax","Outer London - West and North West","London","Male","10","10","[c]","[c]"
"In post","2021","Tax","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Shropshire and Staffordshire","Outside London","Female","35","35","33390","31810"
"In post","2021","Tax","Shropshire and Staffordshire","Outside London","Male","35","30","37930","34870"
"In post","2021","Tax","South Yorkshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Tax","South Yorkshire","Outside London","Male","15","10","[c]","[c]"
"In post","2021","Tax","Southern Scotland","Outside London","Female","230","205","29530","28130"
"In post","2021","Tax","Southern Scotland","Outside London","Male","175","165","30970","31810"
"In post","2021","Tax","Surrey, East and West Sussex","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Tax","Surrey, East and West Sussex","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Tax","Tees Valley and Durham","Outside London","Female","50","45","27980","25560"
"In post","2021","Tax","Tees Valley and Durham","Outside London","Male","35","30","29560","25560"
"In post","2021","Tax","West Central Scotland","Outside London","Female","290","260","32770","31810"
"In post","2021","Tax","West Central Scotland","Outside London","Male","325","310","36400","31810"
"In post","2021","Tax","West Midlands","Outside London","Female","575","530","32700","31810"
"In post","2021","Tax","West Midlands","Outside London","Male","665","645","35560","31810"
"In post","2021","Tax","West Wales and The Valleys","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Tax","West Wales and The Valleys","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Tax","West Yorkshire","Outside London","Female","695","645","31100","31810"
"In post","2021","Tax","West Yorkshire","Outside London","Male","855","835","31640","28130"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","Female","785","695","29050","29290"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Outside London","Male","455","445","30330","29290"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","890","795","28830","27920"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","445","435","29430","27570"
"In post","2021","Unknown","Cheshire","Outside London","Female","630","550","25610","27570"
"In post","2021","Unknown","Cheshire","Outside London","Male","310","300","25610","27570"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","Female","575","500","25380","27570"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Outside London","Male","260","245","25750","27570"
"In post","2021","Unknown","Cumbria","Outside London","Female","205","170","27230","27570"
"In post","2021","Unknown","Cumbria","Outside London","Male","70","65","26410","27570"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","Female","1705","1470","26600","27570"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Outside London","Male","920","880","27740","27570"
"In post","2021","Unknown","Devon","Outside London","Female","1410","1145","25320","27570"
"In post","2021","Unknown","Devon","Outside London","Male","675","640","26320","27570"
"In post","2021","Unknown","Dorset and Somerset","Outside London","Female","655","550","26700","27570"
"In post","2021","Unknown","Dorset and Somerset","Outside London","Male","330","320","27790","27570"
"In post","2021","Unknown","East Anglia","Outside London","Female","1255","1055","27700","27570"
"In post","2021","Unknown","East Anglia","Outside London","Male","750","715","29210","27570"
"In post","2021","Unknown","East Wales","Outside London","Female","1670","1475","26300","27570"
"In post","2021","Unknown","East Wales","Outside London","Male","985","955","27160","27570"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Female","840","685","25750","27570"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Male","375","350","26340","27570"
"In post","2021","Unknown","Eastern Scotland","Outside London","Female","6390","5825","35790","29190"
"In post","2021","Unknown","Eastern Scotland","Outside London","Male","4545","4430","38350","32320"
"In post","2021","Unknown","Essex","Outside London","Female","1175","1035","28860","29290"
"In post","2021","Unknown","Essex","Outside London","Male","500","490","30040","29290"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","1605","1395","29700","27570"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","1220","1170","33380","27570"
"In post","2021","Unknown","Greater Manchester","Outside London","Female","3585","3190","27330","27570"
"In post","2021","Unknown","Greater Manchester","Outside London","Male","2375","2305","30160","27570"
"In post","2021","Unknown","Hampshire and Isle of Wight","Outside London","Female","1050","885","27420","27570"
"In post","2021","Unknown","Hampshire and Isle of Wight","Outside London","Male","570","550","30630","27570"
"In post","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","685","585","25390","27570"
"In post","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","320","300","26150","27570"
"In post","2021","Unknown","Highlands and Islands","Outside London","Female","650","585","27830","27570"
"In post","2021","Unknown","Highlands and Islands","Outside London","Male","530","515","30110","27570"
"In post","2021","Unknown","Inner London - East","London","Female","2475","2285","34480","31060"
"In post","2021","Unknown","Inner London - East","London","Male","1615","1585","38840","31060"
"In post","2021","Unknown","Inner London - West","London","Female","5030","4860","45680","38110"
"In post","2021","Unknown","Inner London - West","London","Male","4210","4175","50380","41270"
"In post","2021","Unknown","Kent","Outside London","Female","1170","1070","28930","29290"
"In post","2021","Unknown","Kent","Outside London","Male","590","575","29030","29290"
"In post","2021","Unknown","Lancashire","Outside London","Female","4875","4245","26950","27570"
"In post","2021","Unknown","Lancashire","Outside London","Male","3005","2895","27940","27570"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Female","1075","915","25570","27570"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Male","590","560","25530","27570"
"In post","2021","Unknown","Lincolnshire","Outside London","Female","395","340","26130","27570"
"In post","2021","Unknown","Lincolnshire","Outside London","Male","185","175","27070","27570"
"In post","2021","Unknown","Merseyside","Outside London","Female","2865","2425","26350","27570"
"In post","2021","Unknown","Merseyside","Outside London","Male","1465","1405","27970","27570"
"In post","2021","Unknown","North Eastern Scotland","Outside London","Female","490","445","31840","27570"
"In post","2021","Unknown","North Eastern Scotland","Outside London","Male","405","390","35490","30650"
"In post","2021","Unknown","North Yorkshire","Outside London","Female","515","460","28010","27570"
"In post","2021","Unknown","North Yorkshire","Outside London","Male","365","350","29680","27570"
"In post","2021","Unknown","Northern Ireland","Outside London","Female","65","65","29120","25560"
"In post","2021","Unknown","Northern Ireland","Outside London","Male","70","70","26390","25560"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Outside London","Female","4990","4265","26870","27570"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Outside London","Male","3240","3105","29120","27570"
"In post","2021","Unknown","Outer London - East and North East","London","Female","1300","1160","30070","31060"
"In post","2021","Unknown","Outer London - East and North East","London","Male","640","625","30430","31060"
"In post","2021","Unknown","Outer London - South","London","Female","720","670","32770","31060"
"In post","2021","Unknown","Outer London - South","London","Male","385","385","35280","31060"
"In post","2021","Unknown","Outer London - West and North West","London","Female","1180","1075","30790","31060"
"In post","2021","Unknown","Outer London - West and North West","London","Male","570","555","31350","31060"
"In post","2021","Unknown","Overseas","Overseas","Female","120","120","50110","52090"
"In post","2021","Unknown","Overseas","Overseas","Male","180","175","44610","33300"
"In post","2021","Unknown","Shropshire and Staffordshire","Outside London","Female","1090","930","27120","27570"
"In post","2021","Unknown","Shropshire and Staffordshire","Outside London","Male","595","565","29390","27570"
"In post","2021","Unknown","South Yorkshire","Outside London","Female","2220","1870","29490","27570"
"In post","2021","Unknown","South Yorkshire","Outside London","Male","1185","1135","33340","27570"
"In post","2021","Unknown","Southern Scotland","Outside London","Female","1120","960","27690","27570"
"In post","2021","Unknown","Southern Scotland","Outside London","Male","700","680","30090","27570"
"In post","2021","Unknown","Surrey, East and West Sussex","Outside London","Female","1630","1410","26800","27570"
"In post","2021","Unknown","Surrey, East and West Sussex","Outside London","Male","880","840","27410","27570"
"In post","2021","Unknown","Tees Valley and Durham","Outside London","Female","1640","1380","25150","27570"
"In post","2021","Unknown","Tees Valley and Durham","Outside London","Male","770","735","25240","26120"
"In post","2021","Unknown","Unknown","Unknown","Female","910","850","32270","28000"
"In post","2021","Unknown","Unknown","Unknown","Male","620","610","33710","29250"
"In post","2021","Unknown","West Central Scotland","Outside London","Female","4380","3880","30730","27570"
"In post","2021","Unknown","West Central Scotland","Outside London","Male","2840","2735","32850","27570"
"In post","2021","Unknown","West Midlands","Outside London","Female","3590","3040","26260","27570"
"In post","2021","Unknown","West Midlands","Outside London","Male","1915","1830","26920","27570"
"In post","2021","Unknown","West Wales and The Valleys","Outside London","Female","2345","2010","25490","27570"
"In post","2021","Unknown","West Wales and The Valleys","Outside London","Male","1080","1035","25700","27570"
"In post","2021","Unknown","West Yorkshire","Outside London","Female","2895","2525","29910","27570"
"In post","2021","Unknown","West Yorkshire","Outside London","Male","2065","1990","31290","27570"
"In post","2021","Veterinarian","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cheshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Veterinarian","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Cornwall and Isles of Scilly","Outside London","Female","15","10","[c]","[c]"
"In post","2021","Veterinarian","Cornwall and Isles of Scilly","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Veterinarian","Cumbria","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Veterinarian","Cumbria","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Veterinarian","Derbyshire and Nottinghamshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Veterinarian","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Devon","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Veterinarian","Devon","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Veterinarian","Dorset and Somerset","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Veterinarian","Dorset and Somerset","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Veterinarian","East Anglia","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Veterinarian","East Anglia","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Veterinarian","East Wales","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Veterinarian","East Wales","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Veterinarian","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Eastern Scotland","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Veterinarian","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Veterinarian","Greater Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","10","5","[c]","[c]"
"In post","2021","Veterinarian","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Inner London - West","London","Female","20","15","[c]","[c]"
"In post","2021","Veterinarian","Inner London - West","London","Male","20","15","[c]","[c]"
"In post","2021","Veterinarian","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Lancashire","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Veterinarian","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Leicestershire, Rutland and Northamptonshire","Outside London","Female","5","5","[c]","[c]"
