"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Lambeth","London","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","London","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","London","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","London","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lambeth","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Outside London","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Outside London","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Outside London","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Outside London","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Outside London","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Outside London","AO","Female","120","[c]","20360","20500"
"Leaver CS","2021","Leeds","Outside London","AO","Male","95","[c]","20710","21010"
"Leaver CS","2021","Leeds","Outside London","EO","Female","90","[c]","26680","27570"
"Leaver CS","2021","Leeds","Outside London","EO","Male","65","[c]","26170","26890"
"Leaver CS","2021","Leeds","Outside London","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Outside London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Outside London","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Outside London","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Outside London","HEO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Outside London","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Outside London","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Outside London","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Leeds","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Outside London","AO","Female","60","[c]","20470","21010"
"Leaver CS","2021","Leicester","Outside London","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Outside London","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Outside London","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Outside London","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Outside London","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Outside London","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Outside London","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Outside London","AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Outside London","AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Outside London","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Outside London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Outside London","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Outside London","AA","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Outside London","AO","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Outside London","AO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Outside London","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Outside London","EO","Male","75","[c]","29490","29930"
"Leaver CS","2021","Lincolnshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Outside London","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Outside London","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Outside London","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Outside London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Outside London","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Outside London","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Outside London","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Outside London","AO","Female","90","[c]","21130","21010"
"Leaver CS","2021","Liverpool","Outside London","AO","Male","70","[c]","21560","21320"
"Leaver CS","2021","Liverpool","Outside London","EO","Female","60","[c]","24740","24890"
"Leaver CS","2021","Liverpool","Outside London","EO","Male","50","[c]","25420","24890"
"Leaver CS","2021","Liverpool","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Outside London","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Outside London","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Outside London","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Outside London","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Outside London","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Outside London","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Outside London","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Outside London","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Outside London","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Outside London","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Outside London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Outside London","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Outside London","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Outside London","AO","Female","65","[c]","20710","20860"
"Leaver CS","2021","Manchester","Outside London","AO","Male","70","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Outside London","EO","Female","45","[c]","25970","26680"
"Leaver CS","2021","Manchester","Outside London","EO","Male","50","[c]","26130","25880"
"Leaver CS","2021","Manchester","Outside London","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Outside London","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Outside London","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Outside London","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Outside London","HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Outside London","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Outside London","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Outside London","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Outside London","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Outside London","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Outside London","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Outside London","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Outside London","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","London","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Outside London","AO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Outside London","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Outside London","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Outside London","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Outside London","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Outside London","AO","Female","80","[c]","20710","21010"
"Leaver CS","2021","Mid Lancashire","Outside London","AO","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Outside London","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Outside London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Outside London","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Outside London","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Outside London","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Outside London","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Outside London","AO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Outside London","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Outside London","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Outside London","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","AO","Female","55","[c]","20260","19520"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","AO","Male","45","[c]","19830","19130"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Outside London","AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Outside London","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Outside London","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Outside London","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Outside London","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Outside London","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
