"Status","Year","Age","Ethnicity","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","East of England","Female","20","15","[c]","[c]"
"In post","2021","40-49","Other ethnicity","East of England","Male","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","London","Female","180","165","42880","35870"
"In post","2021","40-49","Other ethnicity","London","Male","110","110","46120","42300"
"In post","2021","40-49","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","North East (England)","Female","10","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","North West (England)","Female","25","20","[c]","[c]"
"In post","2021","40-49","Other ethnicity","North West (England)","Male","25","25","[c]","[c]"
"In post","2021","40-49","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Overseas","Male","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Scotland","Female","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Scotland","Male","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","South East (England)","Female","30","30","[c]","[c]"
"In post","2021","40-49","Other ethnicity","South East (England)","Male","30","30","[c]","[c]"
"In post","2021","40-49","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","South West (England)","Female","25","25","[c]","[c]"
"In post","2021","40-49","Other ethnicity","South West (England)","Male","30","30","38360","37740"
"In post","2021","40-49","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Wales","Female","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Wales","Male","15","15","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Midlands (England)","Female","20","15","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Midlands (England)","Male","20","20","[c]","[c]"
"In post","2021","40-49","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","East Midlands (England)","Female","110","100","31690","27570"
"In post","2021","40-49","Undeclared","East Midlands (England)","Male","135","130","32350","28220"
"In post","2021","40-49","Undeclared","East of England","Female","80","70","31520","27570"
"In post","2021","40-49","Undeclared","East of England","Male","160","160","32540","30480"
"In post","2021","40-49","Undeclared","London","Female","460","415","41500","36160"
"In post","2021","40-49","Undeclared","London","Male","600","595","46600","41970"
"In post","2021","40-49","Undeclared","North East (England)","Female","120","105","27820","26400"
"In post","2021","40-49","Undeclared","North East (England)","Male","170","165","31300","27570"
"In post","2021","40-49","Undeclared","North West (England)","Female","280","245","30110","27570"
"In post","2021","40-49","Undeclared","North West (England)","Male","345","340","31030","27570"
"In post","2021","40-49","Undeclared","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Northern Ireland","Male","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Overseas","Female","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Overseas","Male","45","45","49810","41910"
"In post","2021","40-49","Undeclared","Scotland","Female","160","150","31090","27570"
"In post","2021","40-49","Undeclared","Scotland","Male","225","225","34310","31810"
"In post","2021","40-49","Undeclared","South East (England)","Female","235","210","31660","27570"
"In post","2021","40-49","Undeclared","South East (England)","Male","290","285","35410","33240"
"In post","2021","40-49","Undeclared","South West (England)","Female","205","185","36640","33630"
"In post","2021","40-49","Undeclared","South West (England)","Male","355","350","40450","38680"
"In post","2021","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Unknown","Male","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Wales","Female","135","120","32490","27570"
"In post","2021","40-49","Undeclared","Wales","Male","190","185","35410","31780"
"In post","2021","40-49","Undeclared","West Midlands (England)","Female","140","120","30650","27570"
"In post","2021","40-49","Undeclared","West Midlands (England)","Male","140","140","33530","29860"
"In post","2021","40-49","Undeclared","Yorkshire and The Humber","Female","150","130","31610","27570"
"In post","2021","40-49","Undeclared","Yorkshire and The Humber","Male","210","205","33030","31650"
"In post","2021","40-49","Unknown","East Midlands (England)","Female","300","275","29240","26910"
"In post","2021","40-49","Unknown","East Midlands (England)","Male","250","245","30650","27140"
"In post","2021","40-49","Unknown","East of England","Female","200","180","30930","27660"
"In post","2021","40-49","Unknown","East of England","Male","195","195","30970","29080"
"In post","2021","40-49","Unknown","London","Female","1420","1320","50030","46060"
"In post","2021","40-49","Unknown","London","Male","1250","1240","53060","49530"
"In post","2021","40-49","Unknown","North East (England)","Female","475","410","26260","21440"
"In post","2021","40-49","Unknown","North East (England)","Male","395","385","29790","25560"
"In post","2021","40-49","Unknown","North West (England)","Female","800","715","29420","25560"
"In post","2021","40-49","Unknown","North West (England)","Male","670","660","31420","27570"
"In post","2021","40-49","Unknown","Northern Ireland","Female","60","55","25630","21440"
"In post","2021","40-49","Unknown","Northern Ireland","Male","70","65","27350","25220"
"In post","2021","40-49","Unknown","Overseas","Female","90","85","52720","46620"
"In post","2021","40-49","Unknown","Overseas","Male","95","95","56320","54570"
"In post","2021","40-49","Unknown","Scotland","Female","1045","945","31980","27570"
"In post","2021","40-49","Unknown","Scotland","Male","910","895","33130","29350"
"In post","2021","40-49","Unknown","South East (England)","Female","395","350","32350","27570"
"In post","2021","40-49","Unknown","South East (England)","Male","415","405","34300","30400"
"In post","2021","40-49","Unknown","South West (England)","Female","375","330","34280","27570"
"In post","2021","40-49","Unknown","South West (England)","Male","475","460","39020","35340"
"In post","2021","40-49","Unknown","Unknown","Female","70","65","37940","32700"
"In post","2021","40-49","Unknown","Unknown","Male","380","375","40830","35380"
"In post","2021","40-49","Unknown","Wales","Female","385","340","29190","25560"
"In post","2021","40-49","Unknown","Wales","Male","355","350","35510","29540"
"In post","2021","40-49","Unknown","West Midlands (England)","Female","405","370","32210","27570"
"In post","2021","40-49","Unknown","West Midlands (England)","Male","310","300","31270","27570"
"In post","2021","40-49","Unknown","Yorkshire and The Humber","Female","490","440","34890","28970"
"In post","2021","40-49","Unknown","Yorkshire and The Humber","Male","430","420","33840","27570"
"In post","2021","40-49","White","East Midlands (England)","Female","2140","1900","31110","27570"
"In post","2021","40-49","White","East Midlands (England)","Male","1370","1350","32940","31000"
"In post","2021","40-49","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","East of England","Female","2280","2010","31380","28130"
"In post","2021","40-49","White","East of England","Male","1745","1730","33100","30860"
"In post","2021","40-49","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","London","Female","6090","5555","52600","53130"
"In post","2021","40-49","White","London","Male","5675","5625","53580","53380"
"In post","2021","40-49","White","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","North East (England)","Female","3735","3260","29070","27130"
"In post","2021","40-49","White","North East (England)","Male","2350","2310","31570","27570"
"In post","2021","40-49","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","North West (England)","Female","6885","6145","30380","27570"
"In post","2021","40-49","White","North West (England)","Male","4385","4330","32610","27570"
"In post","2021","40-49","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Northern Ireland","Female","390","350","29190","25560"
"In post","2021","40-49","White","Northern Ireland","Male","430","425","27630","25310"
"In post","2021","40-49","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Overseas","Female","320","320","53490","56090"
"In post","2021","40-49","White","Overseas","Male","470","470","51630","53470"
"In post","2021","40-49","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Scotland","Female","4615","4160","34820","28170"
"In post","2021","40-49","White","Scotland","Male","3435","3400","36650","31990"
"In post","2021","40-49","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","South East (England)","Female","3840","3430","32730","29290"
"In post","2021","40-49","White","South East (England)","Male","3235","3195","34550","31650"
"In post","2021","40-49","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","South West (England)","Female","4305","3825","34820","31650"
"In post","2021","40-49","White","South West (England)","Male","4095","4055","39620","37360"
"In post","2021","40-49","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Unknown","Female","125","115","33200","27570"
"In post","2021","40-49","White","Unknown","Male","90","90","35080","29660"
"In post","2021","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Wales","Female","4335","3890","32400","27570"
"In post","2021","40-49","White","Wales","Male","2975","2935","35610","30800"
"In post","2021","40-49","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","West Midlands (England)","Female","2875","2570","32500","27570"
"In post","2021","40-49","White","West Midlands (England)","Male","1750","1730","34980","31650"
"In post","2021","40-49","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","White","Yorkshire and The Humber","Female","3780","3345","32980","27570"
"In post","2021","40-49","White","Yorkshire and The Humber","Male","2635","2595","35490","31650"
"In post","2021","40-49","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","East Midlands (England)","Female","280","240","27060","25560"
"In post","2021","50-59","Asian","East Midlands (England)","Male","175","165","28170","26470"
"In post","2021","50-59","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","East of England","Female","140","125","31450","27490"
"In post","2021","50-59","Asian","East of England","Male","85","80","37520","31880"
"In post","2021","50-59","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","London","Female","1730","1600","35600","31060"
"In post","2021","50-59","Asian","London","Male","980","965","39400","33090"
"In post","2021","50-59","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","North East (England)","Female","30","25","[c]","[c]"
"In post","2021","50-59","Asian","North East (England)","Male","25","20","[c]","[c]"
"In post","2021","50-59","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","North West (England)","Female","160","135","28170","24890"
"In post","2021","50-59","Asian","North West (England)","Male","185","180","31290","26160"
"In post","2021","50-59","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Overseas","Female","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Overseas","Male","15","15","[c]","[c]"
"In post","2021","50-59","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Scotland","Female","45","40","28830","27060"
"In post","2021","50-59","Asian","Scotland","Male","40","35","33870","25230"
"In post","2021","50-59","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","South East (England)","Female","210","190","30920","27570"
"In post","2021","50-59","Asian","South East (England)","Male","145","145","30170","27940"
"In post","2021","50-59","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","South West (England)","Female","50","45","36820","32130"
"In post","2021","50-59","Asian","South West (England)","Male","80","75","37870","36150"
"In post","2021","50-59","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Female","30","25","27550","27570"
"In post","2021","50-59","Asian","Unknown","Male","10","10","[c]","[c]"
"In post","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Wales","Female","30","25","[c]","[c]"
"In post","2021","50-59","Asian","Wales","Male","25","25","[c]","[c]"
"In post","2021","50-59","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","West Midlands (England)","Female","450","400","28060","26610"
"In post","2021","50-59","Asian","West Midlands (England)","Male","305","295","28840","27570"
"In post","2021","50-59","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Asian","Yorkshire and The Humber","Female","145","130","30870","27570"
"In post","2021","50-59","Asian","Yorkshire and The Humber","Male","140","135","32850","27570"
"In post","2021","50-59","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","East Midlands (England)","Female","115","105","28140","27180"
"In post","2021","50-59","Black","East Midlands (England)","Male","70","70","31360","27570"
"In post","2021","50-59","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","East of England","Female","140","130","30560","29290"
"In post","2021","50-59","Black","East of England","Male","75","70","33430","29400"
"In post","2021","50-59","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","London","Female","2390","2300","34200","31060"
"In post","2021","50-59","Black","London","Male","1160","1145","36760","31880"
"In post","2021","50-59","Black","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","North East (England)","Female","15","10","[c]","[c]"
"In post","2021","50-59","Black","North East (England)","Male","15","15","[c]","[c]"
"In post","2021","50-59","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","North West (England)","Female","85","75","28660","25560"
"In post","2021","50-59","Black","North West (England)","Male","85","80","29810","27570"
"In post","2021","50-59","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Overseas","Female","10","10","[c]","[c]"
"In post","2021","50-59","Black","Overseas","Male","5","5","[c]","[c]"
"In post","2021","50-59","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Scotland","Female","20","20","[c]","[c]"
"In post","2021","50-59","Black","Scotland","Male","15","15","[c]","[c]"
"In post","2021","50-59","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","South East (England)","Female","140","135","31030","28920"
"In post","2021","50-59","Black","South East (England)","Male","130","125","31800","29290"
"In post","2021","50-59","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","South West (England)","Female","50","45","33090","28130"
"In post","2021","50-59","Black","South West (England)","Male","70","65","34040","33300"
"In post","2021","50-59","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Female","15","15","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Male","10","10","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Wales","Female","20","20","[c]","[c]"
"In post","2021","50-59","Black","Wales","Male","10","10","[c]","[c]"
"In post","2021","50-59","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","West Midlands (England)","Female","275","255","28370","27050"
"In post","2021","50-59","Black","West Midlands (England)","Male","145","140","29660","27570"
"In post","2021","50-59","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Yorkshire and The Humber","Female","95","90","31210","27570"
"In post","2021","50-59","Black","Yorkshire and The Humber","Male","85","80","31830","27570"
"In post","2021","50-59","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","East of England","Female","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","East of England","Male","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","London","Female","55","50","44240","38540"
"In post","2021","50-59","Chinese","London","Male","40","40","44240","37660"
"In post","2021","50-59","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","North West (England)","Female","20","20","[c]","[c]"
"In post","2021","50-59","Chinese","North West (England)","Male","20","20","[c]","[c]"
"In post","2021","50-59","Chinese","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Scotland","Female","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","South East (England)","Female","15","15","[c]","[c]"
"In post","2021","50-59","Chinese","South East (England)","Male","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","South West (England)","Female","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Wales","Female","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","Wales","Male","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","East Midlands (England)","Female","40","40","32580","27570"
"In post","2021","50-59","Mixed","East Midlands (England)","Male","30","25","[c]","[c]"
"In post","2021","50-59","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","East of England","Female","50","45","30940","28200"
"In post","2021","50-59","Mixed","East of England","Male","55","50","34050","31650"
"In post","2021","50-59","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","London","Female","330","310","40270","34850"
"In post","2021","50-59","Mixed","London","Male","220","215","43160","36980"
"In post","2021","50-59","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","North East (England)","Female","20","20","[c]","[c]"
"In post","2021","50-59","Mixed","North East (England)","Male","20","20","[c]","[c]"
"In post","2021","50-59","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","North West (England)","Female","100","95","28750","25560"
"In post","2021","50-59","Mixed","North West (England)","Male","70","65","34340","31950"
"In post","2021","50-59","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Overseas","Female","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","Overseas","Male","10","10","[c]","[c]"
"In post","2021","50-59","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Scotland","Female","30","25","[c]","[c]"
"In post","2021","50-59","Mixed","Scotland","Male","30","30","[c]","[c]"
"In post","2021","50-59","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","South East (England)","Female","85","80","30050","27570"
"In post","2021","50-59","Mixed","South East (England)","Male","75","70","36060","31880"
"In post","2021","50-59","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","South West (England)","Female","50","45","35920","31990"
"In post","2021","50-59","Mixed","South West (England)","Male","60","60","40910","38160"
"In post","2021","50-59","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Wales","Female","40","40","30890","26780"
"In post","2021","50-59","Mixed","Wales","Male","35","35","36430","32090"
"In post","2021","50-59","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","West Midlands (England)","Female","50","45","29340","26260"
"In post","2021","50-59","Mixed","West Midlands (England)","Male","40","40","30500","28320"
"In post","2021","50-59","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Yorkshire and The Humber","Female","60","55","31200","26550"
"In post","2021","50-59","Mixed","Yorkshire and The Humber","Male","40","40","37890","31810"
"In post","2021","50-59","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","East of England","Female","20","20","[c]","[c]"
"In post","2021","50-59","Other ethnicity","East of England","Male","20","20","[c]","[c]"
"In post","2021","50-59","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","London","Female","155","140","42270","34550"
"In post","2021","50-59","Other ethnicity","London","Male","120","120","45490","36820"
"In post","2021","50-59","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","North East (England)","Female","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","North East (England)","Male","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","North West (England)","Female","25","25","[c]","[c]"
"In post","2021","50-59","Other ethnicity","North West (England)","Male","30","30","[c]","[c]"
"In post","2021","50-59","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Overseas","Male","5","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Scotland","Female","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Scotland","Male","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","South East (England)","Female","30","25","[c]","[c]"
"In post","2021","50-59","Other ethnicity","South East (England)","Male","35","35","33970","31840"
"In post","2021","50-59","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","South West (England)","Female","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","South West (England)","Male","20","20","[c]","[c]"
"In post","2021","50-59","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Wales","Female","10","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Wales","Male","20","20","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","West Midlands (England)","Female","20","20","[c]","[c]"
"In post","2021","50-59","Other ethnicity","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","East Midlands (England)","Female","170","155","29380","27570"
"In post","2021","50-59","Undeclared","East Midlands (England)","Male","205","200","32170","30820"
"In post","2021","50-59","Undeclared","East of England","Female","195","175","30000","27570"
