"Status","Year","Age","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Declared non-disabled","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Northern Ireland Office","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Northern Ireland Office","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Department for Work and Pensions","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Department for Work and Pensions","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Scottish Government","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","HM Revenue and Customs","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Ministry of Defence","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Ministry of Justice","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Cabinet Office","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for Education","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for Work and Pensions","Female","30","[c]","25170","25110"
"Leaver CS","2021","20-29","Declared disabled","Department for Work and Pensions","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department of Health and Social Care","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","HM Revenue and Customs","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Home Office","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Home Office","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Ministry of Defence","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Ministry of Defence","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Ministry of Housing, Communities and Local Government","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Ministry of Justice","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Ministry of Justice","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
