"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Debt","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Debt","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Debt","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","East of England","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","London","Female","100","[c]","31990","27150"
"Leaver CS","2021","Asian","No function","London","Male","65","[c]","34110","32650"
"Leaver CS","2021","Asian","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","South East (England)","Female","10","[c]","[c]","[c]"
