"Status","Year","Age","Disability","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Undeclared","Outside London","LGBO","30","25","[c]","[c]"
"In post","2021","60-64","Undeclared","Outside London","Undeclared","890","730","31300","27680"
"In post","2021","60-64","Undeclared","Outside London","Unknown","385","280","28840","30160"
"In post","2021","60-64","Undeclared","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","London","Heterosexual / straight","150","135","44610","38670"
"In post","2021","60-64","Unknown","London","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","London","Undeclared","35","35","50280","42200"
"In post","2021","60-64","Unknown","London","Unknown","430","390","46700","39800"
"In post","2021","60-64","Unknown","Outside London","Heterosexual / straight","1035","845","31610","28130"
"In post","2021","60-64","Unknown","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","60-64","Unknown","Outside London","Undeclared","365","300","29540","25080"
"In post","2021","60-64","Unknown","Outside London","Unknown","2275","1850","29710","24670"
"In post","2021","60-64","Unknown","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Overseas","Unknown","15","15","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Unknown","135","135","40770","37300"
"In post","2021","65+","Declared disabled","London","Heterosexual / straight","185","150","34830","30330"
"In post","2021","65+","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","London","Undeclared","40","30","31430","30330"
"In post","2021","65+","Declared disabled","London","Unknown","35","30","33730","30600"
"In post","2021","65+","Declared disabled","Outside London","Heterosexual / straight","1020","760","27450","25580"
"In post","2021","65+","Declared disabled","Outside London","LGBO","40","30","27160","27360"
"In post","2021","65+","Declared disabled","Outside London","Undeclared","190","135","26580","25310"
"In post","2021","65+","Declared disabled","Outside London","Unknown","135","95","26480","24110"
"In post","2021","65+","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","London","Heterosexual / straight","1025","850","37350","30630"
"In post","2021","65+","Declared non-disabled","London","LGBO","40","30","36320","28590"
"In post","2021","65+","Declared non-disabled","London","Undeclared","190","150","35660","30500"
"In post","2021","65+","Declared non-disabled","London","Unknown","255","205","34540","30330"
"In post","2021","65+","Declared non-disabled","Outside London","Heterosexual / straight","4370","3340","29320","26330"
"In post","2021","65+","Declared non-disabled","Outside London","LGBO","90","70","25650","23410"
"In post","2021","65+","Declared non-disabled","Outside London","Undeclared","635","460","29330","26780"
"In post","2021","65+","Declared non-disabled","Outside London","Unknown","1095","765","28150","26530"
"In post","2021","65+","Declared non-disabled","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Unknown","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","London","Heterosexual / straight","70","60","35140","27930"
"In post","2021","65+","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","London","Undeclared","45","35","45240","37200"
"In post","2021","65+","Undeclared","London","Unknown","55","40","32230","32740"
"In post","2021","65+","Undeclared","Outside London","Heterosexual / straight","270","210","27310","25290"
"In post","2021","65+","Undeclared","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Outside London","Undeclared","230","180","30780","27460"
"In post","2021","65+","Undeclared","Outside London","Unknown","160","110","26680","23030"
"In post","2021","65+","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","London","Heterosexual / straight","60","55","42410","32520"
"In post","2021","65+","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","London","Undeclared","20","20","[c]","[c]"
"In post","2021","65+","Unknown","London","Unknown","195","160","45150","35280"
"In post","2021","65+","Unknown","Outside London","Heterosexual / straight","290","235","29460","24110"
"In post","2021","65+","Unknown","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Outside London","Undeclared","125","95","29940","22820"
"In post","2021","65+","Unknown","Outside London","Unknown","680","510","30720","24340"
"In post","2021","65+","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Declared disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","London","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Outside London","Unknown","15","15","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Outside London","Heterosexual / straight","40","[c]","20650","21010"
"Leaver CS","2021","16-19","Declared non-disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","London","Heterosexual / straight","40","[c]","29970","27760"
"Leaver CS","2021","20-29","Declared disabled","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Outside London","Heterosexual / straight","145","[c]","23120","21010"
"Leaver CS","2021","20-29","Declared disabled","Outside London","LGBO","55","[c]","22850","21010"
"Leaver CS","2021","20-29","Declared disabled","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","London","Heterosexual / straight","530","[c]","29580","27400"
"Leaver CS","2021","20-29","Declared non-disabled","London","LGBO","60","[c]","30060","28130"
"Leaver CS","2021","20-29","Declared non-disabled","London","Undeclared","45","[c]","35210","33570"
"Leaver CS","2021","20-29","Declared non-disabled","London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Outside London","Heterosexual / straight","1450","[c]","23710","21430"
"Leaver CS","2021","20-29","Declared non-disabled","Outside London","LGBO","150","[c]","23240","21010"
"Leaver CS","2021","20-29","Declared non-disabled","Outside London","Undeclared","60","[c]","22360","21010"
"Leaver CS","2021","20-29","Declared non-disabled","Outside London","Unknown","255","[c]","25340","23450"
"Leaver CS","2021","20-29","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Outside London","Heterosexual / straight","50","[c]","24170","21510"
"Leaver CS","2021","20-29","Undeclared","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Outside London","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","London","Heterosexual / straight","55","[c]","30220","27070"
"Leaver CS","2021","20-29","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","London","Unknown","605","[c]","27490","26410"
"Leaver CS","2021","20-29","Unknown","Outside London","Heterosexual / straight","100","[c]","24640","22350"
"Leaver CS","2021","20-29","Unknown","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Outside London","Unknown","1285","[c]","22760","21050"
"Leaver CS","2021","20-29","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","185","[c]","28620","28000"
"Leaver CS","2021","30-39","Declared disabled","London","Heterosexual / straight","35","[c]","36690","33840"
"Leaver CS","2021","30-39","Declared disabled","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Outside London","Heterosexual / straight","125","[c]","26190","25070"
"Leaver CS","2021","30-39","Declared disabled","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","London","Heterosexual / straight","465","[c]","44580","41030"
"Leaver CS","2021","30-39","Declared non-disabled","London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","London","Undeclared","50","[c]","43380","40470"
"Leaver CS","2021","30-39","Declared non-disabled","London","Unknown","60","[c]","41150","38250"
"Leaver CS","2021","30-39","Declared non-disabled","Outside London","Heterosexual / straight","1100","[c]","29260","26480"
"Leaver CS","2021","30-39","Declared non-disabled","Outside London","LGBO","75","[c]","29520","24890"
"Leaver CS","2021","30-39","Declared non-disabled","Outside London","Undeclared","85","[c]","30800","26670"
"Leaver CS","2021","30-39","Declared non-disabled","Outside London","Unknown","315","[c]","28520","26530"
"Leaver CS","2021","30-39","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Outside London","Heterosexual / straight","60","[c]","26660","22260"
"Leaver CS","2021","30-39","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Outside London","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Outside London","Unknown","70","[c]","28260","28520"
"Leaver CS","2021","30-39","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","London","Heterosexual / straight","35","[c]","45110","40450"
"Leaver CS","2021","30-39","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","London","Unknown","280","[c]","41230","38670"
"Leaver CS","2021","30-39","Unknown","Outside London","Heterosexual / straight","95","[c]","32030","29930"
"Leaver CS","2021","30-39","Unknown","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Outside London","Undeclared","30","[c]","28230","25040"
"Leaver CS","2021","30-39","Unknown","Outside London","Unknown","805","[c]","29130","27570"
"Leaver CS","2021","30-39","Unknown","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","115","[c]","36000","30250"
"Leaver CS","2021","40-49","Declared disabled","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Outside London","Heterosexual / straight","155","[c]","28720","26670"
"Leaver CS","2021","40-49","Declared disabled","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Outside London","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","London","Heterosexual / straight","275","[c]","49920","43210"
"Leaver CS","2021","40-49","Declared non-disabled","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","London","Unknown","65","[c]","60010","53880"
"Leaver CS","2021","40-49","Declared non-disabled","Outside London","Heterosexual / straight","875","[c]","32200","27570"
"Leaver CS","2021","40-49","Declared non-disabled","Outside London","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Outside London","Undeclared","80","[c]","32200","26670"
"Leaver CS","2021","40-49","Declared non-disabled","Outside London","Unknown","410","[c]","29750","25110"
"Leaver CS","2021","40-49","Declared non-disabled","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","London","Heterosexual / straight","10","[c]","[c]","[c]"
