"Status","Year","Age","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Medicine","South East (England)","100","90","40900","37890"
"In post","2021","30-39","Medicine","South West (England)","120","105","36660","31370"
"In post","2021","30-39","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Medicine","Wales","75","70","43730","37410"
"In post","2021","30-39","Medicine","West Midlands (England)","40","35","42870","37890"
"In post","2021","30-39","Medicine","Yorkshire and The Humber","25","20","42060","37890"
"In post","2021","30-39","Operational Delivery","East Midlands (England)","2105","1960","26440","25400"
"In post","2021","30-39","Operational Delivery","East of England","1990","1865","27760","26850"
"In post","2021","30-39","Operational Delivery","London","5400","5175","35070","32680"
"In post","2021","30-39","Operational Delivery","North East (England)","2705","2480","25440","24440"
"In post","2021","30-39","Operational Delivery","North West (England)","5710","5350","26650","25040"
"In post","2021","30-39","Operational Delivery","Northern Ireland","420","390","25110","24890"
"In post","2021","30-39","Operational Delivery","Overseas","45","45","41280","33180"
"In post","2021","30-39","Operational Delivery","Scotland","3180","3025","27340","25560"
"In post","2021","30-39","Operational Delivery","South East (England)","3425","3215","28830","27850"
"In post","2021","30-39","Operational Delivery","South West (England)","2090","1960","28680","26740"
"In post","2021","30-39","Operational Delivery","Unknown","20","20","36170","37300"
"In post","2021","30-39","Operational Delivery","Wales","4010","3665","25600","23240"
"In post","2021","30-39","Operational Delivery","West Midlands (England)","3110","2930","26760","25000"
"In post","2021","30-39","Operational Delivery","Yorkshire and The Humber","3375","3120","27010","25310"
"In post","2021","30-39","Operational Research","East Midlands (England)","10","10","41230","43230"
"In post","2021","30-39","Operational Research","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Operational Research","London","125","120","51220","52110"
"In post","2021","30-39","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Operational Research","North West (England)","25","25","45550","38630"
"In post","2021","30-39","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Operational Research","South East (England)","130","125","42730","46080"
"In post","2021","30-39","Operational Research","South West (England)","35","35","40980","40580"
"In post","2021","30-39","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Operational Research","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Operational Research","Yorkshire and The Humber","15","15","42670","41680"
"In post","2021","30-39","Other","East Midlands (England)","105","100","26410","21130"
"In post","2021","30-39","Other","East of England","125","115","25750","21130"
"In post","2021","30-39","Other","London","880","860","44240","38430"
"In post","2021","30-39","Other","North East (England)","35","30","30090","30830"
"In post","2021","30-39","Other","North West (England)","120","115","29730","25040"
"In post","2021","30-39","Other","Northern Ireland","25","25","28750","21670"
"In post","2021","30-39","Other","Overseas","85","85","44520","41600"
"In post","2021","30-39","Other","Scotland","365","350","30220","26670"
"In post","2021","30-39","Other","South East (England)","375","360","27290","23050"
"In post","2021","30-39","Other","South West (England)","785","735","29460","26670"
"In post","2021","30-39","Other","Unknown","410","410","37370","34310"
"In post","2021","30-39","Other","Wales","185","175","32730","31860"
"In post","2021","30-39","Other","West Midlands (England)","160","150","24610","21160"
"In post","2021","30-39","Other","Yorkshire and The Humber","135","130","27530","25560"
"In post","2021","30-39","Planning","London","20","20","46200","42980"
"In post","2021","30-39","Planning","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","South West (England)","15","15","42070","40720"
"In post","2021","30-39","Planning","Wales","10","10","36920","37410"
"In post","2021","30-39","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning Inspectors","South West (England)","45","45","51460","47660"
"In post","2021","30-39","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Policy","East Midlands (England)","70","65","40570","37030"
"In post","2021","30-39","Policy","East of England","55","55","46830","45200"
"In post","2021","30-39","Policy","London","5680","5540","52110","53420"
"In post","2021","30-39","Policy","North East (England)","70","70","41170","37100"
"In post","2021","30-39","Policy","North West (England)","245","235","40880","36960"
"In post","2021","30-39","Policy","Northern Ireland","30","30","41930","37910"
"In post","2021","30-39","Policy","Overseas","535","535","48250","52430"
"In post","2021","30-39","Policy","Scotland","115","110","42370","40980"
"In post","2021","30-39","Policy","South East (England)","100","95","37890","37510"
"In post","2021","30-39","Policy","South West (England)","245","225","40510","36960"
"In post","2021","30-39","Policy","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Policy","Wales","490","475","38000","37410"
"In post","2021","30-39","Policy","West Midlands (England)","155","150","39910","36500"
"In post","2021","30-39","Policy","Yorkshire and The Humber","410","390","41250","36970"
"In post","2021","30-39","Project Delivery","East Midlands (England)","60","55","35070","33300"
"In post","2021","30-39","Project Delivery","East of England","110","105","37490","33710"
"In post","2021","30-39","Project Delivery","London","930","910","49430","45200"
"In post","2021","30-39","Project Delivery","North East (England)","165","160","37990","38630"
"In post","2021","30-39","Project Delivery","North West (England)","265","255","37390","37460"
"In post","2021","30-39","Project Delivery","Northern Ireland","10","10","[c]","[c]"
"In post","2021","30-39","Project Delivery","Overseas","55","55","47750","50580"
"In post","2021","30-39","Project Delivery","Scotland","150","150","37320","33930"
"In post","2021","30-39","Project Delivery","South East (England)","320","310","37800","35300"
"In post","2021","30-39","Project Delivery","South West (England)","1215","1175","38410","37920"
"In post","2021","30-39","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Project Delivery","Wales","135","130","40290","39040"
"In post","2021","30-39","Project Delivery","West Midlands (England)","175","170","37450","36340"
"In post","2021","30-39","Project Delivery","Yorkshire and The Humber","120","115","38240","37460"
"In post","2021","30-39","Property","East Midlands (England)","65","65","32060","26500"
"In post","2021","30-39","Property","East of England","60","60","32950","33000"
"In post","2021","30-39","Property","London","150","150","44970","41690"
"In post","2021","30-39","Property","North East (England)","35","35","34870","32100"
"In post","2021","30-39","Property","North West (England)","90","85","37360","32330"
"In post","2021","30-39","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Overseas","40","40","35740","33020"
"In post","2021","30-39","Property","Scotland","40","40","31670","33150"
"In post","2021","30-39","Property","South East (England)","135","135","34060","33300"
"In post","2021","30-39","Property","South West (England)","125","120","33890","33300"
"In post","2021","30-39","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Wales","80","75","32520","31040"
"In post","2021","30-39","Property","West Midlands (England)","80","75","34550","32100"
"In post","2021","30-39","Property","Yorkshire and The Humber","110","105","35840","32100"
"In post","2021","30-39","Psychology","East Midlands (England)","75","70","34690","31180"
"In post","2021","30-39","Psychology","East of England","75","70","33480","31180"
"In post","2021","30-39","Psychology","London","25","25","43590","42550"
"In post","2021","30-39","Psychology","North East (England)","45","40","36470","40060"
"In post","2021","30-39","Psychology","North West (England)","65","65","35070","31180"
"In post","2021","30-39","Psychology","Scotland","40","35","37510","33650"
"In post","2021","30-39","Psychology","South East (England)","80","75","33920","31180"
"In post","2021","30-39","Psychology","South West (England)","40","35","35440","31180"
"In post","2021","30-39","Psychology","Wales","30","25","33890","30450"
"In post","2021","30-39","Psychology","West Midlands (England)","50","50","34290","31180"
"In post","2021","30-39","Psychology","Yorkshire and The Humber","70","70","34620","31180"
"In post","2021","30-39","Science and Engineering","East Midlands (England)","85","80","37240","34730"
"In post","2021","30-39","Science and Engineering","East of England","220","210","35980","33170"
"In post","2021","30-39","Science and Engineering","London","365","345","44190","41030"
"In post","2021","30-39","Science and Engineering","North East (England)","10","5","[c]","[c]"
"In post","2021","30-39","Science and Engineering","North West (England)","115","110","33670","32330"
"In post","2021","30-39","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Science and Engineering","Overseas","35","35","43310","42070"
"In post","2021","30-39","Science and Engineering","Scotland","75","75","39960","39620"
"In post","2021","30-39","Science and Engineering","South East (England)","395","385","37420","37320"
"In post","2021","30-39","Science and Engineering","South West (England)","1390","1355","38090","37700"
"In post","2021","30-39","Science and Engineering","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Science and Engineering","Wales","120","120","40340","40720"
"In post","2021","30-39","Science and Engineering","West Midlands (England)","65","60","31810","31450"
"In post","2021","30-39","Science and Engineering","Yorkshire and The Humber","85","80","32390","31280"
"In post","2021","30-39","Security","East Midlands (England)","35","35","31240","31650"
"In post","2021","30-39","Security","East of England","110","110","30360","26750"
"In post","2021","30-39","Security","London","265","260","39940","38800"
"In post","2021","30-39","Security","North East (England)","15","15","33470","34120"
"In post","2021","30-39","Security","North West (England)","50","50","30590","28930"
"In post","2021","30-39","Security","Northern Ireland","40","40","21030","20310"
"In post","2021","30-39","Security","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Security","Scotland","250","245","30330","28890"
"In post","2021","30-39","Security","South East (England)","380","380","33280","30890"
"In post","2021","30-39","Security","South West (England)","165","165","28650","26670"
"In post","2021","30-39","Security","Wales","60","60","27560","25390"
"In post","2021","30-39","Security","West Midlands (England)","50","50","29890","26750"
"In post","2021","30-39","Security","Yorkshire and The Humber","110","110","35920","39070"
"In post","2021","30-39","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","London","130","125","50080","52010"
"In post","2021","30-39","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","North West (England)","15","15","42620","38630"
"In post","2021","30-39","Social Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","South East (England)","55","55","38020","37020"
"In post","2021","30-39","Social Research","South West (England)","10","10","[c]","[c]"
"In post","2021","30-39","Social Research","Wales","130","120","40030","37880"
"In post","2021","30-39","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","30-39","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Statistics","East of England","5","5","[c]","[c]"
"In post","2021","30-39","Statistics","London","245","240","48690","48490"
"In post","2021","30-39","Statistics","North East (England)","5","5","[c]","[c]"
"In post","2021","30-39","Statistics","North West (England)","35","35","40260","38630"
"In post","2021","30-39","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Statistics","Scotland","25","25","44170","42890"
"In post","2021","30-39","Statistics","South East (England)","55","50","41750","38010"
"In post","2021","30-39","Statistics","South West (England)","75","70","40030","39070"
"In post","2021","30-39","Statistics","Wales","125","120","40880","37410"
"In post","2021","30-39","Statistics","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","30-39","Statistics","Yorkshire and The Humber","20","20","42160","38650"
"In post","2021","30-39","Tax","East Midlands (England)","330","320","31110","31810"
"In post","2021","30-39","Tax","East of England","20","20","37330","31810"
"In post","2021","30-39","Tax","London","380","370","45140","36270"
"In post","2021","30-39","Tax","North East (England)","610","590","29630","25560"
"In post","2021","30-39","Tax","North West (England)","830","800","32470","31810"
"In post","2021","30-39","Tax","Northern Ireland","175","170","32070","31810"
"In post","2021","30-39","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Tax","Scotland","535","520","31350","31810"
"In post","2021","30-39","Tax","South East (England)","65","60","30240","31810"
"In post","2021","30-39","Tax","South West (England)","140","140","38870","31810"
"In post","2021","30-39","Tax","Wales","535","515","30290","25560"
"In post","2021","30-39","Tax","West Midlands (England)","355","340","33460","31810"
"In post","2021","30-39","Tax","Yorkshire and The Humber","400","390","30860","31810"
"In post","2021","30-39","Unknown","East Midlands (England)","845","770","26490","27570"
"In post","2021","30-39","Unknown","East of England","710","645","28670","27570"
"In post","2021","30-39","Unknown","London","3960","3845","44340","36650"
"In post","2021","30-39","Unknown","North East (England)","2020","1860","27270","27570"
"In post","2021","30-39","Unknown","North West (England)","3120","2915","27270","27570"
"In post","2021","30-39","Unknown","Northern Ireland","45","45","27160","25560"
"In post","2021","30-39","Unknown","Overseas","105","105","47810","51260"
"In post","2021","30-39","Unknown","Scotland","4685","4415","33990","29190"
"In post","2021","30-39","Unknown","South East (England)","1065","975","28180","27570"
"In post","2021","30-39","Unknown","South West (England)","1120","1000","27710","27570"
"In post","2021","30-39","Unknown","Unknown","315","305","34500","29250"
"In post","2021","30-39","Unknown","Wales","1240","1145","26160","27570"
"In post","2021","30-39","Unknown","West Midlands (England)","1360","1240","26970","27570"
"In post","2021","30-39","Unknown","Yorkshire and The Humber","1695","1540","29780","27570"
"In post","2021","30-39","Veterinarian","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Veterinarian","East of England","5","5","[c]","[c]"
"In post","2021","30-39","Veterinarian","London","5","5","[c]","[c]"
"In post","2021","30-39","Veterinarian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Veterinarian","North West (England)","10","10","[c]","[c]"
"In post","2021","30-39","Veterinarian","Scotland","5","5","[c]","[c]"
"In post","2021","30-39","Veterinarian","South East (England)","15","15","45780","41250"
"In post","2021","30-39","Veterinarian","South West (England)","20","20","38890","36970"
"In post","2021","30-39","Veterinarian","Wales","25","20","39200","37240"
"In post","2021","30-39","Veterinarian","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","30-39","Veterinarian","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","40-49","Commercial","East Midlands (England)","35","35","44850","43130"
"In post","2021","40-49","Commercial","East of England","55","55","38760","37250"
"In post","2021","40-49","Commercial","London","225","220","52470","47150"
"In post","2021","40-49","Commercial","North East (England)","35","35","44100","41100"
"In post","2021","40-49","Commercial","North West (England)","120","115","40330","38630"
"In post","2021","40-49","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Scotland","60","60","37990","38310"
"In post","2021","40-49","Commercial","South East (England)","110","105","39970","37460"
"In post","2021","40-49","Commercial","South West (England)","395","375","43580","40580"
"In post","2021","40-49","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Wales","105","100","36830","32130"
"In post","2021","40-49","Commercial","West Midlands (England)","70","70","41420","38950"
"In post","2021","40-49","Commercial","Yorkshire and The Humber","110","105","43310","38090"
"In post","2021","40-49","Communications","East Midlands (England)","40","35","41030","40230"
"In post","2021","40-49","Communications","East of England","25","25","36830","33300"
"In post","2021","40-49","Communications","London","475","450","53970","53130"
"In post","2021","40-49","Communications","North East (England)","45","40","35140","34000"
"In post","2021","40-49","Communications","North West (England)","65","60","39960","37960"
"In post","2021","40-49","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Scotland","20","20","39850","38630"
"In post","2021","40-49","Communications","South East (England)","80","75","35260","33300"
"In post","2021","40-49","Communications","South West (England)","85","80","38720","36970"
"In post","2021","40-49","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Wales","110","100","40030","37410"
"In post","2021","40-49","Communications","West Midlands (England)","50","50","41160","38630"
"In post","2021","40-49","Communications","Yorkshire and The Humber","50","45","45450","42320"
"In post","2021","40-49","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","London","20","15","57300","55500"
"In post","2021","40-49","Corporate Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","South East (England)","15","10","36570","37320"
"In post","2021","40-49","Corporate Finance","South West (England)","5","5","[c]","[c]"
"In post","2021","40-49","Corporate Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","London","75","70","46190","41970"
"In post","2021","40-49","Counter Fraud","North East (England)","15","15","29420","25310"
"In post","2021","40-49","Counter Fraud","North West (England)","40","40","36820","39330"
"In post","2021","40-49","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Scotland","25","25","29300","25310"
"In post","2021","40-49","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Wales","5","5","[c]","[c]"
"In post","2021","40-49","Counter Fraud","West Midlands (England)","20","20","37920","39170"
"In post","2021","40-49","Counter Fraud","Yorkshire and The Humber","15","15","35720","36060"
"In post","2021","40-49","Digital, Data and Technology","East Midlands (England)","85","85","37430","35900"
"In post","2021","40-49","Digital, Data and Technology","East of England","135","135","39040","35820"
"In post","2021","40-49","Digital, Data and Technology","London","910","895","53640","52500"
"In post","2021","40-49","Digital, Data and Technology","North East (England)","205","200","41260","38630"
"In post","2021","40-49","Digital, Data and Technology","North West (England)","300","295","41310","38630"
"In post","2021","40-49","Digital, Data and Technology","Northern Ireland","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","Overseas","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","Scotland","150","150","42040","39500"
"In post","2021","40-49","Digital, Data and Technology","South East (England)","225","220","41770","38630"
"In post","2021","40-49","Digital, Data and Technology","South West (England)","585","565","42210","40580"
"In post","2021","40-49","Digital, Data and Technology","Wales","585","575","42930","41090"
"In post","2021","40-49","Digital, Data and Technology","West Midlands (England)","250","245","43770","40110"
"In post","2021","40-49","Digital, Data and Technology","Yorkshire and The Humber","265","260","42750","38630"
"In post","2021","40-49","Economics","London","170","165","67690","66280"
"In post","2021","40-49","Economics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","North West (England)","5","5","[c]","[c]"
"In post","2021","40-49","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","Overseas","5","5","[c]","[c]"
"In post","2021","40-49","Economics","Scotland","10","10","[c]","[c]"
"In post","2021","40-49","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","Wales","25","20","55280","57720"
"In post","2021","40-49","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","Yorkshire and The Humber","10","5","[c]","[c]"
"In post","2021","40-49","Finance","East Midlands (England)","60","55","38880","36040"
"In post","2021","40-49","Finance","East of England","90","85","40680","36970"
"In post","2021","40-49","Finance","London","700","685","52940","50420"
"In post","2021","40-49","Finance","North East (England)","135","130","40100","38630"
"In post","2021","40-49","Finance","North West (England)","175","170","38330","33300"
"In post","2021","40-49","Finance","Northern Ireland","10","10","[c]","[c]"
"In post","2021","40-49","Finance","Overseas","10","10","[c]","[c]"
"In post","2021","40-49","Finance","Scotland","125","115","30350","25720"
"In post","2021","40-49","Finance","South East (England)","225","215","38570","33300"
"In post","2021","40-49","Finance","South West (England)","330","315","44030","40620"
"In post","2021","40-49","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Wales","200","195","40410","37410"
"In post","2021","40-49","Finance","West Midlands (England)","175","170","43980","39770"
"In post","2021","40-49","Finance","Yorkshire and The Humber","205","195","38330","36820"
"In post","2021","40-49","Human Resources","East Midlands (England)","125","120","39170","33950"
"In post","2021","40-49","Human Resources","East of England","40","35","36560","33300"
"In post","2021","40-49","Human Resources","London","625","595","50890","46070"
"In post","2021","40-49","Human Resources","North East (England)","35","35","40270","37240"
"In post","2021","40-49","Human Resources","North West (England)","270","255","37130","32360"
"In post","2021","40-49","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Scotland","195","185","30940","26670"
"In post","2021","40-49","Human Resources","South East (England)","130","125","37930","33300"
"In post","2021","40-49","Human Resources","South West (England)","245","230","39080","36740"
"In post","2021","40-49","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Wales","190","180","38090","37410"
"In post","2021","40-49","Human Resources","West Midlands (England)","100","95","40040","37220"
"In post","2021","40-49","Human Resources","Yorkshire and The Humber","125","120","42840","40150"
"In post","2021","40-49","Inspector of Education and Training","East Midlands (England)","20","20","62770","51360"
"In post","2021","40-49","Inspector of Education and Training","East of England","25","25","64270","63430"
"In post","2021","40-49","Inspector of Education and Training","London","75","75","64000","64500"
"In post","2021","40-49","Inspector of Education and Training","North West (England)","35","35","65480","75500"
"In post","2021","40-49","Inspector of Education and Training","South West (England)","20","20","70620","75500"
"In post","2021","40-49","Inspector of Education and Training","Wales","15","15","74370","74730"
"In post","2021","40-49","Inspector of Education and Training","West Midlands (England)","35","35","65060","64500"
"In post","2021","40-49","Inspector of Education and Training","Yorkshire and The Humber","40","40","66680","70500"
"In post","2021","40-49","Intelligence Analysis","East Midlands (England)","30","30","30590","28080"
"In post","2021","40-49","Intelligence Analysis","East of England","100","95","33960","33300"
"In post","2021","40-49","Intelligence Analysis","London","305","290","43560","37980"
"In post","2021","40-49","Intelligence Analysis","North East (England)","20","20","32160","31810"
"In post","2021","40-49","Intelligence Analysis","North West (England)","110","105","29500","27370"
"In post","2021","40-49","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","Overseas","20","20","49580","46320"
"In post","2021","40-49","Intelligence Analysis","Scotland","20","15","31080","30980"
"In post","2021","40-49","Intelligence Analysis","South East (England)","125","115","28360","27370"
"In post","2021","40-49","Intelligence Analysis","South West (England)","10","10","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","Wales","20","15","28940","28560"
"In post","2021","40-49","Intelligence Analysis","West Midlands (England)","20","20","34140","30140"
"In post","2021","40-49","Intelligence Analysis","Yorkshire and The Humber","75","70","35430","30980"
"In post","2021","40-49","Internal Audit","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","40-49","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","London","55","50","56900","54130"
"In post","2021","40-49","Internal Audit","North East (England)","10","10","42050","41250"
"In post","2021","40-49","Internal Audit","North West (England)","15","15","45920","42040"
"In post","2021","40-49","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Scotland","10","10","41700","38630"
"In post","2021","40-49","Internal Audit","South East (England)","15","15","34820","33300"
"In post","2021","40-49","Internal Audit","South West (England)","20","20","40760","41310"
"In post","2021","40-49","Internal Audit","Wales","10","10","43110","42790"
"In post","2021","40-49","Internal Audit","West Midlands (England)","15","15","49410","46870"
"In post","2021","40-49","Internal Audit","Yorkshire and The Humber","20","20","47950","47570"
"In post","2021","40-49","International Trade","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","40-49","International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2021","40-49","International Trade","London","165","160","52320","51970"
"In post","2021","40-49","International Trade","North West (England)","10","10","36790","31810"
"In post","2021","40-49","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","International Trade","Overseas","45","45","62610","60080"
"In post","2021","40-49","International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","International Trade","South East (England)","10","10","42250","43380"
"In post","2021","40-49","International Trade","South West (England)","5","5","[c]","[c]"
"In post","2021","40-49","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","International Trade","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","40-49","Knowledge and Information Management","East Midlands (England)","20","20","41600","39040"
"In post","2021","40-49","Knowledge and Information Management","East of England","45","40","37570","37000"
"In post","2021","40-49","Knowledge and Information Management","London","195","185","44020","39630"
"In post","2021","40-49","Knowledge and Information Management","North East (England)","5","5","[c]","[c]"
"In post","2021","40-49","Knowledge and Information Management","North West (England)","35","30","38680","37470"
"In post","2021","40-49","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Knowledge and Information Management","Scotland","15","15","26460","26670"
"In post","2021","40-49","Knowledge and Information Management","South East (England)","60","60","35160","33300"
"In post","2021","40-49","Knowledge and Information Management","South West (England)","120","115","41100","38560"
"In post","2021","40-49","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Knowledge and Information Management","Wales","45","45","36700","37410"
"In post","2021","40-49","Knowledge and Information Management","West Midlands (England)","35","30","35700","33630"
"In post","2021","40-49","Knowledge and Information Management","Yorkshire and The Humber","25","20","43690","42530"
"In post","2021","40-49","Legal","East Midlands (England)","160","145","43020","43320"
"In post","2021","40-49","Legal","East of England","185","170","40950","36240"
"In post","2021","40-49","Legal","London","1350","1240","58790","60710"
"In post","2021","40-49","Legal","North East (England)","125","120","40720","39300"
"In post","2021","40-49","Legal","North West (England)","355","330","44610","45930"
"In post","2021","40-49","Legal","Northern Ireland","55","55","28740","27020"
"In post","2021","40-49","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Scotland","260","240","52910","52490"
"In post","2021","40-49","Legal","South East (England)","230","215","47700","50520"
"In post","2021","40-49","Legal","South West (England)","145","135","46360","48220"
"In post","2021","40-49","Legal","Wales","185","170","50070","53740"
"In post","2021","40-49","Legal","West Midlands (England)","210","190","46340","48080"
"In post","2021","40-49","Legal","Yorkshire and The Humber","235","220","45850","48080"
"In post","2021","40-49","Medicine","East Midlands (England)","55","50","46800","40890"
"In post","2021","40-49","Medicine","East of England","40","35","57490","44500"
"In post","2021","40-49","Medicine","London","115","100","74140","75100"
"In post","2021","40-49","Medicine","North East (England)","5","5","[c]","[c]"
"In post","2021","40-49","Medicine","North West (England)","25","25","72150","74070"
"In post","2021","40-49","Medicine","Northern Ireland","10","5","[c]","[c]"
"In post","2021","40-49","Medicine","Overseas","20","20","47840","44500"
"In post","2021","40-49","Medicine","Scotland","40","35","48070","37890"
"In post","2021","40-49","Medicine","South East (England)","105","90","55210","44500"
"In post","2021","40-49","Medicine","South West (England)","125","115","47800","37890"
"In post","2021","40-49","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Medicine","Wales","80","75","55280","47000"
"In post","2021","40-49","Medicine","West Midlands (England)","50","45","62900","54540"
"In post","2021","40-49","Medicine","Yorkshire and The Humber","55","50","52670","37890"
"In post","2021","40-49","Operational Delivery","East Midlands (England)","2255","2090","28490","26410"
"In post","2021","40-49","Operational Delivery","East of England","2330","2170","29500","27370"
"In post","2021","40-49","Operational Delivery","London","5765","5430","37020","32840"
"In post","2021","40-49","Operational Delivery","North East (England)","3300","2980","26610","23240"
"In post","2021","40-49","Operational Delivery","North West (England)","6185","5730","28600","25560"
"In post","2021","40-49","Operational Delivery","Northern Ireland","475","435","26420","25310"
"In post","2021","40-49","Operational Delivery","Overseas","95","95","48310","46000"
"In post","2021","40-49","Operational Delivery","Scotland","2930","2745","29270","26120"
"In post","2021","40-49","Operational Delivery","South East (England)","3830","3555","30190","27760"
"In post","2021","40-49","Operational Delivery","South West (England)","2315","2155","31160","27680"
"In post","2021","40-49","Operational Delivery","Unknown","30","25","42650","43710"
"In post","2021","40-49","Operational Delivery","Wales","3780","3480","28360","24800"
