"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","Project Delivery","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Property","Female","10","10","[c]","[c]"
"In post","2021","Chinese","Property","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Security","Male","10","10","[c]","[c]"
"In post","2021","Chinese","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Digital, Data and Technology","Female","10","10","[c]","[c]"
"In post","2021","Chinese","Unknown","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2021","Chinese","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Human Resources","Female","5","5","[c]","[c]"
"In post","2021","Chinese","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Intelligence Analysis","Female","5","5","[c]","[c]"
"In post","2021","Chinese","Unknown","Intelligence Analysis","Male","5","5","[c]","[c]"
"In post","2021","Chinese","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Medicine","Female","10","10","[c]","[c]"
"In post","2021","Chinese","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Operational Delivery","Female","50","45","27890","25600"
"In post","2021","Chinese","Unknown","Operational Delivery","Male","40","40","26840","24890"
"In post","2021","Chinese","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Other","Female","20","15","[c]","[c]"
"In post","2021","Chinese","Unknown","Other","Male","10","10","[c]","[c]"
"In post","2021","Chinese","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Policy","Female","15","15","[c]","[c]"
"In post","2021","Chinese","Unknown","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Science and Engineering","Female","10","10","[c]","[c]"
"In post","2021","Chinese","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Unknown","Female","105","95","27120","27570"
"In post","2021","Chinese","Unknown","Unknown","Male","55","55","29830","27570"
"In post","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Economics","Female","20","20","[c]","[c]"
"In post","2021","Mixed","Analysis","Economics","Male","35","35","45530","42020"
"In post","2021","Mixed","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Operational Delivery","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Analysis","Operational Delivery","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Analysis","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Operational Research","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Analysis","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Other","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Policy","Female","10","10","[c]","[c]"
"In post","2021","Mixed","Analysis","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Science and Engineering","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Analysis","Science and Engineering","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Analysis","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Social Research","Female","20","15","[c]","[c]"
"In post","2021","Mixed","Analysis","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Statistics","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Analysis","Statistics","Male","20","20","[c]","[c]"
"In post","2021","Mixed","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Commercial","Female","45","40","39110","33300"
"In post","2021","Mixed","Commercial","Commercial","Male","20","20","[c]","[c]"
"In post","2021","Mixed","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Commercial","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Operational Delivery","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Commercial","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Commercial","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Communications","Female","60","55","39380","36970"
"In post","2021","Mixed","Communications","Communications","Male","35","35","39890","37290"
"In post","2021","Mixed","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Operational Delivery","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Communications","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Communications","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Tax","Female","10","10","[c]","[c]"
"In post","2021","Mixed","Communications","Tax","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Communications","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Communications","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Counter Fraud","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
