"Status","Year","Disability","Ethnicity","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Mixed","Male","Unknown","60","60","39390","34000"
"In post","2021","Unknown","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Female","Heterosexual / straight","65","60","40130","34890"
"In post","2021","Unknown","Other ethnicity","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Female","Unknown","40","35","42290","37050"
"In post","2021","Unknown","Other ethnicity","Male","Heterosexual / straight","50","50","43590","37960"
"In post","2021","Unknown","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Male","Unknown","30","30","43330","39040"
"In post","2021","Unknown","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Female","Heterosexual / straight","90","85","33770","33600"
"In post","2021","Unknown","Undeclared","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Female","Undeclared","305","285","37100","32770"
"In post","2021","Unknown","Undeclared","Female","Unknown","475","425","36650","33270"
"In post","2021","Unknown","Undeclared","Male","Heterosexual / straight","135","125","38650","33650"
"In post","2021","Unknown","Undeclared","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Male","Undeclared","550","540","40250","38630"
"In post","2021","Unknown","Undeclared","Male","Unknown","630","600","38460","33650"
"In post","2021","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","Heterosexual / straight","415","375","33350","28840"
"In post","2021","Unknown","Unknown","Female","LGBO","35","35","34140","30650"
"In post","2021","Unknown","Unknown","Female","Undeclared","1240","1100","28180","24250"
"In post","2021","Unknown","Unknown","Female","Unknown","24675","23165","32000","27570"
"In post","2021","Unknown","Unknown","Male","Heterosexual / straight","340","330","36400","30920"
"In post","2021","Unknown","Unknown","Male","LGBO","45","45","37000","31880"
"In post","2021","Unknown","Unknown","Male","Undeclared","685","650","30900","29350"
"In post","2021","Unknown","Unknown","Male","Unknown","26745","26190","33540","29190"
"In post","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","White","Female","Heterosexual / straight","7670","7105","35010","31810"
"In post","2021","Unknown","White","Female","LGBO","450","445","33340","30110"
"In post","2021","Unknown","White","Female","Undeclared","660","600","35310","32290"
"In post","2021","Unknown","White","Female","Unknown","3400","2945","34030","28130"
"In post","2021","Unknown","White","Male","Heterosexual / straight","7845","7625","37210","33650"
"In post","2021","Unknown","White","Male","LGBO","490","485","36690","32790"
"In post","2021","Unknown","White","Male","Undeclared","610","585","38040","35150"
"In post","2021","Unknown","White","Male","Unknown","3070","2950","37870","33490"
"In post","2021","Unknown","White","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","White","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Female","Heterosexual / straight","40","[c]","33670","28600"
"Leaver CS","2021","Declared disabled","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Male","Undeclared","40","[c]","31460","30460"
"Leaver CS","2021","Declared disabled","Undeclared","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Female","Heterosexual / straight","815","[c]","28060","26120"
"Leaver CS","2021","Declared disabled","White","Female","LGBO","85","[c]","27720","25060"
"Leaver CS","2021","Declared disabled","White","Female","Undeclared","115","[c]","29410","26780"
"Leaver CS","2021","Declared disabled","White","Female","Unknown","395","[c]","27380","26120"
"Leaver CS","2021","Declared disabled","White","Male","Heterosexual / straight","680","[c]","31480","27130"
"Leaver CS","2021","Declared disabled","White","Male","LGBO","80","[c]","32970","27570"
"Leaver CS","2021","Declared disabled","White","Male","Undeclared","75","[c]","30420","27030"
"Leaver CS","2021","Declared disabled","White","Male","Unknown","260","[c]","29210","27010"
"Leaver CS","2021","Declared disabled","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Female","Heterosexual / straight","330","[c]","29750","26410"
"Leaver CS","2021","Declared non-disabled","Asian","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Female","Unknown","145","[c]","28850","24500"
"Leaver CS","2021","Declared non-disabled","Asian","Male","Heterosexual / straight","285","[c]","30540","27250"
"Leaver CS","2021","Declared non-disabled","Asian","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Male","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Female","Heterosexual / straight","205","[c]","29810","26410"
"Leaver CS","2021","Declared non-disabled","Black","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Male","Heterosexual / straight","160","[c]","33550","27840"
"Leaver CS","2021","Declared non-disabled","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Female","Heterosexual / straight","110","[c]","28320","24540"
"Leaver CS","2021","Declared non-disabled","Mixed","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Male","Heterosexual / straight","90","[c]","33190","28500"
"Leaver CS","2021","Declared non-disabled","Mixed","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Female","Heterosexual / straight","40","[c]","34020","27570"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Female","Heterosexual / straight","30","[c]","27720","26210"
"Leaver CS","2021","Declared non-disabled","Undeclared","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Female","Undeclared","55","[c]","31000","27860"
"Leaver CS","2021","Declared non-disabled","Undeclared","Female","Unknown","90","[c]","27920","25810"
"Leaver CS","2021","Declared non-disabled","Undeclared","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Male","Undeclared","120","[c]","38460","33300"
"Leaver CS","2021","Declared non-disabled","Undeclared","Male","Unknown","75","[c]","32550","27570"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Female","Heterosexual / straight","65","[c]","31280","26780"
"Leaver CS","2021","Declared non-disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Female","Unknown","230","[c]","31550","26220"
"Leaver CS","2021","Declared non-disabled","Unknown","Male","Heterosexual / straight","80","[c]","41610","31320"
"Leaver CS","2021","Declared non-disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Male","Unknown","225","[c]","40800","32850"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Female","Heterosexual / straight","4010","[c]","31370","26600"
"Leaver CS","2021","Declared non-disabled","White","Female","LGBO","220","[c]","32720","26670"
"Leaver CS","2021","Declared non-disabled","White","Female","Undeclared","430","[c]","31080","26410"
"Leaver CS","2021","Declared non-disabled","White","Female","Unknown","2135","[c]","28600","26270"
"Leaver CS","2021","Declared non-disabled","White","Male","Heterosexual / straight","3960","[c]","35610","29590"
"Leaver CS","2021","Declared non-disabled","White","Male","LGBO","205","[c]","35000","27570"
"Leaver CS","2021","Declared non-disabled","White","Male","Undeclared","325","[c]","37000","29730"
"Leaver CS","2021","Declared non-disabled","White","Male","Unknown","1385","[c]","33410","27570"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
