"Status","Year","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other ethnicity","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","North West (England)","20","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","South East (England)","35","[c]","28560","27570"
"New entrant CS","2021","Other ethnicity","South West (England)","30","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","35","[c]","29350","27570"
"New entrant CS","2021","Undeclared","East of England","40","[c]","28390","27120"
"New entrant CS","2021","Undeclared","London","370","[c]","34270","31060"
"New entrant CS","2021","Undeclared","North East (England)","35","[c]","25400","21010"
"New entrant CS","2021","Undeclared","North West (England)","80","[c]","27720","24240"
"New entrant CS","2021","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","45","[c]","30630","27570"
"New entrant CS","2021","Undeclared","South East (England)","115","[c]","29070","27570"
"New entrant CS","2021","Undeclared","South West (England)","100","[c]","29870","27570"
"New entrant CS","2021","Undeclared","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","65","[c]","28900","27570"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","60","[c]","28370","27570"
"New entrant CS","2021","Unknown","East Midlands (England)","655","[c]","25030","22850"
"New entrant CS","2021","Unknown","East of England","640","[c]","25820","24620"
"New entrant CS","2021","Unknown","London","4600","[c]","36590","31060"
"New entrant CS","2021","Unknown","North East (England)","1025","[c]","23830","21010"
"New entrant CS","2021","Unknown","North West (England)","1765","[c]","25880","22850"
"New entrant CS","2021","Unknown","Northern Ireland","185","[c]","23040","20140"
"New entrant CS","2021","Unknown","Overseas","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","1750","[c]","27840","21150"
"New entrant CS","2021","Unknown","South East (England)","1300","[c]","27120","24880"
"New entrant CS","2021","Unknown","South West (England)","960","[c]","28350","25560"
"New entrant CS","2021","Unknown","Unknown","540","[c]","36990","28000"
"New entrant CS","2021","Unknown","Wales","980","[c]","24910","21970"
"New entrant CS","2021","Unknown","West Midlands (England)","895","[c]","26720","22570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","1505","[c]","27600","23440"
"New entrant CS","2021","White","East Midlands (England)","1380","[c]","26710","25560"
"New entrant CS","2021","White","East of England","1820","[c]","27130","27570"
"New entrant CS","2021","White","London","5895","[c]","36990","32540"
"New entrant CS","2021","White","North East (England)","2015","[c]","24770","21010"
"New entrant CS","2021","White","North West (England)","3530","[c]","26890","24250"
"New entrant CS","2021","White","Northern Ireland","165","[c]","25180","20310"
"New entrant CS","2021","White","Overseas","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Scotland","2510","[c]","27170","25560"
"New entrant CS","2021","White","South East (England)","3570","[c]","28000","27570"
"New entrant CS","2021","White","South West (England)","3535","[c]","28860","27570"
"New entrant CS","2021","White","Unknown","270","[c]","30330","27570"
"New entrant CS","2021","White","Wales","1750","[c]","26350","22920"
"New entrant CS","2021","White","West Midlands (England)","1760","[c]","28260","27570"
"New entrant CS","2021","White","Yorkshire and The Humber","2360","[c]","28040","27570"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","",""
"Data column","Description","","","","","",""
"Status","Employment status of the civil servants.","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","",""
"","For consistency with Civil Service Statistics, 'Chinese' is shown separately in the 2021 figures, but counted within 'Asian' from 2022 onwards.","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
